seed,snr_db,n_targets,sample_index,method,measurement_nmse_db,per_component_half_bin_hit,all_components_half_bin_hit,gate_pass,minimum_candidate_margin,boundary_saturation_rate,fft_support_ms,local_update_ms,grid_ls_ms,final_ls_ms,gate_decision_ms,wall_clock_ms
20260702,10.0,2,9,axiswise_quadratic_peak_joint_ls,-6.099507913861518,0.5,0,0,nan,nan,1.6187,1.5683,0.0,3.9817,0.0,7.126900000000001
20260702,10.0,2,9,axiswise_candan_joint_ls,-13.553799185264605,0.5,0,0,nan,nan,1.6267,1.5526,0.0,3.9089,0.0,7.1045
20260702,10.0,2,10,one_step_fixed_support_newton_joint_ls,-13.005133391595447,1.0,1,0,nan,nan,1.6656,11.6962,0.0,3.969,0.0,17.2577
20260702,10.0,2,10,cartesian_local_joint_ls,-14.248436990426196,1.0,1,0,0.006236743661789033,0.0,1.6157,0.5707,0.0,3.8667,0.0,6.1107
20260702,10.0,2,10,residual_gated_cartesian_local_joint_ls,-14.248436990426196,1.0,1,1,0.006236743661789033,0.0,1.6225,0.6095,3.9056,3.8806,0.7246,10.748999999999999
20260702,10.0,2,10,grid_fft_topL_joint_ls,-7.927534599564302,1.0,1,0,nan,nan,1.6307,0.0,0.0,3.8431,0.0,5.472
20260702,10.0,2,10,axiswise_quadratic_peak_joint_ls,-8.433828023911467,1.0,1,0,nan,nan,1.6447,1.6213,0.0,4.1555,0.0,7.4436
20260702,10.0,2,10,axiswise_candan_joint_ls,-47.82864932423984,1.0,1,0,nan,nan,1.6458,1.5692,0.0,4.0468,0.0,7.2769
20260702,10.0,2,10,residual_gated_candan_joint_ls,-47.82864932423984,1.0,1,1,nan,nan,1.6756,1.6656,3.9608,3.9263,0.7882,12.071599999999998
20260702,10.0,2,11,cartesian_local_joint_ls,-18.181023411355927,1.0,1,0,0.030872918738085904,0.0,1.7121,0.6103,0.0,3.9314,0.0,6.2215
20260702,10.0,2,11,residual_gated_cartesian_local_joint_ls,-18.181023411355927,1.0,1,1,0.030872918738085904,0.0,1.7655,0.6999,4.0524,4.0134,0.7307,11.477999999999998
20260702,10.0,2,11,grid_fft_topL_joint_ls,-4.843695074553929,1.0,1,0,nan,nan,1.7579,0.0,0.0,3.9801,0.0,5.738
20260702,10.0,2,11,axiswise_quadratic_peak_joint_ls,-5.410406846785348,1.0,1,0,nan,nan,1.6919,1.5855,0.0,3.9671,0.0,7.2851
20260702,10.0,2,11,axiswise_candan_joint_ls,-46.667621236491385,1.0,1,0,nan,nan,1.639,1.5489,0.0,3.9251,0.0,7.169499999999999
20260702,10.0,2,11,residual_gated_candan_joint_ls,-46.667621236491385,1.0,1,1,nan,nan,1.6762,1.5951,3.9932,3.7663,0.7163,11.8585
20260702,10.0,2,11,one_step_fixed_support_newton_joint_ls,-8.120374553083698,1.0,1,0,nan,nan,1.7013,13.0157,0.0,4.0266,0.0,18.839199999999998
20260702,10.0,2,12,residual_gated_cartesian_local_joint_ls,-11.713620567179753,1.0,1,1,0.0027567002466635944,0.0,1.7339,0.763,4.2257,4.1606,0.9007,11.820300000000001
20260702,10.0,2,12,grid_fft_topL_joint_ls,-5.018626145657815,1.0,1,0,nan,nan,1.8824,0.0,0.0,3.9746,0.0,5.8182
20260702,10.0,2,12,axiswise_quadratic_peak_joint_ls,-5.6527807896538445,1.0,1,0,nan,nan,1.6521,1.7439,0.0,4.011,0.0,7.4301
20260702,10.0,2,12,axiswise_candan_joint_ls,-49.12701809831431,1.0,1,0,nan,nan,1.6603,1.7165,0.0,4.2068,0.0,7.5364
20260702,10.0,2,12,residual_gated_candan_joint_ls,-49.12701809831431,1.0,1,1,nan,nan,1.8712,1.8051,4.2626,4.3076,0.9491,13.119500000000002
20260702,10.0,2,12,one_step_fixed_support_newton_joint_ls,-5.415881275315943,1.0,1,0,nan,nan,1.708,13.0081,0.0,3.9582,0.0,18.9296
20260702,10.0,2,12,cartesian_local_joint_ls,-11.713620567179753,1.0,1,0,0.0027567002466635944,0.0,1.8266,0.7035,0.0,4.1618,0.0,6.7303
20260702,10.0,2,13,grid_fft_topL_joint_ls,-20.03016415282532,1.0,1,0,nan,nan,1.8717,0.0,0.0,4.008,0.0,5.8755
20260702,10.0,2,13,axiswise_quadratic_peak_joint_ls,-20.562965429290145,1.0,1,0,nan,nan,1.7637,1.7584,0.0,4.1316,0.0,7.6537
20260702,10.0,2,13,axiswise_candan_joint_ls,-49.27336837548157,1.0,1,0,nan,nan,1.659,1.6507,0.0,4.0401,0.0,7.399100000000001
20260702,10.0,2,13,residual_gated_candan_joint_ls,-49.27336837548157,1.0,1,1,nan,nan,1.6832,1.7405,4.3182,4.2892,0.7651,12.850100000000001
20260702,10.0,2,13,one_step_fixed_support_newton_joint_ls,-31.451931804102088,1.0,1,0,nan,nan,1.7251,11.8179,0.0,4.0786,0.0,17.7147
20260702,10.0,2,13,cartesian_local_joint_ls,-22.066658561308806,1.0,1,0,0.006472608321332617,0.16666666666666666,1.8425,0.6844,0.0,4.2449,0.0,6.8004
20260702,10.0,2,13,residual_gated_cartesian_local_joint_ls,-22.066658561308806,1.0,1,1,0.006472608321332617,0.16666666666666666,1.9261,0.6812,4.1553,4.092,0.7917,11.646300000000002
20260702,10.0,2,14,axiswise_quadratic_peak_joint_ls,-5.014194842652709,1.0,1,0,nan,nan,1.7818,1.7293,0.0,4.3651,0.0,7.7772
20260702,10.0,2,14,axiswise_candan_joint_ls,-46.07872125572848,1.0,1,0,nan,nan,1.7831,2.2599,0.0,4.1034,0.0,8.2908
20260702,10.0,2,14,residual_gated_candan_joint_ls,-46.07872125572848,1.0,1,1,nan,nan,1.8333,1.786,4.3018,4.2377,0.8372,13.339699999999999
20260702,10.0,2,14,one_step_fixed_support_newton_joint_ls,-4.4490476055732975,1.0,1,0,nan,nan,1.7147,12.9088,0.0,4.0849,0.0,18.7968
20260702,10.0,2,14,cartesian_local_joint_ls,-13.004525534526358,1.0,1,0,0.006365071526854121,0.16666666666666666,1.9064,0.6705,0.0,4.2703,0.0,6.8285
20260702,10.0,2,14,residual_gated_cartesian_local_joint_ls,-13.004525534526358,1.0,1,1,0.006365071526854121,0.16666666666666666,1.8228,0.7491,4.1484,4.092,0.7918,11.6288
20260702,10.0,2,14,grid_fft_topL_joint_ls,-4.214944877444263,1.0,1,0,nan,nan,1.7513,0.0,0.0,4.0677,0.0,5.835699999999999
20260702,10.0,2,15,axiswise_candan_joint_ls,-9.427287546330925,0.5,0,0,nan,nan,1.7407,1.6697,0.0,4.1291,0.0,7.5143
20260702,10.0,2,15,residual_gated_candan_joint_ls,-9.427287546330925,0.5,0,1,nan,nan,1.72,1.7005,4.0228,4.2523,0.7871,12.680200000000001
20260702,10.0,2,15,one_step_fixed_support_newton_joint_ls,-7.117568050116204,0.0,0,0,nan,nan,1.6593,12.965,0.0,3.9185,0.0,18.5409
20260702,10.0,2,15,cartesian_local_joint_ls,-8.324595388615453,0.5,0,0,0.015177127717027887,0.16666666666666666,1.6309,0.599,0.0,3.9486,0.0,6.2664
20260702,10.0,2,15,residual_gated_cartesian_local_joint_ls,-8.324595388615453,0.5,0,1,0.015177127717027887,0.16666666666666666,1.6643,0.5899,3.8335,3.8035,0.7195,10.600800000000001
20260702,10.0,2,15,grid_fft_topL_joint_ls,-4.49186692003349,0.5,0,0,nan,nan,1.6499,0.0,0.0,3.9476,0.0,5.5859000000000005
20260702,10.0,2,15,axiswise_quadratic_peak_joint_ls,-5.003651773301199,0.5,0,0,nan,nan,1.6229,1.5479,0.0,3.9681,0.0,7.1164000000000005
20260702,10.0,2,16,residual_gated_candan_joint_ls,-45.476198231584426,1.0,1,1,nan,nan,1.6525,1.6387,3.9376,3.9188,0.7351,11.8858
20260702,10.0,2,16,one_step_fixed_support_newton_joint_ls,-14.55806099272708,1.0,1,0,nan,nan,1.6635,11.7261,0.0,4.0649,0.0,17.505300000000002
20260702,10.0,2,16,cartesian_local_joint_ls,-12.524738182344494,1.0,1,0,0.0009289240206367301,0.16666666666666666,1.7723,0.6484,0.0,4.044,0.0,6.4647
20260702,10.0,2,16,residual_gated_cartesian_local_joint_ls,-12.524738182344494,1.0,1,1,0.0009289240206367301,0.16666666666666666,1.661,0.6247,3.8958,3.9435,0.7427,10.980599999999999
20260702,10.0,2,16,grid_fft_topL_joint_ls,-6.111434494329267,1.0,1,0,nan,nan,1.6332,0.0,0.0,3.943,0.0,5.5613
20260702,10.0,2,16,axiswise_quadratic_peak_joint_ls,-7.076038042660749,1.0,1,0,nan,nan,1.7532,1.591,0.0,4.0797,0.0,7.433
20260702,10.0,2,16,axiswise_candan_joint_ls,-45.476198231584426,1.0,1,0,nan,nan,1.6722,1.5569,0.0,3.9303,0.0,7.1945
20260702,10.0,2,17,one_step_fixed_support_newton_joint_ls,-8.777649619801998,1.0,1,0,nan,nan,2.2475,12.8527,0.0,4.1758,0.0,19.276
20260702,10.0,2,17,cartesian_local_joint_ls,-11.226762483666883,1.0,1,0,0.004008191233665859,0.0,1.6801,0.6251,0.0,4.1461,0.0,6.4513
20260702,10.0,2,17,residual_gated_cartesian_local_joint_ls,-11.226762483666883,1.0,1,1,0.004008191233665859,0.0,1.7658,0.6685,4.0745,4.0373,0.735,11.306799999999999
20260702,10.0,2,17,grid_fft_topL_joint_ls,-6.661110008228279,1.0,1,0,nan,nan,1.7078,0.0,0.0,4.0177,0.0,5.725499999999999
20260702,10.0,2,17,axiswise_quadratic_peak_joint_ls,-7.223609171887953,1.0,1,0,nan,nan,1.625,1.5762,0.0,3.8482,0.0,7.006
20260702,10.0,2,17,axiswise_candan_joint_ls,-49.56752034513756,1.0,1,0,nan,nan,1.603,1.6334,0.0,3.9225,0.0,7.1623
20260702,10.0,2,17,residual_gated_candan_joint_ls,-49.56752034513756,1.0,1,1,nan,nan,1.6423,1.6251,4.0071,4.0011,0.7269,11.972600000000002
20260702,10.0,2,18,cartesian_local_joint_ls,-8.595798076231453,0.5,0,0,0.005488525562399366,0.16666666666666666,1.6294,0.6029,0.0,3.9159,0.0,6.1482
20260702,10.0,2,18,residual_gated_cartesian_local_joint_ls,-8.595798076231453,0.5,0,1,0.005488525562399366,0.16666666666666666,1.7032,0.6824,4.1828,3.9564,0.7265,11.2719
20260702,10.0,2,18,grid_fft_topL_joint_ls,-4.584397159410478,0.5,0,0,nan,nan,1.6934,0.0,0.0,3.9932,0.0,5.6866
20260702,10.0,2,18,axiswise_quadratic_peak_joint_ls,-5.169441081393817,0.5,0,0,nan,nan,1.676,1.6123,0.0,3.914,0.0,7.2248
20260702,10.0,2,18,axiswise_candan_joint_ls,-9.725026707911272,0.5,0,0,nan,nan,1.6892,1.5536,0.0,3.8946,0.0,7.1902
20260702,10.0,2,18,residual_gated_candan_joint_ls,-9.725026707911272,0.5,0,1,nan,nan,1.6436,1.6449,3.8645,3.8147,0.7372,11.771099999999999
20260702,10.0,2,18,one_step_fixed_support_newton_joint_ls,-7.612221612091093,0.5,0,0,nan,nan,1.6669,13.4401,0.0,4.0271,0.0,19.0194
20260702,10.0,2,19,residual_gated_cartesian_local_joint_ls,-13.580989096207851,0.5,0,1,0.021833965298416004,0.16666666666666666,1.6596,0.6239,3.9268,3.8843,0.7039,10.8838
20260702,10.0,2,19,grid_fft_topL_joint_ls,-4.642788710291305,0.0,0,0,nan,nan,1.6532,0.0,0.0,3.8455,0.0,5.481
20260702,10.0,2,19,axiswise_quadratic_peak_joint_ls,-5.431961187708554,0.0,0,0,nan,nan,1.61,1.5639,0.0,3.9804,0.0,7.128399999999999
20260702,10.0,2,19,axiswise_candan_joint_ls,-21.695091330676032,0.5,0,0,nan,nan,1.633,1.6242,0.0,3.7967,0.0,7.075200000000001
20260702,10.0,2,19,residual_gated_candan_joint_ls,-21.695091330676032,0.5,0,1,nan,nan,1.7187,1.7048,4.089,3.7903,0.7254,12.3611
20260702,10.0,2,19,one_step_fixed_support_newton_joint_ls,-4.642788710291305,0.0,0,0,nan,nan,1.6518,14.0736,0.0,3.9554,0.0,19.6128
20260702,10.0,2,19,cartesian_local_joint_ls,-13.580989096207851,0.5,0,0,0.021833965298416004,0.16666666666666666,1.7433,0.6536,0.0,4.0625,0.0,6.4886
20260702,10.0,4,0,grid_fft_topL_joint_ls,-6.064054697180104,0.5,0,0,nan,nan,1.6753,0.0,0.0,7.1595,0.0,8.8269
20260702,10.0,4,0,axiswise_quadratic_peak_joint_ls,-6.811173171011281,0.5,0,0,nan,nan,1.6651,1.6546,0.0,7.208,0.0,10.5181
20260702,10.0,4,0,axiswise_candan_joint_ls,-20.574250390972995,0.75,0,0,nan,nan,1.6196,1.7127,0.0,7.0595,0.0,10.4068
20260702,10.0,4,0,residual_gated_candan_joint_ls,-20.574250390972995,0.75,0,1,nan,nan,1.7677,1.7629,7.6282,7.4545,0.7988,19.3322
20260702,10.0,4,0,one_step_fixed_support_newton_joint_ls,-8.621479793852682,0.5,0,0,nan,nan,1.6482,24.6442,0.0,7.3012,0.0,33.768
20260702,10.0,4,0,cartesian_local_joint_ls,-14.740011946388991,0.75,0,0,0.005630361195554347,0.08333333333333333,1.6472,1.0924,0.0,7.2995,0.0,10.040700000000001
20260702,10.0,4,0,residual_gated_cartesian_local_joint_ls,-14.740011946388991,0.75,0,1,0.005630361195554347,0.08333333333333333,1.7227,1.2228,7.2319,7.0545,0.7343,18.020200000000003
20260702,10.0,4,1,axiswise_quadratic_peak_joint_ls,-5.062855057559801,0.5,0,0,nan,nan,1.6413,1.6574,0.0,7.3158,0.0,10.7167
20260702,10.0,4,1,axiswise_candan_joint_ls,-12.662661728348308,0.75,0,0,nan,nan,1.5938,1.6634,0.0,7.0273,0.0,10.2904
20260702,10.0,4,1,residual_gated_candan_joint_ls,-12.662661728348308,0.75,0,1,nan,nan,1.6535,1.7448,7.0861,7.1519,0.7085,18.3438
20260702,10.0,4,1,one_step_fixed_support_newton_joint_ls,-5.79809632133541,0.5,0,0,nan,nan,1.6714,26.0076,0.0,7.11,0.0,34.7782
20260702,10.0,4,1,cartesian_local_joint_ls,-10.611141776056634,0.75,0,0,0.015556505274046799,0.08333333333333333,1.6165,1.0658,0.0,7.1635,0.0,9.8574
20260702,10.0,4,1,residual_gated_cartesian_local_joint_ls,-10.611141776056634,0.75,0,1,0.015556505274046799,0.08333333333333333,1.6356,1.1356,7.1169,7.2055,0.7454,17.8413
20260702,10.0,4,1,grid_fft_topL_joint_ls,-4.430315709893763,0.5,0,0,nan,nan,1.7829,0.0,0.0,7.4301,0.0,9.213000000000001
20260702,10.0,4,2,axiswise_candan_joint_ls,-44.130900782240694,1.0,1,0,nan,nan,1.6884,1.666,0.0,7.2656,0.0,10.5351
20260702,10.0,4,2,residual_gated_candan_joint_ls,-44.130900782240694,1.0,1,1,nan,nan,1.7929,1.707,7.3321,7.3458,0.7431,18.728299999999997
20260702,10.0,4,2,one_step_fixed_support_newton_joint_ls,-10.19640214950645,1.0,1,0,nan,nan,1.7174,22.1048,0.0,7.3051,0.0,31.0446
20260702,10.0,4,2,cartesian_local_joint_ls,-14.598218173415582,1.0,1,0,0.000541361277325805,0.16666666666666666,1.694,1.0677,0.0,7.4758,0.0,10.537099999999999
20260702,10.0,4,2,residual_gated_cartesian_local_joint_ls,-14.598218173415582,1.0,1,1,0.000541361277325805,0.16666666666666666,1.6578,1.1526,7.2134,6.9969,0.7304,17.6921
20260702,10.0,4,2,grid_fft_topL_joint_ls,-4.4676544101664915,1.0,1,0,nan,nan,1.633,0.0,0.0,7.0534,0.0,8.6902
20260702,10.0,4,2,axiswise_quadratic_peak_joint_ls,-5.274565334220087,1.0,1,0,nan,nan,1.6501,1.6651,0.0,7.1195,0.0,10.387
20260702,10.0,4,3,residual_gated_candan_joint_ls,-26.266342292609046,0.5,0,1,nan,nan,1.6948,1.7448,7.3752,7.346,0.7829,19.009400000000003
20260702,10.0,4,3,one_step_fixed_support_newton_joint_ls,-3.276578022857277,0.5,0,0,nan,nan,1.6934,27.6667,0.0,7.2619,0.0,36.5357
20260702,10.0,4,3,cartesian_local_joint_ls,-14.742804397721411,0.5,0,0,0.006102416524496362,0.08333333333333333,1.7345,1.0691,0.0,7.3467,0.0,10.339400000000001
20260702,10.0,4,3,residual_gated_cartesian_local_joint_ls,-14.742804397721411,0.5,0,1,0.006102416524496362,0.08333333333333333,1.7134,1.1544,7.1102,7.2431,0.7634,18.046300000000002
20260702,10.0,4,3,grid_fft_topL_joint_ls,-3.276578022857277,0.5,0,0,nan,nan,1.6792,0.0,0.0,7.1463,0.0,8.8255
20260702,10.0,4,3,axiswise_quadratic_peak_joint_ls,-4.059087424237297,0.5,0,0,nan,nan,1.7305,1.6601,0.0,7.3928,0.0,10.7502
20260702,10.0,4,3,axiswise_candan_joint_ls,-26.266342292609046,0.5,0,0,nan,nan,1.6491,1.6358,0.0,7.1093,0.0,10.4413
20260702,10.0,4,4,one_step_fixed_support_newton_joint_ls,-6.922840164431907,1.0,1,0,nan,nan,1.6504,23.3818,0.0,7.2914,0.0,32.3753
20260702,10.0,4,4,cartesian_local_joint_ls,-13.972908698637168,1.0,1,0,0.016762370428156554,0.0,1.7987,1.1282,0.0,7.3061,0.0,10.0962
20260702,10.0,4,4,residual_gated_cartesian_local_joint_ls,-13.972908698637168,1.0,1,1,0.016762370428156554,0.0,1.7523,1.1745,7.2396,7.0729,0.7559,18.055200000000003
20260702,10.0,4,4,grid_fft_topL_joint_ls,-5.5994586252120495,1.0,1,0,nan,nan,1.7114,0.0,0.0,7.3975,0.0,9.0899
20260702,10.0,4,4,axiswise_quadratic_peak_joint_ls,-6.01205332062432,1.0,1,0,nan,nan,1.648,1.641,0.0,7.1356,0.0,10.4246
20260702,10.0,4,4,axiswise_candan_joint_ls,-45.07313657732193,1.0,1,0,nan,nan,1.7874,1.7102,0.0,7.2988,0.0,10.9302
20260702,10.0,4,4,residual_gated_candan_joint_ls,-45.07313657732193,1.0,1,1,nan,nan,1.8553,1.8029,7.7525,7.6084,0.8682,19.8515
20260702,10.0,4,5,cartesian_local_joint_ls,-12.123990152705748,1.0,1,0,0.011755337822756695,0.0,1.679,1.0695,0.0,7.2502,0.0,9.981300000000001
20260702,10.0,4,5,residual_gated_cartesian_local_joint_ls,-12.123990152705748,1.0,1,1,0.011755337822756695,0.0,1.6904,1.1286,7.1617,7.0942,0.7412,17.784799999999997
20260702,10.0,4,5,grid_fft_topL_joint_ls,-8.078762508208278,1.0,1,0,nan,nan,1.7154,0.0,0.0,7.178,0.0,8.8934
20260702,10.0,4,5,axiswise_quadratic_peak_joint_ls,-8.348049286273664,1.0,1,0,nan,nan,1.624,1.6074,0.0,7.4239,0.0,10.717500000000001
20260702,10.0,4,5,axiswise_candan_joint_ls,-48.78387932768106,1.0,1,0,nan,nan,1.7095,1.6798,0.0,7.2378,0.0,10.587
20260702,10.0,4,5,residual_gated_candan_joint_ls,-48.78387932768106,1.0,1,1,nan,nan,1.7926,1.9051,7.5685,7.3589,0.7634,19.301099999999998
20260702,10.0,4,5,one_step_fixed_support_newton_joint_ls,-14.891792898902684,1.0,1,0,nan,nan,1.7112,22.4917,0.0,7.2506,0.0,31.4508
20260702,10.0,4,6,residual_gated_cartesian_local_joint_ls,-13.420375052061154,1.0,1,1,0.010646529736297507,0.0,1.6539,1.2312,7.0575,7.1416,0.7392,17.7831
20260702,10.0,4,6,grid_fft_topL_joint_ls,-5.31035007065062,1.0,1,0,nan,nan,1.6408,0.0,0.0,7.1908,0.0,8.8544
20260702,10.0,4,6,axiswise_quadratic_peak_joint_ls,-5.954937480619097,1.0,1,0,nan,nan,1.6715,1.6103,0.0,7.0682,0.0,10.382
20260702,10.0,4,6,axiswise_candan_joint_ls,-44.341991126461394,1.0,1,0,nan,nan,1.7065,1.6835,0.0,7.252,0.0,10.6521
20260702,10.0,4,6,residual_gated_candan_joint_ls,-44.341991126461394,1.0,1,1,nan,nan,1.7254,1.744,7.4003,7.4621,0.7934,19.066200000000002
20260702,10.0,4,6,one_step_fixed_support_newton_joint_ls,-10.696713937044997,1.0,1,0,nan,nan,1.7023,22.7864,0.0,7.1801,0.0,31.5747
20260702,10.0,4,6,cartesian_local_joint_ls,-13.420375052061154,1.0,1,0,0.010646529736297507,0.0,1.7279,1.1317,0.0,7.2742,0.0,10.081900000000001
20260702,10.0,4,7,grid_fft_topL_joint_ls,-5.8841283784302,0.25,0,0,nan,nan,1.7199,0.0,0.0,7.2818,0.0,8.9463
20260702,10.0,4,7,axiswise_quadratic_peak_joint_ls,-6.3743087845279325,0.25,0,0,nan,nan,1.6829,1.6203,0.0,7.2419,0.0,10.4951
20260702,10.0,4,7,axiswise_candan_joint_ls,-18.66859203180287,0.5,0,0,nan,nan,1.6083,1.6033,0.0,7.243,0.0,10.4486
20260702,10.0,4,7,residual_gated_candan_joint_ls,-18.66859203180287,0.5,0,1,nan,nan,1.648,1.667,7.0589,6.9411,0.7107,18.037
20260702,10.0,4,7,one_step_fixed_support_newton_joint_ls,-7.232648892493987,0.25,0,0,nan,nan,1.7821,25.4026,0.0,7.7855,0.0,34.4855
20260702,10.0,4,7,cartesian_local_joint_ls,-13.353351558462855,0.5,0,0,0.026286360913336655,0.08333333333333333,1.7319,1.1631,0.0,7.7947,0.0,10.7146
20260702,10.0,4,7,residual_gated_cartesian_local_joint_ls,-13.353351558462855,0.5,0,1,0.026286360913336655,0.08333333333333333,1.6842,1.1635,7.2423,7.0085,0.7216,17.8533
20260702,10.0,4,8,axiswise_quadratic_peak_joint_ls,-6.141581996070055,1.0,1,0,nan,nan,1.702,1.7433,0.0,7.2606,0.0,10.712299999999999
20260702,10.0,4,8,axiswise_candan_joint_ls,-45.883613838850565,1.0,1,0,nan,nan,1.6506,1.6805,0.0,7.4417,0.0,10.8781
20260702,10.0,4,8,residual_gated_candan_joint_ls,-45.883613838850565,1.0,1,1,nan,nan,1.6511,1.7514,7.1386,7.1392,0.7402,18.444300000000002
20260702,10.0,4,8,one_step_fixed_support_newton_joint_ls,-8.69082207816432,1.0,1,0,nan,nan,1.6924,22.5356,0.0,7.2871,0.0,31.592999999999996
20260702,10.0,4,8,cartesian_local_joint_ls,-16.32855072397224,1.0,1,0,0.014793320799941742,0.0,1.7786,1.2097,0.0,7.5146,0.0,10.427999999999999
20260702,10.0,4,8,residual_gated_cartesian_local_joint_ls,-16.32855072397224,1.0,1,1,0.014793320799941742,0.0,1.8084,1.2586,7.5658,7.7147,0.7787,19.1262
20260702,10.0,4,8,grid_fft_topL_joint_ls,-5.5473772561079695,1.0,1,0,nan,nan,1.6658,0.0,0.0,7.1809,0.0,8.9186
20260702,10.0,4,9,axiswise_candan_joint_ls,-11.446959976179185,0.5,0,0,nan,nan,1.6582,1.6674,0.0,7.2638,0.0,10.4758
20260702,10.0,4,9,residual_gated_candan_joint_ls,-11.446959976179185,0.5,0,1,nan,nan,1.7916,1.7584,7.4896,7.1843,0.7854,19.1542
20260702,10.0,4,9,one_step_fixed_support_newton_joint_ls,-7.453027987453835,0.25,0,0,nan,nan,1.6414,23.5145,0.0,7.2836,0.0,32.636
20260702,10.0,4,9,cartesian_local_joint_ls,-10.061688344629086,0.5,0,0,0.04135390385088843,0.08333333333333333,1.6644,1.0829,0.0,7.1591,0.0,9.9005
20260702,10.0,4,9,residual_gated_cartesian_local_joint_ls,-10.061688344629086,0.5,0,1,0.04135390385088843,0.08333333333333333,1.699,1.1545,7.2587,7.0363,0.7281,17.8671
20260702,10.0,4,9,grid_fft_topL_joint_ls,-5.815586630874497,0.25,0,0,nan,nan,1.6655,0.0,0.0,7.1979,0.0,8.829699999999999
20260702,10.0,4,9,axiswise_quadratic_peak_joint_ls,-6.236453231936761,0.25,0,0,nan,nan,1.6291,1.6596,0.0,7.1496,0.0,10.433399999999999
20260702,10.0,4,10,residual_gated_candan_joint_ls,-19.187179535725093,0.75,0,1,nan,nan,1.6995,1.7302,7.074,7.3731,0.7286,18.765099999999997
20260702,10.0,4,10,one_step_fixed_support_newton_joint_ls,-6.073673969428722,0.75,0,0,nan,nan,1.6571,25.1411,0.0,7.1783,0.0,34.4834
20260702,10.0,4,10,cartesian_local_joint_ls,-14.740298393945324,0.75,0,0,0.033099281829530446,0.08333333333333333,1.677,1.0689,0.0,7.3071,0.0,10.053
20260702,10.0,4,10,residual_gated_cartesian_local_joint_ls,-14.740298393945324,0.75,0,1,0.033099281829530446,0.08333333333333333,1.7191,1.1485,7.1499,7.1084,0.7315,17.873900000000003
20260702,10.0,4,10,grid_fft_topL_joint_ls,-5.648290462595481,0.75,0,0,nan,nan,1.7567,0.0,0.0,7.3666,0.0,9.1233
20260702,10.0,4,10,axiswise_quadratic_peak_joint_ls,-6.208995540694126,0.75,0,0,nan,nan,1.7029,1.6224,0.0,7.0371,0.0,10.362400000000001
20260702,10.0,4,10,axiswise_candan_joint_ls,-19.187179535725093,0.75,0,0,nan,nan,1.687,1.642,0.0,7.2888,0.0,10.6148
20260702,10.0,4,11,one_step_fixed_support_newton_joint_ls,-7.628937554413989,0.25,0,0,nan,nan,1.6466,23.668,0.0,7.4369,0.0,33.065599999999996
20260702,10.0,4,11,cartesian_local_joint_ls,-13.892982904826972,0.5,0,0,0.06893218446733379,0.08333333333333333,1.6527,1.0614,0.0,7.3077,0.0,10.0285
20260702,10.0,4,11,residual_gated_cartesian_local_joint_ls,-13.892982904826972,0.5,0,1,0.06893218446733379,0.08333333333333333,1.7377,1.2519,7.1271,7.0901,0.7347,17.939300000000003
20260702,10.0,4,11,grid_fft_topL_joint_ls,-4.860219205025712,0.5,0,0,nan,nan,1.6934,0.0,0.0,7.1772,0.0,8.9073
20260702,10.0,4,11,axiswise_quadratic_peak_joint_ls,-5.411478091585316,0.5,0,0,nan,nan,1.6481,1.6264,0.0,7.1135,0.0,10.3687
20260702,10.0,4,11,axiswise_candan_joint_ls,-15.990492141111233,0.5,0,0,nan,nan,1.6462,1.6379,0.0,7.0164,0.0,10.2994
20260702,10.0,4,11,residual_gated_candan_joint_ls,-15.990492141111233,0.5,0,1,nan,nan,1.7864,1.6819,7.383,7.2107,0.7805,18.6412
20260702,10.0,4,12,cartesian_local_joint_ls,-14.329027561656355,1.0,1,0,0.03648619504138123,0.0,1.7017,1.0679,0.0,7.3382,0.0,10.1192
20260702,10.0,4,12,residual_gated_cartesian_local_joint_ls,-14.329027561656355,1.0,1,1,0.03648619504138123,0.0,1.6801,1.1372,7.067,7.0877,0.7142,17.659399999999998
20260702,10.0,4,12,grid_fft_topL_joint_ls,-7.882572992322247,1.0,1,0,nan,nan,1.6623,0.0,0.0,7.0942,0.0,8.7333
20260702,10.0,4,12,axiswise_quadratic_peak_joint_ls,-8.307200090469655,1.0,1,0,nan,nan,1.6917,1.6205,0.0,7.0583,0.0,10.3779
20260702,10.0,4,12,axiswise_candan_joint_ls,-47.73927008696237,1.0,1,0,nan,nan,1.8181,1.6677,0.0,7.2193,0.0,10.7082
20260702,10.0,4,12,residual_gated_candan_joint_ls,-47.73927008696237,1.0,1,1,nan,nan,1.7052,1.7063,7.2024,7.1665,0.7443,18.8115
20260702,10.0,4,12,one_step_fixed_support_newton_joint_ls,-11.88532351592782,1.0,1,0,nan,nan,1.642,21.7852,0.0,7.0828,0.0,30.5689
20260702,10.0,4,13,residual_gated_cartesian_local_joint_ls,-8.551518785614382,0.25,0,1,0.007976622351345511,0.5,1.6464,1.1551,7.382,7.0968,0.7198,18.0096
20260702,10.0,4,13,grid_fft_topL_joint_ls,-4.316304856086417,0.0,0,0,nan,nan,1.7539,0.0,0.0,7.2767,0.0,9.0306
20260702,10.0,4,13,axiswise_quadratic_peak_joint_ls,-5.055200331876062,0.0,0,0,nan,nan,1.7631,1.6854,0.0,7.5935,0.0,11.041599999999999
