split,seed,snr_db,n_targets,sample_index,search_radius,measurement_nmse_db,gain_vs_grid_db,per_component_half_bin_hit,harmful_update,candidate_axis_correctness,boundary_saturation_rate,minimum_candidate_margin
test,20260701,0.0,2,4,0.45,-9.155320628632113,5.571599695772051,0.5,0.0,0.5,0.3333333333333333,0.03803009035974777
test,20260701,0.0,2,4,0.5,-9.456045107091438,5.872324174231375,0.5,0.0,0.5,0.16666666666666666,0.018922194174975118
test,20260701,0.0,2,4,0.55,-9.645291701136472,6.061570768276409,0.5,0.0,0.5,0.16666666666666666,0.08591258603954989
test,20260701,0.0,2,5,0.25,-9.30725461284954,7.30214885394333,1.0,0.0,1.0,0.6666666666666666,0.018613386109705927
test,20260701,0.0,2,5,0.35,-13.658805049526986,11.653699290620775,1.0,0.0,1.0,0.6666666666666666,0.01038758629471656
test,20260701,0.0,2,5,0.45,-16.479018854806547,14.473913095900336,1.0,0.0,1.0,0.3333333333333333,0.04758740272748734
test,20260701,0.0,2,5,0.5,-16.101542252170695,14.096436493264484,1.0,0.0,1.0,0.3333333333333333,0.07602441899512412
test,20260701,0.0,2,5,0.55,-13.216923980402948,11.211818221496738,1.0,0.0,1.0,0.3333333333333333,0.018342741761563117
test,20260701,0.0,2,6,0.25,-9.78826318618495,5.119071475726079,0.5,0.0,0.5,0.6666666666666666,0.02483417586679268
test,20260701,0.0,2,6,0.35,-9.175463112263953,4.506271401805082,0.5,0.0,0.3333333333333333,0.3333333333333333,0.00032396957928524517
test,20260701,0.0,2,6,0.45,-8.573717766385796,3.904526055926924,0.5,0.0,0.3333333333333333,0.16666666666666666,0.0033016756824810183
test,20260701,0.0,2,6,0.5,-8.513060260092079,3.843868549633207,0.5,0.0,0.5,0.16666666666666666,0.016801842786651904
test,20260701,0.0,2,6,0.55,-8.325318560671697,3.656126850212825,0.5,0.0,0.5,0.16666666666666666,0.040582469415806864
test,20260701,0.0,2,7,0.25,-9.52727661514713,7.094863236989836,1.0,0.0,1.0,0.5,0.003002115962956639
test,20260701,0.0,2,7,0.35,-13.138085172514169,10.705671794356874,1.0,0.0,1.0,0.3333333333333333,0.0068689733775654
test,20260701,0.0,2,7,0.45,-13.95139941987983,11.518986041722536,1.0,0.0,1.0,0.3333333333333333,0.013370982808002026
test,20260701,0.0,2,7,0.5,-11.670955805015131,9.238542426857837,1.0,0.0,1.0,0.3333333333333333,0.005634384036750129
test,20260701,0.0,2,7,0.55,-9.927007028922079,7.494593650764784,1.0,0.0,1.0,0.3333333333333333,0.00864915512435999
test,20260701,0.0,2,8,0.25,-5.132535756379479,1.8533208893539443,0.5,0.0,0.6666666666666666,0.6666666666666666,0.0027811370999290654
test,20260701,0.0,2,8,0.35,-5.2709345218873915,1.991719654861857,0.5,0.0,0.5,0.3333333333333333,0.07785175844510116
test,20260701,0.0,2,8,0.45,-5.231007433925678,1.951792566900143,0.5,0.0,0.5,0.3333333333333333,0.009611712566610262
test,20260701,0.0,2,8,0.5,-5.1608495712675415,1.881634704242007,0.5,0.0,0.5,0.16666666666666666,0.050588415671733146
test,20260701,0.0,2,8,0.55,-5.050371165505249,1.7711562984797142,0.5,0.0,0.5,0.16666666666666666,0.09483807742365953
test,20260701,0.0,2,9,0.25,-16.079168996389196,13.281907074457774,1.0,0.0,1.0,0.8333333333333334,0.03403164841770102
test,20260701,0.0,2,9,0.35,-15.546151925550209,12.748890003618786,1.0,0.0,1.0,0.5,0.008748916549264168
test,20260701,0.0,2,9,0.45,-12.741839127488298,9.944577205556875,1.0,0.0,1.0,0.16666666666666666,0.012352306490519114
test,20260701,0.0,2,9,0.5,-13.440389536170256,10.643127614238834,1.0,0.0,1.0,0.0,0.0031168844888739685
test,20260701,0.0,2,9,0.55,-14.406445864666303,11.60918394273488,1.0,0.0,1.0,0.0,0.025737562649259766
test,20260701,0.0,2,10,0.25,-16.63629716162869,10.668338897157772,1.0,0.0,1.0,0.5,0.006264202919197155
test,20260701,0.0,2,10,0.35,-16.179449181469103,10.211490916998185,1.0,0.0,1.0,0.16666666666666666,0.0015554307367046498
test,20260701,0.0,2,10,0.45,-15.805043103837182,9.837084839366264,1.0,0.0,1.0,0.16666666666666666,0.03472956115653963
test,20260701,0.0,2,10,0.5,-14.042776652249982,8.074818387779064,1.0,0.0,1.0,0.16666666666666666,0.00996927851970334
test,20260701,0.0,2,10,0.55,-13.41588541971742,7.447927155246502,1.0,0.0,1.0,0.0,0.055762230748145666
test,20260701,0.0,2,11,0.25,-5.123277846187875,3.315590865005053,0.5,0.0,0.5,0.6666666666666666,0.02067283825411404
test,20260701,0.0,2,11,0.35,-6.087180517834458,4.279493536651636,0.5,0.0,0.5,0.6666666666666666,0.056906481004297516
test,20260701,0.0,2,11,0.45,-6.2396557009247395,4.431968719741917,0.5,0.0,0.5,0.6666666666666666,0.1073482202609695
test,20260701,0.0,2,11,0.5,-5.938112387777956,4.130425406595133,0.5,0.0,0.5,0.6666666666666666,0.06534494912841773
test,20260701,0.0,2,11,0.55,-5.543331627779788,3.7356446465969664,0.5,0.0,0.5,0.6666666666666666,0.005915741140473124
test,20260701,0.0,2,12,0.25,-12.743045941999407,9.26148769733954,1.0,0.0,1.0,0.5,0.0017219268389416162
test,20260701,0.0,2,12,0.35,-17.03122991587157,13.549671671211703,1.0,0.0,1.0,0.3333333333333333,0.023654961112495567
test,20260701,0.0,2,12,0.45,-14.902782677219154,11.421224432559287,1.0,0.0,1.0,0.16666666666666666,0.061930813955189644
test,20260701,0.0,2,12,0.5,-12.216126256313203,8.734568011653336,1.0,0.0,1.0,0.16666666666666666,0.010188430162734127
test,20260701,0.0,2,12,0.55,-11.614801029934545,8.133242785274678,1.0,0.0,1.0,0.0,0.03326645874391686
test,20260701,0.0,2,13,0.25,-10.42497275179792,7.425604857765721,0.5,0.0,0.6666666666666666,1.0,0.01719374836527944
test,20260701,0.0,2,13,0.35,-10.488334028311247,7.488966134279048,0.5,0.0,0.6666666666666666,0.6666666666666666,0.026123531007379828
test,20260701,0.0,2,13,0.45,-10.566938549462714,7.567570655430515,0.5,0.0,0.5,0.3333333333333333,0.0738148771545323
test,20260701,0.0,2,13,0.5,-9.566480552971935,6.567112658939736,0.5,0.0,0.5,0.3333333333333333,0.049615381549391775
test,20260701,0.0,2,13,0.55,-10.525908651288463,7.526540757256264,0.5,0.0,0.5,0.16666666666666666,0.012750401357963272
test,20260701,0.0,2,14,0.25,-9.37675768201988,5.543531241330733,0.5,0.0,0.6666666666666666,0.6666666666666666,0.012612129843678677
test,20260701,0.0,2,14,0.35,-8.817929641154095,4.984703200464947,0.5,0.0,0.6666666666666666,0.6666666666666666,0.0013203396234840231
test,20260701,0.0,2,14,0.45,-9.424462779746722,5.591236339057575,0.5,0.0,0.5,0.3333333333333333,0.07051896464062277
test,20260701,0.0,2,14,0.5,-8.341561695491178,4.508335254802031,0.5,0.0,0.5,0.3333333333333333,0.019061742108473525
test,20260701,0.0,2,14,0.55,-9.583345874997583,5.750119434308436,0.5,0.0,0.5,0.16666666666666666,0.04610439518153108
test,20260701,0.0,2,15,0.25,-17.43126290382812,12.349851762925738,0.5,0.0,0.6666666666666666,0.6666666666666666,0.040453657899118686
test,20260701,0.0,2,15,0.35,-13.38098834082275,8.299577199920368,0.5,0.0,0.5,0.3333333333333333,0.00139807114802424
test,20260701,0.0,2,15,0.45,-14.11774105248279,9.036329911580406,0.5,0.0,0.3333333333333333,0.16666666666666666,0.00022036384834647933
test,20260701,0.0,2,15,0.5,-12.270116989122359,7.188705848219976,0.5,0.0,0.5,0.16666666666666666,0.019264177299763176
test,20260701,0.0,2,15,0.55,-12.05344643153565,6.972035290633268,0.5,0.0,0.5,0.16666666666666666,0.04358178614377642
test,20260701,0.0,2,16,0.25,-17.5087337529839,9.436880325192927,1.0,0.0,1.0,0.16666666666666666,0.007792555470761834
test,20260701,0.0,2,16,0.35,-17.243817857490885,9.171964429699912,1.0,0.0,1.0,0.16666666666666666,0.025670776989825294
test,20260701,0.0,2,16,0.45,-15.94662692041619,7.874773492625216,1.0,0.0,1.0,0.0,0.07452957855931126
test,20260701,0.0,2,16,0.5,-15.259581457597221,7.187728029806248,1.0,0.0,1.0,0.0,0.06332910025751312
test,20260701,0.0,2,16,0.55,-14.197871052512149,6.126017624721175,1.0,0.0,1.0,0.0,0.04803866484622873
test,20260701,0.0,2,17,0.25,-9.292237030030678,6.386907264033896,0.5,0.0,0.6666666666666666,0.6666666666666666,0.04781624047198848
test,20260701,0.0,2,17,0.35,-11.107962533730873,8.202632767734091,0.5,0.0,0.6666666666666666,0.6666666666666666,0.09274108240589404
test,20260701,0.0,2,17,0.45,-9.861198259251935,6.955868493255153,0.5,0.0,0.6666666666666666,0.6666666666666666,0.02746683464968447
test,20260701,0.0,2,17,0.5,-9.447993690590783,6.542663924594001,0.5,0.0,0.5,0.3333333333333333,0.030546080269349022
test,20260701,0.0,2,17,0.55,-10.177667389157198,7.272337623160416,0.5,0.0,0.5,0.3333333333333333,0.08911843898228558
test,20260701,0.0,2,18,0.25,-10.994175428671042,8.603480140958187,1.0,0.0,0.8333333333333334,0.8333333333333334,0.0005492976011404221
test,20260701,0.0,2,18,0.35,-13.28320825865285,10.892512970939995,1.0,0.0,1.0,0.5,0.01969247557940497
test,20260701,0.0,2,18,0.45,-18.507092926645274,16.11639763893242,1.0,0.0,1.0,0.16666666666666666,0.07094164791859317
test,20260701,0.0,2,18,0.5,-17.466245851157954,15.075550563445098,1.0,0.0,1.0,0.16666666666666666,0.09133314272364805
test,20260701,0.0,2,18,0.55,-13.905699537350687,11.515004249637832,1.0,0.0,1.0,0.16666666666666666,0.03564653897396817
test,20260701,0.0,2,19,0.25,-13.952520009290424,5.935102410291821,1.0,0.0,1.0,0.3333333333333333,0.020335093184851882
test,20260701,0.0,2,19,0.35,-15.173397139161244,7.15597954016264,1.0,0.0,1.0,0.3333333333333333,0.00735709647916836
test,20260701,0.0,2,19,0.45,-14.584539165473238,6.5671215664746345,1.0,0.0,1.0,0.3333333333333333,0.0069462779142763125
test,20260701,0.0,2,19,0.5,-13.779638196504319,5.762220597505715,1.0,0.0,1.0,0.3333333333333333,0.013922936936457771
test,20260701,0.0,2,19,0.55,-13.039422204516642,5.022004605518038,1.0,0.0,1.0,0.16666666666666666,0.010692438626229792
test,20260701,0.0,4,0,0.25,-8.605536821209734,6.434206088209936,0.75,0.0,0.9166666666666666,0.8333333333333334,0.02433241472036975
test,20260701,0.0,4,0,0.35,-9.957664928961965,7.786334195962167,0.75,0.0,0.9166666666666666,0.6666666666666666,0.005744819267926729
test,20260701,0.0,4,0,0.45,-8.681139703516124,6.509808970516326,0.75,0.0,0.75,0.3333333333333333,0.006397714887440406
test,20260701,0.0,4,0,0.5,-8.226698637740862,6.055367904741064,0.75,0.0,0.75,0.25,0.03587899036767731
test,20260701,0.0,4,0,0.55,-8.864916516302065,6.693585783302267,0.75,0.0,0.75,0.08333333333333333,0.022597670239464223
test,20260701,0.0,4,1,0.25,-5.345477680850173,3.121933849778384,0.5,0.0,0.6666666666666666,0.8333333333333334,0.020698659718081134
test,20260701,0.0,4,1,0.35,-5.378747347325378,3.1552035162535885,0.5,0.0,0.5833333333333334,0.5,0.01464611178935268
test,20260701,0.0,4,1,0.45,-5.350971598049847,3.127427766978058,0.5,0.0,0.5,0.3333333333333333,0.027141524449222118
test,20260701,0.0,4,1,0.5,-5.254556077967632,3.031012246895843,0.5,0.0,0.5,0.3333333333333333,0.04615634005360463
test,20260701,0.0,4,1,0.55,-5.236259992324806,3.0127161612530164,0.5,0.0,0.5,0.3333333333333333,0.028838953664218302
test,20260701,0.0,4,2,0.25,-6.503272449240419,3.5880668466387804,0.75,0.0,0.75,0.5,0.011314764262278837
test,20260701,0.0,4,2,0.35,-7.43367027173385,4.518464669132211,0.75,0.0,0.75,0.4166666666666667,0.012893038029594647
test,20260701,0.0,4,2,0.45,-7.716522926371106,4.801317323769467,0.75,0.0,0.75,0.3333333333333333,0.052447408019182545
test,20260701,0.0,4,2,0.5,-7.487531029442842,4.5723254268412035,0.75,0.0,0.75,0.3333333333333333,0.036883931852789355
test,20260701,0.0,4,2,0.55,-7.234697152655814,4.319491550054176,0.75,0.0,0.75,0.25,0.027772880928140085
test,20260701,0.0,4,3,0.25,-10.717907381019817,4.189534094622126,0.5,0.0,0.4166666666666667,0.25,0.001547884693538788
test,20260701,0.0,4,3,0.35,-10.190921324565451,3.6625480381677606,0.5,0.0,0.5,0.16666666666666666,0.007796955473544985
test,20260701,0.0,4,3,0.45,-9.942950850131284,3.4145775637335936,0.5,0.0,0.5,0.16666666666666666,0.018668094744095542
test,20260701,0.0,4,3,0.5,-9.303611811586627,2.7752385251889367,0.5,0.0,0.5,0.16666666666666666,0.041102133917100624
test,20260701,0.0,4,3,0.55,-9.814256702596847,3.285883416199156,0.5,0.0,0.5,0.08333333333333333,0.009024722986134683
test,20260701,0.0,4,4,0.25,-8.526964046594706,6.4262161020666015,0.75,0.0,0.75,0.9166666666666666,0.030454019714689362
test,20260701,0.0,4,4,0.35,-9.49642463411734,7.3956766895892345,0.75,0.0,0.75,0.5833333333333334,0.012081488185232029
test,20260701,0.0,4,4,0.45,-9.565767264482028,7.465019319953924,0.75,0.0,0.75,0.3333333333333333,0.012632454752169184
test,20260701,0.0,4,4,0.5,-9.596034700011574,7.495286755483469,0.75,0.0,0.75,0.3333333333333333,0.04982982393952329
test,20260701,0.0,4,4,0.55,-9.72201678126509,7.621268836736985,0.75,0.0,0.75,0.25,0.004470423202459537
test,20260701,0.0,4,5,0.25,-9.764315513744148,4.9448140342160904,0.5,0.0,0.5,0.5,0.0066361619899994685
test,20260701,0.0,4,5,0.35,-9.68650425539317,4.867002775865114,0.5,0.0,0.5,0.3333333333333333,0.0008630643402977101
test,20260701,0.0,4,5,0.45,-9.034480718949991,4.214979239421934,0.5,0.0,0.5,0.25,0.014235739328310343
test,20260701,0.0,4,5,0.5,-8.347305760661122,3.527804281133065,0.5,0.0,0.4166666666666667,0.16666666666666666,0.0046940965374151974
test,20260701,0.0,4,5,0.55,-8.492657074155932,3.6731555946278753,0.5,0.0,0.5,0.16666666666666666,0.0007622932283779494
test,20260701,0.0,4,6,0.25,-11.76011209088879,7.542710078980844,0.75,0.0,0.75,0.5833333333333334,0.01580344208357123
test,20260701,0.0,4,6,0.35,-14.135686796787672,9.918284784879727,0.75,0.0,0.75,0.5833333333333334,0.015630173587408074
test,20260701,0.0,4,6,0.45,-13.581983965770108,9.364581953862164,0.75,0.0,0.75,0.3333333333333333,0.026079781963059885
test,20260701,0.0,4,6,0.5,-11.636185206320611,7.418783194412666,0.75,0.0,0.75,0.3333333333333333,0.009080113628625729
test,20260701,0.0,4,6,0.55,-12.077508920862918,7.860106908954973,0.75,0.0,0.75,0.3333333333333333,0.008944363011309136
test,20260701,0.0,4,7,0.25,-10.073676470490462,7.513293190565912,0.5,0.0,0.5,0.9166666666666666,0.038418860672842524
test,20260701,0.0,4,7,0.35,-11.337393119587649,8.7770098396631,0.5,0.0,0.5,0.75,0.011151102749574123
test,20260701,0.0,4,7,0.45,-11.152483075825542,8.592099795900992,0.5,0.0,0.5,0.5,2.8663447182606316e-05
test,20260701,0.0,4,7,0.5,-10.461010577983973,7.900627298059424,0.5,0.0,0.5,0.4166666666666667,0.020467049360833912
test,20260701,0.0,4,7,0.55,-9.626535928791839,7.066152648867289,0.5,0.0,0.5,0.16666666666666666,9.303602902684533e-05
test,20260701,0.0,4,8,0.25,-7.622238146016796,5.125423669164177,0.5,0.0,0.5833333333333334,0.6666666666666666,0.0314862774385174
test,20260701,0.0,4,8,0.35,-8.464474637143951,5.967660160291332,0.5,0.0,0.5833333333333334,0.6666666666666666,0.035739604676258155
test,20260701,0.0,4,8,0.45,-7.759108154441914,5.262293677589295,0.5,0.0,0.5833333333333334,0.5,0.010850295388767707
test,20260701,0.0,4,8,0.5,-7.032014595356763,4.535200118504144,0.5,0.0,0.5833333333333334,0.5,0.007951005653016893
test,20260701,0.0,4,8,0.55,-7.087043815009897,4.590229338157278,0.5,0.0,0.5,0.3333333333333333,0.016704918533306846
test,20260701,0.0,4,9,0.25,-7.609833120349263,5.50419284191087,0.75,0.0,0.8333333333333334,0.8333333333333334,0.002463018452893333
test,20260701,0.0,4,9,0.35,-9.501549923817775,7.395909645379382,0.75,0.0,0.75,0.5,0.01903690566362693
test,20260701,0.0,4,9,0.45,-9.312290285360175,7.206650006921782,0.75,0.0,0.75,0.5,0.0030069616234726466
test,20260701,0.0,4,9,0.5,-8.249954020491334,6.14431374205294,0.75,0.0,0.75,0.3333333333333333,0.002333998876962049
test,20260701,0.0,4,9,0.55,-8.373490908835953,6.267850630397559,0.75,0.0,0.75,0.25,0.00181158804508487
test,20260701,0.0,4,10,0.25,-6.366931930738286,2.6217368187262404,0.5,0.0,0.5,0.3333333333333333,0.003810021227215396
test,20260701,0.0,4,10,0.35,-6.427538177490435,2.6823430654783897,0.5,0.0,0.5,0.3333333333333333,0.015915568926073556
test,20260701,0.0,4,10,0.45,-6.17749159072363,2.4322964787115846,0.5,0.0,0.5,0.3333333333333333,0.016204503071477798
test,20260701,0.0,4,10,0.5,-5.801095587480182,2.0559004754681367,0.5,0.0,0.5,0.3333333333333333,0.038569526216194534
test,20260701,0.0,4,10,0.55,-5.80662029517951,2.0614251831674646,0.5,0.0,0.5,0.25,0.02316870297112469
test,20260701,0.0,4,11,0.25,-14.34048786941215,5.753965360893652,0.5,0.0,0.5,0.25,0.0015295380740466455
test,20260701,0.0,4,11,0.35,-13.56382869911797,4.977306190599471,0.5,0.0,0.5,0.16666666666666666,0.015126471891944724
test,20260701,0.0,4,11,0.45,-12.919214104143109,4.33269159562461,0.5,0.0,0.5,0.16666666666666666,0.04574280428068302
test,20260701,0.0,4,11,0.5,-12.256657790961764,3.6701352824432654,0.5,0.0,0.5,0.08333333333333333,0.008042266181084117
test,20260701,0.0,4,11,0.55,-11.491801290014038,2.9052787814955394,0.5,0.0,0.5,0.08333333333333333,0.01127472034896978
test,20260701,0.0,4,12,0.25,-13.953404065900301,9.427992326579487,0.75,0.0,0.8333333333333334,0.5833333333333334,0.030940148658280642
test,20260701,0.0,4,12,0.35,-14.392856138713956,9.867444399393142,0.75,0.0,0.75,0.5833333333333334,0.0026267620197055097
test,20260701,0.0,4,12,0.45,-11.222564444914294,6.69715270559348,0.75,0.0,0.6666666666666666,0.4166666666666667,0.0004256845389642435
test,20260701,0.0,4,12,0.5,-10.57898333340739,6.053571594086575,0.75,0.0,0.6666666666666666,0.16666666666666666,0.0036863220730193294
test,20260701,0.0,4,12,0.55,-10.299350203020026,5.773938463699212,0.75,0.0,0.75,0.16666666666666666,0.004287941588547522
test,20260701,0.0,4,13,0.25,-5.458329550695806,3.875899006818912,0.75,0.0,0.75,0.9166666666666666,0.011116433027083488
test,20260701,0.0,4,13,0.35,-6.581691558295982,4.999261014419088,0.75,0.0,0.75,0.5833333333333334,0.012965238439154564
test,20260701,0.0,4,13,0.45,-6.887930316340371,5.3054997724634765,0.75,0.0,0.75,0.4166666666666667,0.015659206734870378
test,20260701,0.0,4,13,0.5,-6.7484893889470925,5.166058845070198,0.75,0.0,0.75,0.4166666666666667,0.03694641861727854
test,20260701,0.0,4,13,0.55,-6.313398772789044,4.7309682289121495,0.75,0.0,0.75,0.4166666666666667,0.0292795138200793
test,20260701,0.0,4,14,0.25,-11.804865681409954,4.361788227826611,0.0,0.0,0.5,0.25,0.001722345069997637
test,20260701,0.0,4,14,0.35,-11.03635776694081,3.593280313357467,0.5,0.0,0.4166666666666667,0.16666666666666666,0.0006500703722465503
test,20260701,0.0,4,14,0.45,-10.477221838417792,3.034144384834449,0.5,0.0,0.5,0.16666666666666666,0.01833651507236753
test,20260701,0.0,4,14,0.5,-10.047379744347264,2.604302290763921,0.5,0.0,0.5,0.16666666666666666,0.000411252519312938
test,20260701,0.0,4,14,0.55,-9.819370831381722,2.376293377798379,0.5,0.0,0.5,0.16666666666666666,0.019715238676093046
test,20260701,0.0,4,15,0.25,-11.370378534733689,8.042921038370958,0.75,0.0,0.8333333333333334,0.5833333333333334,0.009193991504394632
test,20260701,0.0,4,15,0.35,-13.351298589918514,10.023841093555783,0.75,0.0,0.8333333333333334,0.5833333333333334,0.008934395949232371
test,20260701,0.0,4,15,0.45,-12.41979950793888,9.092342011576148,0.75,0.0,0.75,0.3333333333333333,0.024097956845641883
test,20260701,0.0,4,15,0.5,-11.631727935425065,8.304270439062334,0.75,0.0,0.75,0.25,0.02390606489972642
test,20260701,0.0,4,15,0.55,-12.242245670677864,8.914788174315133,0.75,0.0,0.75,0.16666666666666666,0.04081818846391106
test,20260701,0.0,4,16,0.25,-7.375650702197668,4.924188694070948,0.75,0.0,0.8333333333333334,0.8333333333333334,0.008135492248309005
test,20260701,0.0,4,16,0.35,-8.765221936838124,6.313759928711404,0.75,0.0,0.8333333333333334,0.5,0.018236320115479876
test,20260701,0.0,4,16,0.45,-8.78869031165874,6.3372283035320205,0.75,0.0,0.75,0.3333333333333333,0.018242887274318303
test,20260701,0.0,4,16,0.5,-8.461239242168602,6.0097772340418825,0.75,0.0,0.75,0.3333333333333333,0.04181354864443138
test,20260701,0.0,4,16,0.55,-8.32528026574209,5.873818257615371,0.75,0.0,0.75,0.25,0.020915032731859344
test,20260701,0.0,4,17,0.25,-7.990786340391889,4.332605766873803,0.75,0.0,0.75,0.5833333333333334,0.0007587641684110609
test,20260701,0.0,4,17,0.35,-7.984469189409826,4.326288615891739,0.75,0.0,0.75,0.3333333333333333,0.005805615233641539
test,20260701,0.0,4,17,0.45,-7.717271193532209,4.059090620014123,0.75,0.0,0.75,0.16666666666666666,7.966455209071483e-05
test,20260701,0.0,4,17,0.5,-7.050132510129128,3.3919519366110413,0.75,0.0,0.6666666666666666,0.16666666666666666,0.0008192119524547979
test,20260701,0.0,4,17,0.55,-6.984080126847381,3.3258995533292945,0.75,0.0,0.6666666666666666,0.08333333333333333,0.004725621489775351
test,20260701,0.0,4,18,0.25,-7.9783420598692505,4.201294568717317,0.75,0.0,0.8333333333333334,0.5,0.0017212221836875308
test,20260701,0.0,4,18,0.35,-7.857748517989877,4.080701026837943,0.75,0.0,0.75,0.25,0.00451830551710431
test,20260701,0.0,4,18,0.45,-7.698168223641958,3.9211207324900244,0.75,0.0,0.75,0.16666666666666666,0.016587882694029166
test,20260701,0.0,4,18,0.5,-7.545354966698607,3.7683074755466732,0.75,0.0,0.75,0.08333333333333333,0.03216219026909474
test,20260701,0.0,4,18,0.55,-7.260649419840524,3.48360192868859,0.75,0.0,0.75,0.08333333333333333,0.015751101423334277
test,20260701,0.0,4,19,0.25,-15.48628030924974,10.806292113077955,1.0,0.0,1.0,0.5,0.0047877586552736605
test,20260701,0.0,4,19,0.35,-15.288514576467474,10.60852638029569,1.0,0.0,1.0,0.3333333333333333,0.013170629923662138
test,20260701,0.0,4,19,0.45,-13.28894090844166,8.608952712269875,1.0,0.0,1.0,0.08333333333333333,0.00919697946964266
test,20260701,0.0,4,19,0.5,-12.75611760477811,8.076129408606327,1.0,0.0,1.0,0.0,0.00971028637341427
test,20260701,0.0,4,19,0.55,-12.688311386241644,8.00832319006986,1.0,0.0,1.0,0.0,0.018405494063894818
test,20260701,0.0,8,0,0.25,-7.653572997718339,4.47794942943932,0.625,0.0,0.75,0.7083333333333334,0.0009275056628335244
test,20260701,0.0,8,0,0.35,-7.9965194133568085,4.820895845077791,0.625,0.0,0.7083333333333334,0.4166666666666667,0.003146123129735958
test,20260701,0.0,8,0,0.45,-7.938988369396989,4.763364801117971,0.625,0.0,0.75,0.2916666666666667,0.027269130214323936
test,20260701,0.0,8,0,0.5,-7.342192236669913,4.1665686683908945,0.625,0.0,0.75,0.2916666666666667,0.009854360885509771
test,20260701,0.0,8,0,0.55,-7.2667185890046895,4.091095020725671,0.625,0.0,0.75,0.16666666666666666,0.01201697459670338
test,20260701,0.0,8,1,0.25,-8.804521505632962,5.678248942716768,0.5,0.0,0.6666666666666666,0.75,0.011397072725673077
test,20260701,0.0,8,1,0.35,-9.552730627572249,6.426458064656054,0.5,0.0,0.625,0.6666666666666666,0.014577883446890068
test,20260701,0.0,8,1,0.45,-8.800921665157063,5.674649102240868,0.5,0.0,0.5,0.5,0.0008341099343120533
test,20260701,0.0,8,1,0.5,-7.967696990028127,4.841424427111932,0.5,0.0,0.5416666666666666,0.375,0.018971426744027166
test,20260701,0.0,8,1,0.55,-8.612609513144205,5.486336950228011,0.5,0.0,0.4583333333333333,0.25,5.87823449168055e-05
test,20260701,0.0,8,2,0.25,-6.892382358053472,4.245077402578676,0.375,0.0,0.625,0.8333333333333334,0.0004091840061046104
test,20260701,0.0,8,2,0.35,-7.486972032033591,4.839667076558795,0.375,0.0,0.5416666666666666,0.625,0.042553145337630896
test,20260701,0.0,8,2,0.45,-7.042873114978001,4.395568159503205,0.375,0.0,0.4583333333333333,0.4166666666666667,0.0031292939917983414
test,20260701,0.0,8,2,0.5,-6.7534106651199295,4.106105709645134,0.375,0.0,0.4166666666666667,0.3333333333333333,0.013205054499307627
test,20260701,0.0,8,2,0.55,-6.7621521199710735,4.114847164496278,0.375,0.0,0.4166666666666667,0.20833333333333334,0.022576688922440576
test,20260701,0.0,8,3,0.25,-6.763282010710099,3.9433936626791484,0.625,0.0,0.7083333333333334,0.7916666666666666,0.00039319554734822826
test,20260701,0.0,8,3,0.35,-6.88054042959353,4.06065208156258,0.625,0.0,0.6666666666666666,0.4166666666666667,0.00037660273456357676
test,20260701,0.0,8,3,0.45,-6.833707365836883,4.0138190178059325,0.625,0.0,0.625,0.2916666666666667,0.027761183487279278
test,20260701,0.0,8,3,0.5,-6.555232234334236,3.7353438863032853,0.625,0.0,0.625,0.2916666666666667,0.010409572791637893
test,20260701,0.0,8,3,0.55,-6.45776550975259,3.637877161721639,0.625,0.0,0.625,0.20833333333333334,0.007530209460589466
test,20260701,0.0,8,4,0.25,-7.526798561829073,4.157025286088874,0.5,0.0,0.5833333333333334,0.625,0.0027293805616871065
test,20260701,0.0,8,4,0.35,-7.638875049029547,4.269101773289348,0.5,0.0,0.5416666666666666,0.5416666666666666,0.012449706328926252
test,20260701,0.0,8,4,0.45,-7.6495084972091965,4.279735221468997,0.5,0.0,0.5416666666666666,0.5,0.018630286364570686
test,20260701,0.0,8,4,0.5,-7.169908241365139,3.80013496562494,0.5,0.0,0.5,0.4166666666666667,0.0006214745155899805
test,20260701,0.0,8,4,0.55,-7.640711689446563,4.270938413706364,0.5,0.0,0.5416666666666666,0.375,0.01125315358380031
test,20260701,0.0,8,5,0.25,-8.927866065626347,4.892085916370444,0.5,0.0,0.625,0.5,0.0032637583176033523
test,20260701,0.0,8,5,0.35,-9.11097884902856,5.075198699772658,0.5,0.0,0.625,0.4583333333333333,0.001948086996947091
test,20260701,0.0,8,5,0.45,-8.662512605989567,4.626732456733665,0.5,0.0,0.5833333333333334,0.4583333333333333,0.01845988691255106
test,20260701,0.0,8,5,0.5,-8.059210102221092,4.02342995296519,0.5,0.0,0.5833333333333334,0.4166666666666667,0.003791538257320698
test,20260701,0.0,8,5,0.55,-8.173352422067968,4.137572272812065,0.5,0.0,0.5833333333333334,0.2916666666666667,0.0010837226546290917
test,20260701,0.0,8,6,0.25,-8.748826151168506,5.766390154456905,0.5,0.0,0.5416666666666666,0.7083333333333334,0.003670998919301333
test,20260701,0.0,8,6,0.35,-10.000320336421007,7.017884339709406,0.5,0.0,0.5416666666666666,0.5833333333333334,0.008781642279929433
test,20260701,0.0,8,6,0.45,-9.06080143558732,6.07836543887572,0.5,0.0,0.5416666666666666,0.5,0.0034742644558522894
test,20260701,0.0,8,6,0.5,-8.424082283428184,5.441646286716583,0.5,0.0,0.5416666666666666,0.4166666666666667,0.002737389009608073
