split,seed,snr_db,n_targets,sample_index,dynamic_range_db,minimum_true_separation_bins,coarse_design_condition,refined_design_condition,refined_collision_rate,candidate_axis_correctness,minimum_candidate_margin,mean_candidate_margin,boundary_saturation_rate,residual_reduction_fraction,local_gain_vs_grid_db,harmful_local_update,q_sup,duplicate_neighborhood_rate,coarse_mean_absolute_bin_error,coarse_maximum_absolute_bin_error,theory_ratio_min,theory_ratio_mean,theory_condition_fraction,theory_any_component_condition,theory_all_components_condition,noiseless_candidate_gap_min,interference_envelope_max,noise_envelope,theory_eta,grid_fft_topL_joint_ls_nmse_db,grid_fft_topL_joint_ls_per_component_half_bin_hit,grid_fft_topL_joint_ls_all_components_half_bin_hit,axiswise_quadratic_peak_joint_ls_nmse_db,axiswise_quadratic_peak_joint_ls_per_component_half_bin_hit,axiswise_quadratic_peak_joint_ls_all_components_half_bin_hit,axiswise_candan_joint_ls_nmse_db,axiswise_candan_joint_ls_per_component_half_bin_hit,axiswise_candan_joint_ls_all_components_half_bin_hit,one_step_fixed_support_newton_joint_ls_nmse_db,one_step_fixed_support_newton_joint_ls_per_component_half_bin_hit,one_step_fixed_support_newton_joint_ls_all_components_half_bin_hit,cartesian_local_joint_ls_nmse_db,cartesian_local_joint_ls_per_component_half_bin_hit,cartesian_local_joint_ls_all_components_half_bin_hit,gate_pass,gated_gain_vs_grid_db,residual_gated_cartesian_local_joint_ls_nmse_db,residual_gated_cartesian_local_joint_ls_per_component_half_bin_hit,residual_gated_cartesian_local_joint_ls_all_components_half_bin_hit
test,20260701,20.0,4,11,7.37896045735585,8.793976416757342,1.0000000000000002,3.3359252374146133,0.0,0.75,0.06089709039378216,0.07347754974171959,0.3333333333333333,0.3480765442451442,6.252653407063066,0.0,0.75,0.25,3.9348932020903646,30.628833024977155,4.346630248005784e-08,2.682812245004434,0.75,1.0,0.0,1.0443558030980157e-07,1.1991331123985354,0.002206481160362246,0.05,-3.3659841662813985,0.75,0.0,-4.733600813146434,0.75,0.0,-10.19276234738294,0.75,0.0,-3.989179822673998,0.5,0.0,-9.618637573344465,0.75,0.0,1,6.252653407063066,-9.618637573344465,0.75,0.0
test,20260701,20.0,4,12,20.39303259470867,24.601919449364015,1.0,11.013856739921785,0.16666666666666666,0.75,0.006226252293370032,0.031584569333172524,0.25,0.39628310716040327,11.215546332582914,0.0,0.5,0.25,4.976119622254569,47.70934308645258,1.3170587229527992e-06,3.5352141674445856,0.5,1.0,0.0,3.5741013254208558e-06,1.3545555618560239,0.0022940846835952673,0.05,-3.634590225359484,0.5,0.0,-5.5378119046178185,0.5,0.0,-23.238108337779657,0.75,0.0,-3.634590225359484,0.5,0.0,-14.850136557942397,0.75,0.0,1,11.215546332582914,-14.850136557942397,0.75,0.0
test,20260701,20.0,4,13,9.59985481191914,12.499958481658089,1.0000000000000004,11.013856839056036,0.16666666666666666,0.75,0.015072835806562252,0.037285926679702416,0.4166666666666667,0.5147838893989483,8.776497539292787,0.0,0.75,0.25,1.9369724405043216,18.946229656950464,4.591643313807406e-05,1.822317449075222,0.75,1.0,0.0,0.00013477524060902203,1.4647301803873554,0.002884259564274404,0.05,-2.2223187203283894,0.75,0.0,-3.7845817375879727,0.75,0.0,-13.319131334005219,0.75,0.0,-2.2223187203283894,0.75,0.0,-10.998816259621176,0.75,0.0,1,8.776497539292787,-10.998816259621176,0.75,0.0
test,20260701,20.0,4,14,11.656813826872153,19.32493039396787,1.0000000000000007,3.342090531225386,0.0,0.75,0.0009333531526067704,0.057396251344726215,0.16666666666666666,0.4030911586436163,9.18133988274356,0.0,0.5,0.25,4.017592782364209,28.954050402353346,9.456423174618125e-09,5.210150500428037,0.5,1.0,0.0,3.161444651261834e-08,1.6688330554207398,0.002752803674182666,0.05,-3.343382288614292,0.5,0.0,-4.2767642667720684,0.5,0.0,-14.412578299371967,0.75,0.0,-3.343382288614292,0.5,0.0,-12.524722171357851,0.75,0.0,1,9.18133988274356,-12.524722171357851,0.75,0.0
test,20260701,20.0,4,15,2.6670535946243046,10.183053105567797,1.0000000000000002,11.016904149284539,0.16666666666666666,0.3333333333333333,0.0029468969399342646,0.03350137903481794,0.16666666666666666,0.17840037777665704,2.7998023971299713,0.0,0.0,0.25,7.164327853035129,27.51472267272615,3.0924069285301904e-07,0.11772177584875389,0.0,0.0,0.0,4.6995417715355083e-07,0.8214524918831762,0.0018166547047418359,0.05,-4.2130764893145045,0.0,0.0,-4.708529433960411,0.0,0.0,-7.841505073960111,0.25,0.0,-5.189571513839304,0.0,0.0,-7.012878886444476,0.25,0.0,1,2.7998023971299713,-7.012878886444476,0.25,0.0
test,20260701,20.0,4,16,10.46371782484542,9.304196065766703,1.0000000000000002,11.029987772263008,0.16666666666666666,0.75,0.02132962742603991,0.05355605873083816,0.25,0.33632989534037616,7.502323585764592,0.0,0.5,0.25,2.45240717393789,11.2698171433915,1.0495454268066156e-06,3.641889176905757,0.75,1.0,0.0,2.575289735191705e-06,1.2245263311145538,0.0023332546717296414,0.05,-3.8449599658575346,0.5,0.0,-5.230253614386491,0.75,0.0,-14.432377111067536,0.75,0.0,-4.263371395241432,0.5,0.0,-11.347283551622127,0.75,0.0,1,7.502323585764592,-11.347283551622127,0.75,0.0
test,20260701,20.0,4,17,12.735875473749118,4.231437436852546,1.0000000000000002,11.013856734067721,0.16666666666666666,0.5,0.0206837247832797,0.029465022451134717,0.25,0.24943388321020943,4.206955464351781,0.0,0.0,0.5,6.703848563323953,59.384001633460514,2.1399111315704592e-08,1.6334003986685715,0.25,1.0,0.0,3.035480406147735e-08,0.7080832588049424,0.0011705885546033463,0.05,-3.918185946228618,0.0,0.0,-4.922184100512977,0.25,0.0,-9.137765410976128,0.5,0.0,-4.948064356450115,0.0,0.0,-8.1251414105804,0.5,0.0,1,4.206955464351781,-8.1251414105804,0.5,0.0
test,20260701,20.0,4,18,6.916589701794679,11.169328250991276,1.0,3.342098195317682,0.0,0.75,0.02016505240769043,0.026504716452535604,0.08333333333333333,0.21872031204184011,4.7400361494175725,0.0,0.5,0.25,3.940989206889723,37.75545589396759,1.3190092312187906e-07,1.0472465220351583,0.75,1.0,0.0,2.2994311964171676e-07,0.8696578127571631,0.001993098393946635,0.05,-4.781444984463088,0.5,0.0,-5.274439114896021,0.5,0.0,-11.53715303800928,0.75,0.0,-5.769504668007879,0.5,0.0,-9.52148113388066,0.75,0.0,1,4.7400361494175725,-9.52148113388066,0.75,0.0
test,20260701,20.0,4,19,7.9112023128458695,17.152532913491374,1.0000000000000002,16.424358684568684,0.5,0.5833333333333334,0.04989118502468212,0.06681034111121245,0.5,0.21013156650792608,2.612687220832372,0.0,0.25,0.5,7.301002360969226,51.09436737403739,8.819313353742417e-07,5.395019796921677,0.5,1.0,0.0,1.3099323336940692e-06,0.7410040646961864,0.0016457772771731728,0.05,-3.2812306823450488,0.25,0.0,-3.8274585339521416,0.25,0.0,-6.043013515108969,0.5,0.0,-3.525834139646938,0.25,0.0,-5.893917903177421,0.5,0.0,1,2.612687220832372,-5.893917903177421,0.5,0.0
test,20260701,20.0,8,0,9.135865268315168,6.5754533049395985,1.0000000000000002,11.008830596395349,0.03571428571428571,0.75,0.01129023040352144,0.04124851021840727,0.125,0.2714121363325952,4.95521233907029,0.0,0.625,0.25,2.3312012970454066,22.965974943317377,1.878330135740243e-06,1.5436666676044415,0.375,1.0,0.0,5.912571009344958e-06,1.578808469491703,0.004126105832303173,0.05,-3.954086632177565,0.625,0.0,-4.515117015310757,0.625,0.0,-10.14551469609703,0.75,0.0,-4.294094300891138,0.625,0.0,-8.909298971247855,0.75,0.0,1,4.95521233907029,-8.909298971247855,0.75,0.0
test,20260701,20.0,8,1,9.045351893503566,3.46032691301335,1.0000000000000004,11.029987655640484,0.07142857142857142,0.625,0.014795005211809946,0.05476858503452299,0.20833333333333334,0.18197040068126363,4.106680104040197,0.0,0.5,0.25,4.567762992578711,47.77154058741928,4.1696248548641323e-07,1.3048611738228963,0.375,1.0,0.0,1.5260933316866296e-06,1.8255537897791347,0.004458962934511319,0.05,-5.218665856173112,0.5,0.0,-6.162422643826792,0.5,0.0,-10.185236715829646,0.625,0.0,-8.316391463745465,0.5,0.0,-9.325345960213308,0.625,0.0,1,4.106680104040197,-9.325345960213308,0.625,0.0
test,20260701,20.0,8,2,16.794140087098665,10.02437210049946,1.0000000000000007,11.013858389349874,0.03571428571428571,0.5833333333333334,0.0005632425959448817,0.033889078298156246,0.3333333333333333,0.3797660848143148,8.122894064503374,0.0,0.375,0.25,5.748077240827617,30.83401187554125,2.1563665788845134e-07,0.9324492596835421,0.25,1.0,0.0,6.405566014327981e-07,1.4816833422924902,0.003584996832292232,0.05,-3.4359738196840683,0.375,0.0,-4.9195778023162555,0.375,0.0,-15.89766674175359,0.625,0.0,-3.9048369405603682,0.5,0.0,-11.558867884187443,0.625,0.0,1,8.122894064503374,-11.558867884187443,0.625,0.0
test,20260701,20.0,8,3,15.770951483336548,8.488982484278038,1.0000000000000004,16.412164480814436,0.17857142857142858,0.5,0.006690071968693642,0.045934834908924874,0.4166666666666667,0.4181739929160555,7.120813770566368,0.0,0.375,0.5,4.9827771033953825,39.921045497676715,9.456536059920251e-08,1.6050676264927104,0.375,1.0,0.0,3.0113220636518185e-07,1.6565313885505117,0.0028697105009100944,0.05,-2.80668673388252,0.375,0.0,-4.181790261140478,0.375,0.0,-10.8980547450636,0.5,0.0,-2.9217108787170485,0.375,0.0,-9.927500504448888,0.5,0.0,1,7.120813770566368,-9.927500504448888,0.5,0.0
test,20260701,20.0,8,4,11.501015651284025,9.615686996575988,1.0000000000000007,11.008832741106357,0.07142857142857142,0.75,0.00617337114451366,0.03912408007303934,0.25,0.3188452568136122,6.250324473139892,0.0,0.625,0.25,3.1996170171356653,38.31365849196868,2.3781575303113272e-07,2.0091398555377373,0.625,1.0,0.0,7.66666969409253e-07,1.7874011141270614,0.004544494921054155,0.05,-3.7471208948368693,0.625,0.0,-5.499519410814081,0.625,0.0,-11.35428001388329,0.75,0.0,-4.656492613006472,0.625,0.0,-9.997445367976761,0.75,0.0,1,6.250324473139892,-9.997445367976761,0.75,0.0
test,20260701,20.0,8,5,8.373282737816123,8.496402875064492,1.0000000000000013,11.029988313368952,0.03571428571428571,0.75,0.005144325894524985,0.02769499322476441,0.25,0.4106323035436158,8.116644942914473,0.0,0.75,0.125,1.7360423200284811,11.831733751219105,1.9969184648749553e-07,1.143252190962318,0.625,1.0,0.0,2.809743460327542e-07,0.9287494026877674,0.0024270637620175057,0.05,-3.090576674508674,0.75,0.0,-4.680401946471075,0.75,0.0,-14.623461850057549,0.75,0.0,-3.4324220642924175,0.875,0.0,-11.207221617423146,0.75,0.0,1,8.116644942914473,-11.207221617423146,0.75,0.0
test,20260701,20.0,8,6,12.42828425972165,4.841904446044275,1.0000000000000004,11.013884483626347,0.10714285714285714,0.6666666666666666,0.0350390664226331,0.06474094386832135,0.3333333333333333,0.24289613803189747,4.375343343027679,0.0,0.5,0.375,3.5012073970030553,37.58068737809424,5.500167521136595e-07,1.8538503812513816,0.5,1.0,0.0,1.3231880194502397e-06,1.2002528166105473,0.0026087456649290302,0.05,-4.133804523546064,0.5,0.0,-5.713417531019738,0.625,0.0,-9.430748047270308,0.625,0.0,-4.848796023053553,0.5,0.0,-8.509147866573743,0.625,0.0,1,4.375343343027679,-8.509147866573743,0.625,0.0
test,20260701,20.0,8,7,9.298488631959215,7.97360153551296,1.0000000000000004,11.030140186636851,0.10714285714285714,0.4583333333333333,0.004113273428568904,0.04365783483334858,0.375,0.295007189790475,3.662020450683303,0.0,0.25,0.375,5.2411871709504725,24.996100420634562,5.983370882360976e-07,0.627128477973846,0.125,1.0,0.0,9.353118488223089e-07,0.943560423974568,0.002477586691559867,0.05,-2.813115061845105,0.25,0.0,-3.9897284444689074,0.25,0.0,-7.141175146364698,0.375,0.0,-2.872528415994557,0.25,0.0,-6.475135512528408,0.375,0.0,1,3.662020450683303,-6.475135512528408,0.375,0.0
test,20260701,20.0,8,8,15.202963640383851,5.066764512729286,1.0000000000000007,12.580936212071972,0.03571428571428571,0.625,0.009974957623142518,0.03414538921180123,0.16666666666666666,0.24117903047512365,4.777890731776575,0.0,0.5,0.375,2.341046354973562,22.8423339111541,7.205590432297152e-07,1.2067159524792057,0.25,1.0,0.0,1.7541577748369884e-06,1.7187693089000267,0.00339012698040705,0.05,-4.386366499356612,0.5,0.0,-5.3360852975897295,0.625,0.0,-10.105208453228244,0.625,0.0,-4.957737691021696,0.5,0.0,-9.164257231133186,0.625,0.0,1,4.777890731776575,-9.164257231133186,0.625,0.0
test,20260701,20.0,8,9,10.508356850990303,11.43317886051637,1.0000000000000007,16.42436204127194,0.10714285714285714,0.7916666666666666,0.02381963692963774,0.04681949746737492,0.4166666666666667,0.23623489391496888,4.231004303464809,0.0,0.75,0.25,5.102236685143466,52.6664648542404,3.680642669725451e-07,1.364004643151958,0.625,1.0,0.0,1.041057492660371e-06,1.4226787819389701,0.00415882716248848,0.05,-4.160223781916621,0.75,0.0,-5.541546784040174,0.75,0.0,-9.561776246057166,0.75,0.0,-5.000716391171103,0.75,0.0,-8.39122808538143,0.75,0.0,1,4.231004303464809,-8.39122808538143,0.75,0.0
test,20260701,20.0,8,10,9.715127765337865,11.185140824571533,1.0000000000000004,11.029987680750564,0.03571428571428571,0.7916666666666666,0.007039253204359675,0.04384047405816839,0.20833333333333334,0.2968293914928982,5.776775362979224,0.0,0.75,0.25,3.0842167994098446,39.232704169164805,1.1121627894640986e-06,1.4645999956660103,0.375,1.0,0.0,2.6683961822705792e-06,1.1970149819914797,0.002627825495524693,0.05,-3.894766438660403,0.75,0.0,-4.827964961745583,0.75,0.0,-10.785537578089714,0.75,0.0,-4.56479303012155,0.625,0.0,-9.671541801639627,0.75,0.0,1,5.776775362979224,-9.671541801639627,0.75,0.0
test,20260701,20.0,8,11,22.77394251391228,6.235682425699524,1.0000000000000004,16.41216478023403,0.10714285714285714,0.6666666666666666,0.015040462482086406,0.034321475479720503,0.4166666666666667,0.346861055266927,8.268200985021764,0.0,0.5,0.375,5.659857795597344,42.261705091722064,4.932149070341275e-08,1.632929674627645,0.625,1.0,0.0,1.0511160440394431e-07,1.10901539551838,0.0024440395918812726,0.05,-3.8556636324923232,0.5,0.0,-5.146603020680688,0.5,0.0,-14.575351923207215,0.625,0.0,-4.686138289537639,0.5,0.0,-12.123864617514087,0.625,0.0,1,8.268200985021764,-12.123864617514087,0.625,0.0
test,20260701,20.0,8,12,21.875050226902353,6.987611644639596,1.0000000000000002,11.030149334733677,0.10714285714285714,0.375,0.008990954861605196,0.03846054323610098,0.3333333333333333,0.23379868084122019,5.1420532865781405,0.0,0.25,0.375,5.832860793278674,30.086820860526927,8.021162581676836e-08,0.8588752556743232,0.375,1.0,0.0,1.8520969234435907e-07,1.7004640723066575,0.0032903125670638586,0.05,-4.683994924813967,0.25,0.0,-7.828246851509988,0.375,0.0,-11.259093908166127,0.375,0.0,-4.752374540273825,0.25,0.0,-9.826048211392107,0.375,0.0,1,5.1420532865781405,-9.826048211392107,0.375,0.0
test,20260701,20.0,8,13,12.664287906780094,8.019996897061077,1.0000000000000018,4.695087585520159,0.0,0.625,0.019687650631142407,0.04743935440525639,0.16666666666666666,0.23705991537153104,6.20634035411457,0.0,0.5,0.25,4.802017838353459,53.716769854157405,6.307357948865806e-07,0.9467497670432496,0.5,1.0,0.0,1.821630581325039e-06,1.659469560828881,0.003768108663354154,0.05,-5.023422873845584,0.5,0.0,-5.958717781993629,0.5,0.0,-13.202279757380532,0.625,0.0,-5.486062142020528,0.5,0.0,-11.229763227960154,0.625,0.0,1,6.20634035411457,-11.229763227960154,0.625,0.0
test,20260701,20.0,8,14,16.29827086977578,9.687176829376545,1.0000000000000009,121.42726313152328,0.25,0.5416666666666666,0.011113607047569862,0.06123306992759416,0.4166666666666667,0.3244574536684934,5.463715588354372,0.0,0.5,0.5,5.945231129324583,62.90269488445364,3.0839085120187907e-07,1.399958964643702,0.25,1.0,0.0,8.63972984689788e-07,1.397922569397026,0.0028533961069137927,0.05,-3.3860568512079907,0.5,0.0,-5.028005272301992,0.5,0.0,-9.521481495328182,0.5,0.0,-3.6433902594414898,0.5,0.0,-8.849772439562363,0.5,0.0,1,5.463715588354372,-8.849772439562363,0.5,0.0
test,20260701,20.0,8,15,11.472237347818082,5.582062671893481,1.0000000000000004,11.110602245962616,0.07142857142857142,0.6666666666666666,0.018015551903870858,0.03415024379896803,0.3333333333333333,0.2623685812796874,3.1182499621210384,0.0,0.5,0.375,5.532193892052757,47.51446390842082,1.8778610619084152e-06,0.6198795329057349,0.25,1.0,0.0,6.141810628754925e-06,1.6311528438644516,0.00416798826175024,0.05,-2.8639572773398,0.5,0.0,-3.7209714922011576,0.625,0.0,-6.3285975897030085,0.625,0.0,-3.116068673580965,0.5,0.0,-5.9822072394608385,0.625,0.0,1,3.1182499621210384,-5.9822072394608385,0.625,0.0
test,20260701,20.0,8,16,12.244443540331027,9.588124653749263,1.0000000000000004,11.01389290384333,0.07142857142857142,0.75,0.0011466597482370753,0.0351282381556958,0.3333333333333333,0.4569460684427173,8.126553816056454,0.0,0.5,0.25,3.1738024713091044,30.42613592550208,9.273558660472378e-07,1.3138541243662838,0.5,1.0,0.0,2.2396362173153793e-06,1.204593223421684,0.0029454892311004312,0.05,-2.6325325175968572,0.5,0.0,-4.414077730733603,0.75,0.0,-14.156370025346591,0.75,0.0,-2.7177546924770146,0.5,0.0,-10.759086333653311,0.75,0.0,1,8.126553816056454,-10.759086333653311,0.75,0.0
test,20260701,20.0,8,17,11.715984103309573,9.257171044025384,1.0000000000000004,13.128089084177887,0.07142857142857142,0.5833333333333334,0.010995883143638804,0.01962030614481005,0.375,0.29155074854100715,4.2875667852215935,0.0,0.25,0.375,7.5042031688755815,52.17747323182263,7.678453615587856e-07,0.5319808331000019,0.25,1.0,0.0,2.5457753555595795e-06,2.0371122510434336,0.0037582524933121725,0.05,-3.2910514155358923,0.25,0.0,-4.701746665592738,0.375,0.0,-8.543538544638093,0.5,0.0,-3.4123037791854474,0.25,0.0,-7.578618200757486,0.5,0.0,1,4.2875667852215935,-7.578618200757486,0.5,0.0
test,20260701,20.0,8,18,13.093935315138474,6.3167037068675755,1.0000000000000002,11.013857088160073,0.07142857142857142,0.625,0.015713167084166146,0.04682655184195645,0.20833333333333334,0.24456706526165167,6.21868471041601,0.0,0.5,0.25,4.974417834807413,42.72814976581387,3.731359696814286e-07,1.6971003566760534,0.25,1.0,0.0,9.361358810674173e-07,1.2511272848224395,0.0032892779477750773,0.05,-4.877631281942557,0.5,0.0,-6.129392037912114,0.625,0.0,-13.315312681791704,0.625,0.0,-6.083987406851382,0.5,0.0,-11.096315992358567,0.625,0.0,1,6.21868471041601,-11.096315992358567,0.625,0.0
test,20260701,20.0,8,19,8.829393804300192,9.11098219002323,1.0000000000000007,11.013873126996797,0.07142857142857142,0.625,0.012703009817035277,0.041105842619154224,0.2916666666666667,0.2627084429274337,4.9621141216491855,0.0,0.625,0.25,2.9554819997940545,17.67709472644819,8.688045963103738e-07,1.1558822722358122,0.5,1.0,0.0,2.778072253899918e-06,1.6915390383700313,0.004667131465302438,0.05,-4.088129638350606,0.625,0.0,-5.976200303401398,0.625,0.0,-10.154615344378563,0.625,0.0,-5.356640746276692,0.625,0.0,-9.050243759999791,0.625,0.0,1,4.9621141216491855,-9.050243759999791,0.625,0.0
test,20260701,30.0,2,0,5.332631705921744,23.108841492554742,1.0000000000000002,1.0,0.0,1.0,0.0026343505815061012,0.02247875881442256,0.16666666666666666,0.43915585330241125,8.655147554628218,0.0,1.0,0.0,0.21105075905025958,0.3850687808039055,1.2933500313779922,6.191500253547478,1.0,1.0,1.0,0.0017747616824761447,0.00014678484764706493,0.0005761912517962768,0.05,-2.9329698754673954,1.0,1.0,-4.228722520639047,1.0,1.0,-65.51579099970714,1.0,1.0,-3.0440622341717227,1.0,1.0,-11.588117430095613,1.0,1.0,1,8.655147554628218,-11.588117430095613,1.0,1.0
test,20260701,30.0,2,1,17.209345842850446,26.59250559443813,1.0000000000000002,11.013856728228616,1.0,0.5,0.07830948747138765,0.07830997325319425,0.3333333333333333,0.43636571657956136,11.759298399887644,0.0,0.5,0.5,5.328735772042603,25.89641898559293,6.961870176420758e-06,25.06255031923115,0.5,1.0,0.0,1.801213108156542e-05,1.293148136148821,0.00047919566863514483,0.05,-3.2967142321041063,0.5,0.0,-5.224547742289638,0.5,0.0,-17.291254367914455,0.5,0.0,-3.2967142321041063,0.5,0.0,-15.05601263199175,0.5,0.0,1,11.759298399887644,-15.05601263199175,0.5,0.0
test,20260701,30.0,2,2,0.34743796197323495,8.003367919170842,1.0,1.000237903519676,0.0,1.0,0.031375238613618135,0.034589346910622126,0.3333333333333333,0.5385099166022239,11.644150033222017,0.0,1.0,0.0,0.27580256073067383,0.4369640716898848,6.608577924651764,7.596271671140828,1.0,1.0,1.0,0.01557701043412918,0.0006489440665864792,0.0005296007437896503,0.05,-2.37650993876022,1.0,1.0,-3.9857963101102527,1.0,1.0,-54.13583753230566,1.0,1.0,-2.37650993876022,1.0,1.0,-14.020659971982237,1.0,1.0,1,11.644150033222017,-14.020659971982237,1.0,1.0
test,20260701,30.0,2,3,1.7770198233795425,46.714352231561485,1.0000000000000002,1.0000000000000002,0.0,1.0,0.042168095052405735,0.0506334495656957,0.16666666666666666,0.5024545078127479,12.038670887941404,0.0,1.0,0.0,0.2505424331415182,0.4160383032850419,20.401037544862284,22.138607262017167,1.0,1.0,1.0,0.03478694326662146,7.948064395574972e-05,0.0007730971523971144,0.05,-2.7047934437897156,1.0,1.0,-3.9518287243862686,1.0,1.0,-63.97023878665109,1.0,1.0,-2.7047934437897156,1.0,1.0,-14.74346433173112,1.0,1.0,1,12.038670887941404,-14.74346433173112,1.0,1.0
test,20260701,30.0,2,4,11.104252387891902,57.78561111924858,1.0000000000000002,11.008830379030979,1.0,0.5,0.1332295753774551,0.13323710780631304,0.6666666666666666,0.5360162412804329,9.223883639802594,0.0,0.0,0.5,12.386420897473236,55.87356749512824,5.426462743940314e-08,44.934017576829866,0.5,1.0,0.0,1.8712957180991775e-07,1.7235861684182339,0.0006454410117193816,0.05,-2.150473187287619,0.0,0.0,-6.114465592196065,0.5,0.0,-11.428611912531803,0.5,0.0,-2.150473187287619,0.0,0.0,-11.374356827090214,0.5,0.0,1,9.223883639802594,-11.374356827090214,0.5,0.0
test,20260701,30.0,2,5,3.270435813133602,61.51842492112352,1.0,1.000055171506363,0.0,1.0,0.0023980076196392784,0.010137560558292714,0.3333333333333333,0.5467648913327132,11.132000604568354,0.0,1.0,0.0,0.2556379320881191,0.3993303672259021,1.109433129160831,2.2558091426146616,1.0,1.0,1.0,0.0015003633368264602,0.0005890010556328502,0.0005726083572846265,0.05,-2.268468662315257,1.0,1.0,-3.6291642115320304,1.0,1.0,-68.80797171271281,1.0,1.0,-2.268468662315257,1.0,1.0,-13.400469266883611,1.0,1.0,1,11.132000604568354,-13.400469266883611,1.0,1.0
test,20260701,30.0,2,6,1.666340519799061,43.99922186500552,1.0,1.0,0.0,1.0,0.07497357330292001,0.08805743109915853,0.6666666666666666,0.7288115568489024,16.482525067531448,0.0,1.0,0.0,0.3247598413388542,0.4789874290206768,31.322394307520305,41.845419184106504,1.0,1.0,1.0,0.04254063748413839,3.845735728985939e-05,0.0006406196804754921,0.05,-1.2715524968175864,1.0,1.0,-4.576463632040555,1.0,1.0,-66.24852904197338,1.0,1.0,-1.2715524968175864,1.0,1.0,-17.754077564349036,1.0,1.0,1,16.482525067531448,-17.754077564349036,1.0,1.0
test,20260701,30.0,2,7,2.451627102739185,24.345641720993555,1.0000000000000002,11.02998763963809,1.0,0.5,0.07651669705388732,0.07652128141715195,0.3333333333333333,0.17881660829755902,1.7111748211287106,0.0,0.0,0.5,6.472779493240753,19.489525025448245,9.250163098921622e-07,19.746514936273435,0.5,1.0,0.0,1.832412493875095e-06,0.9900254503679476,0.0004503251828188317,0.05,-2.599168665467314,0.0,0.0,-3.5126205673374016,0.5,0.0,-4.406858610647972,0.5,0.0,-2.599168665467314,0.0,0.0,-4.310343486596024,0.5,0.0,1,1.7111748211287106,-4.310343486596024,0.5,0.0
test,20260701,30.0,2,8,2.209726957115305,8.104979510803222,1.0,1.0000000000000002,0.0,1.0,0.016909171916981117,0.03741084395954183,0.5,0.5489546982850835,11.80334648745311,0.0,1.0,0.0,0.2670050120310603,0.46126363474976984,3.3752725809069126,6.544476197550427,1.0,1.0,1.0,0.0088031777563633,0.0008147838056403578,0.0004892853540122157,0.05,-2.3039590429669143,1.0,1.0,-4.408511413388486,1.0,1.0,-57.61649401333418,1.0,1.0,-2.3039590429669143,1.0,1.0,-14.107305530420025,1.0,1.0,1,11.80334648745311,-14.107305530420025,1.0,1.0
test,20260701,30.0,2,9,1.0298657375890115,41.16673695758184,1.0000000000000004,1.0000000000000002,0.0,1.0,0.012855764900759148,0.022425171333197238,0.3333333333333333,0.49155497621305,10.814409945785588,0.0,1.0,0.0,0.2537003952820373,0.420352083764838,5.147391501635049,9.697472392429537,1.0,1.0,1.0,0.006160324579375653,7.957040559475566e-05,0.000530649461473248,0.05,-2.704399013323969,1.0,1.0,-4.171229345138758,1.0,1.0,-56.95270954050671,1.0,1.0,-3.2795758180267582,1.0,1.0,-13.518808959109556,1.0,1.0,1,10.814409945785588,-13.518808959109556,1.0,1.0
test,20260701,30.0,2,10,12.055261143458685,30.87493514501999,1.0000000000000002,11.008830379030979,1.0,0.5,0.04198891430597811,0.042025963871676134,0.3333333333333333,0.31686707073231357,6.830067000996834,0.0,0.5,0.5,5.592532567844725,30.291661267877686,4.8847255279356276e-05,5.363756988935052,0.5,1.0,0.0,0.0001095962340342193,1.1213988802599562,0.0004270381815312351,0.05,-3.97570377695137,0.5,0.0,-6.2827446254293005,0.5,0.0,-12.318679645688524,0.5,0.0,-3.97570377695137,0.5,0.0,-10.805770777948204,0.5,0.0,1,6.830067000996834,-10.805770777948204,0.5,0.0
test,20260701,30.0,2,11,1.2995461211670953,40.95610635017855,1.0,1.0000172000265959,0.0,1.0,0.01818243018925394,0.027735755770655145,0.3333333333333333,0.4459432571669718,10.385151826648018,0.0,1.0,0.0,0.20770659318448045,0.3630535666579302,8.900278408639688,12.37359771504891,1.0,1.0,1.0,0.01319723497284575,4.273986798194258e-05,0.0007047521602720714,0.05,-3.0846114027236644,1.0,1.0,-4.338321680465259,1.0,1.0,-62.58927663307253,1.0,1.0,-3.0846114027236644,1.0,1.0,-13.469763229371683,1.0,1.0,1,10.385151826648018,-13.469763229371683,1.0,1.0
test,20260701,30.0,2,12,6.450635270629558,26.97728882208385,1.0000000000000002,1.0,0.0,1.0,0.0006078965188847061,0.016127514091262896,0.0,0.21830508035088714,5.8832169425561585,0.0,1.0,0.0,0.13581385084378303,0.3009279704669865,0.35558162784370817,2.7869013060273753,0.5,1.0,0.0,0.0003508481274095976,0.0002946393697993177,0.000373522225859364,0.05,-5.306188655369851,1.0,1.0,-6.015922143778269,1.0,1.0,-75.09112317471322,1.0,1.0,-10.371260539042812,1.0,1.0,-11.18940559792601,1.0,1.0,1,5.8832169425561585,-11.18940559792601,1.0,1.0
