profile,seed,snr_db,l_value,n_samples,source_alpha,delay_alpha,angle_alpha,estimator_mode,mean_grid_channel_nmse_db,mean_trained_refinement_channel_nmse_db,mean_trained_refinement_gain_vs_grid_db,mean_grid_physical_delay_rmse_ns,mean_trained_refinement_physical_delay_rmse_ns,mean_physical_delay_rmse_reduction_vs_grid_ns,mean_grid_projected_broadside_angle_rmse_deg,mean_trained_refinement_projected_broadside_angle_rmse_deg,mean_projected_angle_rmse_reduction_vs_grid_deg,mean_support_recall,mean_topk_energy_efficiency
D,20260628.0,30.0,4.0,50.0,0.6419195571509573,1.0984774161907418,0.462335890691859,source-trained-feature-controller,-19.78695657622183,-18.411819744765967,-1.3751368314558636,110.75247119347165,138.7984285780149,-28.045957384543257,15.553512030616114,13.432003638641923,2.1215083919741944,0.98,0.9999914011437498
D,20260628.0,30.0,8.0,50.0,0.6419195571509573,1.0964194506138585,0.3623077154401745,source-trained-feature-controller,-24.04925084803816,-21.282166506011258,-2.767084342026907,256.36281111749975,284.5082660702898,-28.1454549527901,37.822404672415544,33.6740684070615,4.148336265354054,0.9825,0.9999850288973359
D,20260628.0,30.0,16.0,50.0,0.6419195571509573,1.1346722039232418,0.05408625936243011,source-trained-feature-controller,-29.244280105771406,-24.860676887004853,-4.38360321876655,200.29612628538624,220.2774500207461,-19.9813237353599,30.8713821938138,32.30028921930968,-1.4289070254958762,0.9675,0.9999847201698462
D,20260629.0,0.0,4.0,50.0,0.6419195571509573,0.9431012795888668,0.48661174093798615,source-trained-feature-controller,-10.771441957480613,-10.576674976326851,-0.19476698115376131,1599.76126759328,1598.6918533010155,1.0694142922645193,36.78390515143735,36.81549672911462,-0.03159157767726601,0.37,0.9844440995034779
D,20260629.0,0.0,8.0,50.0,0.6419195571509573,1.0944799393441307,0.15443416886715491,source-trained-feature-controller,-8.538343870046866,-8.326796197502857,-0.21154767254400741,1837.0512119115122,1837.2478801301665,-0.1966682186546882,43.58868770409338,43.284405235746384,0.3042824683470043,0.265,0.9798889763671523
D,20260629.0,0.0,16.0,50.0,0.6419195571509573,1.120009126189403,0.02095172676518023,source-trained-feature-controller,-6.291123754891275,-6.123700884137913,-0.16742287075336207,1374.1898625380654,1373.8274869122026,0.36237562586223704,49.73720784879149,49.33535012422631,0.40185772456519236,0.1925,0.9800768427945674
D,20260629.0,10.0,4.0,50.0,0.6419195571509573,1.080284523004088,0.5032573576502961,source-trained-feature-controller,-18.307674928461363,-17.42722499537764,-0.8804499330837232,301.4614888066887,321.91522344857606,-20.453734641887436,20.371585629411385,18.617170615196105,1.7544150142152828,0.79,0.9985133940239254
D,20260629.0,10.0,8.0,50.0,0.6419195571509573,1.118861026341487,0.22922464415630958,source-trained-feature-controller,-18.25021932570762,-17.2005444216809,-1.0496749040267173,989.2177796780609,994.7171874697292,-5.4994077916682,39.13539368805212,37.575848167082455,1.5595455209696598,0.665,0.9967135099037031
D,20260629.0,10.0,16.0,50.0,0.6419195571509573,1.1364475903954387,0.02374769741486142,source-trained-feature-controller,-16.371612279665744,-15.702944997056381,-0.6686672826093624,797.7459073424693,803.1341766186051,-5.388269276135621,47.43455181229235,48.866823598960735,-1.4322717866683832,0.4775,0.9959733763736288
D,20260629.0,20.0,4.0,50.0,0.6419195571509573,1.0903650889088214,0.5442562551262666,source-trained-feature-controller,-19.62965620946592,-18.26134934409879,-1.3683068653671313,120.65328720059227,145.6667192127847,-25.013432012192407,15.372073605482838,13.50667759945491,1.8653960060279247,0.93,0.9998867995573584
