profile,seed,sample_index,snr_db,l_value,channel_nmse_db,support_recall,dominant_energy_recall,topk_energy_efficiency,clean_topk_energy_fraction,effective_support_95,effective_support_99,delay_support_recall,angle_support_recall,delay_bin_rmse,angle_bin_rmse,noise_variance
C,20260628.0,48.0,10.0,8.0,-10.754637280472256,1.0,0.9162506168451012,1.0000000000000002,0.9162506168451011,15.0,64.0,1.0,1.0,0.0,0.0,0.0999999961826612
C,20260628.0,49.0,10.0,8.0,-11.106347105699445,1.0,0.922806082405053,0.9999999999999999,0.9228060824050531,12.0,46.0,1.0,1.0,0.0,0.0,0.09999999335991608
C,20260628.0,0.0,10.0,16.0,-12.291361588789238,0.9375,0.941608995579089,0.9993693510209755,0.9422031950620886,19.0,64.0,1.0,0.9375,0.3535533905932738,0.82915619758885,0.10000000006622663
C,20260628.0,1.0,10.0,16.0,-12.286014355459685,0.9375,0.941927204705507,0.9991988357596155,0.9426824481730213,19.0,77.0,0.9375,0.9375,0.4330127018922193,0.6614378277661477,0.09999999029281544
C,20260628.0,2.0,10.0,16.0,-13.761458292002448,0.9375,0.958749272122197,0.9993582189632328,0.9593649743700863,13.0,52.0,0.9375,0.9375,0.4330127018922193,0.75,0.09999999346133852
C,20260628.0,3.0,10.0,16.0,-10.913717216148221,1.0,0.919951696077941,1.0,0.919951696077941,27.0,113.0,1.0,1.0,0.0,0.0,0.10000000529452704
C,20260628.0,4.0,10.0,16.0,-9.83593542882333,1.0,0.8970071095474966,1.0,0.8970071095474966,31.0,120.0,1.0,1.0,0.0,0.0,0.10000000329255129
C,20260628.0,5.0,10.0,16.0,-12.476254192599344,1.0,0.9443172085750836,1.0000000000000002,0.9443172085750835,18.0,69.0,1.0,1.0,0.0,0.0,0.10000000608250512
C,20260628.0,6.0,10.0,16.0,-12.338057710374335,0.9375,0.9423982115799122,0.9984323265544709,0.9438779039056868,18.0,58.0,1.0,0.9375,0.0,0.3535533905932738,0.10000000903069994
C,20260628.0,7.0,10.0,16.0,-13.228118559262045,1.0,0.9530034184523698,0.9999999999999999,0.9530034184523699,16.0,64.0,1.0,1.0,0.0,0.0,0.10000001305697662
C,20260628.0,8.0,10.0,16.0,-9.606656880360735,0.9375,0.891189131179042,0.9981543413976389,0.8928370034750118,24.0,72.0,0.9375,0.9375,0.4330127018922193,0.6123724356957945,0.0999999936890623
C,20260628.0,9.0,10.0,16.0,-12.147171483999873,0.9375,0.9396132149818092,0.9994044887692045,0.9401730986209298,19.0,68.0,0.9375,0.9375,0.25,0.5590169943749475,0.1000000097639274
C,20260628.0,10.0,10.0,16.0,-10.868249121772859,1.0,0.9191160955571832,1.0,0.9191160955571832,21.0,62.0,1.0,1.0,0.0,0.0,0.09999999257155537
C,20260628.0,11.0,10.0,16.0,-12.60065350213207,1.0,0.9456477528113588,1.0,0.9456477528113588,18.0,63.0,1.0,1.0,0.0,0.0,0.09999998706053496
C,20260628.0,12.0,10.0,16.0,-8.85325247261233,1.0,0.8705015062382985,1.0,0.8705015062382985,33.0,96.0,1.0,1.0,0.0,0.0,0.09999999508247312
C,20260628.0,13.0,10.0,16.0,-10.168931323638288,0.9375,0.9045370951383108,0.9992555805803041,0.9052109517497147,28.0,108.0,0.9375,0.9375,0.25,0.6123724356957945,0.0999999898801162
C,20260628.0,14.0,10.0,16.0,-14.240446918295149,0.9375,0.9632222422031322,0.9987868875150963,0.9643921583707952,12.0,64.0,0.9375,0.9375,0.5,0.3535533905932738,0.09999999706025073
C,20260628.0,15.0,10.0,16.0,-11.873583159690407,1.0,0.9358196153282303,1.0000000000000002,0.9358196153282302,21.0,65.0,1.0,1.0,0.0,0.0,0.1000000135304735
C,20260628.0,16.0,10.0,16.0,-13.07042951433443,0.9375,0.9516924436976824,0.9994880657213611,0.9521798972265035,16.0,81.0,0.9375,0.9375,0.5,0.5,0.0999999864701838
C,20260628.0,17.0,10.0,16.0,-12.224033195086188,1.0,0.9412244613107354,1.0,0.9412244613107354,19.0,70.0,1.0,1.0,0.0,0.0,0.10000000990663734
C,20260628.0,18.0,10.0,16.0,-9.534033169529856,1.0,0.8897601104054506,1.0,0.8897601104054506,33.0,108.0,1.0,1.0,0.0,0.0,0.10000000367800914
C,20260628.0,19.0,10.0,16.0,-11.478680692196328,1.0,0.9295409330219724,1.0,0.9295409330219724,23.0,116.0,1.0,1.0,0.0,0.0,0.10000001253077592
C,20260628.0,20.0,10.0,16.0,-14.038571464803686,0.9375,0.9611012619091652,0.9999260435335049,0.9611723468196287,13.0,44.0,0.9375,0.9375,0.4330127018922193,0.82915619758885,0.09999999343257278
C,20260628.0,21.0,10.0,16.0,-10.603309293693616,1.0,0.9137165736732151,1.0,0.9137165736732151,28.0,105.0,1.0,1.0,0.0,0.0,0.10000001104991188
C,20260628.0,22.0,10.0,16.0,-14.069619929108942,0.875,0.9616270923193881,0.9991416724665703,0.9624531923940572,12.0,54.0,0.875,0.9375,0.5,0.3535533905932738,0.10000000801934932
C,20260628.0,23.0,10.0,16.0,-10.761000351370742,1.0,0.916875342670007,1.0,0.916875342670007,24.0,87.0,1.0,1.0,0.0,0.0,0.09999998684067916
C,20260628.0,24.0,10.0,16.0,-14.363931429445493,1.0,0.9643825919682706,1.0,0.9643825919682706,12.0,57.0,1.0,1.0,0.0,0.0,0.10000000914598713
C,20260628.0,25.0,10.0,16.0,-16.744892455208127,0.875,0.9796854128916609,0.9991935533176203,0.9804761146014338,6.0,34.0,0.9375,0.9375,0.25,0.3535533905932738,0.09999999736152439
C,20260628.0,26.0,10.0,16.0,-11.078673850045682,0.875,0.9227403199472209,0.9961444828808337,0.9263117306825521,22.0,71.0,0.9375,0.875,0.5,1.0897247358851685,0.10000000833706453
C,20260628.0,27.0,10.0,16.0,-12.174564835446947,0.9375,0.9400454306709779,0.9994336348842036,0.9405781413189016,19.0,56.0,0.9375,0.9375,0.25,0.4330127018922193,0.09999998594936275
C,20260628.0,28.0,10.0,16.0,-9.329708362918026,0.9375,0.8841624643393134,0.9990740902516362,0.8849818776869892,31.0,108.0,1.0,0.9375,0.0,0.6123724356957945,0.10000000567593728
C,20260628.0,29.0,10.0,16.0,-12.382594569672316,1.0,0.9430052190344744,1.0000000000000002,0.9430052190344743,18.0,58.0,1.0,1.0,0.0,0.0,0.09999997744472326
C,20260628.0,30.0,10.0,16.0,-14.112017740665788,1.0,0.9623213807769699,0.9999999999999999,0.96232138077697,13.0,52.0,1.0,1.0,0.0,0.0,0.10000000326821834
C,20260628.0,31.0,10.0,16.0,-12.454209017511001,0.9375,0.9436873400938905,0.999328776523155,0.9443211906467349,19.0,79.0,0.9375,0.9375,0.25,0.5,0.10000000315837383
C,20260628.0,32.0,10.0,16.0,-14.138144458205247,0.9375,0.9619737841146178,0.9994138624630279,0.96253796374593,12.0,55.0,0.9375,0.9375,0.5590169943749475,0.25,0.09999999132116176
C,20260628.0,33.0,10.0,16.0,-9.002189309065574,1.0,0.875021509017996,1.0000000000000002,0.8750215090179959,37.0,152.0,1.0,1.0,0.0,0.0,0.09999999710690724
C,20260628.0,34.0,10.0,16.0,-11.175350684312662,1.0,0.924226850636698,1.0,0.924226850636698,21.0,56.0,1.0,1.0,0.0,0.0,0.09999998877586369
C,20260628.0,35.0,10.0,16.0,-12.183487348607988,1.0,0.940059483130095,1.0000000000000002,0.9400594831300949,20.0,75.0,1.0,1.0,0.0,0.0,0.0999999977348992
C,20260628.0,36.0,10.0,16.0,-14.199166457190355,0.875,0.9625958033917114,0.9996256624517986,0.9629562740823765,13.0,37.0,0.9375,0.875,0.4330127018922193,0.6123724356957945,0.10000001719073696
C,20260628.0,37.0,10.0,16.0,-10.298937701181261,1.0,0.9073400657341976,0.9999999999999999,0.9073400657341977,32.0,124.0,1.0,1.0,0.0,0.0,0.09999998929753448
C,20260628.0,38.0,10.0,16.0,-12.502171007413516,1.0,0.9445136796030261,1.0,0.9445136796030261,18.0,57.0,1.0,1.0,0.0,0.0,0.09999999420189144
C,20260628.0,39.0,10.0,16.0,-9.542040414737858,1.0,0.8894878243341587,1.0,0.8894878243341587,28.0,102.0,1.0,1.0,0.0,0.0,0.10000000719859714
C,20260628.0,40.0,10.0,16.0,-11.650662310689558,1.0,0.9324606098131057,1.0,0.9324606098131057,22.0,81.0,1.0,1.0,0.0,0.0,0.10000000446158401
C,20260628.0,41.0,10.0,16.0,-9.625954781918422,0.9375,0.89209488510307,0.9994911459546212,0.8925490623041226,30.0,107.0,0.9375,0.9375,0.5,0.6614378277661477,0.09999999432189628
C,20260628.0,42.0,10.0,16.0,-7.914706072004649,0.9375,0.8390208011865933,0.9997659108461051,0.8392172528432453,32.0,127.0,0.9375,0.9375,0.3535533905932738,0.25,0.099999989588795
C,20260628.0,43.0,10.0,16.0,-10.736141709721005,1.0,0.9163270180783286,1.0,0.9163270180783286,28.0,104.0,1.0,1.0,0.0,0.0,0.10000001852602391
C,20260628.0,44.0,10.0,16.0,-9.157530250988737,0.9375,0.8794051589025756,0.9998601467587513,0.8795281637670479,37.0,132.0,0.9375,1.0,0.25,0.0,0.09999999666366731
C,20260628.0,45.0,10.0,16.0,-12.844319901297949,1.0,0.9483901543898526,0.9999999999999999,0.9483901543898527,17.0,47.0,1.0,1.0,0.0,0.0,0.1000000144656743
C,20260628.0,46.0,10.0,16.0,-10.49321551329938,1.0,0.9115830620487623,1.0,0.9115830620487623,27.0,80.0,1.0,1.0,0.0,0.0,0.10000000132303573
C,20260628.0,47.0,10.0,16.0,-8.135830059678812,1.0,0.846817289696627,1.0,0.846817289696627,40.0,171.0,1.0,1.0,0.0,0.0,0.10000000597154309
C,20260628.0,48.0,10.0,16.0,-13.123905372314656,0.9375,0.952012818576865,0.998855740103765,0.9531034165934374,15.0,64.0,0.9375,0.9375,0.4330127018922193,0.5,0.0999999961826612
C,20260628.0,49.0,10.0,16.0,-14.452047758079908,0.9375,0.9652391363251368,0.9999697392689638,0.9652683460509344,12.0,46.0,0.9375,0.9375,0.5,0.5590169943749475,0.09999999335991608
C,20260628.0,0.0,20.0,4.0,-7.293507794072776,1.0,0.8135412622474071,1.0,0.8135412622474071,19.0,64.0,1.0,1.0,0.0,0.0,0.010000000006622663
C,20260628.0,1.0,20.0,4.0,-7.009985233094414,1.0,0.8009458104266811,1.0,0.8009458104266811,19.0,77.0,1.0,1.0,0.0,0.0,0.009999999029281543
C,20260628.0,2.0,20.0,4.0,-9.025058130349402,1.0,0.8748460667156377,1.0,0.8748460667156377,13.0,52.0,1.0,1.0,0.0,0.0,0.009999999346133851
C,20260628.0,3.0,20.0,4.0,-5.330956655003383,1.0,0.7069887428551269,1.0,0.7069887428551269,27.0,113.0,1.0,1.0,0.0,0.0,0.010000000529452704
C,20260628.0,4.0,20.0,4.0,-3.9041258002430728,1.0,0.5930361105010781,1.0,0.5930361105010781,31.0,120.0,1.0,1.0,0.0,0.0,0.01000000032925513
C,20260628.0,5.0,20.0,4.0,-7.167407905087256,1.0,0.8080313709585203,1.0,0.8080313709585203,18.0,69.0,1.0,1.0,0.0,0.0,0.010000000608250513
C,20260628.0,6.0,20.0,4.0,-6.647166480094022,1.0,0.7835996539601138,1.0,0.7835996539601138,18.0,58.0,1.0,1.0,0.0,0.0,0.010000000903069994
C,20260628.0,7.0,20.0,4.0,-7.864253004989344,1.0,0.8364924164175167,0.9999999999999999,0.8364924164175168,16.0,64.0,1.0,1.0,0.0,0.0,0.010000001305697661
C,20260628.0,8.0,20.0,4.0,-3.6768724466540172,1.0,0.5711583114366047,0.9999999999999998,0.5711583114366048,24.0,72.0,1.0,1.0,0.0,0.0,0.009999999368906231
C,20260628.0,9.0,20.0,4.0,-7.131702498713696,1.0,0.8064775031397897,0.9999999999999999,0.8064775031397898,19.0,68.0,1.0,1.0,0.0,0.0,0.01000000097639274
C,20260628.0,10.0,20.0,4.0,-4.610734279525312,1.0,0.6541371152686511,0.9999999999999998,0.6541371152686513,21.0,62.0,1.0,1.0,0.0,0.0,0.009999999257155537
C,20260628.0,11.0,20.0,4.0,-7.041154095763657,1.0,0.8023623019064222,1.0,0.8023623019064222,18.0,63.0,1.0,1.0,0.0,0.0,0.009999998706053496
C,20260628.0,12.0,20.0,4.0,-4.299186002006745,1.0,0.628409334803607,1.0,0.628409334803607,33.0,96.0,1.0,1.0,0.0,0.0,0.009999999508247313
C,20260628.0,13.0,20.0,4.0,-4.004252405918186,1.0,0.602290439715574,1.0,0.602290439715574,28.0,108.0,1.0,1.0,0.0,0.0,0.00999999898801162
C,20260628.0,14.0,20.0,4.0,-8.729835268299095,1.0,0.866041841548021,1.0000000000000002,0.8660418415480209,12.0,64.0,1.0,1.0,0.0,0.0,0.009999999706025074
C,20260628.0,15.0,20.0,4.0,-6.911454249187466,1.0,0.7963826722698978,1.0,0.7963826722698978,21.0,65.0,1.0,1.0,0.0,0.0,0.01000000135304735
C,20260628.0,16.0,20.0,4.0,-7.3906925446232075,0.75,0.8176526363876925,0.9999248680852288,0.8177140728117182,16.0,81.0,1.0,0.75,0.0,0.5,0.00999999864701838
C,20260628.0,17.0,20.0,4.0,-6.010061853156863,1.0,0.7494093353114365,0.9999999999999999,0.7494093353114366,19.0,70.0,1.0,1.0,0.0,0.0,0.010000000990663734
C,20260628.0,18.0,20.0,4.0,-4.121131148532683,1.0,0.6128551278149892,1.0,0.6128551278149892,33.0,108.0,1.0,1.0,0.0,0.0,0.010000000367800915
C,20260628.0,19.0,20.0,4.0,-6.143956373155817,1.0,0.7570199760025472,1.0,0.7570199760025472,23.0,116.0,1.0,1.0,0.0,0.0,0.010000001253077593
C,20260628.0,20.0,20.0,4.0,-7.512475840519302,1.0,0.8227108795458227,1.0,0.8227108795458227,13.0,44.0,1.0,1.0,0.0,0.0,0.009999999343257278
C,20260628.0,21.0,20.0,4.0,-5.007181493222744,1.0,0.6843141713010873,1.0,0.6843141713010873,28.0,105.0,1.0,1.0,0.0,0.0,0.010000001104991187
C,20260628.0,22.0,20.0,4.0,-8.560138187298424,1.0,0.8607227713022927,1.0,0.8607227713022927,12.0,54.0,1.0,1.0,0.0,0.0,0.010000000801934932
C,20260628.0,23.0,20.0,4.0,-5.505135546269594,1.0,0.718524739374974,0.9999999999999999,0.7185247393749741,24.0,87.0,1.0,1.0,0.0,0.0,0.009999998684067916
C,20260628.0,24.0,20.0,4.0,-8.697794166160058,1.0,0.8650646320151192,1.0,0.8650646320151192,12.0,57.0,1.0,1.0,0.0,0.0,0.010000000914598713
C,20260628.0,25.0,20.0,4.0,-10.793747053103024,1.0,0.9167113256968547,1.0000000000000002,0.9167113256968545,6.0,34.0,1.0,1.0,0.0,0.0,0.009999999736152438
C,20260628.0,26.0,20.0,4.0,-5.805143537290661,1.0,0.7373038465219242,1.0000000000000002,0.737303846521924,22.0,71.0,1.0,1.0,0.0,0.0,0.010000000833706453
C,20260628.0,27.0,20.0,4.0,-6.510437185881523,1.0,0.7766799880178527,1.0,0.7766799880178527,19.0,56.0,1.0,1.0,0.0,0.0,0.009999998594936275
C,20260628.0,28.0,20.0,4.0,-4.966072145093878,1.0,0.6813030345544869,1.0,0.6813030345544869,31.0,108.0,1.0,1.0,0.0,0.0,0.010000000567593727
C,20260628.0,29.0,20.0,4.0,-4.436147508653178,1.0,0.6399638540659321,0.9999999999999998,0.6399638540659323,18.0,58.0,1.0,1.0,0.0,0.0,0.009999997744472326
C,20260628.0,30.0,20.0,4.0,-8.047052330650693,1.0,0.8432257571678999,1.0,0.8432257571678999,13.0,52.0,1.0,1.0,0.0,0.0,0.010000000326821834
C,20260628.0,31.0,20.0,4.0,-7.455978451866722,1.0,0.8203863379188755,1.0,0.8203863379188755,19.0,79.0,1.0,1.0,0.0,0.0,0.010000000315837382
C,20260628.0,32.0,20.0,4.0,-8.867613515511154,0.75,0.8702461033315565,0.9991104980094061,0.8710208781365077,12.0,55.0,0.75,0.75,0.7071067811865476,1.0,0.009999999132116176
C,20260628.0,33.0,20.0,4.0,-3.882244816682649,1.0,0.5909940178113574,1.0000000000000002,0.5909940178113573,37.0,152.0,1.0,1.0,0.0,0.0,0.009999999710690724
C,20260628.0,34.0,20.0,4.0,-4.304988214457007,1.0,0.6289111874641299,1.0,0.6289111874641299,21.0,56.0,1.0,1.0,0.0,0.0,0.00999999887758637
C,20260628.0,35.0,20.0,4.0,-7.8080940302171555,1.0,0.8343657294426888,1.0,0.8343657294426888,20.0,75.0,1.0,1.0,0.0,0.0,0.00999999977348992
C,20260628.0,36.0,20.0,4.0,-7.344856402637568,1.0,0.8157089784095449,1.0,0.8157089784095449,13.0,37.0,1.0,1.0,0.0,0.0,0.010000001719073696
C,20260628.0,37.0,20.0,4.0,-5.948995075856535,1.0,0.7458615919820522,0.9999999999999999,0.7458615919820523,32.0,124.0,1.0,1.0,0.0,0.0,0.009999998929753449
C,20260628.0,38.0,20.0,4.0,-8.010788051177258,1.0,0.8419222434535013,1.0,0.8419222434535013,18.0,57.0,1.0,1.0,0.0,0.0,0.009999999420189145
C,20260628.0,39.0,20.0,4.0,-3.9951035997276185,1.0,0.601455083437994,1.0,0.601455083437994,28.0,102.0,1.0,1.0,0.0,0.0,0.010000000719859714
C,20260628.0,40.0,20.0,4.0,-5.351064567250353,1.0,0.7083584576303231,1.0,0.7083584576303231,22.0,81.0,1.0,1.0,0.0,0.0,0.010000000446158402
C,20260628.0,41.0,20.0,4.0,-4.990353377553566,1.0,0.6831068992311723,1.0,0.6831068992311723,30.0,107.0,1.0,1.0,0.0,0.0,0.009999999432189629
C,20260628.0,42.0,20.0,4.0,-2.720164670059675,1.0,0.46550060364985746,0.9999999999999999,0.4655006036498575,32.0,127.0,1.0,1.0,0.0,0.0,0.0099999989588795
C,20260628.0,43.0,20.0,4.0,-6.463864529901869,1.0,0.7742619509320613,0.9999999999999999,0.7742619509320614,28.0,104.0,1.0,1.0,0.0,0.0,0.010000001852602391
C,20260628.0,44.0,20.0,4.0,-4.073721068685593,1.0,0.6086039873737318,0.9999999999999998,0.6086039873737319,37.0,132.0,1.0,1.0,0.0,0.0,0.009999999666366732
C,20260628.0,45.0,20.0,4.0,-7.540438897628677,1.0,0.8238318515685987,1.0,0.8238318515685987,17.0,47.0,1.0,1.0,0.0,0.0,0.01000000144656743
C,20260628.0,46.0,20.0,4.0,-4.814011204464581,1.0,0.6699416046999868,1.0,0.6699416046999868,27.0,80.0,1.0,1.0,0.0,0.0,0.010000000132303573
C,20260628.0,47.0,20.0,4.0,-3.4892290771733907,1.0,0.5522197220288433,1.0000000000000002,0.5522197220288432,40.0,171.0,1.0,1.0,0.0,0.0,0.010000000597154309
C,20260628.0,48.0,20.0,4.0,-8.398784104880159,1.0,0.8554438939227581,0.9999999999999999,0.8554438939227582,15.0,64.0,1.0,1.0,0.0,0.0,0.00999999961826612
C,20260628.0,49.0,20.0,4.0,-8.653371110137007,1.0,0.8636708117217861,1.0,0.8636708117217861,12.0,46.0,1.0,1.0,0.0,0.0,0.009999999335991607
C,20260628.0,0.0,20.0,8.0,-9.341799387985446,1.0,0.8836727045095751,1.0000000000000002,0.883672704509575,19.0,64.0,1.0,1.0,0.0,0.0,0.010000000006622663
C,20260628.0,1.0,20.0,8.0,-9.349180095345378,1.0,0.883879299608357,1.0,0.883879299608357,19.0,77.0,1.0,1.0,0.0,0.0,0.009999999029281543
C,20260628.0,2.0,20.0,8.0,-11.111225996719318,1.0,0.9226174502194853,1.0,0.9226174502194853,13.0,52.0,1.0,1.0,0.0,0.0,0.009999999346133851
C,20260628.0,3.0,20.0,8.0,-8.053235091832944,1.0,0.843502771655587,1.0,0.843502771655587,27.0,113.0,1.0,1.0,0.0,0.0,0.010000000529452704
C,20260628.0,4.0,20.0,8.0,-6.197419351553092,1.0,0.7600152981130232,1.0,0.7600152981130232,31.0,120.0,1.0,1.0,0.0,0.0,0.01000000032925513
C,20260628.0,5.0,20.0,8.0,-9.498539752250487,1.0,0.8877914675650109,0.9999999999999999,0.887791467565011,18.0,69.0,1.0,1.0,0.0,0.0,0.010000000608250513
C,20260628.0,6.0,20.0,8.0,-8.923449474648388,1.0,0.8719128886585691,1.0,0.8719128886585691,18.0,58.0,1.0,1.0,0.0,0.0,0.010000000903069994
C,20260628.0,7.0,20.0,8.0,-9.988786800427473,1.0,0.8997695039493142,0.9999999999999999,0.8997695039493143,16.0,64.0,1.0,1.0,0.0,0.0,0.010000001305697661
C,20260628.0,8.0,20.0,8.0,-6.482497017565376,1.0,0.7752753448848152,1.0,0.7752753448848152,24.0,72.0,1.0,1.0,0.0,0.0,0.009999999368906231
C,20260628.0,9.0,20.0,8.0,-8.973358990363392,1.0,0.8734158928620611,1.0,0.8734158928620611,19.0,68.0,1.0,1.0,0.0,0.0,0.01000000097639274
C,20260628.0,10.0,20.0,8.0,-6.976449995906839,1.0,0.7994275643738573,1.0,0.7994275643738573,21.0,62.0,1.0,1.0,0.0,0.0,0.009999999257155537
C,20260628.0,11.0,20.0,8.0,-10.15105765156438,1.0,0.9034498526426987,1.0000000000000002,0.9034498526426986,18.0,63.0,1.0,1.0,0.0,0.0,0.009999998706053496
C,20260628.0,12.0,20.0,8.0,-5.905594796902379,0.875,0.7433252105114305,0.999994876670541,0.7433290188308904,33.0,96.0,0.875,0.875,0.3535533905932738,0.7071067811865476,0.009999999508247313
C,20260628.0,13.0,20.0,8.0,-6.178662149260684,1.0,0.758956188984595,1.0000000000000002,0.7589561889845949,28.0,108.0,1.0,1.0,0.0,0.0,0.00999999898801162
C,20260628.0,14.0,20.0,8.0,-10.851302497860463,1.0,0.9178271580886,1.0,0.9178271580886,12.0,64.0,1.0,1.0,0.0,0.0,0.009999999706025074
C,20260628.0,15.0,20.0,8.0,-9.374529798092151,1.0,0.884544022099546,1.0000000000000002,0.8845440220995459,21.0,65.0,1.0,1.0,0.0,0.0,0.01000000135304735
C,20260628.0,16.0,20.0,8.0,-9.772339601547904,1.0,0.8946431879747406,1.0000000000000002,0.8946431879747405,16.0,81.0,1.0,1.0,0.0,0.0,0.00999999864701838
C,20260628.0,17.0,20.0,8.0,-8.638741636027678,1.0,0.8632217891790062,1.0000000000000002,0.863221789179006,19.0,70.0,1.0,1.0,0.0,0.0,0.010000000990663734
C,20260628.0,18.0,20.0,8.0,-6.447535201306963,1.0,0.7734345468110623,0.9999999999999999,0.7734345468110624,33.0,108.0,1.0,1.0,0.0,0.0,0.010000000367800915
C,20260628.0,19.0,20.0,8.0,-8.879193401104335,1.0,0.8705978337225224,0.9999999999999999,0.8705978337225225,23.0,116.0,1.0,1.0,0.0,0.0,0.010000001253077593
C,20260628.0,20.0,20.0,8.0,-11.049205892109553,1.0,0.9215077739975456,0.9999999999999999,0.9215077739975457,13.0,44.0,1.0,1.0,0.0,0.0,0.009999999343257278
C,20260628.0,21.0,20.0,8.0,-7.34803484234062,1.0,0.8158859132464272,1.0,0.8158859132464272,28.0,105.0,1.0,1.0,0.0,0.0,0.010000001104991187
C,20260628.0,22.0,20.0,8.0,-11.456204904847844,0.875,0.9285564623330814,0.9993841654377688,0.929128651869662,12.0,54.0,0.875,0.875,0.3535533905932738,0.7071067811865476,0.010000000801934932
C,20260628.0,23.0,20.0,8.0,-7.656602335290406,1.0,0.828553573846121,1.0,0.828553573846121,24.0,87.0,1.0,1.0,0.0,0.0,0.009999998684067916
C,20260628.0,24.0,20.0,8.0,-11.176917633334853,1.0,0.9237778541614206,0.9999999999999999,0.9237778541614207,12.0,57.0,1.0,1.0,0.0,0.0,0.010000000914598713
C,20260628.0,25.0,20.0,8.0,-14.832195716927778,1.0,0.9671561512920623,1.0000000000000002,0.9671561512920622,6.0,34.0,1.0,1.0,0.0,0.0,0.009999999736152438
C,20260628.0,26.0,20.0,8.0,-8.287825718129662,1.0,0.8517109277368536,1.0000000000000002,0.8517109277368534,22.0,71.0,1.0,1.0,0.0,0.0,0.010000000833706453
C,20260628.0,27.0,20.0,8.0,-9.33043078865361,1.0,0.8833701023463939,0.9999999999999999,0.883370102346394,19.0,56.0,1.0,1.0,0.0,0.0,0.009999998594936275
C,20260628.0,28.0,20.0,8.0,-6.710812864395694,0.875,0.7867877394066893,0.9992251562075792,0.787397849742728,31.0,108.0,1.0,0.875,0.0,1.118033988749895,0.010000000567593727
C,20260628.0,29.0,20.0,8.0,-7.200977678121659,1.0,0.8095520803558492,1.0,0.8095520803558492,18.0,58.0,1.0,1.0,0.0,0.0,0.009999997744472326
C,20260628.0,30.0,20.0,8.0,-11.208490063205275,1.0,0.9243131270837797,1.0,0.9243131270837797,13.0,52.0,1.0,1.0,0.0,0.0,0.010000000326821834
C,20260628.0,31.0,20.0,8.0,-10.059397310392402,1.0,0.9013901796467277,1.0,0.9013901796467277,19.0,79.0,1.0,1.0,0.0,0.0,0.010000000315837382
C,20260628.0,32.0,20.0,8.0,-11.638507716095033,1.0,0.9314782506782037,0.9999999999999999,0.9314782506782038,12.0,55.0,1.0,1.0,0.0,0.0,0.009999999132116176
C,20260628.0,33.0,20.0,8.0,-6.639273328110477,1.0,0.7832574833898884,1.0,0.7832574833898884,37.0,152.0,1.0,1.0,0.0,0.0,0.009999999710690724
C,20260628.0,34.0,20.0,8.0,-6.893879076882069,1.0,0.7955758092125104,0.9999999999999999,0.7955758092125105,21.0,56.0,1.0,1.0,0.0,0.0,0.00999999887758637
C,20260628.0,35.0,20.0,8.0,-9.96456864390279,1.0,0.8992332003674028,0.9999999999999999,0.899233200367403,20.0,75.0,1.0,1.0,0.0,0.0,0.00999999977348992
C,20260628.0,36.0,20.0,8.0,-11.249301894792259,1.0,0.9250248584243604,0.9999999999999999,0.9250248584243606,13.0,37.0,1.0,1.0,0.0,0.0,0.010000001719073696
C,20260628.0,37.0,20.0,8.0,-7.977227948349183,1.0,0.8407100705701456,1.0,0.8407100705701456,32.0,124.0,1.0,1.0,0.0,0.0,0.009999998929753449
C,20260628.0,38.0,20.0,8.0,-10.056957843309803,1.0,0.9013401028046165,1.0,0.9013401028046165,18.0,57.0,1.0,1.0,0.0,0.0,0.009999999420189145
C,20260628.0,39.0,20.0,8.0,-6.687228916942489,1.0,0.7855966279697352,1.0,0.7855966279697352,28.0,102.0,1.0,1.0,0.0,0.0,0.010000000719859714
C,20260628.0,40.0,20.0,8.0,-8.478121156195265,1.0,0.858089053236559,0.9999999999999999,0.8580890532365592,22.0,81.0,1.0,1.0,0.0,0.0,0.010000000446158402
C,20260628.0,41.0,20.0,8.0,-6.6571330324155085,0.875,0.7841420749450939,0.9993200243693059,0.7846756352550668,30.0,107.0,1.0,0.875,0.0,1.0606601717798212,0.009999999432189629
C,20260628.0,42.0,20.0,8.0,-5.187473536204738,1.0,0.6971989563678254,1.0,0.6971989563678254,32.0,127.0,1.0,1.0,0.0,0.0,0.0099999989588795
C,20260628.0,43.0,20.0,8.0,-8.318402892988361,1.0,0.8527311111597649,1.0,0.8527311111597649,28.0,104.0,1.0,1.0,0.0,0.0,0.010000001852602391
C,20260628.0,44.0,20.0,8.0,-6.5687810335683325,1.0,0.7796799232958371,0.9999999999999999,0.7796799232958372,37.0,132.0,1.0,1.0,0.0,0.0,0.009999999666366732
C,20260628.0,45.0,20.0,8.0,-9.57897574932521,1.0,0.8898406386199289,1.0000000000000002,0.8898406386199287,17.0,47.0,1.0,1.0,0.0,0.0,0.01000000144656743
C,20260628.0,46.0,20.0,8.0,-7.111541452117896,1.0,0.8055545263747234,1.0,0.8055545263747234,27.0,80.0,1.0,1.0,0.0,0.0,0.010000000132303573
C,20260628.0,47.0,20.0,8.0,-5.599534956930744,1.0,0.7245746386482979,1.0000000000000002,0.7245746386482977,40.0,171.0,1.0,1.0,0.0,0.0,0.010000000597154309
C,20260628.0,48.0,20.0,8.0,-10.766984251849694,1.0,0.9162506168451012,1.0000000000000002,0.9162506168451011,15.0,64.0,1.0,1.0,0.0,0.0,0.00999999961826612
