profile,seed,snr_db,l_value,sample_index,grid_channel_nmse_db,candan_channel_nmse_db,candan_gain_vs_grid_db,candan_harmful_update
C,20260628,20.0,16,23,-15.259425443251018,-11.17335407279969,-4.086071370451329,1
C,20260628,20.0,16,24,-13.814095902377812,-20.56321482953686,6.749118927159049,0
C,20260628,20.0,16,25,-14.24942720031153,-21.116112464688307,6.866685264376777,0
C,20260628,20.0,16,26,-14.988056657919994,-19.906947054687244,4.9188903967672495,0
C,20260628,20.0,16,27,-13.114207977571908,-27.94999303487502,14.835785057303113,0
C,20260628,20.0,16,28,-15.466870882131063,-25.267931961567488,9.801061079436424,0
C,20260628,20.0,16,29,-14.11541272144435,-17.034454315000914,2.919041593556564,0
C,20260628,20.0,16,30,-14.280250784935077,-26.460077855531246,12.179827070596168,0
C,20260628,20.0,16,31,-14.123252292940482,-22.18928671985163,8.066034426911148,0
C,20260628,20.0,16,32,-14.677352326901385,-19.978414444178917,5.301062117277532,0
C,20260628,20.0,16,33,-15.597703753604977,-22.710509208414162,7.112805454809186,0
C,20260628,20.0,16,34,-13.018371702287709,-21.31369508800775,8.295323385720042,0
C,20260628,20.0,16,35,-13.587281304079452,-17.800294797865487,4.213013493786034,0
C,20260628,20.0,16,36,-14.562125965038796,-20.572085865453996,6.0099599004152005,0
C,20260628,20.0,16,37,-15.979521131311444,-20.955768555844646,4.976247424533202,0
C,20260628,20.0,16,38,-14.484136844018982,-18.678303923586363,4.19416707956738,0
C,20260628,20.0,16,39,-15.038790008310228,-16.785603914462335,1.7468139061521075,0
C,20260628,20.0,16,40,-14.707476897584844,-21.86196056193665,7.154483664351808,0
C,20260628,20.0,16,41,-16.500504360997425,-25.27317959141588,8.772675230418454,0
C,20260628,20.0,16,42,-12.899170981538305,-18.1572930583503,5.258122076811997,0
C,20260628,20.0,16,43,-15.673253308289116,-14.35015740752611,-1.3230959007630059,1
C,20260628,20.0,16,44,-15.443168510382524,-29.45791951866143,14.014751008278907,0
C,20260628,20.0,16,45,-13.706858312380945,-17.37034803836577,3.6634897259848245,0
C,20260628,20.0,16,46,-13.700512738827761,-15.95761401420505,2.2571012753772894,0
C,20260628,20.0,16,47,-14.146843475430185,-30.342151352684237,16.195307877254052,0
C,20260628,20.0,16,48,-13.815951586428453,-25.55345226872335,11.737500682294899,0
C,20260628,20.0,16,49,-14.493561149265409,-21.333366642473287,6.839805493207878,0
C,20260628,30.0,4,0,-8.324263496325043,-10.976060788866604,2.651797292541561,0
C,20260628,30.0,4,1,-10.273027856592565,-10.584942143343056,0.3119142867504916,0
C,20260628,30.0,4,2,-8.940399363078953,-11.418225523358556,2.4778261602796032,0
C,20260628,30.0,4,3,-10.14025074057149,-16.460788826502764,6.320538085931274,0
C,20260628,30.0,4,4,-7.663511051279692,-12.815804696873602,5.15229364559391,0
C,20260628,30.0,4,5,-7.166241038017206,-16.093833020634737,8.927591982617532,0
C,20260628,30.0,4,6,-7.749256782631548,-17.2179666587146,9.468709876083054,0
C,20260628,30.0,4,7,-8.09465796435213,-10.551488858924658,2.456830894572528,0
C,20260628,30.0,4,8,-6.532983051883857,-9.862703923879879,3.329720871996022,0
C,20260628,30.0,4,9,-8.40713102995122,-11.322492871956305,2.915361842005085,0
C,20260628,30.0,4,10,-5.8786784843794155,-6.345324908718472,0.46664642433905623,0
C,20260628,30.0,4,11,-6.7306659998068765,-11.369794467269996,4.639128467463119,0
C,20260628,30.0,4,12,-6.1425301358423425,-7.620834473431976,1.4783043375896332,0
C,20260628,30.0,4,13,-7.505704446176341,-10.649993255419684,3.144288809243343,0
C,20260628,30.0,4,14,-7.3854917013636046,-11.727423728784753,4.341932027421149,0
C,20260628,30.0,4,15,-6.3746440729579215,-10.253087131449021,3.8784430584911,0
C,20260628,30.0,4,16,-7.729603953495885,-12.936915006327848,5.207311052831963,0
C,20260628,30.0,4,17,-7.819469315204145,-9.196089025250538,1.376619710046393,0
C,20260628,30.0,4,18,-6.90005404809903,-13.292509989948373,6.392455941849343,0
C,20260628,30.0,4,19,-6.498297634859068,-13.814456672854188,7.31615903799512,0
C,20260628,30.0,4,20,-7.599431034732211,-15.422620334760005,7.823189300027794,0
C,20260628,30.0,4,21,-7.686554139143622,-11.959758134615361,4.273203995471739,0
C,20260628,30.0,4,22,-7.697426605530736,-13.6239218669011,5.926495261370364,0
C,20260628,30.0,4,23,-8.942587826675549,-10.195230051370201,1.252642224694652,0
C,20260628,30.0,4,24,-8.295316326765395,-11.834877126519952,3.5395607997545575,0
C,20260628,30.0,4,25,-8.388962480892069,-15.78494871512717,7.395986234235101,0
C,20260628,30.0,4,26,-8.59713913950174,-13.744026973974234,5.146887834472494,0
C,20260628,30.0,4,27,-7.123684321165297,-16.261057094065418,9.137372772900122,0
C,20260628,30.0,4,28,-7.748417816905909,-12.85000006556479,5.1015822486588815,0
C,20260628,30.0,4,29,-7.054293376613642,-10.760734158151754,3.706440781538112,0
C,20260628,30.0,4,30,-8.010377185457799,-16.71131055773893,8.700933372281131,0
C,20260628,30.0,4,31,-7.55076545728803,-12.647289377290488,5.096523920002458,0
C,20260628,30.0,4,32,-9.3507306269397,-13.428670428285017,4.077939801345316,0
C,20260628,30.0,4,33,-9.667345296659155,-17.276859198221285,7.60951390156213,0
C,20260628,30.0,4,34,-6.7155431563082635,-12.482598631685537,5.767055475377274,0
C,20260628,30.0,4,35,-7.084108740298145,-12.019592396882912,4.935483656584767,0
C,20260628,30.0,4,36,-8.449633799609801,-19.387194244763396,10.937560445153595,0
C,20260628,30.0,4,37,-10.571346737860983,-15.534251536170306,4.962904798309323,0
C,20260628,30.0,4,38,-7.274568037027055,-12.521879825341898,5.2473117883148435,0
C,20260628,30.0,4,39,-5.714017340416815,-8.620285966805373,2.9062686263885578,0
C,20260628,30.0,4,40,-8.766691678171673,-17.001813460398267,8.235121782226594,0
C,20260628,30.0,4,41,-9.957393377210792,-12.415865871242806,2.458472494032014,0
C,20260628,30.0,4,42,-5.87350004082126,-8.152438997986495,2.278938957165235,0
C,20260628,30.0,4,43,-9.881041228591167,-11.075331135282378,1.1942899066912105,0
C,20260628,30.0,4,44,-10.439562380030731,-23.289156687280517,12.849594307249786,0
C,20260628,30.0,4,45,-7.238458162344971,-13.340831580359637,6.1023734180146665,0
C,20260628,30.0,4,46,-4.925280435294987,-8.640962547806467,3.7156821125114803,0
C,20260628,30.0,4,47,-8.182819348755505,-14.114222950005995,5.931403601250491,0
C,20260628,30.0,4,48,-7.235423303232848,-13.952182308600257,6.716759005367409,0
C,20260628,30.0,4,49,-8.230453981592968,-12.144980616010033,3.914526634417065,0
C,20260628,30.0,8,0,-10.793382650878616,-16.108256794069156,5.31487414319054,0
C,20260628,30.0,8,1,-13.010093326739316,-10.98922757380144,-2.020865752937876,1
C,20260628,30.0,8,2,-11.93739273974936,-11.830892863106987,-0.10649987664237237,1
C,20260628,30.0,8,3,-12.707771080607253,-25.619320590207096,12.911549509599842,0
C,20260628,30.0,8,4,-11.522648817179775,-18.367505964120554,6.844857146940779,0
C,20260628,30.0,8,5,-10.193656757783067,-24.381575074048996,14.187918316265929,0
C,20260628,30.0,8,6,-10.451586795626389,-22.474972134156527,12.023385338530138,0
C,20260628,30.0,8,7,-10.797697431494909,-13.865075526095422,3.067378094600514,0
C,20260628,30.0,8,8,-11.24808081215882,-19.53723728345143,8.289156471292609,0
C,20260628,30.0,8,9,-11.084153241976132,-16.688912731483498,5.604759489507366,0
C,20260628,30.0,8,10,-10.88099597211345,-17.387644700836123,6.5066487287226735,0
C,20260628,30.0,8,11,-9.985519855339962,-17.622385307775883,7.63686545243592,0
C,20260628,30.0,8,12,-9.186609759088247,-14.070912431720433,4.884302672632186,0
C,20260628,30.0,8,13,-9.841863056998413,-15.831550938238916,5.989687881240503,0
C,20260628,30.0,8,14,-10.381903518990125,-15.150692771800786,4.768789252810661,0
C,20260628,30.0,8,15,-9.85238496696341,-14.38535965714806,4.53297469018465,0
C,20260628,30.0,8,16,-10.067627002324958,-18.461837178546844,8.394210176221886,0
C,20260628,30.0,8,17,-10.469831639687278,-11.046669427437443,0.5768377877501649,0
C,20260628,30.0,8,18,-10.57988039021646,-15.148304376016593,4.568423985800134,0
C,20260628,30.0,8,19,-10.146903051063731,-19.228452372056722,9.081549320992991,0
C,20260628,30.0,8,20,-10.456787479793718,-19.07265824655508,8.615870766761361,0
C,20260628,30.0,8,21,-11.291721455435159,-18.541703283719045,7.249981828283886,0
C,20260628,30.0,8,22,-10.959181186816345,-21.664654213324546,10.705473026508201,0
C,20260628,30.0,8,23,-11.608661764448929,-10.501185333101116,-1.1074764313478127,1
C,20260628,30.0,8,24,-11.217173004403143,-17.783409145930623,6.5662361415274795,0
C,20260628,30.0,8,25,-11.509385530757257,-16.366115572430125,4.8567300416728685,0
C,20260628,30.0,8,26,-11.62370855424377,-18.78384596439571,7.16013741015194,0
C,20260628,30.0,8,27,-9.97240366949406,-24.03233704411837,14.059933374624311,0
C,20260628,30.0,8,28,-12.201274441413947,-19.664639740409726,7.463365298995779,0
C,20260628,30.0,8,29,-9.815508011097986,-16.176969253686526,6.36146124258854,0
C,20260628,30.0,8,30,-11.069277427336983,-24.87071921196934,13.801441784632358,0
C,20260628,30.0,8,31,-10.748985169935539,-19.448718264651554,8.699733094716015,0
C,20260628,30.0,8,32,-11.840609410139319,-17.465051431943728,5.624442021804409,0
C,20260628,30.0,8,33,-12.033655291753139,-19.1660577457607,7.132402454007561,0
C,20260628,30.0,8,34,-9.238114861704819,-16.933293642654917,7.695178780950098,0
C,20260628,30.0,8,35,-10.313318860345769,-14.788071423351601,4.474752563005833,0
C,20260628,30.0,8,36,-11.737354808203143,-21.011847056695828,9.274492248492685,0
C,20260628,30.0,8,37,-12.864884323394392,-17.132978626662215,4.268094303267823,0
C,20260628,30.0,8,38,-10.430343489698435,-16.488836308851788,6.0584928191533525,0
C,20260628,30.0,8,39,-10.031316087425699,-14.735715927100852,4.704399839675153,0
C,20260628,30.0,8,40,-11.772186455130969,-18.342174929514453,6.569988474383484,0
C,20260628,30.0,8,41,-12.536100637207399,-19.191758460189376,6.655657822981977,0
C,20260628,30.0,8,42,-9.521509476454062,-11.656837302358653,2.135327825904591,0
C,20260628,30.0,8,43,-12.529407268793218,-12.859770488828723,0.33036322003550467,0
C,20260628,30.0,8,44,-12.728400212875373,-31.097596584312246,18.36919637143687,0
C,20260628,30.0,8,45,-10.317576826452813,-15.17923562258607,4.861658796133257,0
C,20260628,30.0,8,46,-10.24748554995055,-13.882320832586375,3.634835282635825,0
C,20260628,30.0,8,47,-10.85522627474235,-19.543047101401893,8.687820826659543,0
C,20260628,30.0,8,48,-10.312455597154129,-17.5005715585327,7.188115961378573,0
C,20260628,30.0,8,49,-11.182515319762805,-17.276306642140675,6.09379132237787,0
C,20260628,30.0,16,0,-14.200152265474866,-21.427834660917263,7.227682395442397,0
C,20260628,30.0,16,1,-15.782147113608742,-11.58107929332168,-4.2010678202870615,1
C,20260628,30.0,16,2,-14.820277223315996,-17.622559035016085,2.802281811700089,0
C,20260628,30.0,16,3,-15.939856021937953,-31.301679609759088,15.361823587821135,0
C,20260628,30.0,16,4,-15.495180624584643,-18.91133022780269,3.416149603218047,0
C,20260628,30.0,16,5,-14.134453300590552,-24.825645586993975,10.691192286403423,0
C,20260628,30.0,16,6,-13.673839656573206,-27.54180573244915,13.867966075875943,0
C,20260628,30.0,16,7,-14.010593838777863,-16.826428159583863,2.8158343208059993,0
C,20260628,30.0,16,8,-14.178390420155925,-27.620597412697535,13.44220699254161,0
C,20260628,30.0,16,9,-14.822840187394972,-20.7038518832694,5.881011695874429,0
C,20260628,30.0,16,10,-13.90296752775807,-23.58376562768546,9.680798099927388,0
C,20260628,30.0,16,11,-13.446510407198138,-21.233749091324448,7.78723868412631,0
C,20260628,30.0,16,12,-14.063013676689657,-18.034001318986228,3.9709876422965706,0
C,20260628,30.0,16,13,-13.691703265447106,-24.6808114344384,10.989108168991294,0
C,20260628,30.0,16,14,-13.73889016286834,-20.168043347357862,6.429153184489522,0
C,20260628,30.0,16,15,-13.412454850525107,-19.69111143120112,6.278656580676012,0
C,20260628,30.0,16,16,-13.561312771388813,-23.674000690491198,10.112687919102385,0
C,20260628,30.0,16,17,-14.034299294784592,-13.782113408847039,-0.2521858859375534,1
C,20260628,30.0,16,18,-14.463330512076343,-15.98089382480168,1.5175633127253363,0
C,20260628,30.0,16,19,-13.428049210423062,-28.913682283490804,15.485633073067742,0
C,20260628,30.0,16,20,-14.046697512311258,-25.93672650260956,11.890028990298301,0
C,20260628,30.0,16,21,-14.683049073790166,-25.52756925366017,10.844520179870006,0
C,20260628,30.0,16,22,-14.410159526115473,-25.738979538973517,11.328820012858044,0
C,20260628,30.0,16,23,-15.319591505901915,-11.494779290238448,-3.824812215663467,1
C,20260628,30.0,16,24,-13.855997925923454,-21.421272213493165,7.565274287569711,0
C,20260628,30.0,16,25,-14.327426116238364,-22.725674900075653,8.398248783837289,0
C,20260628,30.0,16,26,-15.06084820899602,-22.021959743303604,6.961111534307584,0
C,20260628,30.0,16,27,-13.219865214731756,-29.701210657715396,16.48134544298364,0
C,20260628,30.0,16,28,-15.640222491831619,-25.748157369367974,10.107934877536355,0
C,20260628,30.0,16,29,-14.200033437160762,-17.137789045923707,2.937755608762945,0
C,20260628,30.0,16,30,-14.331856708665182,-27.422021424503477,13.090164715838295,0
C,20260628,30.0,16,31,-14.186904894610208,-22.29491365693711,8.1080087623269,0
C,20260628,30.0,16,32,-14.754985375047099,-20.24620752338583,5.491222148338732,0
C,20260628,30.0,16,33,-15.667283529152087,-22.470317347236612,6.803033818084526,0
C,20260628,30.0,16,34,-13.068248463279149,-21.5913502102022,8.523101746923052,0
C,20260628,30.0,16,35,-13.655775811954165,-23.763640582363294,10.10786477040913,0
C,20260628,30.0,16,36,-14.714118006986167,-22.703367537545027,7.98924953055886,0
C,20260628,30.0,16,37,-16.098234465873198,-21.18963733281173,5.091402866938534,0
C,20260628,30.0,16,38,-14.540887923511,-18.775955721982513,4.235067798471512,0
C,20260628,30.0,16,39,-15.10309727288336,-16.88280145310634,1.7797041802229785,0
C,20260628,30.0,16,40,-14.965081543197263,-22.341471422886237,7.376389879688974,0
C,20260628,30.0,16,41,-16.640546902974748,-25.807831778725653,9.167284875750905,0
C,20260628,30.0,16,42,-12.965783504971371,-18.146593300964366,5.180809795992994,0
C,20260628,30.0,16,43,-15.751993142937016,-14.531307997943317,-1.2206851449936984,1
C,20260628,30.0,16,44,-15.56926947805252,-33.43959951108784,17.870330033035323,0
C,20260628,30.0,16,45,-13.738533678258616,-17.764679479681963,4.026145801423347,0
C,20260628,30.0,16,46,-13.858665813554193,-15.475708554548596,1.6170427409944033,0
C,20260628,30.0,16,47,-14.194613597494815,-33.80583057284842,19.611216975353607,0
C,20260628,30.0,16,48,-13.888129385566634,-24.957252554185338,11.069123168618704,0
C,20260628,30.0,16,49,-14.575789328290256,-21.67647527517125,7.1006859468809935,0
C,20260629,0.0,4,0,-7.325390376874145,-12.790679992668322,5.465289615794177,0
C,20260629,0.0,4,1,-5.258097450811981,-7.0107277250059,1.752630274193919,0
C,20260629,0.0,4,2,-5.882920806436385,-13.630859033310855,7.747938226874471,0
C,20260629,0.0,4,3,-6.795267559086313,-10.738296371307152,3.943028812220839,0
C,20260629,0.0,4,4,-7.450661175912571,-13.601300708288148,6.150639532375577,0
C,20260629,0.0,4,5,-6.253917401527113,-10.015665595175475,3.761748193648362,0
C,20260629,0.0,4,6,-6.362160724175786,-12.32187764472009,5.959716920544303,0
C,20260629,0.0,4,7,-5.698864201863244,-10.425261078559117,4.7263968766958735,0
C,20260629,0.0,4,8,-6.83646909160541,-16.38050960500854,9.544040513403132,0
C,20260629,0.0,4,9,-6.628098193336459,-11.51464511581263,4.886546922476171,0
C,20260629,0.0,4,10,-5.963591142816586,-9.8364497062526,3.8728585634360133,0
C,20260629,0.0,4,11,-7.057895961019286,-11.441401489893547,4.383505528874261,0
C,20260629,0.0,4,12,-7.022051100807554,-7.972947297407758,0.9508961966002047,0
C,20260629,0.0,4,13,-7.915017747032418,-15.353598758677332,7.4385810116449145,0
C,20260629,0.0,4,14,-8.308550136670098,-8.283139883887822,-0.025410252782275933,1
C,20260629,0.0,4,15,-7.998711246100312,-11.392964297035917,3.394253050935605,0
C,20260629,0.0,4,16,-7.689766819933672,-14.625823271672523,6.936056451738851,0
C,20260629,0.0,4,17,-9.17136229654808,-14.679577395440504,5.508215098892423,0
C,20260629,0.0,4,18,-9.295504995133843,-10.635659560918322,1.340154565784479,0
C,20260629,0.0,4,19,-5.862088775583516,-11.68187911480614,5.8197903392226245,0
C,20260629,0.0,4,20,-7.584479570009122,-13.328195023783438,5.743715453774317,0
C,20260629,0.0,4,21,-6.577328345898792,-10.745666316717816,4.1683379708190245,0
C,20260629,0.0,4,22,-7.682180140657043,-11.692450534689776,4.010270394032733,0
C,20260629,0.0,4,23,-7.8704318423344475,-15.223115065551108,7.35268322321666,0
C,20260629,0.0,4,24,-7.916985924256901,-11.753158104560907,3.836172180304006,0
C,20260629,0.0,4,25,-5.013085280118679,-9.147781381285823,4.134696101167144,0
C,20260629,0.0,4,26,-7.23788498318828,-9.856387439475057,2.6185024562867767,0
C,20260629,0.0,4,27,-7.767339022306171,-16.466811818956362,8.699472796650191,0
C,20260629,0.0,4,28,-6.952734613610659,-9.221755667868935,2.2690210542582765,0
C,20260629,0.0,4,29,-6.6888088440873,-6.582819649443726,-0.10598919464357426,1
C,20260629,0.0,4,30,-7.796325269285317,-12.238313278594728,4.44198800930941,0
C,20260629,0.0,4,31,-7.849124853630145,-10.177641629855408,2.328516776225263,0
C,20260629,0.0,4,32,-9.10564072508173,-11.405438128769136,2.299797403687405,0
C,20260629,0.0,4,33,-5.770828646052982,-9.238187286594624,3.467358640541642,0
C,20260629,0.0,4,34,-8.342889069615772,-11.820804636758723,3.4779155671429507,0
C,20260629,0.0,4,35,-7.658227410985065,-12.76785332469587,5.109625913710806,0
C,20260629,0.0,4,36,-7.567153763309785,-13.084236923545937,5.517083160236152,0
C,20260629,0.0,4,37,-6.308213618875863,-11.20589105548327,4.897677436607408,0
C,20260629,0.0,4,38,-6.651290365281216,-11.768786148425647,5.117495783144431,0
C,20260629,0.0,4,39,-6.5507579204458,-9.76345634542456,3.2126984249787593,0
C,20260629,0.0,4,40,-6.25618439276402,-8.163677238231905,1.9074928454678854,0
C,20260629,0.0,4,41,-6.884607285159232,-5.20478936625906,-1.6798179189001718,1
C,20260629,0.0,4,42,-6.724890789556207,-11.111370910357252,4.386480120801044,0
C,20260629,0.0,4,43,-10.305085033648552,-11.706057003222138,1.400971969573586,0
C,20260629,0.0,4,44,-6.584751270964363,-10.084554980909138,3.499803709944775,0
C,20260629,0.0,4,45,-6.320091333577038,-12.040398067735119,5.720306734158081,0
C,20260629,0.0,4,46,-6.7661955869178,-7.884367482505745,1.1181718955879445,0
C,20260629,0.0,4,47,-7.147471503862808,-9.750030377870644,2.602558874007836,0
C,20260629,0.0,4,48,-7.6305623774960125,-9.620201676305836,1.9896392988098235,0
C,20260629,0.0,4,49,-7.453802446432122,-12.63852386734494,5.184721420912818,0
C,20260629,0.0,8,0,-7.329941428889887,-11.785077115301867,4.45513568641198,0
C,20260629,0.0,8,1,-8.65463875096918,-11.094757320317123,2.440118569347943,0
C,20260629,0.0,8,2,-6.098052636243221,-10.155439315356736,4.057386679113515,0
C,20260629,0.0,8,3,-6.379210410276136,-8.959828838382446,2.58061842810631,0
C,20260629,0.0,8,4,-9.632973412663725,-13.58152400788715,3.948550595223425,0
C,20260629,0.0,8,5,-8.460056614349226,-11.070514878806462,2.610458264457236,0
C,20260629,0.0,8,6,-7.465583275222778,-11.520123039798678,4.0545397645759,0
C,20260629,0.0,8,7,-6.956032396203694,-9.395599593711626,2.439567197507932,0
C,20260629,0.0,8,8,-7.08377409365986,-10.9242826043469,3.840508510687039,0
C,20260629,0.0,8,9,-6.8796642155697105,-9.654844550707882,2.775180335138171,0
C,20260629,0.0,8,10,-8.20699057475921,-11.520339948402277,3.3133493736430673,0
C,20260629,0.0,8,11,-7.210921266689417,-9.45979274720337,2.2488714805139525,0
C,20260629,0.0,8,12,-9.425444231203313,-9.474707044991211,0.049262813787898097,0
C,20260629,0.0,8,13,-8.426175922226708,-10.299152753093825,1.8729768308671169,0
C,20260629,0.0,8,14,-9.416453369329552,-9.292951511086097,-0.12350185824345594,1
C,20260629,0.0,8,15,-7.483840965519261,-9.134991277360887,1.6511503118416266,0
C,20260629,0.0,8,16,-8.094287084632798,-11.95604739558348,3.8617603109506824,0
C,20260629,0.0,8,17,-7.405614424485284,-10.347982530146805,2.9423681056615205,0
C,20260629,0.0,8,18,-8.220548958007738,-8.45405302516878,0.23350406716104288,0
C,20260629,0.0,8,19,-7.455555712659501,-12.585306116665683,5.129750404006182,0
C,20260629,0.0,8,20,-8.112812804013297,-10.761403982174471,2.6485911781611744,0
C,20260629,0.0,8,21,-6.525075483711702,-9.573274351370546,3.0481988676588445,0
C,20260629,0.0,8,22,-6.901003410763371,-8.90607334248614,2.005069931722769,0
C,20260629,0.0,8,23,-7.405252467087983,-11.204636407408096,3.799383940320112,0
C,20260629,0.0,8,24,-8.17450207350826,-9.52615309372906,1.3516510202208014,0
C,20260629,0.0,8,25,-6.793172523781714,-10.699181822410269,3.906009298628555,0
C,20260629,0.0,8,26,-6.474233075115283,-9.016670887302466,2.542437812187183,0
C,20260629,0.0,8,27,-7.387483014384323,-10.846857657320161,3.4593746429358383,0
C,20260629,0.0,8,28,-8.006342767525021,-11.199845798831172,3.1935030313061503,0
C,20260629,0.0,8,29,-9.398462875403597,-8.481290637060773,-0.9171722383428236,1
C,20260629,0.0,8,30,-7.186972387917737,-9.418398906308132,2.2314265183903954,0
C,20260629,0.0,8,31,-8.516535412008261,-11.328218699537434,2.8116832875291724,0
C,20260629,0.0,8,32,-9.360297081479462,-12.442846817449356,3.0825497359698932,0
C,20260629,0.0,8,33,-6.9697331005794325,-11.008058502296858,4.038325401717426,0
C,20260629,0.0,8,34,-6.892249014580969,-8.420453279461126,1.5282042648801575,0
C,20260629,0.0,8,35,-8.17370558005454,-10.928455326530656,2.754749746476117,0
C,20260629,0.0,8,36,-8.673376804681066,-11.496024122820046,2.82264731813898,0
C,20260629,0.0,8,37,-7.606752295206853,-9.927392726749837,2.3206404315429836,0
C,20260629,0.0,8,38,-7.953758181262013,-10.77731476389475,2.8235565826327376,0
C,20260629,0.0,8,39,-6.525334663622524,-8.568953356159723,2.0436186925371986,0
C,20260629,0.0,8,40,-6.56101962124422,-9.170964418282292,2.6099447970380725,0
C,20260629,0.0,8,41,-7.180813746901601,-7.574296573889915,0.39348282698831394,0
C,20260629,0.0,8,42,-7.546185481664013,-11.136650717081654,3.590465235417641,0
C,20260629,0.0,8,43,-10.207618480108964,-11.442327168591856,1.2347086884828915,0
C,20260629,0.0,8,44,-8.152241086363931,-8.763117765783475,0.6108766794195439,0
C,20260629,0.0,8,45,-6.81932913352819,-10.158778155618037,3.3394490220898474,0
C,20260629,0.0,8,46,-7.563479182422782,-7.269004643533013,-0.2944745388897685,1
C,20260629,0.0,8,47,-8.369912360084795,-9.358494888816214,0.9885825287314187,0
C,20260629,0.0,8,48,-8.332485926612927,-10.03499423723133,1.7025083106184038,0
C,20260629,0.0,8,49,-8.390809436691317,-11.887969441307773,3.4971600046164557,0
C,20260629,0.0,16,0,-5.1487852312528855,-7.23632407711849,2.0875388458656046,0
C,20260629,0.0,16,1,-7.46772428431432,-9.12462557372178,1.6569012894074593,0
C,20260629,0.0,16,2,-5.271034271876676,-7.370482148530911,2.099447876654235,0
C,20260629,0.0,16,3,-5.087598286986305,-6.462417933639067,1.374819646652762,0
C,20260629,0.0,16,4,-6.159729024362247,-7.715037625388323,1.5553086010260762,0
C,20260629,0.0,16,5,-6.226650421842658,-6.79309262066302,0.5664421988203623,0
C,20260629,0.0,16,6,-6.5024468784491045,-9.215462145964821,2.7130152675157166,0
C,20260629,0.0,16,7,-5.730708614107475,-6.892986282303438,1.162277668195963,0
C,20260629,0.0,16,8,-5.80090613580632,-6.596554917251767,0.7956487814454469,0
C,20260629,0.0,16,9,-5.36338610731209,-6.852844186868551,1.489458079556461,0
C,20260629,0.0,16,10,-5.5144764360786445,-7.158903288972497,1.6444268528938526,0
C,20260629,0.0,16,11,-4.95033789167603,-6.179993409055763,1.229655517379733,0
C,20260629,0.0,16,12,-6.84777151537455,-7.517430815064844,0.6696592996902941,0
C,20260629,0.0,16,13,-6.385095375808767,-7.00142260660493,0.6163272307961627,0
C,20260629,0.0,16,14,-6.615381548947705,-6.385411173518245,-0.22997037542946064,1
C,20260629,0.0,16,15,-5.902502915325706,-6.328010817056738,0.4255079017310317,0
C,20260629,0.0,16,16,-6.462574862721691,-8.161205591051953,1.6986307283302624,0
C,20260629,0.0,16,17,-5.731367541069208,-7.150285636777895,1.4189180957086869,0
C,20260629,0.0,16,18,-6.603312598291849,-6.488334694530058,-0.1149779037617904,1
C,20260629,0.0,16,19,-5.241676023174604,-7.425703561399719,2.1840275382251155,0
C,20260629,0.0,16,20,-6.409541442894384,-8.305846593990285,1.896305151095901,0
C,20260629,0.0,16,21,-5.345623902130807,-6.663448044898496,1.317824142767689,0
C,20260629,0.0,16,22,-5.683530767409196,-6.517631589818138,0.8341008224089421,0
C,20260629,0.0,16,23,-6.255382147557547,-7.649193569991936,1.3938114224343892,0
C,20260629,0.0,16,24,-6.35395229273299,-6.7860683886113,0.43211609587830946,0
C,20260629,0.0,16,25,-7.163769488371377,-9.08168369743582,1.9179142090644419,0
C,20260629,0.0,16,26,-4.959703419669552,-6.0979931350730485,1.1382897154034968,0
C,20260629,0.0,16,27,-5.208081430416018,-7.195432173226376,1.9873507428103574,0
C,20260629,0.0,16,28,-6.955870096602412,-7.626939244210557,0.6710691476081445,0
C,20260629,0.0,16,29,-7.09269338737562,-5.953128447801316,-1.1395649395743046,1
C,20260629,0.0,16,30,-6.216274432035405,-7.297486700658332,1.0812122686229273,0
C,20260629,0.0,16,31,-6.051936225274201,-7.100063524621052,1.0481272993468513,0
C,20260629,0.0,16,32,-7.011602924604958,-8.429224589110554,1.417621664505596,0
C,20260629,0.0,16,33,-6.197882050665038,-7.363583197185797,1.1657011465207585,0
C,20260629,0.0,16,34,-5.903736918448683,-6.58316801167933,0.6794310932306473,0
C,20260629,0.0,16,35,-5.462951280164848,-6.573667465113743,1.1107161849488945,0
C,20260629,0.0,16,36,-6.645921333717444,-8.572781790863685,1.9268604571462404,0
C,20260629,0.0,16,37,-6.797204479797775,-8.38678802589125,1.5895835460934746,0
C,20260629,0.0,16,38,-7.295876371112819,-8.501803841915402,1.2059274708025827,0
C,20260629,0.0,16,39,-5.710300804114077,-6.361031935058489,0.6507311309444122,0
C,20260629,0.0,16,40,-5.423768152014903,-7.2482936613962545,1.8245255093813517,0
C,20260629,0.0,16,41,-5.373896913363314,-5.501505499784268,0.12760858642095396,0
C,20260629,0.0,16,42,-7.831418544238403,-10.164911443081214,2.3334928988428114,0
C,20260629,0.0,16,43,-7.179253935553575,-7.504181878262427,0.32492794270885206,0
C,20260629,0.0,16,44,-6.154644002485964,-6.633037153510594,0.47839315102463065,0
C,20260629,0.0,16,45,-5.282858458246546,-6.89918041275277,1.6163219545062244,0
C,20260629,0.0,16,46,-7.55565083145103,-7.725307207465696,0.16965637601466632,0
C,20260629,0.0,16,47,-6.618140243392975,-6.392639425761971,-0.22550081763100316,1
C,20260629,0.0,16,48,-6.278193334380685,-6.927143275021049,0.6489499406403638,0
C,20260629,0.0,16,49,-6.50967995112037,-8.954450622963526,2.4447706718431554,0
C,20260629,10.0,4,0,-7.619580629175296,-12.352039699354522,4.732459070179226,0
