profile,seed,L,snr_db,sample,method,nmse_db,newton_updates,wall_ms
A,3103,16,30.0,3,grid,-12.227944296935984,0,0.31
A,3103,16,30.0,3,deterministic,-16.525641373309277,0,4.9
A,3103,16,30.0,3,controller,-14.001502758017327,0,5.78
A,3103,16,30.0,3,nomp2d,-31.648308148667304,531,162.0
A,3103,16,30.0,4,grid,-9.916910524934714,0,0.3
A,3103,16,30.0,4,deterministic,-15.769917066829704,0,4.53
A,3103,16,30.0,4,controller,-14.201073156095559,0,5.32
A,3103,16,30.0,4,nomp2d,-33.713924416663694,526,162.96
A,3103,16,30.0,5,grid,-10.189960032153124,0,0.28
A,3103,16,30.0,5,deterministic,-14.544530404756733,0,4.46
A,3103,16,30.0,5,controller,-13.206969434250652,0,5.24
A,3103,16,30.0,5,nomp2d,-33.65380780331483,485,170.22
C,3101,4,0.0,0,grid,-6.537515899064527,0,0.23
C,3101,4,0.0,0,deterministic,-8.703017733923433,0,1.4
C,3101,4,0.0,0,controller,-8.754866296595516,0,1.84
C,3101,4,0.0,0,nomp2d,-10.507592697183082,46,11.02
C,3101,4,0.0,1,grid,-5.4964983455548735,0,0.12
C,3101,4,0.0,1,deterministic,-7.278393716499986,0,1.23
C,3101,4,0.0,1,controller,-7.559447018860556,0,1.62
C,3101,4,0.0,1,nomp2d,-7.684737569281125,40,10.98
C,3101,4,0.0,2,grid,-3.559509476675033,0,0.11
C,3101,4,0.0,2,deterministic,-5.328158127703674,0,1.19
C,3101,4,0.0,2,controller,-5.10190425671235,0,1.57
C,3101,4,0.0,2,nomp2d,-6.962892906783219,47,10.18
C,3101,4,0.0,3,grid,-3.4383202764156606,0,0.15
C,3101,4,0.0,3,deterministic,-7.364983064614751,0,1.49
C,3101,4,0.0,3,controller,-5.5504902168427925,0,1.93
C,3101,4,0.0,3,nomp2d,-11.135433409475953,44,12.36
C,3101,4,0.0,4,grid,-7.7495228545279105,0,0.12
C,3101,4,0.0,4,deterministic,-8.828381098171182,0,1.2
C,3101,4,0.0,4,controller,-8.123490456891322,0,1.58
C,3101,4,0.0,4,nomp2d,-15.084435675206285,47,9.71
C,3101,4,0.0,5,grid,-6.2031805448954955,0,0.11
C,3101,4,0.0,5,deterministic,-7.868510299222795,0,1.2
C,3101,4,0.0,5,controller,-8.604901911654999,0,1.57
C,3101,4,0.0,5,nomp2d,-12.341895632660016,47,9.97
C,3101,4,10.0,0,grid,-6.6822628541219276,0,0.27
C,3101,4,10.0,0,deterministic,-8.934344215426044,0,1.39
C,3101,4,10.0,0,controller,-9.289283386510993,0,1.84
C,3101,4,10.0,0,nomp2d,-14.44278403042549,47,9.85
C,3101,4,10.0,1,grid,-7.205008790598615,0,0.1
C,3101,4,10.0,1,deterministic,-8.299715664420779,0,1.16
C,3101,4,10.0,1,controller,-8.724519562015905,0,1.51
C,3101,4,10.0,1,nomp2d,-13.66247158745653,46,9.55
C,3101,4,10.0,2,grid,-4.178019756282706,0,0.12
C,3101,4,10.0,2,deterministic,-5.7178943758130245,0,1.18
C,3101,4,10.0,2,controller,-5.749577474679555,0,1.52
C,3101,4,10.0,2,nomp2d,-7.714602147536038,45,9.73
C,3101,4,10.0,3,grid,-3.7123459244935275,0,0.1
C,3101,4,10.0,3,deterministic,-4.603298897902053,0,1.2
C,3101,4,10.0,3,controller,-4.815721605809752,0,1.53
C,3101,4,10.0,3,nomp2d,-12.014005765174325,42,9.96
C,3101,4,10.0,4,grid,-7.789196034627295,0,0.11
C,3101,4,10.0,4,deterministic,-8.81381939457523,0,1.22
C,3101,4,10.0,4,controller,-7.932687190701392,0,1.57
C,3101,4,10.0,4,nomp2d,-17.54948711527402,43,10.6
C,3101,4,10.0,5,grid,-6.365812558292191,0,0.11
C,3101,4,10.0,5,deterministic,-8.699894504552086,0,1.3
C,3101,4,10.0,5,controller,-8.802114596155569,0,1.73
C,3101,4,10.0,5,nomp2d,-14.36572618064017,47,10.59
C,3101,4,20.0,0,grid,-6.707819970949808,0,0.27
C,3101,4,20.0,0,deterministic,-8.999803913615997,0,1.4
C,3101,4,20.0,0,controller,-9.39172669188893,0,1.84
C,3101,4,20.0,0,nomp2d,-14.84718429599713,47,9.88
C,3101,4,20.0,1,grid,-7.237828284204025,0,0.1
C,3101,4,20.0,1,deterministic,-8.284611190201806,0,1.16
C,3101,4,20.0,1,controller,-8.677438199914679,0,1.54
C,3101,4,20.0,1,nomp2d,-14.225184973850126,47,9.6
C,3101,4,20.0,2,grid,-4.195236228239115,0,0.1
C,3101,4,20.0,2,deterministic,-5.734412389986949,0,1.18
C,3101,4,20.0,2,controller,-5.758900270158779,0,1.54
C,3101,4,20.0,2,nomp2d,-7.874109959226182,46,10.26
C,3101,4,20.0,3,grid,-3.718871279610363,0,0.13
C,3101,4,20.0,3,deterministic,-4.61342398841917,0,1.29
C,3101,4,20.0,3,controller,-4.84880986041428,0,1.69
C,3101,4,20.0,3,nomp2d,-12.270577735368956,42,10.47
C,3101,4,20.0,4,grid,-7.822655437456314,0,0.11
C,3101,4,20.0,4,deterministic,-9.150843139639127,0,1.2
C,3101,4,20.0,4,controller,-8.254467911286142,0,1.56
C,3101,4,20.0,4,nomp2d,-19.44666011381433,44,9.36
C,3101,4,20.0,5,grid,-6.384651667795409,0,0.11
C,3101,4,20.0,5,deterministic,-8.739053337513205,0,1.17
C,3101,4,20.0,5,controller,-8.874882984707176,0,1.53
C,3101,4,20.0,5,nomp2d,-14.623872888597143,47,9.69
C,3101,4,30.0,0,grid,-6.707782365198398,0,0.25
C,3101,4,30.0,0,deterministic,-9.000511069036838,0,1.39
C,3101,4,30.0,0,controller,-9.398961203631105,0,1.96
C,3101,4,30.0,0,nomp2d,-14.868135747074795,48,10.46
C,3101,4,30.0,1,grid,-7.240360508589083,0,0.12
C,3101,4,30.0,1,deterministic,-8.288225877001661,0,1.21
C,3101,4,30.0,1,controller,-8.692331210181024,0,1.57
C,3101,4,30.0,1,nomp2d,-14.297071888936443,47,9.66
C,3101,4,30.0,2,grid,-4.19746948374544,0,0.1
C,3101,4,30.0,2,deterministic,-5.737097603737636,0,1.15
C,3101,4,30.0,2,controller,-5.761474332502582,0,1.51
C,3101,4,30.0,2,nomp2d,-7.889087287447176,45,9.47
C,3101,4,30.0,3,grid,-3.720418737062973,0,0.13
C,3101,4,30.0,3,deterministic,-4.615678277570786,0,1.23
C,3101,4,30.0,3,controller,-4.853485183114687,0,1.7
C,3101,4,30.0,3,nomp2d,-12.38067612566432,43,11.76
C,3101,4,30.0,4,grid,-7.825228334032895,0,0.13
C,3101,4,30.0,4,deterministic,-9.159249329700272,0,1.24
C,3101,4,30.0,4,controller,-8.262401865375121,0,1.67
C,3101,4,30.0,4,nomp2d,-19.50008206622038,44,10.99
C,3101,4,30.0,5,grid,-6.3871150081768535,0,0.16
C,3101,4,30.0,5,deterministic,-8.743539070881614,0,1.32
C,3101,4,30.0,5,controller,-8.884180599868444,0,1.73
C,3101,4,30.0,5,nomp2d,-14.911805999632508,47,10.02
C,3101,8,0.0,0,grid,-7.67214373209981,0,0.36
C,3101,8,0.0,0,deterministic,-7.9020026128213905,0,2.69
C,3101,8,0.0,0,controller,-8.564384482910585,0,3.27
C,3101,8,0.0,0,nomp2d,-7.8529805276138465,147,38.01
C,3101,8,0.0,1,grid,-6.327222782497641,0,0.22
C,3101,8,0.0,1,deterministic,-7.575911205265356,0,2.4
C,3101,8,0.0,1,controller,-8.530653309683956,0,2.94
C,3101,8,0.0,1,nomp2d,-6.440458032875165,123,39.35
C,3101,8,0.0,2,grid,-5.2052284882306,0,0.16
C,3101,8,0.0,2,deterministic,-7.677946328483191,0,2.26
C,3101,8,0.0,2,controller,-7.590938542683948,0,2.73
C,3101,8,0.0,2,nomp2d,-6.984794032596167,154,34.44
C,3101,8,0.0,3,grid,-6.08824242643112,0,0.16
C,3101,8,0.0,3,deterministic,-8.064160811621196,0,2.27
C,3101,8,0.0,3,controller,-8.469708824224243,0,2.75
C,3101,8,0.0,3,nomp2d,-7.459846048337622,140,37.22
C,3101,8,0.0,4,grid,-7.723251361751684,0,0.17
C,3101,8,0.0,4,deterministic,-9.049563615112541,0,2.27
C,3101,8,0.0,4,controller,-8.31721741950676,0,2.74
C,3101,8,0.0,4,nomp2d,-8.108715535641416,133,37.51
C,3101,8,0.0,5,grid,-7.626708202214054,0,0.16
C,3101,8,0.0,5,deterministic,-7.456812737138813,0,2.25
C,3101,8,0.0,5,controller,-8.496134298820833,0,2.75
C,3101,8,0.0,5,nomp2d,-6.453905195947146,132,36.78
C,3101,8,10.0,0,grid,-9.634545920039555,0,0.28
C,3101,8,10.0,0,deterministic,-11.498878184334693,0,2.45
C,3101,8,10.0,0,controller,-10.280376711335531,0,2.98
C,3101,8,10.0,0,nomp2d,-17.273345978817314,150,35.17
C,3101,8,10.0,1,grid,-9.271909309042288,0,0.16
C,3101,8,10.0,1,deterministic,-12.200650779147356,0,2.25
C,3101,8,10.0,1,controller,-12.635340351899165,0,2.76
C,3101,8,10.0,1,nomp2d,-18.884710289623754,164,33.75
C,3101,8,10.0,2,grid,-6.525820607693297,0,0.16
C,3101,8,10.0,2,deterministic,-8.981033467701861,0,2.26
C,3101,8,10.0,2,controller,-9.393483019340575,0,2.73
C,3101,8,10.0,2,nomp2d,-13.656553327413427,160,33.39
C,3101,8,10.0,3,grid,-7.727176559345801,0,0.17
C,3101,8,10.0,3,deterministic,-10.588041777140504,0,2.3
C,3101,8,10.0,3,controller,-11.284324292631535,0,2.8
C,3101,8,10.0,3,nomp2d,-18.300408258507225,154,35.17
C,3101,8,10.0,4,grid,-11.577194185440582,0,0.16
C,3101,8,10.0,4,deterministic,-15.97542771355772,0,2.28
C,3101,8,10.0,4,controller,-14.744536616484712,0,2.75
C,3101,8,10.0,4,nomp2d,-19.07845945772725,140,37.83
C,3101,8,10.0,5,grid,-9.244245981052254,0,0.17
C,3101,8,10.0,5,deterministic,-14.060105309403015,0,2.33
C,3101,8,10.0,5,controller,-11.74657869625283,0,2.82
C,3101,8,10.0,5,nomp2d,-16.207167343374532,148,35.6
C,3101,8,20.0,0,grid,-10.010098460159282,0,0.33
C,3101,8,20.0,0,deterministic,-11.394103057659681,0,2.49
C,3101,8,20.0,0,controller,-10.848940657525755,0,3.02
C,3101,8,20.0,0,nomp2d,-20.896913529205893,154,35.15
C,3101,8,20.0,1,grid,-9.545623795409131,0,0.16
C,3101,8,20.0,1,deterministic,-14.96830331771907,0,2.27
C,3101,8,20.0,1,controller,-12.523338555242669,0,2.75
C,3101,8,20.0,1,nomp2d,-23.298733898827493,158,34.01
C,3101,8,20.0,2,grid,-6.5857489644272205,0,0.17
C,3101,8,20.0,2,deterministic,-9.41740088822175,0,2.29
C,3101,8,20.0,2,controller,-9.360893965102411,0,2.78
C,3101,8,20.0,2,nomp2d,-14.151970213040418,160,35.18
C,3101,8,20.0,3,grid,-7.807780483830541,0,0.18
C,3101,8,20.0,3,deterministic,-10.696802020117488,0,2.31
C,3101,8,20.0,3,controller,-11.472636708379616,0,2.8
C,3101,8,20.0,3,nomp2d,-24.377488032967513,153,34.63
C,3101,8,20.0,4,grid,-11.831381821072853,0,0.18
C,3101,8,20.0,4,deterministic,-16.468881254568362,0,2.25
C,3101,8,20.0,4,controller,-15.153547632519222,0,2.76
C,3101,8,20.0,4,nomp2d,-26.942226376530698,142,38.02
C,3101,8,20.0,5,grid,-9.400272717919067,0,0.22
C,3101,8,20.0,5,deterministic,-10.407258224660143,0,2.35
C,3101,8,20.0,5,controller,-12.174863583567008,0,2.88
C,3101,8,20.0,5,nomp2d,-21.229352605173606,151,37.87
C,3101,8,30.0,0,grid,-10.032486797130755,0,0.31
C,3101,8,30.0,0,deterministic,-10.15373578100677,0,2.54
C,3101,8,30.0,0,controller,-10.746720474098414,0,3.13
C,3101,8,30.0,0,nomp2d,-21.233126895375257,149,36.65
C,3101,8,30.0,1,grid,-9.557927385250364,0,0.16
C,3101,8,30.0,1,deterministic,-15.02196892863434,0,2.29
C,3101,8,30.0,1,controller,-12.577929522647967,0,2.81
C,3101,8,30.0,1,nomp2d,-23.85961181487161,156,36.65
C,3101,8,30.0,2,grid,-6.592089746769801,0,0.17
C,3101,8,30.0,2,deterministic,-9.430745920402346,0,2.27
C,3101,8,30.0,2,controller,-9.366848319613382,0,2.98
C,3101,8,30.0,2,nomp2d,-14.271192883760882,158,35.36
C,3101,8,30.0,3,grid,-7.816589078409346,0,0.16
C,3101,8,30.0,3,deterministic,-10.711227993394441,0,2.27
C,3101,8,30.0,3,controller,-11.498559217762125,0,2.77
C,3101,8,30.0,3,nomp2d,-25.405736042136503,151,34.96
C,3101,8,30.0,4,grid,-11.84441668748985,0,0.19
C,3101,8,30.0,4,deterministic,-16.508066963438864,0,2.28
C,3101,8,30.0,4,controller,-15.185512980038368,0,2.79
C,3101,8,30.0,4,nomp2d,-30.34711953128785,140,37.64
C,3101,8,30.0,5,grid,-9.457614301528544,0,0.16
C,3101,8,30.0,5,deterministic,-9.932206222357102,0,2.29
C,3101,8,30.0,5,controller,-11.61465242370598,0,2.81
C,3101,8,30.0,5,nomp2d,-21.75638121912405,155,34.18
C,3101,16,0.0,0,grid,-5.90872642664589,0,0.47
C,3101,16,0.0,0,deterministic,-5.823887103251685,0,4.82
C,3101,16,0.0,0,controller,-6.574350663446202,0,5.7
C,3101,16,0.0,0,nomp2d,-5.157401095297232,502,171.13
C,3101,16,0.0,1,grid,-5.896901946855645,0,0.3
C,3101,16,0.0,1,deterministic,-6.408977694081597,0,4.54
C,3101,16,0.0,1,controller,-7.829520794482918,0,5.36
C,3101,16,0.0,1,nomp2d,-5.866192975357286,515,167.19
C,3101,16,0.0,2,grid,-5.560952453127199,0,0.3
C,3101,16,0.0,2,deterministic,-6.170675156727524,0,4.65
C,3101,16,0.0,2,controller,-6.220773236650301,0,5.42
C,3101,16,0.0,2,nomp2d,-4.988729486784779,539,162.83
C,3101,16,0.0,3,grid,-6.619636929724767,0,0.29
C,3101,16,0.0,3,deterministic,-7.98216583907903,0,4.56
C,3101,16,0.0,3,controller,-8.372776507561074,0,5.36
C,3101,16,0.0,3,nomp2d,-5.353187262087635,454,174.06
C,3101,16,0.0,4,grid,-7.188251210704477,0,0.29
C,3101,16,0.0,4,deterministic,-7.583824016386153,0,5.14
C,3101,16,0.0,4,controller,-7.701018640718011,0,6.03
C,3101,16,0.0,4,nomp2d,-6.219600365693033,503,170.69
C,3101,16,0.0,5,grid,-5.7540798664987545,0,0.29
C,3101,16,0.0,5,deterministic,-5.892439506535247,0,4.53
C,3101,16,0.0,5,controller,-6.457572453837611,0,5.4
C,3101,16,0.0,5,nomp2d,-5.103367613780774,457,178.61
C,3101,16,10.0,0,grid,-12.422908665652185,0,0.42
C,3101,16,10.0,0,deterministic,-17.935409786415207,0,4.82
C,3101,16,10.0,0,controller,-18.294947084799233,0,5.73
C,3101,16,10.0,0,nomp2d,-15.205845260812437,494,168.35
C,3101,16,10.0,1,grid,-11.863146304262761,0,0.28
C,3101,16,10.0,1,deterministic,-16.567780552416103,0,4.43
C,3101,16,10.0,1,controller,-15.521029926464962,0,5.23
C,3101,16,10.0,1,nomp2d,-15.020032794247191,500,165.46
C,3101,16,10.0,2,grid,-9.82396632166274,0,0.28
C,3101,16,10.0,2,deterministic,-12.667035775828957,0,4.48
C,3101,16,10.0,2,controller,-11.76735775251223,0,5.29
C,3101,16,10.0,2,nomp2d,-16.05161927884967,512,162.1
C,3101,16,10.0,3,grid,-10.647739912209255,0,0.28
C,3101,16,10.0,3,deterministic,-15.351204916612604,0,4.48
C,3101,16,10.0,3,controller,-15.495091938378994,0,5.25
C,3101,16,10.0,3,nomp2d,-15.708275649944685,439,174.59
C,3101,16,10.0,4,grid,-14.566106238764105,0,0.28
C,3101,16,10.0,4,deterministic,-16.767193713302515,0,4.55
C,3101,16,10.0,4,controller,-17.006207181789993,0,5.36
C,3101,16,10.0,4,nomp2d,-15.7113973304496,433,171.76
C,3101,16,10.0,5,grid,-11.977367191354462,0,0.29
C,3101,16,10.0,5,deterministic,-16.797812877952243,0,4.62
C,3101,16,10.0,5,controller,-14.166301341931732,0,5.44
C,3101,16,10.0,5,nomp2d,-15.773152050760903,479,169.72
C,3101,16,20.0,0,grid,-12.879482526361182,0,0.44
C,3101,16,20.0,0,deterministic,-19.061469101612232,0,4.82
C,3101,16,20.0,0,controller,-19.890879878160444,0,5.7
C,3101,16,20.0,0,nomp2d,-27.461327286506663,506,165.43
C,3101,16,20.0,1,grid,-12.759610861121441,0,0.29
C,3101,16,20.0,1,deterministic,-21.122205156021508,0,4.52
C,3101,16,20.0,1,controller,-18.994524907123797,0,5.3
C,3101,16,20.0,1,nomp2d,-26.62770027854764,499,164.51
C,3101,16,20.0,2,grid,-10.178172050349318,0,0.29
C,3101,16,20.0,2,deterministic,-13.133935203176136,0,4.51
C,3101,16,20.0,2,controller,-12.29566326234625,0,5.4
C,3101,16,20.0,2,nomp2d,-25.39808759876125,505,170.14
C,3101,16,20.0,3,grid,-11.493201938099409,0,0.29
C,3101,16,20.0,3,deterministic,-16.854568029732715,0,4.54
C,3101,16,20.0,3,controller,-17.66270801222037,0,5.35
C,3101,16,20.0,3,nomp2d,-24.978113517647614,461,171.59
C,3101,16,20.0,4,grid,-15.580141491898026,0,0.28
C,3101,16,20.0,4,deterministic,-18.80637908413449,0,4.45
C,3101,16,20.0,4,controller,-18.963779922992636,0,5.27
C,3101,16,20.0,4,nomp2d,-24.51438798230469,410,178.64
C,3101,16,20.0,5,grid,-12.70556286854487,0,0.28
C,3101,16,20.0,5,deterministic,-20.398195434796264,0,4.52
C,3101,16,20.0,5,controller,-19.14999400684732,0,5.4
C,3101,16,20.0,5,nomp2d,-26.632970740602563,504,168.38
C,3101,16,30.0,0,grid,-12.960297780231368,0,0.45
C,3101,16,30.0,0,deterministic,-19.116447329127602,0,4.83
C,3101,16,30.0,0,controller,-20.079517424520663,0,5.73
C,3101,16,30.0,0,nomp2d,-35.102252572982415,486,170.87
C,3101,16,30.0,1,grid,-12.806919371691219,0,0.29
C,3101,16,30.0,1,deterministic,-21.475974940682438,0,4.79
C,3101,16,30.0,1,controller,-19.475321055776845,0,5.73
C,3101,16,30.0,1,nomp2d,-35.212660725785184,498,165.41
C,3101,16,30.0,2,grid,-10.20509458465474,0,0.29
C,3101,16,30.0,2,deterministic,-13.46720744756243,0,4.54
C,3101,16,30.0,2,controller,-12.334503566248355,0,5.33
C,3101,16,30.0,2,nomp2d,-32.960092955997176,526,161.66
C,3101,16,30.0,3,grid,-11.546731245145132,0,0.28
C,3101,16,30.0,3,deterministic,-16.85596805678111,0,4.48
C,3101,16,30.0,3,controller,-17.777011257689775,0,5.26
C,3101,16,30.0,3,nomp2d,-35.18138472221756,467,169.88
C,3101,16,30.0,4,grid,-15.673198390890231,0,0.28
C,3101,16,30.0,4,deterministic,-19.194248913090828,0,4.47
C,3101,16,30.0,4,controller,-19.109234453140388,0,5.27
C,3101,16,30.0,4,nomp2d,-35.98055574818582,467,166.51
C,3101,16,30.0,5,grid,-12.770661945363635,0,0.29
C,3101,16,30.0,5,deterministic,-20.25895020288669,0,4.56
C,3101,16,30.0,5,controller,-19.306256780330845,0,5.35
C,3101,16,30.0,5,nomp2d,-35.08067712903571,493,167.06
C,3102,4,0.0,0,grid,-5.451964679983501,0,0.23
C,3102,4,0.0,0,deterministic,-8.894640900675729,0,1.45
C,3102,4,0.0,0,controller,-8.73092897354816,0,1.88
C,3102,4,0.0,0,nomp2d,-12.447980659104893,46,10.96
C,3102,4,0.0,1,grid,-5.661375522748773,0,0.13
C,3102,4,0.0,1,deterministic,-5.9817589882801645,0,1.44
C,3102,4,0.0,1,controller,-6.0892941280723605,0,1.85
C,3102,4,0.0,1,nomp2d,-9.541564818205169,44,11.52
C,3102,4,0.0,2,grid,-5.192825830263127,0,0.14
C,3102,4,0.0,2,deterministic,-5.724615971633444,0,1.34
C,3102,4,0.0,2,controller,-5.800416695563819,0,1.75
C,3102,4,0.0,2,nomp2d,-6.1321902102259624,44,10.47
C,3102,4,0.0,3,grid,-3.387096647129347,0,0.11
C,3102,4,0.0,3,deterministic,-7.656221354598859,0,1.19
C,3102,4,0.0,3,controller,-6.4042877666438045,0,1.56
C,3102,4,0.0,3,nomp2d,-10.345413649052443,46,11.68
C,3102,4,0.0,4,grid,-8.644409137577679,0,0.13
C,3102,4,0.0,4,deterministic,-9.910838557192484,0,1.24
C,3102,4,0.0,4,controller,-9.887260204858945,0,1.7
C,3102,4,0.0,4,nomp2d,-12.194630385017394,44,10.21
C,3102,4,0.0,5,grid,-6.427554619209108,0,0.11
C,3102,4,0.0,5,deterministic,-8.673629208960831,0,1.18
C,3102,4,0.0,5,controller,-8.779272113226032,0,1.54
C,3102,4,0.0,5,nomp2d,-12.08747280532072,42,10.6
C,3102,4,10.0,0,grid,-6.419499903494246,0,0.25
C,3102,4,10.0,0,deterministic,-9.737850494354616,0,1.39
C,3102,4,10.0,0,controller,-10.267564330298633,0,1.84
C,3102,4,10.0,0,nomp2d,-14.90948612111054,46,11.02
C,3102,4,10.0,1,grid,-6.70924203862485,0,0.12
C,3102,4,10.0,1,deterministic,-6.52130934546864,0,1.25
C,3102,4,10.0,1,controller,-6.786688834767187,0,1.65
C,3102,4,10.0,1,nomp2d,-11.883831214856944,49,9.79
C,3102,4,10.0,2,grid,-5.481796687351352,0,0.11
C,3102,4,10.0,2,deterministic,-6.179798218240601,0,1.25
C,3102,4,10.0,2,controller,-6.3618671295223725,0,1.6
C,3102,4,10.0,2,nomp2d,-8.58785630780384,44,9.85
C,3102,4,10.0,3,grid,-3.547816692073141,0,0.1
C,3102,4,10.0,3,deterministic,-8.023584661963634,0,1.19
C,3102,4,10.0,3,controller,-6.970795362581125,0,1.54
C,3102,4,10.0,3,nomp2d,-12.186639776741757,43,10.03
C,3102,4,10.0,4,grid,-8.722684515913306,0,0.11
C,3102,4,10.0,4,deterministic,-9.973387814337618,0,1.2
C,3102,4,10.0,4,controller,-9.879425410861746,0,1.56
C,3102,4,10.0,4,nomp2d,-18.233165923916445,44,9.63
C,3102,4,10.0,5,grid,-6.523086697088852,0,0.1
C,3102,4,10.0,5,deterministic,-8.705657458501591,0,1.19
C,3102,4,10.0,5,controller,-8.957840567398001,0,1.77
C,3102,4,10.0,5,nomp2d,-13.428367805524559,44,10.12
C,3102,4,20.0,0,grid,-6.424752914613069,0,0.26
C,3102,4,20.0,0,deterministic,-9.75062147480407,0,1.41
C,3102,4,20.0,0,controller,-10.378339940196648,0,1.85
C,3102,4,20.0,0,nomp2d,-15.061585868667711,47,9.85
C,3102,4,20.0,1,grid,-6.747390608398924,0,0.11
C,3102,4,20.0,1,deterministic,-6.542476963085937,0,1.17
C,3102,4,20.0,1,controller,-6.896479757519916,0,1.52
C,3102,4,20.0,1,nomp2d,-12.947943616774914,46,9.52
C,3102,4,20.0,2,grid,-5.497889154999912,0,0.1
C,3102,4,20.0,2,deterministic,-6.198747747657807,0,1.18
C,3102,4,20.0,2,controller,-6.395355653573096,0,1.52
C,3102,4,20.0,2,nomp2d,-8.642127362956035,45,10.14
C,3102,4,20.0,3,grid,-3.566592433218843,0,0.1
C,3102,4,20.0,3,deterministic,-8.273174170339637,0,1.22
C,3102,4,20.0,3,controller,-6.741013422035625,0,1.56
C,3102,4,20.0,3,nomp2d,-12.153843048587873,43,10.02
C,3102,4,20.0,4,grid,-8.73711699231701,0,0.1
C,3102,4,20.0,4,deterministic,-10.010538764487455,0,1.19
C,3102,4,20.0,4,controller,-9.909284241572442,0,1.52
C,3102,4,20.0,4,nomp2d,-18.667204688611157,44,9.86
C,3102,4,20.0,5,grid,-6.572305719375766,0,0.1
C,3102,4,20.0,5,deterministic,-8.78329147058658,0,1.21
C,3102,4,20.0,5,controller,-9.087233480972284,0,1.55
C,3102,4,20.0,5,nomp2d,-13.846709061515035,48,9.69
C,3102,4,30.0,0,grid,-6.427699699833255,0,0.25
C,3102,4,30.0,0,deterministic,-9.756300188060486,0,1.38
C,3102,4,30.0,0,controller,-10.384983895572645,0,1.85
C,3102,4,30.0,0,nomp2d,-15.070291022987243,47,9.86
C,3102,4,30.0,1,grid,-6.750393854434939,0,0.11
C,3102,4,30.0,1,deterministic,-6.544774865999372,0,1.16
C,3102,4,30.0,1,controller,-6.90535195509023,0,1.53
C,3102,4,30.0,1,nomp2d,-12.861132955515348,47,10.84
C,3102,4,30.0,2,grid,-5.500088821658913,0,0.11
C,3102,4,30.0,2,deterministic,-6.201290300452445,0,1.25
C,3102,4,30.0,2,controller,-6.399317787472425,0,1.64
C,3102,4,30.0,2,nomp2d,-8.651067624685755,44,10.3
C,3102,4,30.0,3,grid,-3.567561381514169,0,0.11
C,3102,4,30.0,3,deterministic,-8.275226403088833,0,1.21
C,3102,4,30.0,3,controller,-6.750524407246592,0,1.56
C,3102,4,30.0,3,nomp2d,-12.187598614561173,42,9.9
C,3102,4,30.0,4,grid,-8.74420912384686,0,0.1
C,3102,4,30.0,4,deterministic,-10.021704621417555,0,1.24
C,3102,4,30.0,4,controller,-9.919859572573463,0,1.58
C,3102,4,30.0,4,nomp2d,-18.83545559002849,45,9.6
C,3102,4,30.0,5,grid,-6.575052956288225,0,0.1
C,3102,4,30.0,5,deterministic,-8.789151890044549,0,1.2
C,3102,4,30.0,5,controller,-9.097487495606048,0,1.56
C,3102,4,30.0,5,nomp2d,-13.79966074587039,48,9.83
C,3102,8,0.0,0,grid,-6.077108165055469,0,0.31
C,3102,8,0.0,0,deterministic,-7.908647714180042,0,2.53
C,3102,8,0.0,0,controller,-8.213719787911721,0,3.09
C,3102,8,0.0,0,nomp2d,-7.276222222303799,140,37.15
C,3102,8,0.0,1,grid,-7.96865798205591,0,0.16
C,3102,8,0.0,1,deterministic,-9.087375187579594,0,2.26
C,3102,8,0.0,1,controller,-9.270628741997392,0,2.78
C,3102,8,0.0,1,nomp2d,-6.25883484642376,141,38.95
C,3102,8,0.0,2,grid,-6.005639227958066,0,0.2
C,3102,8,0.0,2,deterministic,-7.441232863174328,0,2.4
C,3102,8,0.0,2,controller,-7.586616681373338,0,2.94
C,3102,8,0.0,2,nomp2d,-5.692610997493482,118,43.94
C,3102,8,0.0,3,grid,-6.668231098352981,0,0.17
C,3102,8,0.0,3,deterministic,-10.296667835323529,0,2.28
C,3102,8,0.0,3,controller,-11.020152867815003,0,2.81
C,3102,8,0.0,3,nomp2d,-7.955874991357689,144,41.25
C,3102,8,0.0,4,grid,-8.168063729903592,0,0.23
C,3102,8,0.0,4,deterministic,-8.900855885643184,0,2.39
C,3102,8,0.0,4,controller,-8.451623102332732,0,2.95
C,3102,8,0.0,4,nomp2d,-8.80574589247352,128,39.38
C,3102,8,0.0,5,grid,-5.989921258186484,0,0.17
C,3102,8,0.0,5,deterministic,-7.059471649755329,0,2.27
C,3102,8,0.0,5,controller,-7.705593984786012,0,2.76
C,3102,8,0.0,5,nomp2d,-5.6277546542405705,126,39.44
C,3102,8,10.0,0,grid,-8.950364533254689,0,0.32
C,3102,8,10.0,0,deterministic,-10.913748408740533,0,2.59
C,3102,8,10.0,0,controller,-12.528040657806326,0,3.14
C,3102,8,10.0,0,nomp2d,-16.39371493356681,150,36.82
C,3102,8,10.0,1,grid,-8.815676020021527,0,0.16
C,3102,8,10.0,1,deterministic,-7.0246424011204,0,2.36
C,3102,8,10.0,1,controller,-10.158510966667462,0,2.87
C,3102,8,10.0,1,nomp2d,-16.088438996544138,161,36.29
C,3102,8,10.0,2,grid,-7.722146490575875,0,0.19
C,3102,8,10.0,2,deterministic,-7.9358739283436055,0,2.36
C,3102,8,10.0,2,controller,-7.731696737613049,0,2.9
C,3102,8,10.0,2,nomp2d,-15.946593176965486,159,34.44
