seed,snr_db,n_targets,sample_index,grid_nmse_db,candan_nmse_db,candan_gain_vs_grid_db,minimum_denominator_stability,mean_denominator_stability,clipping_rate
20260702,10,8,4,-6.23180973168548,-17.341023549983,11.1092138182975,0.83213346606788,0.886850505162361,0.0833333333333333
20260702,10,8,5,-5.34036124928734,-15.5973708783595,10.2570096290721,0.821934300596508,0.889755370610197,0.0416666666666667
20260702,10,8,6,-4.6777147086833,-27.4168066253479,22.7390919166646,0.814673015574375,0.868169142446427,0.0416666666666667
20260702,10,8,7,-4.61060454562969,-11.335186887657,6.72458234202726,0.813972527508183,0.879886259813108,0.0833333333333333
20260702,10,8,8,-5.41091204043685,-15.8777881558046,10.4668761153678,0.817726724771581,0.880611542432901,0.0833333333333333
20260702,10,8,9,-3.7188712110688,-15.3827536336078,11.663882422539,0.814731959636102,0.862751075699081,0.0416666666666667
20260702,10,8,10,-5.69741986512632,-20.9644791216549,15.2670592565286,0.81917688433217,0.887778453117686,0.0416666666666667
20260702,10,8,11,-4.34766517384253,-20.1875756550666,15.8399104812241,0.812708978197011,0.857406901043247,0.0833333333333333
20260702,10,8,12,-4.87775974175606,-17.3404810184069,12.4627212766509,0.816669624008201,0.876140658876771,0.0416666666666667
20260702,10,8,13,-4.28391186071389,-12.1513829140934,7.86747105337955,0.818307135754257,0.864783291182953,0.0833333333333333
20260702,10,8,14,-4.80977462146499,-15.4045931097303,10.5948184882654,0.816664787802866,0.876220483330763,0.0416666666666667
20260702,10,8,15,-6.60964855009995,-17.8946078488496,11.2849592987496,0.825316021903901,0.8905542292628,0.0416666666666667
20260702,10,8,16,-4.94302103155024,-13.8440671415438,8.90104610999355,0.816217957586059,0.897496967235692,0.0416666666666667
20260702,10,8,17,-5.69784027068055,-14.1468393081077,8.44899903742711,0.81876631184769,0.885127324526604,0.0833333333333333
20260702,10,8,18,-5.05151761141767,-30.6621159338984,25.6105983224808,0.821490491297918,0.880445128183657,0.0416666666666667
20260702,10,8,19,-4.34601236543712,-14.2930288494089,9.94701648397183,0.815334798618721,0.878641118717931,0.0833333333333333
20260702,10,8,20,-5.02863488739987,-18.6414886658114,13.6128537784116,0.816345155874712,0.882520663739465,0.0416666666666667
20260702,20,2,1,-4.36062377206157,-59.530186040788,55.1695622687265,0.819650306770905,0.87633837973688,0
20260702,20,2,2,-3.60201011305256,-54.7985945430304,51.1965844299778,0.824343464667999,0.870902832399075,0
20260702,20,2,3,-6.10273170455358,-25.6748127913249,19.5720810867713,0.84432218639156,0.881632546963604,0.166666666666667
20260702,20,2,4,-9.34436440042244,-15.2009598609286,5.85659546050616,0.860299952380217,0.930153592111138,0.166666666666667
20260702,20,2,5,-5.39012884905994,-57.9342437468329,52.544114897773,0.827098474225444,0.870575357921162,0
20260702,20,2,6,-7.36974505325385,-59.9819948223345,52.6122497690807,0.817216495604913,0.895099950190861,0
20260702,20,2,7,-6.68082090682354,-56.0812336388607,49.4004127320372,0.843796459336067,0.926326697824308,0
20260702,20,2,8,-3.16406253603304,-54.4100633013237,51.2460007652907,0.815903311134664,0.862789968007992,0
20260702,20,2,9,-7.19094479975028,-14.386479198962,7.1955343992117,0.861029531927385,0.889769881120936,0.166666666666667
20260702,20,2,10,-11.3394774864232,-59.0608219419654,47.7213444555422,0.883270444919807,0.935548979582404,0
20260702,20,2,11,-7.27311866327346,-55.7605528043672,48.4874341410937,0.826766532978412,0.916066240223869,0
20260702,20,2,12,-3.82465322155485,-11.5860929205916,7.76143969903677,0.822303903109106,0.843052265710106,0.166666666666667
20260702,20,2,13,-3.71337420865949,-56.6154148114869,52.9020406028274,0.822118966020168,0.847399996189843,0
20260702,20,2,14,-3.30029503725399,-8.23015225549339,4.92985721823939,0.811974629341032,0.853188092177957,0.166666666666667
20260702,20,2,15,-9.03353746611863,-57.1305230748692,48.0969856087505,0.83313575223667,0.916949930471754,0
20260702,20,2,16,-5.24416280494636,-58.5654627761992,53.3212999712529,0.82166128141718,0.89113041295206,0
20260702,20,2,17,-7.285294211627,-61.010980712422,53.725686500795,0.817089839769935,0.915525282841721,0
20260702,20,2,18,-4.60775522346741,-56.5222292688939,51.9144740454265,0.824066729927101,0.871680256429195,0
20260702,20,2,19,-3.82989907779874,-55.7440029512303,51.9141038734315,0.822104935763684,0.870711497608723,0
20260702,20,2,20,-4.47677301763212,-57.4505216133358,52.9737485957037,0.816128538403915,0.896042644044147,0
20260702,20,4,1,-8.53110185908047,-55.1546117505112,46.6235098914307,0.827473610105264,0.909831164705878,0
20260702,20,4,2,-4.93797541109168,-19.1264391850815,14.1884637739899,0.816904999726229,0.879809380859904,0.0833333333333333
20260702,20,4,3,-6.39378050852643,-27.7650116095599,21.3712311010335,0.822540049189446,0.896576169604149,0.0833333333333333
20260702,20,4,4,-5.05103886853359,-48.0219278589934,42.9708889904598,0.821501305733412,0.877711166290499,0
20260702,20,4,5,-5.1240217814975,-55.0874083961882,49.9633866146907,0.830240015089045,0.888258990688095,0
20260702,20,4,6,-5.62776647442113,-23.9620953402921,18.334328865871,0.812928723022351,0.874418669719222,0.0833333333333333
20260702,20,4,7,-6.25671097841571,-12.830713590903,6.57400261248728,0.827287944790076,0.886952768475115,0.0833333333333333
20260702,20,4,8,-4.49433331021379,-58.1951989884384,53.7008656782246,0.818419837647289,0.875924521892047,0
20260702,20,4,9,-3.860085533743,-18.0188266970133,14.1587411632703,0.814772241996197,0.850654026420405,0.0833333333333333
20260702,20,4,10,-4.47687433334107,-12.2283416434664,7.75146731012537,0.825119263592705,0.867315387342812,0.0833333333333333
20260702,20,4,11,-6.50966217792079,-18.0676996465238,11.558037468603,0.823202558537639,0.904009990888162,0.0833333333333333
20260702,20,4,12,-6.58798560409221,-20.2293047437953,13.6413191397031,0.839417353433762,0.896488266224658,0.0833333333333333
20260702,20,4,13,-5.78570263735339,-56.3539168260872,50.5682141887338,0.825731644065874,0.908884158786819,0
20260702,20,4,14,-4.83181953423107,-18.7108167347815,13.8789972005504,0.824323507783273,0.885231018159179,0.0833333333333333
20260702,20,4,15,-4.79901818606611,-21.17815173373,16.3791335476639,0.827805354669405,0.874324853111911,0.0833333333333333
20260702,20,4,16,-6.14225631892375,-55.4965169895478,49.3542606706241,0.816696805346041,0.911141681635226,0
20260702,20,4,17,-5.86143140808112,-15.2056727041944,9.34424129611326,0.814395470638576,0.879887307004759,0.0833333333333333
20260702,20,4,18,-5.28369526882178,-12.6747670910749,7.39107182225312,0.820297028264694,0.883124487843877,0.0833333333333333
20260702,20,4,19,-5.44914519722579,-15.117812403466,9.66866720624021,0.838261225625956,0.902663701042292,0.0833333333333333
20260702,20,4,20,-5.09271665505799,-12.2423586965642,7.14964204150617,0.819132480861236,0.873430138587634,0.166666666666667
20260702,20,8,1,-5.13073025648061,-15.3683391981479,10.2376089416673,0.81295278189617,0.877025942927482,0.0833333333333333
20260702,20,8,2,-4.26543630057799,-13.8929870031608,9.62755070258284,0.817557829541843,0.87056553608864,0.0416666666666667
20260702,20,8,3,-6.96702879691327,-26.0196925635764,19.0526637666631,0.819873171744094,0.894576783349927,0.0416666666666667
