split,seed,separation_bins,dynamic_range_db,snr_db,sample_index,pair_axis,grid_nmse_db,candan_nmse_db,candan_gain_vs_grid_db,grid_per_component_hit,candan_per_component_hit,grid_designated_pair_assignment,candan_designated_pair_assignment,grid_strict_recovery,candan_strict_recovery,grid_strong_hit,candan_strong_hit,grid_weak_hit,candan_weak_hit,grid_all_target_hit,candan_all_target_hit,grid_mean_coordinate_error_bins,candan_mean_coordinate_error_bins,candan_residual_reduction_fraction,candan_minimum_zeta,candan_mean_zeta,candan_clipping_rate,candan_any_clipping,gate_pass,gated_candan_gain_vs_grid_db,gated_candan_per_component_hit,gated_candan_designated_pair_assignment,gated_candan_strict_recovery,gated_candan_strong_hit,gated_candan_weak_hit,gated_candan_all_target_hit,gated_candan_mean_coordinate_error_bins
test,20260825,0.25,0.0,30.0,3,0,-2.957929368350825,-20.864843762976875,17.90691439462605,0.75,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.2976478026081672,0.03495865186716681,0.49739877272750754,0.8028198793467911,0.8455190570942867,0.08333333333333333,1.0,1,17.90691439462605,1.0,1.0,0.0,1.0,1.0,1.0,0.03495865186716681
test,20260825,0.25,0.0,30.0,4,1,-2.8339109408968794,-7.375089832720681,4.541178891823801,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.217940128209641,5.098215793847243,0.33736448815414616,0.7997609279900328,0.8626071943321785,0.16666666666666666,1.0,1,4.541178891823801,0.5,0.0,0.0,0.0,0.0,0.0,5.098215793847243
test,20260825,0.25,10.0,0.0,0,0,-3.1857790496911456,-7.688886493407728,4.503107443716583,0.25,0.75,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.2520241388568913,2.13467771356281,0.15262773319458867,0.8016971827236314,0.8598601552891695,0.16666666666666666,1.0,1,4.503107443716583,0.75,1.0,0.0,1.0,1.0,0.0,2.13467771356281
test,20260825,0.25,10.0,0.0,1,1,-4.79635534617011,-8.534938204418506,3.738582858248396,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.979920559616779,5.978359838131165,0.09505810169318685,0.7944008411051124,0.8815738234676972,0.16666666666666666,1.0,1,3.738582858248396,0.25,0.0,0.0,0.0,0.0,0.0,5.978359838131165
test,20260825,0.25,10.0,0.0,2,2,-4.327161763723934,-25.51077777195918,21.183616008235248,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.198920748527502,5.087667059966947,0.18373352274982735,0.7892620396012627,0.8750169739382683,0.08333333333333333,1.0,1,21.183616008235248,0.75,0.0,0.0,0.0,1.0,0.0,5.087667059966947
test,20260825,0.25,10.0,0.0,3,0,-3.38450801064176,-21.000106626837024,17.615598616195264,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.362631815359831,4.303093620942253,0.22416016414947482,0.7934909150590516,0.8512393145660343,0.08333333333333333,1.0,1,17.615598616195264,0.75,0.0,0.0,0.0,1.0,0.0,4.303093620942253
test,20260825,0.25,10.0,0.0,4,1,-5.852013542196822,-25.231744187823363,19.37973064562654,0.75,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.21720575923327168,0.0413421079634381,0.12941067883594848,0.8180626987177524,0.8799604307537111,0.08333333333333333,1.0,1,19.37973064562654,1.0,1.0,0.0,1.0,1.0,1.0,0.0413421079634381
test,20260825,0.25,10.0,10.0,0,0,-5.28624096823245,-29.293880133490084,24.007639165257636,0.75,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.20827562687063597,0.0406934190426278,0.26808177025340635,0.8103973230968798,0.8725287004297181,0.08333333333333333,1.0,1,24.007639165257636,1.0,1.0,0.0,1.0,1.0,1.0,0.0406934190426278
test,20260825,0.25,10.0,10.0,1,1,-4.065242440429625,-9.082490787161552,5.017248346731927,0.5,0.75,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,6.832988578217944,6.715626154344725,0.24299368611725836,0.8014849708526188,0.883540354854976,0.08333333333333333,1.0,1,5.017248346731927,0.75,1.0,0.0,1.0,1.0,0.0,6.715626154344725
test,20260825,0.25,10.0,10.0,2,2,-2.951408800012489,-9.7425069758365,6.791098175824011,0.5,0.75,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.4967405149483346,2.376628213909627,0.36513212748217816,0.7973964257659327,0.836588282432743,0.16666666666666666,1.0,1,6.791098175824011,0.75,1.0,0.0,1.0,1.0,0.0,2.376628213909627
test,20260825,0.25,10.0,10.0,3,0,-2.8646648102078616,-26.139231404910248,23.274566594702385,0.25,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.214440445143609,6.075834370057055,0.46799730481717167,0.7840273090590142,0.8387142505716397,0.08333333333333333,1.0,1,23.274566594702385,0.5,0.0,0.0,1.0,0.0,0.0,6.075834370057055
test,20260825,0.25,10.0,10.0,4,1,-3.266976448565066,-32.758067890687464,29.491091442122396,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2377891286983765,0.02151555440737855,0.42615855173451483,0.8039503127778629,0.8624962996897737,0.0,0.0,1,29.491091442122396,1.0,1.0,0.0,1.0,1.0,1.0,0.02151555440737855
test,20260825,0.25,10.0,20.0,0,0,-3.3116103628247764,-9.480445728822318,6.168835365997541,0.5,0.75,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4.982976292467722,4.831880280043211,0.35049384688787055,0.7988228924179667,0.8402564850899824,0.16666666666666666,1.0,1,6.168835365997541,0.75,1.0,0.0,1.0,1.0,0.0,4.831880280043211
test,20260825,0.25,10.0,20.0,1,1,-2.769912882015925,-22.55609658225719,19.786183700241267,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.5922904825134165,2.510759516768205,0.5178582872413845,0.7988442736257679,0.8408357089900206,0.08333333333333333,1.0,1,19.786183700241267,0.75,0.0,0.0,0.0,1.0,0.0,2.510759516768205
test,20260825,0.25,10.0,20.0,2,2,-3.5859178548728936,-8.54982351577696,4.963905660904067,0.25,0.75,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.7940755878959105,2.673926351480502,0.2951755271529277,0.80845296802287,0.852664619923731,0.16666666666666666,1.0,1,4.963905660904067,0.75,1.0,0.0,1.0,1.0,0.0,2.673926351480502
test,20260825,0.25,10.0,20.0,3,0,-4.835556628872311,-8.949760814878951,4.11420418600664,0.75,0.75,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,5.953458866057898,5.90141651582901,0.19932634096958451,0.7964345521440717,0.8872423062701437,0.16666666666666666,1.0,1,4.11420418600664,0.75,1.0,0.0,1.0,1.0,0.0,5.90141651582901
test,20260825,0.25,10.0,20.0,4,1,-3.3520182914024197,-9.73062453649279,6.378606245090371,0.5,0.75,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.9998740937880313,2.876833078396597,0.3524505938838133,0.8005788943552846,0.8682644063039747,0.16666666666666666,1.0,1,6.378606245090371,0.75,1.0,0.0,1.0,1.0,0.0,2.876833078396597
test,20260825,0.25,10.0,30.0,0,0,-2.9916973055552036,-44.84359344259833,41.85189613704313,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2676882947119803,0.00753066394143372,0.5016173626883131,0.7976682335260689,0.8477302888456002,0.08333333333333333,1.0,1,41.85189613704313,1.0,1.0,1.0,1.0,1.0,1.0,0.00753066394143372
test,20260825,0.25,10.0,30.0,1,1,-5.748767762499903,-22.21655809521685,16.467790332716948,0.75,0.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.021423666779725,2.892474224842891,0.2598249709594184,0.8174009228506111,0.8911061268197399,0.08333333333333333,1.0,1,16.467790332716948,0.75,0.0,0.0,1.0,0.0,0.0,2.892474224842891
test,20260825,0.25,10.0,30.0,2,2,-5.414258291964651,-20.87100219755337,15.45674390558872,0.5,0.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.177252003707708,2.0770544530122077,0.27908889702506984,0.7977380309087552,0.898076891147012,0.08333333333333333,1.0,1,15.45674390558872,0.75,0.0,0.0,1.0,0.0,0.0,2.0770544530122077
test,20260825,0.25,10.0,30.0,3,0,-2.200538430791836,-7.806770215919741,5.606231785127905,0.5,0.75,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.621528604624506,4.408582584473322,0.4364078761116048,0.801750829500538,0.822844251312843,0.16666666666666666,1.0,1,5.606231785127905,0.75,1.0,0.0,1.0,1.0,0.0,4.408582584473322
test,20260825,0.25,10.0,30.0,4,1,-4.063605564213252,-29.468724384743396,25.405118820530145,0.5,0.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.501640712236775,6.357093148690782,0.3908203021259602,0.7997596978320003,0.8615017846066219,0.08333333333333333,1.0,1,25.405118820530145,0.75,0.0,0.0,1.0,0.0,0.0,6.357093148690782
test,20260825,0.25,20.0,0.0,0,0,-4.180470717416486,-13.222888436272587,9.0424177188561,0.5,0.75,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.674228093214571,2.5769731801607123,0.1675298108380483,0.8091861485761168,0.8557557436208881,0.16666666666666666,1.0,1,9.0424177188561,0.75,1.0,0.0,1.0,1.0,0.0,2.5769731801607123
test,20260825,0.25,20.0,0.0,1,1,-5.23012794634681,-13.083894635164244,7.853766688817434,0.5,0.75,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.2619486612300324,2.1574921493954284,0.12540413862038957,0.7969608476384349,0.8686633971067526,0.16666666666666666,1.0,1,7.853766688817434,0.75,1.0,0.0,1.0,1.0,0.0,2.1574921493954284
test,20260825,0.25,20.0,0.0,2,2,-3.3815421572098465,-13.063746727030964,9.682204569821117,0.25,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.860653990090055,8.84007657917856,0.20548834517636272,0.7906054291561218,0.8263155635464764,0.16666666666666666,1.0,1,9.682204569821117,0.5,0.0,0.0,1.0,0.0,0.0,8.84007657917856
test,20260825,0.25,20.0,0.0,3,0,-3.3149400394805206,-13.456028252621564,10.141088213141044,0.75,0.75,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.7353243188207204,1.6100868866354918,0.20868985268629736,0.8017236968756655,0.8362654425048072,0.16666666666666666,1.0,1,10.141088213141044,0.75,1.0,1.0,1.0,1.0,0.0,1.6100868866354918
test,20260825,0.25,20.0,0.0,4,1,-4.6404936088125694,-13.578724726258152,8.938231117445582,0.5,0.75,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0226185829060395,2.76463922045127,0.15254075186734983,0.8026541928481828,0.8560001580988796,0.16666666666666666,1.0,1,8.938231117445582,0.75,1.0,0.0,1.0,1.0,0.0,2.76463922045127
test,20260825,0.25,20.0,10.0,0,0,-4.513898381327376,-13.132619103367372,8.618720722039996,0.25,0.75,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.6516990189220857,1.4872855243878005,0.27663752457847757,0.7995598878773627,0.8662882032197626,0.16666666666666666,1.0,1,8.618720722039996,0.75,1.0,0.0,1.0,1.0,0.0,1.4872855243878005
test,20260825,0.25,20.0,10.0,1,1,-4.680737653688328,-12.874547061102668,8.193809407414339,0.5,0.75,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.3975089235180924,2.2854240594592725,0.26159930388649655,0.8122662266137342,0.860611457267768,0.16666666666666666,1.0,1,8.193809407414339,0.75,1.0,0.0,1.0,1.0,0.0,2.2854240594592725
test,20260825,0.25,20.0,10.0,2,2,-4.96638964474334,-13.101458728532291,8.135069083788952,0.5,0.75,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,6.1923206763896745,6.09632387633899,0.24526383813668365,0.8119786119023419,0.8807720277295233,0.16666666666666666,1.0,1,8.135069083788952,0.75,1.0,0.0,1.0,1.0,0.0,6.09632387633899
test,20260825,0.25,20.0,10.0,3,0,-3.972375943170416,-13.593154875801034,9.620778932630618,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.044023139521442,5.879145160153883,0.3248139916233062,0.8061991200106768,0.8585828611594949,0.16666666666666666,1.0,1,9.620778932630618,0.5,0.0,0.0,0.0,1.0,0.0,5.879145160153883
test,20260825,0.25,20.0,10.0,4,1,-3.414081255306101,-13.437331906458905,10.023250651152804,0.25,0.75,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,5.055119982469008,4.876396851946709,0.373618996142501,0.796590762246758,0.8491507308138465,0.16666666666666666,1.0,1,10.023250651152804,0.75,1.0,0.0,1.0,1.0,0.0,4.876396851946709
test,20260825,0.25,20.0,20.0,0,0,-3.3458637069290162,-13.344060783542664,9.998197076613648,0.5,0.75,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.7557294663181118,2.5851077444193926,0.412132590947025,0.8188440484043727,0.8365654443758648,0.16666666666666666,1.0,1,9.998197076613648,0.75,1.0,0.0,1.0,1.0,0.0,2.5851077444193926
test,20260825,0.25,20.0,20.0,1,1,-7.57371032402311,-30.67129357298013,23.09758324895702,0.75,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.19242561979363515,0.04039742567027541,0.1723199615172687,0.8348805411839336,0.9057176621302002,0.08333333333333333,1.0,1,23.09758324895702,1.0,1.0,0.0,1.0,1.0,1.0,0.04039742567027541
test,20260825,0.25,20.0,20.0,2,2,-5.539685645086886,-12.853612244522134,7.3139265994352485,0.5,0.75,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4.919443458441752,4.770075150662692,0.22530132608995518,0.806500716559477,0.8817663999512471,0.16666666666666666,1.0,1,7.3139265994352485,0.75,1.0,0.0,1.0,1.0,0.0,4.770075150662692
test,20260825,0.25,20.0,20.0,3,0,-2.95581616474207,-12.965708628130821,10.009892463388752,0.5,0.75,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,5.442298375908705,5.2868439165633045,0.4507919061223016,0.7987515729414819,0.8578946305381208,0.16666666666666666,1.0,1,10.009892463388752,0.75,1.0,0.0,1.0,1.0,0.0,5.2868439165633045
test,20260825,0.25,20.0,20.0,4,1,-4.4922502509956495,-12.984711806553513,8.492461555557863,0.25,0.75,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,5.748034594595715,5.651969219380905,0.3016600258481126,0.8004885470259028,0.868447775803844,0.16666666666666666,1.0,1,8.492461555557863,0.75,1.0,0.0,1.0,1.0,0.0,5.651969219380905
test,20260825,0.25,20.0,30.0,0,0,-4.0595338290055265,-13.434174327016144,9.374640498010617,0.5,0.75,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.27950605702498,4.187752332427542,0.34698978830207294,0.8013848008920256,0.8541175057061787,0.16666666666666666,1.0,1,9.374640498010617,0.75,1.0,0.0,1.0,1.0,0.0,4.187752332427542
test,20260825,0.25,20.0,30.0,1,1,-5.459353020698786,-31.580461638651812,26.121108617953027,0.75,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.2000524840045054,0.026749182168500196,0.28349240001518344,0.8023379259986637,0.8922313860864373,0.08333333333333333,1.0,1,26.121108617953027,1.0,1.0,0.0,1.0,1.0,1.0,0.026749182168500196
test,20260825,0.25,20.0,30.0,2,2,-1.839000972478023,-13.005254822991002,11.16625385051298,0.5,0.75,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.9693067320680435,2.8031691718224976,0.6040567222847231,0.7969541077821782,0.8163097046319766,0.16666666666666666,1.0,1,11.16625385051298,0.75,1.0,0.0,1.0,1.0,0.0,2.8031691718224976
test,20260825,0.25,20.0,30.0,3,0,-2.461058113036614,-12.852515478959086,10.391457365922472,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.046591946847187,5.875049070216144,0.5150311800256352,0.7974060723169394,0.8377493529419567,0.16666666666666666,1.0,1,10.391457365922472,0.5,0.0,0.0,1.0,0.0,0.0,5.875049070216144
test,20260825,0.25,20.0,30.0,4,1,-4.418696152401489,-12.854641734786291,8.435945582384802,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.941026550074274,4.880928015497137,0.30935521575786323,0.8034184335656234,0.8704691875205248,0.16666666666666666,1.0,1,8.435945582384802,0.5,0.0,0.0,0.0,1.0,0.0,4.880928015497137
test,20260825,0.5,0.0,0.0,0,0,-1.7180236943756788,-5.975779744301466,4.257756049925787,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.577932953037593,5.470710786893233,0.21238026115171194,0.7890634946922142,0.8556673182533032,0.16666666666666666,1.0,1,4.257756049925787,0.5,0.0,0.0,0.0,1.0,0.0,5.470710786893233
test,20260825,0.5,0.0,0.0,1,1,-1.9288912279132264,-6.172626850561897,4.24373562264867,0.5,0.75,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.1440321474241926,1.9396584348880583,0.20309640889877933,0.7939220240852242,0.8384960484244081,0.25,1.0,1,4.24373562264867,0.75,1.0,0.0,1.0,1.0,0.0,1.9396584348880583
test,20260825,0.5,0.0,0.0,2,2,-3.693299837662087,-14.825451979532861,11.132152141870774,0.75,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.2823863651375447,0.04789582430022232,0.1965141252270789,0.804708255057358,0.8564537995318194,0.08333333333333333,1.0,1,11.132152141870774,1.0,1.0,0.0,1.0,1.0,1.0,0.04789582430022232
test,20260825,0.5,0.0,0.0,3,0,-4.134103160235276,-9.97182870868892,5.837725548453643,0.75,0.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.174508963873527,5.123550084513945,0.14291002322657276,0.7981135608431421,0.881343714388365,0.08333333333333333,1.0,1,5.837725548453643,0.75,0.0,0.0,1.0,0.0,0.0,5.123550084513945
test,20260825,0.5,0.0,0.0,4,1,-2.9002843569635113,-12.739311748474805,9.839027391511294,1.0,0.75,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.22737741598665315,0.0894577845657798,0.2303737134794197,0.3713178514662053,0.788232292596241,0.0,0.0,1,9.839027391511294,0.75,0.0,0.0,0.0,1.0,0.0,0.0894577845657798
test,20260825,0.5,0.0,10.0,0,0,-3.334378971870267,-19.524070240580418,16.18969126871015,0.75,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.28900161236919625,0.05432915003810964,0.4111222806832539,0.7993968131964145,0.8581538370234633,0.08333333333333333,1.0,1,16.18969126871015,1.0,1.0,0.0,1.0,1.0,1.0,0.05432915003810964
test,20260825,0.5,0.0,10.0,1,1,-4.273974049839952,-23.128227587214973,18.854253537375023,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21415779218109376,0.020817989708977674,0.33588786623790956,0.8024876686757045,0.874269697680453,0.08333333333333333,1.0,1,18.854253537375023,1.0,1.0,1.0,1.0,1.0,1.0,0.020817989708977674
test,20260825,0.5,0.0,10.0,2,2,-3.7309025243893985,-23.784204874126335,20.053302349736935,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2127790733664967,0.03244738734694841,0.3811446173155254,0.8019270002339833,0.8677104859120771,0.08333333333333333,1.0,1,20.053302349736935,1.0,1.0,0.0,1.0,1.0,1.0,0.03244738734694841
test,20260825,0.5,0.0,10.0,3,0,-3.2683194917585903,-11.384891264234216,8.116571772475627,0.75,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.2691379943801711,0.04493556596007586,0.36228830885570706,0.7970869563695075,0.8575178652044501,0.08333333333333333,1.0,1,8.116571772475627,1.0,1.0,0.0,1.0,1.0,1.0,0.04493556596007586
test,20260825,0.5,0.0,10.0,4,1,-3.552208663622138,-11.54660858226938,7.994399918647242,0.5,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.6512669793652737,1.5359490580513058,0.33693785836504525,0.7971673012460601,0.8761840952483656,0.08333333333333333,1.0,1,7.994399918647242,0.75,0.0,0.0,1.0,0.0,0.0,1.5359490580513058
test,20260825,0.5,0.0,20.0,0,0,-3.868378558056359,-18.32677783257942,14.45839927452306,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.2524363472567031,0.06686907619728293,0.39194163882004807,0.5293428990126696,0.8412081036057847,0.0,0.0,1,14.45839927452306,1.0,1.0,0.0,1.0,1.0,1.0,0.06686907619728293
test,20260825,0.5,0.0,20.0,1,1,-3.4007596443435424,-5.750955720005222,2.3501960756616795,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.962483977069684,7.932203564780653,0.18891438273323874,0.7999221858999623,0.8768493708271897,0.16666666666666666,1.0,1,2.3501960756616795,0.5,0.0,0.0,0.0,0.0,0.0,7.932203564780653
test,20260825,0.5,0.0,20.0,2,2,-4.177226068011849,-20.67998129548945,16.502755227477603,0.75,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.22536935314608333,0.02496830510659846,0.36987654613245086,0.6891662995353333,0.8514563799195463,0.08333333333333333,1.0,1,16.502755227477603,1.0,1.0,1.0,1.0,1.0,1.0,0.02496830510659846
test,20260825,0.5,0.0,20.0,3,0,-4.608215446084708,-22.998235706528533,18.390020260443826,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.20423604776890825,0.03432478507651915,0.3378224097759866,0.809723120738588,0.8663619398543615,0.0,0.0,1,18.390020260443826,1.0,1.0,0.0,1.0,1.0,1.0,0.03432478507651915
test,20260825,0.5,0.0,20.0,4,1,-3.342598786545738,-17.145658526663038,13.8030597401173,0.75,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.3263158414112488,0.0556912162096849,0.4394043627065649,0.8008949538765169,0.8475619383013294,0.08333333333333333,1.0,1,13.8030597401173,1.0,1.0,0.0,1.0,1.0,1.0,0.0556912162096849
test,20260825,0.5,0.0,30.0,0,0,-1.3653025949834623,-8.521281424797882,7.15597882981442,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.8384861893718205,3.621109520085923,0.5891361109167199,0.3994639393065091,0.7919230472637326,0.08333333333333333,1.0,1,7.15597882981442,0.5,0.0,0.0,0.0,0.0,0.0,3.621109520085923
test,20260825,0.5,0.0,30.0,1,1,-3.167941295254147,-18.83253346853319,15.664592173279042,0.75,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.26675928292051543,0.030691325186262237,0.46869290043756145,0.6351064659801984,0.8258411175921009,0.08333333333333333,1.0,1,15.664592173279042,1.0,1.0,1.0,1.0,1.0,1.0,0.030691325186262237
test,20260825,0.5,0.0,30.0,2,2,-3.639863118295521,-26.18671950978714,22.546856391491616,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22001423012532836,0.024612886096009017,0.42960136233381196,0.7233465373929946,0.8572222417484566,0.0,0.0,1,22.546856391491616,1.0,1.0,0.0,1.0,1.0,1.0,0.024612886096009017
test,20260825,0.5,0.0,30.0,3,0,-3.008260908348678,-6.433434416444896,3.4251735080962185,0.5,0.75,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.958921852456001,2.8420199284129315,0.27265922959215894,0.7925705230182793,0.871955997284359,0.16666666666666666,1.0,1,3.4251735080962185,0.75,1.0,0.0,1.0,1.0,0.0,2.8420199284129315
test,20260825,0.5,0.0,30.0,4,1,-5.131520383712681,-23.157193031794414,18.02567264808173,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.18013592053136382,0.02567004884293252,0.3016431059127561,0.7996004412058322,0.8876010886528983,0.08333333333333333,1.0,1,18.02567264808173,1.0,1.0,0.0,1.0,1.0,1.0,0.02567004884293252
test,20260825,0.5,10.0,0.0,0,0,-5.4423901100347525,-25.526405270280968,20.084015160246217,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.424953858025095,6.294299505176826,0.13993854899556313,0.8037897849316399,0.867705971604121,0.08333333333333333,1.0,1,20.084015160246217,0.75,0.0,0.0,0.0,1.0,0.0,6.294299505176826
test,20260825,0.5,10.0,0.0,1,1,-2.4732251595331576,-7.8341474070324555,5.360922247499298,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.956183215752527,4.76198140079942,0.20342970363776125,0.7520724159296852,0.8236904511569269,0.16666666666666666,1.0,1,5.360922247499298,0.5,0.0,0.0,1.0,0.0,0.0,4.76198140079942
test,20260825,0.5,10.0,0.0,2,2,-4.0002073784846175,-9.119304023758113,5.119096645273496,0.5,0.75,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.3910297945916903,2.3108053549988408,0.13684339082551378,0.8015631134987009,0.8637426098999375,0.16666666666666666,1.0,1,5.119096645273496,0.75,1.0,0.0,1.0,1.0,0.0,2.3108053549988408
test,20260825,0.5,10.0,0.0,3,0,-3.5563012053485084,-7.718382361701251,4.162081156352743,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.2483360304043125,3.139740599985734,0.1359922251016935,0.7414293053001175,0.8333832650077962,0.16666666666666666,1.0,1,4.162081156352743,0.5,0.0,0.0,1.0,0.0,0.0,3.139740599985734
test,20260825,0.5,10.0,0.0,4,1,-2.796405366346181,-25.976224868338505,23.179819501992323,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.2963050694506215,0.04426167297157946,0.2577747732810497,0.7961864560453636,0.8478594149177131,0.08333333333333333,1.0,1,23.179819501992323,1.0,1.0,0.0,1.0,1.0,1.0,0.04426167297157946
test,20260825,0.5,10.0,10.0,0,0,-6.412290817964492,-21.663522327749792,15.251231509785299,0.75,0.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.6898197148161036,2.6209726301294243,0.20195450608322588,0.8406087138249317,0.904737783906437,0.08333333333333333,1.0,1,15.251231509785299,0.75,0.0,0.0,1.0,0.0,0.0,2.6209726301294243
test,20260825,0.5,10.0,10.0,1,1,-3.003430800348598,-7.729233143896053,4.725802343547455,0.5,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.96060996772624,9.912597143663275,0.30281690965648134,0.769400536408819,0.8453296283725131,0.16666666666666666,1.0,1,4.725802343547455,0.25,0.0,0.0,0.0,0.0,0.0,9.912597143663275
