profile,seed,snr_db,l_value,n_samples,source_alpha,delay_alpha,angle_alpha,estimator_mode,mean_grid_channel_nmse_db,mean_trained_refinement_channel_nmse_db,mean_trained_refinement_gain_vs_grid_db,mean_grid_physical_delay_rmse_ns,mean_trained_refinement_physical_delay_rmse_ns,mean_physical_delay_rmse_reduction_vs_grid_ns,mean_grid_projected_broadside_angle_rmse_deg,mean_trained_refinement_projected_broadside_angle_rmse_deg,mean_projected_angle_rmse_reduction_vs_grid_deg,mean_support_recall,mean_topk_energy_efficiency
D,20260626.0,30.0,4.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-19.773143286843055,-19.29314836465536,-0.47999492218769646,49.27837551840278,56.59356847909103,-7.315192960688251,11.465751367257548,11.692635656523459,-0.2268842892659122,0.9375,0.9999892397337622
D,20260626.0,30.0,8.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-24.26189928796598,-22.298185112876048,-1.9637141750899332,274.2764314713044,281.11242816840945,-6.835996697104996,35.271594144075436,37.50245248243158,-2.230858338356146,0.9375,0.9999740775156906
D,20260626.0,30.0,16.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-28.678486568110145,-26.843371621566288,-1.835114946543853,169.6495671331672,175.71304748751228,-6.063480354345074,29.478934825547974,31.765457183005353,-2.286522357457377,0.953125,0.9999758621473139
D,20260627.0,0.0,4.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-10.303266983994618,-9.998052690330447,-0.30521429366417285,2234.211656445028,2235.7996388308156,-1.587982385787484,37.803248029628634,37.803248029628634,0.0,0.375,0.9864517128341088
D,20260627.0,0.0,8.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-7.866281423211315,-7.476555281454276,-0.38972614175703857,2241.737381239829,2242.526873852189,-0.7894926123597656,46.69530721343931,46.69530721343931,0.0,0.25,0.9791329862418962
D,20260627.0,0.0,16.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-5.8243137313624,-5.487528792124923,-0.3367849392374769,1293.8996836853446,1291.3714576030998,2.528226082244913,45.84735630697145,45.84735630697145,0.0,0.171875,0.9772912518358025
D,20260627.0,10.0,4.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-17.267894169591777,-16.26472339120484,-1.0031707783869401,399.6867642401769,399.8143245455422,-0.12756030536526808,21.04949227612371,21.04949227612371,0.0,0.625,0.9970220749353479
D,20260627.0,10.0,8.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-19.080273085340153,-18.686251808870367,-0.39402127646978347,877.4624505118938,883.0901221322645,-5.62767162037062,40.83698387223448,40.83698387223448,0.0,0.78125,0.9972824460128432
D,20260627.0,10.0,16.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-16.994359933931197,-16.41674274348919,-0.577617190442004,668.9357194044889,677.6455093689683,-8.70978996447954,46.49233944682922,46.49233944682922,0.0,0.515625,0.9961054105624448
D,20260627.0,20.0,4.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-18.650987880516553,-17.862170281267638,-0.788817599248917,157.50538837638783,167.56476064481433,-10.059372268426491,20.418954158076954,20.418954158076954,0.0,0.875,0.9998558481589056
D,20260627.0,20.0,8.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-22.96108891652206,-21.242036095118507,-1.7190528214035483,282.1331916220056,301.7595299609771,-19.626338338971422,40.174291642610186,40.174291642610186,0.0,0.96875,0.9999751217222224
D,20260627.0,20.0,16.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-25.75024998662808,-24.08573516808177,-1.6645148185463103,154.82181970607155,164.61792872998575,-9.79610902391418,40.14321309526102,42.60088942649755,-2.4576763312365335,0.84375,0.9996379447859041
D,20260627.0,30.0,4.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-18.743960718312916,-17.713370607616937,-1.0305901106959814,174.74831559098348,187.6488735135174,-12.900557922533924,16.452734369822853,15.251284548365977,1.2014498214568747,1.0,1.0
D,20260627.0,30.0,8.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-23.19430233309977,-21.182537139971156,-2.011765193128616,251.14937037400588,270.62026639550976,-19.470896021503833,37.71025174295271,37.71025174295271,0.0,0.96875,0.9999930511805253
D,20260627.0,30.0,16.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-28.34778872773473,-26.427148133773926,-1.9206405939608082,168.1061855230723,170.4097947976605,-2.3036092745882257,29.967632603442873,26.93079672474134,3.0368358787015337,0.96875,0.9999880905761269
