profile,seed,sample_index,snr_db,l_value,source_alpha,delay_alpha,angle_alpha,estimator_mode,grid_channel_nmse_db,trained_refinement_channel_nmse_db,trained_refinement_gain_vs_grid_db,grid_physical_delay_rmse_ns,trained_refinement_physical_delay_rmse_ns,physical_delay_rmse_reduction_vs_grid_ns,grid_projected_broadside_angle_rmse_deg,trained_refinement_projected_broadside_angle_rmse_deg,projected_angle_rmse_reduction_vs_grid_deg,matched_physical_paths,support_recall,topk_energy_efficiency
A,20260626.0,2.0,0.0,16.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-6.323970291106857,-7.440073877893171,1.1161035867863145,1392.961863862876,1394.371579954211,-1.4097160913349853,38.70875621260965,38.70875621260965,0.0,16.0,0.5625,0.9691418243795575
A,20260626.0,3.0,0.0,16.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-5.764097168469574,-6.675743119727352,0.9116459512577784,1853.5466371048067,1851.3253791242382,2.2212579805684527,32.24158069017216,32.24158069017216,0.0,16.0,0.375,0.9562074083417728
A,20260626.0,0.0,10.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-6.076400383176249,-9.86216719913522,3.7857668159589704,59.15706670988463,36.32354541880299,22.833521291081638,20.69247135283536,20.69247135283536,0.0,4.0,1.0,1.0000000000000002
A,20260626.0,1.0,10.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-5.82680027238586,-8.681623982191587,2.8548237098057268,50.17634894862213,54.47531232062638,-4.298963372004252,19.338980267934854,19.338980267934854,0.0,4.0,0.5,0.961528729214629
A,20260626.0,2.0,10.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-8.949308472260867,-13.007123594598406,4.057815122337539,139.41839688930034,126.48158360427743,12.936813285022907,30.068375027377886,30.068375027377886,0.0,4.0,1.0,1.0
A,20260626.0,3.0,10.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-10.799016457681056,-15.85736002980709,5.058343572126034,131.37495362987147,126.51373384463457,4.861219785236898,27.16867262672115,27.16867262672115,0.0,4.0,1.0,1.0
A,20260626.0,0.0,10.0,8.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-9.16189120792826,-18.14483194670215,8.982940738773891,81.73585519635351,75.26760667576323,6.468248520590279,20.901409526430783,20.901409526430783,0.0,8.0,0.875,0.9958478422819005
A,20260626.0,1.0,10.0,8.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-9.06219474176723,-17.289646677369596,8.227451935602366,106.22945760370924,113.5526984057431,-7.323240802033865,22.558583969708284,16.261398007645955,6.297185962062329,8.0,0.875,0.9973864501961567
A,20260626.0,2.0,10.0,8.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-11.516501805161807,-20.660682363747227,9.14418055858542,160.11988060801826,149.43657162552083,10.683308982497437,27.258413315091886,27.258413315091886,0.0,8.0,1.0,1.0
A,20260626.0,3.0,10.0,8.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-12.838604756867102,-19.27501255880489,6.436407801937786,160.90919495371045,159.1084644453066,1.8007305084038592,35.90229090477201,35.90229090477201,0.0,8.0,0.875,0.9973700993190084
A,20260626.0,0.0,10.0,16.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-11.397241756407466,-18.86840968313088,7.471167926723416,260.48313122095385,273.52185182865855,-13.038720607704704,31.0464200549196,31.0464200549196,0.0,16.0,0.875,0.9937659480071227
A,20260626.0,1.0,10.0,16.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-12.083157502728298,-19.088164450845486,7.005006948117188,188.07311727756095,196.37129694332697,-8.298179665766014,31.636473825197722,31.636473825197722,0.0,16.0,0.9375,0.9971250003646335
