split,seed,separation_bins,dynamic_range_db,snr_db,sample_index,pair_axis,component_index,component_role,theory_ratio,theory_condition_satisfied,noiseless_candidate_gap,interference_envelope,noise_envelope,candidate_axis_correctness,candidate_all_axis_correct,grid_half_bin_hit,candan_half_bin_hit,local_half_bin_hit
test,20260823,0.25,10.0,0.0,3,0,0,strong_pair,2.0375552830570527e-05,0.0,4.108201869440373e-05,0.9908375771121191,0.017282767793717974,0.0,0.0,0.0,0.0,0.0
test,20260823,0.25,10.0,0.0,3,0,1,weak_pair,0.010070893352762813,0.0,0.020384107184839406,0.9947479662646117,0.017282767793717974,1.0,1.0,0.0,1.0,1.0
test,20260823,0.25,10.0,0.0,3,0,2,nuisance,0.7385634579069922,0.0,0.026098431684930867,0.000385606809387192,0.017282767793717974,1.0,1.0,1.0,1.0,1.0
test,20260823,0.25,10.0,0.0,3,0,3,nuisance,0.9823632975123952,0.0,0.03448180526159972,0.00026766662749707596,0.017282767793717974,1.0,1.0,0.0,1.0,1.0
test,20260823,0.25,10.0,0.0,4,1,0,strong_pair,2.957322669058097e-06,0.0,5.932604655403245e-06,0.9838275626615789,0.019208852247581357,0.3333333333333333,0.0,0.0,0.0,0.0
test,20260823,0.25,10.0,0.0,4,1,1,weak_pair,0.008550393499286393,0.0,0.017364106868590135,0.9961892618882958,0.019208852247581357,0.6666666666666666,0.0,1.0,1.0,1.0
test,20260823,0.25,10.0,0.0,4,1,2,nuisance,7.4213176384150066e-06,0.0,1.5071357182362916e-05,0.9962009386195396,0.019208852247581357,0.0,0.0,0.0,0.0,0.0
test,20260823,0.25,10.0,0.0,4,1,3,nuisance,1.2472654313713383,1.0,0.04934703346252434,0.0005732375231054111,0.019208852247581357,1.0,1.0,0.0,1.0,1.0
test,20260823,0.25,10.0,10.0,0,0,0,strong_pair,2.4213866724828276e-08,0.0,4.7517104494032146e-08,0.9750718443366607,0.006124282536155709,0.0,0.0,0.0,0.0,0.0
test,20260823,0.25,10.0,10.0,0,0,1,weak_pair,0.00686662241219234,0.0,0.013640247672089878,0.9871040365185169,0.006124282536155709,0.6666666666666666,0.0,1.0,1.0,1.0
test,20260823,0.25,10.0,10.0,0,0,2,nuisance,0.1992853098020486,0.0,0.0026585825709513067,0.0005460098541667244,0.006124282536155709,1.0,1.0,1.0,1.0,1.0
test,20260823,0.25,10.0,10.0,0,0,3,nuisance,4.447000790310281,1.0,0.05614409696877121,0.00018829751679879595,0.006124282536155709,1.0,1.0,1.0,1.0,1.0
test,20260823,0.25,10.0,10.0,1,1,0,strong_pair,0.09101583751328826,0.0,0.058419492026029585,0.3146361361607206,0.0062942294885564845,1.0,1.0,1.0,1.0,1.0
test,20260823,0.25,10.0,10.0,1,1,1,weak_pair,0.00921127399064481,0.0,0.018398766041288817,0.9924148557028645,0.0062942294885564845,0.6666666666666666,0.0,0.0,1.0,1.0
test,20260823,0.25,10.0,10.0,1,1,2,nuisance,1.3614916849191147e-06,0.0,2.636716788217966e-06,0.9620248639822977,0.0062942294885564845,0.0,0.0,0.0,0.0,0.0
test,20260823,0.25,10.0,10.0,1,1,3,nuisance,0.15414923622202506,0.0,0.001969135348551254,9.287756695645532e-05,0.0062942294885564845,1.0,1.0,1.0,1.0,1.0
test,20260823,0.25,10.0,10.0,2,2,0,strong_pair,6.199248423603928e-06,0.0,1.2221427867933809e-05,0.9802837673198977,0.005434745056550441,0.0,0.0,0.0,0.0,0.0
test,20260823,0.25,10.0,10.0,2,2,1,weak_pair,0.009117382644607482,0.0,0.018301430447810407,0.9982211922444288,0.005434745056550441,1.0,1.0,0.0,1.0,1.0
test,20260823,0.25,10.0,10.0,2,2,2,nuisance,1.520171693597124,1.0,0.01692930130522119,0.0001334750913862817,0.005434745056550441,1.0,1.0,1.0,1.0,1.0
test,20260823,0.25,10.0,10.0,2,2,3,nuisance,1.723425029006921,1.0,0.019142610500879398,0.00011890833094557079,0.005434745056550441,1.0,1.0,1.0,1.0,1.0
test,20260823,0.25,10.0,10.0,3,0,0,strong_pair,0.022369979158172706,0.0,0.014089584297344637,0.30896501993928627,0.005956692721253111,1.0,1.0,1.0,1.0,1.0
test,20260823,0.25,10.0,10.0,3,0,1,weak_pair,0.002244808805085018,0.0,0.00439524156752491,0.9730223538613909,0.005956692721253111,0.6666666666666666,0.0,0.0,1.0,1.0
test,20260823,0.25,10.0,10.0,3,0,2,nuisance,1.02090652049196e-05,0.0,2.039868434445757e-05,0.9930909152138857,0.005956692721253111,0.0,0.0,0.0,0.0,0.0
test,20260823,0.25,10.0,10.0,3,0,3,nuisance,5.531149311073728,1.0,0.06785651446354724,0.00017734115193252165,0.005956692721253111,1.0,1.0,1.0,1.0,1.0
test,20260823,0.25,10.0,10.0,4,1,0,strong_pair,2.2178899614368523e-07,0.0,4.0221291245897537e-07,0.9002918838690976,0.006454887729983752,0.0,0.0,0.0,0.0,0.0
test,20260823,0.25,10.0,10.0,4,1,1,weak_pair,0.003065617827855408,0.0,0.006110726734974925,0.9902001224690146,0.006454887729983752,1.0,1.0,1.0,1.0,1.0
test,20260823,0.25,10.0,10.0,4,1,2,nuisance,0.1314998344889101,0.0,0.0021341716621707807,0.0016598436324757344,0.006454887729983752,1.0,1.0,1.0,1.0,1.0
test,20260823,0.25,10.0,10.0,4,1,3,nuisance,1.622791970038029,1.0,0.022570786630350392,0.0004994191211345279,0.006454887729983752,1.0,1.0,1.0,1.0,1.0
test,20260823,0.25,10.0,20.0,0,0,0,strong_pair,2.2090229691329115e-06,0.0,4.307455903691106e-06,0.973357501112951,0.001611062790636219,0.0,0.0,0.0,0.0,0.0
test,20260823,0.25,10.0,20.0,0,0,1,weak_pair,0.0023246918022704517,0.0,0.004561760059408226,0.9795426658354341,0.001611062790636219,0.6666666666666666,0.0,1.0,1.0,1.0
test,20260823,0.25,10.0,20.0,0,0,2,nuisance,0.5796945679247313,0.0,0.002912172814369063,0.0009007537550961752,0.001611062790636219,1.0,1.0,1.0,1.0,1.0
test,20260823,0.25,10.0,20.0,0,0,3,nuisance,0.0044926586378029746,0.0,1.516543230140055e-05,7.673874560701051e-05,0.001611062790636219,1.0,1.0,0.0,1.0,1.0
test,20260823,0.25,10.0,20.0,1,1,0,strong_pair,0.05403498557585399,0.0,0.030958828712538078,0.28442212114577986,0.0020481016423641546,1.0,1.0,0.0,0.0,0.0
test,20260823,0.25,10.0,20.0,1,1,1,weak_pair,4.215333489327762e-05,0.0,8.341328920199228e-05,0.9873551023173607,0.0020481016423641546,0.0,0.0,0.0,1.0,1.0
test,20260823,0.25,10.0,20.0,1,1,2,nuisance,5.677090009175217e-07,0.0,1.4353337719552874e-06,1.262097587113253,0.0020481016423641546,0.0,0.0,0.0,0.0,0.0
test,20260823,0.25,10.0,20.0,1,1,3,nuisance,1.2106764151385727,1.0,0.0178413386240035,0.005320233282191801,0.0020481016423641546,1.0,1.0,0.0,1.0,1.0
test,20260823,0.25,10.0,20.0,2,2,0,strong_pair,1.590658529038023e-06,0.0,3.104459633990478e-06,0.9742287513424934,0.0016122532846753876,0.0,0.0,0.0,0.0,0.0
test,20260823,0.25,10.0,20.0,2,2,1,weak_pair,0.002617694603749678,0.0,0.005149496241308393,0.98198152307336,0.0016122532846753876,0.6666666666666666,0.0,0.0,1.0,1.0
test,20260823,0.25,10.0,20.0,2,2,2,nuisance,0.9447857106057215,0.0,0.003579563723241308,0.0002821253469332427,0.0016122532846753876,1.0,1.0,1.0,1.0,1.0
test,20260823,0.25,10.0,20.0,2,2,3,nuisance,14.842333293836978,1.0,0.04978347212608669,6.482373348989024e-05,0.0016122532846753876,1.0,1.0,1.0,1.0,1.0
test,20260823,0.25,10.0,20.0,3,0,0,strong_pair,0.00047660503772664874,0.0,0.00029695969238818787,0.3095913016168385,0.0019451582206943285,1.0,1.0,1.0,1.0,1.0
test,20260823,0.25,10.0,20.0,3,0,1,weak_pair,0.002990445939047515,0.0,0.00580284987188201,0.9682863708151176,0.0019451582206943285,0.6666666666666666,0.0,0.0,1.0,1.0
test,20260823,0.25,10.0,20.0,3,0,2,nuisance,5.085336794217447e-06,0.0,9.923781175627717e-06,0.9737799094790579,0.0019451582206943285,0.0,0.0,0.0,0.0,0.0
test,20260823,0.25,10.0,20.0,3,0,3,nuisance,7.390734324445324,1.0,0.030962993755001222,0.00014955878547575903,0.0019451582206943285,1.0,1.0,0.0,1.0,1.0
test,20260823,0.25,10.0,20.0,4,1,0,strong_pair,2.815019634989876e-06,0.0,5.395333211790508e-06,0.9567009438170944,0.0016108819208300888,0.0,0.0,0.0,0.0,0.0
test,20260823,0.25,10.0,20.0,4,1,1,weak_pair,1.1015842117763493e-06,0.0,2.1804421175683342e-06,0.9880738349889568,0.0016108819208300888,0.3333333333333333,0.0,0.0,0.0,0.0
test,20260823,0.25,10.0,20.0,4,1,2,nuisance,4.6138660473998945,1.0,0.018673379408903235,0.0004127333312237132,0.0016108819208300888,1.0,1.0,1.0,1.0,1.0
test,20260823,0.25,10.0,20.0,4,1,3,nuisance,13.628683955202224,1.0,0.045274930157813253,5.0134297119968485e-05,0.0016108819208300888,1.0,1.0,0.0,1.0,1.0
test,20260823,0.25,10.0,30.0,0,0,0,strong_pair,2.5009676739586643e-07,0.0,4.556571370260636e-07,0.9103235063876697,0.0006381621108785422,0.0,0.0,0.0,0.0,0.0
test,20260823,0.25,10.0,30.0,0,0,1,weak_pair,0.0020809447057537275,0.0,0.00405504232036924,0.9736891011645975,0.0006381621108785422,1.0,1.0,1.0,1.0,1.0
test,20260823,0.25,10.0,30.0,0,0,2,nuisance,5.407892732498159e-06,0.0,9.537458985574266e-06,0.8811710246967587,0.0006381621108785422,0.3333333333333333,0.0,0.0,0.0,0.0
test,20260823,0.25,10.0,30.0,0,0,3,nuisance,4.538013416234543,1.0,0.007496252250960178,0.00018777774026234096,0.0006381621108785422,1.0,1.0,1.0,1.0,1.0
test,20260823,0.25,10.0,30.0,1,1,0,strong_pair,0.024539059129038202,0.0,0.01518464263797914,0.30885787199435605,0.0005395372162206375,1.0,1.0,1.0,1.0,1.0
test,20260823,0.25,10.0,30.0,1,1,1,weak_pair,2.038626509528356e-06,0.0,3.974238358285596e-06,0.9741947605353207,0.0005395372162206375,0.0,0.0,0.0,0.0,0.0
test,20260823,0.25,10.0,30.0,1,1,2,nuisance,1.4605840765023637,1.0,0.006775501769350267,0.0017799122007466652,0.0005395372162206375,1.0,1.0,1.0,1.0,1.0
test,20260823,0.25,10.0,30.0,1,1,3,nuisance,3.4795675353967037,1.0,0.010037764788836556,0.0009028496158677008,0.0005395372162206375,1.0,1.0,1.0,1.0,1.0
test,20260823,0.25,10.0,30.0,2,2,0,strong_pair,2.6609008308888277e-07,0.0,5.258182565376265e-07,0.9875356920618216,0.0005098796365156089,0.0,0.0,0.0,0.0,0.0
test,20260823,0.25,10.0,30.0,2,2,1,weak_pair,0.002227811395608228,0.0,0.004388312725835231,0.9843833511114021,0.0005098796365156089,0.6666666666666666,0.0,1.0,1.0,1.0
test,20260823,0.25,10.0,30.0,2,2,2,nuisance,0.29809744375409736,0.0,0.0004978649706630645,0.00032519121211896823,0.0005098796365156089,1.0,1.0,1.0,1.0,1.0
test,20260823,0.25,10.0,30.0,2,2,3,nuisance,31.995041452082233,1.0,0.03948488351544299,0.00010716728268557441,0.0005098796365156089,1.0,1.0,0.0,1.0,1.0
test,20260823,0.25,10.0,30.0,3,0,0,strong_pair,0.040811354396030536,0.0,0.023160778915942704,0.28310885198672925,0.0006452558920747376,1.0,1.0,0.0,1.0,1.0
test,20260823,0.25,10.0,30.0,3,0,1,weak_pair,0.00417467480565051,0.0,0.008166993743985274,0.9775140168890143,0.0006452558920747376,0.6666666666666666,0.0,1.0,1.0,1.0
test,20260823,0.25,10.0,30.0,3,0,2,nuisance,1.1958908760204801e-07,0.0,2.378036343258484e-07,0.9936078113993924,0.0006452558920747376,0.0,0.0,0.0,0.0,0.0
test,20260823,0.25,10.0,30.0,3,0,3,nuisance,13.481531811677641,1.0,0.050139448947884135,0.0012143046403735697,0.0006452558920747376,1.0,1.0,0.0,1.0,1.0
test,20260823,0.25,10.0,30.0,4,1,0,strong_pair,0.035771923915270766,0.0,0.021578218513894853,0.3009658703756607,0.0006424323396886039,1.0,1.0,0.0,1.0,1.0
test,20260823,0.25,10.0,30.0,4,1,1,weak_pair,0.003556851186892167,0.0,0.007008419278549283,0.9845575254736936,0.0006424323396886039,0.6666666666666666,0.0,1.0,1.0,1.0
test,20260823,0.25,10.0,30.0,4,1,2,nuisance,2.04676661757141e-06,0.0,3.7529627531555324e-06,0.9161603728596185,0.0006424323396886039,0.0,0.0,0.0,0.0,0.0
test,20260823,0.25,10.0,30.0,4,1,3,nuisance,2.6602299240905336,1.0,0.009323365483007384,0.0011099284992330187,0.0006424323396886039,1.0,1.0,1.0,1.0,1.0
test,20260823,0.25,20.0,0.0,0,0,0,strong_pair,0.16761242083424852,0.0,0.03759910484534412,0.09435487711476993,0.017805977845155075,1.0,1.0,0.0,1.0,1.0
test,20260823,0.25,20.0,0.0,0,0,1,weak_pair,0.0011246718243743243,0.0,0.0022491535523374157,0.9821095102078427,0.017805977845155075,0.6666666666666666,0.0,1.0,1.0,1.0
test,20260823,0.25,20.0,0.0,0,0,2,nuisance,0.00013062042071797326,0.0,0.00023001414626040457,0.8626618119387851,0.017805977845155075,0.0,0.0,0.0,0.0,0.0
test,20260823,0.25,20.0,0.0,0,0,3,nuisance,1.5679680780017153,1.0,0.05994384740025549,0.001309158566502763,0.017805977845155075,1.0,1.0,1.0,1.0,1.0
test,20260823,0.25,20.0,0.0,1,1,0,strong_pair,0.10382734982709134,0.0,0.02316344837767681,0.09361708690042304,0.017930826131413034,1.0,1.0,0.0,1.0,1.0
test,20260823,0.25,20.0,0.0,1,1,1,weak_pair,0.00030434953420325713,0.0,0.000607229166705664,0.9796543489129675,0.017930826131413034,0.6666666666666666,0.0,1.0,1.0,1.0
test,20260823,0.25,20.0,0.0,1,1,2,nuisance,6.267943432493154e-07,0.0,1.1932256468392808e-06,0.9339169846302264,0.017930826131413034,0.0,0.0,0.0,0.0,0.0
test,20260823,0.25,20.0,0.0,1,1,3,nuisance,0.16818565552513307,0.0,0.006138270140479518,0.0003176687277761836,0.017930826131413034,1.0,1.0,1.0,1.0,1.0
test,20260823,0.25,20.0,0.0,2,2,0,strong_pair,0.2085328360003958,0.0,0.03445434631034172,0.06579690775122281,0.01681441373456067,1.0,1.0,0.0,1.0,1.0
test,20260823,0.25,20.0,0.0,2,2,1,weak_pair,0.0015533080814253443,0.0,0.0030946200848205596,0.9793241249836822,0.01681441373456067,0.6666666666666666,0.0,1.0,1.0,1.0
test,20260823,0.25,20.0,0.0,2,2,2,nuisance,2.8195284453361328e-06,0.0,5.703711346722157e-06,0.9946510595357726,0.01681441373456067,0.0,0.0,0.0,0.0,0.0
test,20260823,0.25,20.0,0.0,2,2,3,nuisance,1.1943613227159842,1.0,0.040269032157073226,4.356357564777769e-05,0.01681441373456067,1.0,1.0,0.0,1.0,1.0
test,20260823,0.25,20.0,0.0,3,0,0,strong_pair,0.05454613135100104,0.0,0.012563939967850102,0.0980763091498494,0.017091711538931544,1.0,1.0,1.0,1.0,1.0
test,20260823,0.25,20.0,0.0,3,0,1,weak_pair,0.0006294409563960753,0.0,0.0011399396747016344,0.8884258458412464,0.017091711538931544,0.6666666666666666,0.0,0.0,1.0,1.0
test,20260823,0.25,20.0,0.0,3,0,2,nuisance,1.5226813494397817e-06,0.0,2.996423172637861e-06,0.9668381086234722,0.017091711538931544,0.0,0.0,0.0,0.0,0.0
test,20260823,0.25,20.0,0.0,3,0,3,nuisance,0.20657779282511599,0.0,0.007704095834528468,0.0015552488365493237,0.017091711538931544,1.0,1.0,0.0,1.0,1.0
test,20260823,0.25,20.0,0.0,4,1,0,strong_pair,0.023749583284567347,0.0,0.0055179277161859774,0.09831016151702086,0.017858776061171654,1.0,1.0,1.0,1.0,1.0
test,20260823,0.25,20.0,0.0,4,1,1,weak_pair,0.001186690041368845,0.0,0.0022592488395464932,0.9340531642043981,0.017858776061171654,0.6666666666666666,0.0,0.0,1.0,1.0
test,20260823,0.25,20.0,0.0,4,1,2,nuisance,3.377060308201404e-07,0.0,6.733032024005597e-07,0.9790188940908838,0.017858776061171654,0.0,0.0,0.0,0.0,0.0
test,20260823,0.25,20.0,0.0,4,1,3,nuisance,1.172027406415563,1.0,0.04366936080798134,0.0007710616751046242,0.017858776061171654,1.0,1.0,1.0,1.0,1.0
test,20260823,0.25,20.0,10.0,0,0,0,strong_pair,0.018783328117223125,0.0,0.003513289957660315,0.08830414107022995,0.005217356710529417,1.0,1.0,1.0,1.0,1.0
test,20260823,0.25,20.0,10.0,0,0,1,weak_pair,0.0001808899817040229,0.0,0.0003473655542136772,0.9549396153379454,0.005217356710529417,0.6666666666666666,0.0,1.0,1.0,1.0
test,20260823,0.25,20.0,10.0,0,0,2,nuisance,1.4878870267924543e-06,0.0,2.9561954218911837e-06,0.9882033024722003,0.005217356710529417,0.3333333333333333,0.0,0.0,0.0,0.0
test,20260823,0.25,20.0,10.0,0,0,3,nuisance,3.7441310653880504,1.0,0.041298545544545706,0.00029774743824394244,0.005217356710529417,1.0,1.0,1.0,1.0,1.0
test,20260823,0.25,20.0,10.0,1,1,0,strong_pair,0.0066882456340853,0.0,0.001232945022217713,0.08690571939300579,0.005266809075017019,1.0,1.0,1.0,1.0,1.0
test,20260823,0.25,20.0,10.0,1,1,1,weak_pair,6.308305965264019e-05,0.0,0.00012266519911931228,0.9669846939018082,0.005266809075017019,0.6666666666666666,0.0,1.0,1.0,1.0
test,20260823,0.25,20.0,10.0,1,1,2,nuisance,3.543593921449557e-07,0.0,6.912440925083592e-07,0.9700764551802679,0.005266809075017019,0.0,0.0,0.0,0.0,0.0
test,20260823,0.25,20.0,10.0,1,1,3,nuisance,1.0086034676058617,1.0,0.010920619448534175,0.00014692377405627681,0.005266809075017019,1.0,1.0,0.0,1.0,1.0
test,20260823,0.25,20.0,10.0,2,2,0,strong_pair,0.012221672520916226,0.0,0.0023145410057434646,0.08926804543456703,0.005421981719341277,1.0,1.0,1.0,1.0,1.0
test,20260823,0.25,20.0,10.0,2,2,1,weak_pair,7.56984783052946e-05,0.0,0.0001423858278440382,0.9350581377738881,0.005421981719341277,0.6666666666666666,0.0,1.0,1.0,1.0
test,20260823,0.25,20.0,10.0,2,2,2,nuisance,8.303226800939605e-06,0.0,1.5982652572186444e-05,0.9570142467104196,0.005421981719341277,0.0,0.0,0.0,0.0,0.0
test,20260823,0.25,20.0,10.0,2,2,3,nuisance,2.967504220239204,1.0,0.033741404548354725,0.0002631668169655903,0.005421981719341277,1.0,1.0,1.0,1.0,1.0
test,20260823,0.25,20.0,10.0,3,0,0,strong_pair,0.0001549409629261742,0.0,0.0003040019651168579,0.9757927487994903,0.005232408704235085,0.0,0.0,0.0,0.0,0.0
test,20260823,0.25,20.0,10.0,3,0,1,weak_pair,8.477098862797228e-05,0.0,0.00015830917305110885,0.9285137679852202,0.005232408704235085,0.3333333333333333,0.0,0.0,0.0,0.0
test,20260823,0.25,20.0,10.0,3,0,2,nuisance,8.780120733988934e-05,0.0,0.00018952012254089615,1.0740245188641997,0.005232408704235085,0.0,0.0,0.0,0.0,0.0
test,20260823,0.25,20.0,10.0,3,0,3,nuisance,0.25181711811967766,0.0,0.007175960563667871,0.009015948629950296,0.005232408704235085,1.0,1.0,0.0,1.0,1.0
test,20260823,0.25,20.0,10.0,4,1,0,strong_pair,4.9820050489168e-07,0.0,9.797288242158889e-07,0.9779660667320978,0.005301527937345397,0.0,0.0,0.0,1.0,1.0
test,20260823,0.25,20.0,10.0,4,1,1,weak_pair,0.0012529531737274756,0.0,0.0024900984792360636,0.9883902282470218,0.005301527937345397,0.6666666666666666,0.0,1.0,1.0,1.0
test,20260823,0.25,20.0,10.0,4,1,2,nuisance,2.6491016916726755e-07,0.0,5.693009397793905e-07,1.0692154329799362,0.005301527937345397,0.0,0.0,0.0,0.0,0.0
test,20260823,0.25,20.0,10.0,4,1,3,nuisance,3.2733571818373064,1.0,0.035255293125749265,8.366090201627378e-05,0.005301527937345397,1.0,1.0,1.0,1.0,1.0
test,20260823,0.25,20.0,20.0,0,0,0,strong_pair,0.007026236280139007,0.0,0.0013443370042136582,0.09398711126879397,0.0016784022874240488,0.6666666666666666,0.0,0.0,1.0,1.0
test,20260823,0.25,20.0,20.0,0,0,1,weak_pair,7.243355034663209e-05,0.0,0.00013952990095722484,0.9614795562104124,0.0016784022874240488,0.6666666666666666,0.0,1.0,1.0,1.0
test,20260823,0.25,20.0,20.0,0,0,2,nuisance,4.597969856137192e-06,0.0,8.340624119483814e-06,0.9053114628539354,0.0016784022874240488,0.3333333333333333,0.0,0.0,0.0,0.0
test,20260823,0.25,20.0,20.0,0,0,3,nuisance,2.3512047310950352,1.0,0.009228884994828657,0.00028418414173187866,0.0016784022874240488,1.0,1.0,1.0,1.0,1.0
test,20260823,0.25,20.0,20.0,1,1,0,strong_pair,0.19598581236671883,0.0,0.03918493407252599,0.09832048172557159,0.0016483211161491844,1.0,1.0,1.0,1.0,1.0
test,20260823,0.25,20.0,20.0,1,1,1,weak_pair,0.001068985661317345,0.0,0.0020743975061970343,0.9686160992880909,0.0016483211161491844,0.6666666666666666,0.0,0.0,1.0,1.0
test,20260823,0.25,20.0,20.0,1,1,2,nuisance,1.8776900978328257e-07,0.0,3.7058569938920253e-07,0.9851644117648559,0.0016483211161491844,0.3333333333333333,0.0,0.0,0.0,0.0
test,20260823,0.25,20.0,20.0,1,1,3,nuisance,5.663178277856673,1.0,0.019104997186875083,3.8452304138203775e-05,0.0016483211161491844,1.0,1.0,0.0,1.0,1.0
test,20260823,0.25,20.0,20.0,2,2,0,strong_pair,0.16566522711232054,0.0,0.03192168340159118,0.09466835493802925,0.001675591097032091,1.0,1.0,1.0,1.0,1.0
test,20260823,0.25,20.0,20.0,2,2,1,weak_pair,0.0011910320703452726,0.0,0.0022756379585278236,0.9536462743621116,0.001675591097032091,1.0,1.0,1.0,1.0,1.0
test,20260823,0.25,20.0,20.0,2,2,2,nuisance,5.011008426470462e-05,0.0,9.750272388829584e-05,0.9712096606343499,0.001675591097032091,0.0,0.0,0.0,0.0,0.0
test,20260823,0.25,20.0,20.0,2,2,3,nuisance,4.416660496886681,1.0,0.01731670816840747,0.0002847936982916692,0.001675591097032091,1.0,1.0,0.0,1.0,1.0
test,20260823,0.25,20.0,20.0,3,0,0,strong_pair,0.05250945649868046,0.0,0.01015741736157827,0.09498143425933571,0.0017384523941618418,1.0,1.0,0.0,1.0,1.0
test,20260823,0.25,20.0,20.0,3,0,1,weak_pair,0.0005363854944847702,0.0,0.0010511561153942611,0.9781129102941212,0.0017384523941618418,0.6666666666666666,0.0,1.0,1.0,1.0
test,20260823,0.25,20.0,20.0,3,0,2,nuisance,6.016020771642019e-06,0.0,1.1609193949531447e-05,0.9631180856894676,0.0017384523941618418,0.6666666666666666,0.0,0.0,0.0,0.0
test,20260823,0.25,20.0,20.0,3,0,3,nuisance,4.108621894082455,1.0,0.020511055842215464,0.000757646829735717,0.0017384523941618418,1.0,1.0,1.0,1.0,1.0
test,20260823,0.25,20.0,20.0,4,1,0,strong_pair,0.054305721917541024,0.0,0.010778795895732052,0.09759480877060862,0.0016469977566925603,1.0,1.0,1.0,1.0,1.0
test,20260823,0.25,20.0,20.0,4,1,1,weak_pair,4.05305382963335e-08,0.0,7.610759454773451e-08,0.9372449803276376,0.0016469977566925603,0.0,0.0,0.0,0.0,0.0
test,20260823,0.25,20.0,20.0,4,1,2,nuisance,0.6534814301695145,0.0,0.002837095992197336,0.0005237571119357548,0.0016469977566925603,1.0,1.0,1.0,1.0,1.0
test,20260823,0.25,20.0,20.0,4,1,3,nuisance,5.682537710763703,1.0,0.018993836114691076,2.4248179670826176e-05,0.0016469977566925603,1.0,1.0,1.0,1.0,1.0
test,20260823,0.25,20.0,30.0,0,0,0,strong_pair,0.1418895796405854,0.0,0.028363338050841902,0.09938344940759039,0.0005651800925035957,1.0,1.0,1.0,1.0,1.0
test,20260823,0.25,20.0,30.0,0,0,1,weak_pair,7.432714611753796e-07,0.0,1.4620221942652657e-06,0.9829396836306928,0.0005651800925035957,0.0,0.0,0.0,0.0,0.0
test,20260823,0.25,20.0,30.0,0,0,2,nuisance,8.300286604364436e-07,0.0,1.5938042286902043e-06,0.9595246967149756,0.0005651800925035957,0.0,0.0,0.0,0.0,0.0
test,20260823,0.25,20.0,30.0,0,0,3,nuisance,16.489219320170683,1.0,0.026207172405361856,0.00022949586808913966,0.0005651800925035957,1.0,1.0,0.0,1.0,1.0
test,20260823,0.25,20.0,30.0,1,1,0,strong_pair,0.04970202221829559,0.0,0.009495242536660564,0.09499309246976631,0.0005285997358006678,0.6666666666666666,0.0,1.0,1.0,1.0
test,20260823,0.25,20.0,30.0,1,1,1,weak_pair,0.0031579939735932013,0.0,0.005851280890117383,0.9258950950282095,0.0005285997358006678,0.6666666666666666,0.0,0.0,1.0,1.0
test,20260823,0.25,20.0,30.0,1,1,2,nuisance,2.0949609367311254e-06,0.0,4.041404671776812e-06,0.9640251064738298,0.0005285997358006678,0.0,0.0,0.0,0.0,0.0
test,20260823,0.25,20.0,30.0,1,1,3,nuisance,10.53309398861985,1.0,0.012050358290695229,4.342394041994972e-05,0.0005285997358006678,1.0,1.0,1.0,1.0,1.0
test,20260823,0.25,20.0,30.0,2,2,0,strong_pair,0.023248166489193305,0.0,0.004551336477258361,0.09732825295699103,0.0005576702054658376,1.0,1.0,1.0,1.0,1.0
test,20260823,0.25,20.0,30.0,2,2,1,weak_pair,0.0025825108356502522,0.0,0.00479120205719831,0.9270671031465363,0.0005576702054658376,0.6666666666666666,0.0,0.0,1.0,1.0
test,20260823,0.25,20.0,30.0,2,2,2,nuisance,1.3700141343598063e-06,0.0,2.7175160126574906e-06,0.991226262712627,0.0005576702054658376,0.0,0.0,0.0,0.0,0.0
test,20260823,0.25,20.0,30.0,2,2,3,nuisance,34.820700162872235,1.0,0.045056076304954895,8.930237254389735e-05,0.0005576702054658376,1.0,1.0,0.0,1.0,1.0
test,20260823,0.25,20.0,30.0,3,0,0,strong_pair,1.2764774585362537e-06,0.0,2.5340056025069564e-06,0.9920539832073725,0.0005235141707322935,0.3333333333333333,0.0,0.0,0.0,0.0
test,20260823,0.25,20.0,30.0,3,0,1,weak_pair,0.0010404346003609686,0.0,0.0020340786440155717,0.9769904224620305,0.0005235141707322935,1.0,1.0,0.0,0.0,0.0
test,20260823,0.25,20.0,30.0,3,0,2,nuisance,1.2277332583841126e-07,0.0,2.442215962749428e-07,0.9940801369365786,0.0005235141707322935,0.0,0.0,0.0,0.0,0.0
test,20260823,0.25,20.0,30.0,3,0,3,nuisance,39.613511452141715,1.0,0.06411448127078923,0.0002857359931700895,0.0005235141707322935,1.0,1.0,0.0,1.0,1.0
test,20260823,0.25,20.0,30.0,4,1,0,strong_pair,0.061998307603436664,0.0,0.012023429580544476,0.09640514519842612,0.0005606434280201754,1.0,1.0,0.0,1.0,1.0
test,20260823,0.25,20.0,30.0,4,1,1,weak_pair,0.0006198504630934585,0.0,0.001220539975469337,0.9839832491247462,0.0005606434280201754,0.6666666666666666,0.0,1.0,1.0,1.0
test,20260823,0.25,20.0,30.0,4,1,2,nuisance,2.0249157103023388e-07,0.0,3.9380437450384096e-07,0.9718363124063595,0.0005606434280201754,0.0,0.0,0.0,0.0,0.0
test,20260823,0.25,20.0,30.0,4,1,3,nuisance,12.359356260545471,1.0,0.0157446424175004,7.630893768521776e-05,0.0005606434280201754,1.0,1.0,0.0,1.0,1.0
