split,seed,separation_bins,dynamic_range_db,snr_db,sample_index,pair_axis,grid_nmse_db,candan_nmse_db,local_nmse_db,candan_gain_vs_grid_db,local_gain_vs_grid_db,grid_per_component_half_bin_hit,candan_per_component_half_bin_hit,local_per_component_half_bin_hit,grid_controlled_pair_joint_hit,candan_controlled_pair_joint_hit,local_controlled_pair_joint_hit,grid_distinct_pair_recovery,candan_distinct_pair_recovery,local_distinct_pair_recovery,grid_pair_separation_error_bins,candan_pair_separation_error_bins,local_pair_separation_error_bins,grid_pair_normalized_separation_error,local_pair_normalized_separation_error,grid_strong_component_hit,candan_strong_component_hit,local_strong_component_hit,grid_weak_component_hit,candan_weak_component_hit,local_weak_component_hit,grid_all_targets_joint_hit,local_all_targets_joint_hit,minimum_candidate_margin,mean_candidate_margin,candidate_axis_correctness,boundary_saturation_rate,coarse_design_condition,refined_design_condition,q_sup,duplicate_neighborhood_rate,coarse_mean_absolute_bin_error,coarse_maximum_absolute_bin_error,theory_ratio_min,theory_ratio_mean,theory_condition_fraction,theory_any_component_condition,theory_all_components_condition,noiseless_candidate_gap_min,interference_envelope_max,noise_envelope,theory_eta,residual_reduction_fraction,harmful_local_update,gate_pass,gated_gain_vs_grid_db,gated_per_component_half_bin_hit
test,20260823,0.25,20.0,0.0,2,2,-4.857202555067836,-13.011167941873612,-12.223806897787066,8.153965386805776,7.36660434271923,0.25,0.75,0.75,0.0,1.0,1.0,0.0,0.0,0.0,0.75,0.07871362150762495,0.07499999999999929,3.0,0.29999999999999716,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.007431195039897276,0.06555121612694764,0.6666666666666666,0.16666666666666666,1.0000000000000049,3.3373873689932507,0.25,0.25,2.4730161001267335,12.904311220564594,2.8195284453361328e-06,0.35111257158156267,0.25,1.0,0.0,5.703711346722157e-06,0.9946510595357726,0.01681441373456067,0.05,0.13233604200093363,0.0,1,7.36660434271923,0.75
test,20260823,0.25,20.0,0.0,3,0,-5.549994299117817,-13.090028763544206,-10.676689984025089,7.540034464426389,5.126695684907272,0.25,0.75,0.75,0.0,1.0,1.0,0.0,0.0,0.0,0.75,0.049856912028399814,0.07500000000000107,3.0,0.30000000000000426,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0154286064687327,0.020497098405289925,0.6666666666666666,0.16666666666666666,1.0000000000000056,3.3436962595389854,0.25,0.5,3.722211782588225,33.68652209179854,1.5226813494397817e-06,0.06543872195346563,0.0,0.0,0.0,2.996423172637861e-06,0.9668381086234722,0.017091711538931544,0.05,0.09812357489914636,0.0,1,5.126695684907272,0.75
test,20260823,0.25,20.0,0.0,4,1,-4.520913908170882,-13.533446103919724,-11.803134511856744,9.012532195748843,7.282220603685862,0.5,0.75,0.75,0.0,1.0,1.0,0.0,0.0,0.0,0.75,0.13034307109826299,0.15000000000000568,3.0,0.6000000000000227,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.039756231794554606,0.0639328447594477,0.6666666666666666,0.3333333333333333,1.0000000000000133,11.01959021865609,0.5,0.5,5.419908265265207,47.69584295440973,3.377060308201404e-07,0.2992410043618825,0.25,1.0,0.0,6.733032024005597e-07,0.9790188940908838,0.017858776061171654,0.05,0.14370539186987652,0.0,1,7.282220603685862,0.75
test,20260823,0.25,20.0,10.0,0,0,-1.9356530758751347,-12.866029876392645,-10.85692795657158,10.93037680051751,8.921274880696446,0.75,0.75,0.75,1.0,1.0,1.0,0.0,0.0,0.0,0.75,0.17000794958103177,0.15000000000000568,3.0,0.6000000000000227,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.00536517177467777,0.04357126748940654,0.75,0.5,1.00000000000002,11.013856728228458,0.75,0.25,1.3161565987900739,4.69888223506797,1.4878870267924543e-06,0.9407741928435011,0.25,1.0,0.0,2.9561954218911837e-06,0.9882033024722003,0.005217356710529417,0.05,0.5080602577445718,0.0,1,8.921274880696446,0.75
test,20260823,0.25,20.0,10.0,1,1,-3.910745114019095,-12.946764928613206,-10.003954346755812,9.03601981459411,6.093209232736717,0.5,0.75,0.75,1.0,1.0,1.0,0.0,0.0,0.0,0.75,0.20232673007456337,0.14999999999999858,3.0,0.5999999999999943,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0019149719694088907,0.011955531314724746,0.6666666666666666,0.5,1.000000000000005,11.030398812362467,0.5,0.25,3.450958870101425,26.00669217930907,3.543593921449557e-07,0.25383878766474793,0.25,1.0,0.0,6.912440925083592e-07,0.9700764551802679,0.005266809075017019,0.05,0.2782601413622039,0.0,1,6.093209232736717,0.75
test,20260823,0.25,20.0,10.0,2,2,-4.395467704013103,-13.201437678434324,-10.530151126620398,8.80596997442122,6.134683422607295,0.75,0.75,0.75,1.0,1.0,1.0,0.0,0.0,0.0,0.75,0.16283240573315316,0.15000000000000036,3.0,0.6000000000000014,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.004202466806741553,0.035438714779440945,0.6666666666666666,0.5,1.0000000000000124,11.013874375420983,0.75,0.25,2.5798376034219177,24.214482558510454,8.303226800939605e-06,0.7449524736163067,0.25,1.0,0.0,1.5982652572186444e-05,0.9570142467104196,0.005421981719341277,0.05,0.2486800850698271,0.0,1,6.134683422607295,0.75
test,20260823,0.25,20.0,10.0,3,0,-6.400995477565906,-12.874121710544637,-11.420234457919996,6.473126232978731,5.01923898035409,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.10021071812376622,0.14999999999999858,3.0,0.5999999999999943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01818141702984295,0.037348274024192774,0.3333333333333333,0.3333333333333333,1.0000000000000044,13.12808834078348,0.0,0.5,4.102792329231115,17.26560603266094,8.477098862797228e-05,0.06303615781964292,0.0,0.0,0.0,0.00015830917305110885,1.0740245188641997,0.005232408704235085,0.05,0.14263753537311535,0.0,1,5.01923898035409,0.25
test,20260823,0.25,20.0,10.0,4,1,-3.674873311093763,-12.951118750507868,-11.637528961704287,9.276245439414105,7.962655650610524,0.5,0.75,0.75,0.0,1.0,1.0,0.0,0.0,0.0,60.45420084310476,0.2242033740741947,0.14999999999999858,241.81680337241903,0.5999999999999943,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.048810816433127485,0.05914024752185626,0.4166666666666667,0.3333333333333333,1.000000000000002,11.030025812736966,0.5,0.5,7.861543247870561,60.07836709500256,2.6491016916726755e-07,0.818652724530427,0.25,1.0,0.0,5.693009397793905e-07,1.0692154329799362,0.005301527937345397,0.05,0.32730719810043296,0.0,1,7.962655650610524,0.75
test,20260823,0.25,20.0,20.0,0,0,-4.3170773014320405,-12.959344205119223,-9.958233593047336,8.642266903687183,5.641156291615295,0.5,0.75,0.75,0.0,1.0,1.0,0.0,0.0,0.0,0.75,0.1600562242388751,0.15000000000000036,3.0,0.6000000000000014,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.000912601241601771,0.01893126627717349,0.6666666666666666,0.25,1.0000000000000098,11.013856733258976,0.5,0.5,2.6901769315820823,24.42353735802621,4.597969856137192e-06,0.5895769997238443,0.25,1.0,0.0,8.340624119483814e-06,0.9614795562104124,0.0016784022874240488,0.05,0.2665554495810228,0.0,1,5.641156291615295,0.75
test,20260823,0.25,20.0,20.0,1,1,-2.978677065640298,-12.855229332115833,-11.366269462339044,9.876552266475535,8.387592396698746,0.25,0.75,0.75,0.0,1.0,1.0,0.0,0.0,0.0,0.75,0.18813923827253215,0.14999999999999858,3.0,0.5999999999999943,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.03848790937192831,0.059135188106776926,0.75,0.5,1.000000000000004,11.013963725444983,0.25,0.5,4.778736745807763,38.94692834676562,1.8776900978328257e-07,1.4650583159134298,0.25,1.0,0.0,3.7058569938920253e-07,0.9851644117648559,0.0016483211161491844,0.05,0.42636593676208817,0.0,1,8.387592396698746,0.75
test,20260823,0.25,20.0,20.0,2,2,-4.558119977142826,-13.00345953479442,-11.733121365656025,8.445339557651593,7.175001388513199,0.5,0.75,0.75,1.0,1.0,1.0,0.0,0.0,0.0,0.75,0.11888489958515697,0.14999999999999858,3.0,0.5999999999999943,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.03598425069122988,0.06479398757297514,0.75,0.25,1.0000000000000069,11.013856728228577,0.5,0.25,1.291725463105316,7.550606352015029,5.011008426470462e-05,1.145891716538403,0.25,1.0,0.0,9.750272388829584e-05,0.9712096606343499,0.001675591097032091,0.05,0.2803367773250821,0.0,1,7.175001388513199,0.75
test,20260823,0.25,20.0,20.0,3,0,-2.573070279131138,-13.250849600758997,-10.875166285915371,10.67777932162786,8.302096006784232,0.5,0.75,0.75,0.0,1.0,1.0,0.0,0.0,0.0,0.75,0.1547982726477578,0.14999999999999858,3.0,0.5999999999999943,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.020925299543224207,0.030699879278905592,0.8333333333333334,0.5,1.0000000000000029,11.029996800986158,0.5,0.5,1.3255384413661122,7.48059167270479,6.016020771642019e-06,1.040418438024098,0.25,1.0,0.0,1.1609193949531447e-05,0.9781129102941212,0.0017384523941618418,0.05,0.46658696033721864,0.0,1,8.302096006784232,0.75
test,20260823,0.25,20.0,20.0,4,1,-6.795233564075406,-42.55511940189265,-13.988911183450162,35.759885837817244,7.193677619374756,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,61.862800613078136,61.71758350718764,61.8934027069648,247.45120245231254,247.5736108278592,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.019313811421741087,0.029288220929940937,0.75,0.25,1.0000000000000069,11.029987641335776,0.75,0.25,6.455155891689343,60.90233300684953,4.05305382963335e-08,1.5975812258453241,0.25,1.0,0.0,7.610759454773451e-08,0.9372449803276376,0.0016469977566925603,0.05,0.16768301851935224,0.0,1,7.193677619374756,0.75
test,20260823,0.25,20.0,30.0,0,0,-6.2903343497923245,-13.56229069319356,-12.445651723106778,7.271956343401236,6.155317373314453,0.25,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,47.26841748206689,47.716407324816416,47.7474348272905,189.07366992826755,190.989739309162,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05835388585521621,0.07579916678006593,0.5,0.16666666666666666,1.000000000000004,3.342229577274248,0.25,0.25,6.282727091765689,47.048506959587726,7.432714611753796e-07,4.157777618277848,0.25,1.0,0.0,1.4620221942652657e-06,0.9829396836306928,0.0005651800925035957,0.05,0.1778053261105177,0.0,1,6.155317373314453,0.5
test,20260823,0.25,20.0,30.0,1,1,-3.319047290592091,-12.933164917791624,-10.72980723361673,9.614117627199533,7.410759943024639,0.5,0.75,0.75,0.0,1.0,1.0,0.0,0.0,0.0,0.75,0.11032730969218954,0.15000000000000568,3.0,0.6000000000000227,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0034387159839030968,0.013821594290518092,0.5833333333333334,0.3333333333333333,1.0000000000000013,11.013856728228753,0.5,0.5,2.4165409130696354,13.879999946639412,2.0949609367311254e-06,2.6464890249431687,0.25,1.0,0.0,4.041404671776812e-06,0.9640251064738298,0.0005285997358006678,0.05,0.38061032840916986,0.0,1,7.410759943024639,0.75
test,20260823,0.25,20.0,30.0,2,2,-2.8745938276329546,-13.398586160554435,-12.307177656740327,10.52399233292148,9.432583829107372,0.25,0.75,0.75,0.0,1.0,1.0,0.0,0.0,0.0,0.75,0.0938781246735784,0.15000000000000568,3.0,0.6000000000000227,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.009350188991342987,0.06940030410610895,0.6666666666666666,0.5,1.0000000000000306,11.01396403636963,0.25,0.5,2.215912676747964,10.25570354617242,1.3700141343598063e-06,8.711633052552804,0.25,1.0,0.0,2.7175160126574906e-06,0.991226262712627,0.0005576702054658376,0.05,0.45659190904614444,0.0,1,9.432583829107372,0.75
test,20260823,0.25,20.0,30.0,3,0,-1.951232998835405,-12.87612159476011,-11.15235528996114,10.924888595924706,9.201122291125735,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,44.87205669071391,0.24435053415999278,0.14999999999999858,179.48822676285565,0.5999999999999943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043534432304681,0.10485542239772597,0.5833333333333334,0.75,1.000000000000004,16.42814361779478,0.0,0.5,10.288946863502662,45.58960483707483,1.2277332583841126e-07,9.903638321498216,0.25,1.0,0.0,2.442215962749428e-07,0.9940801369365786,0.0005235141707322935,0.05,0.5607672006269768,0.0,1,9.201122291125735,0.25
test,20260823,0.25,20.0,30.0,4,1,-3.523079968419322,-13.457665731436174,-11.2353724671845,9.934585763016852,7.712292498765178,0.25,0.75,0.75,0.0,1.0,1.0,0.0,0.0,0.0,0.75,0.19537949707024746,0.15000000000000568,3.0,0.6000000000000227,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.02468064566258913,0.026945346266526435,0.6666666666666666,0.3333333333333333,1.0000000000000135,11.030140473056079,0.25,0.5,7.042209673515068,63.91064447934899,2.0249157103023388e-07,3.105493655275893,0.25,1.0,0.0,3.9380437450384096e-07,0.9839832491247462,0.0005606434280201754,0.05,0.3688751361416606,0.0,1,7.712292498765178,0.75
test,20260823,0.5,0.0,0.0,0,0,-2.458645235415779,-20.946090402882895,-12.890855177257398,18.487445167467115,10.43220994184162,0.75,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.43530149373073146,0.3999999999999986,1.0,0.7999999999999972,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.01363061550811623,0.03471463077261054,0.9166666666666666,0.5833333333333334,1.000000000000001,11.029987787481767,0.75,0.25,0.2976672305632557,0.6308677095423008,0.0022169474252442247,0.2581767547557099,0.0,0.0,0.0,0.004324096144102119,0.9480526685134643,0.02718384247997187,0.05,0.26019636660589085,0.0,1,10.43220994184162,1.0
test,20260823,0.5,0.0,0.0,1,1,-4.788383943872318,-14.551571545803926,-12.46830213564413,9.763187601931609,7.6799181917718125,0.75,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.4110686907668715,0.3999999999999986,1.0,0.7999999999999972,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0409328690932517,0.0568225513141459,0.8333333333333334,0.25,1.000000000000006,11.013858730521953,0.75,0.25,0.24791588083197244,0.5841519835203783,0.006901684569277781,0.2737789168089049,0.0,0.0,0.0,0.014097103644889364,0.9953818485460043,0.025898065320338805,0.05,0.13545263679325292,0.0,1,7.6799181917718125,1.0
test,20260823,0.5,0.0,0.0,2,2,-3.072506148600958,-22.68176664566587,-13.50849180640347,19.609260497064913,10.435985657802512,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.3745704830953186,0.3999999999999986,1.0,0.7999999999999972,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.012516066652020241,0.020167150254580032,0.8333333333333334,0.4166666666666667,1.0000000000000056,11.013856729290264,1.0,0.0,0.2532505212764559,0.458569861059388,0.0034997020373267237,0.12099533368969914,0.0,0.0,0.0,0.0029961659960796583,0.8996946387682093,0.026063962672758793,0.05,0.2216879146193923,0.0,1,10.435985657802512,1.0
test,20260823,0.5,0.0,0.0,3,0,-4.273781707707284,-10.885483207192582,-9.258137935344472,6.611701499485298,4.984356227637187,0.75,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.3549343275355279,0.3999999999999986,1.0,0.7999999999999972,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.00868774700295217,0.025054395018170406,0.8333333333333334,0.3333333333333333,1.0000000000000069,11.013856728228609,0.75,0.25,0.24061790836412392,0.6429251077410854,0.006152473600865135,0.22810077274076906,0.0,0.0,0.0,0.011614601814979753,0.9602798513553282,0.024155418207351186,0.05,0.12616160712664004,0.0,1,4.984356227637187,1.0
test,20260823,0.5,0.0,0.0,4,1,-1.7064483421587149,-8.11390976211049,-7.422283320783503,6.407461419951775,5.715834978624788,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,17.416472867168917,16.910319945409352,16.945952252600026,34.832945734337834,33.89190450520005,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.009978622984393998,0.06604312816209966,0.6666666666666666,0.5,1.0000000000000042,11.029988272975732,0.0,0.25,6.638137884569205,48.34277314673385,2.849972586537294e-07,0.31689837325462955,0.25,1.0,0.0,5.654882604426079e-07,0.9917530336735527,0.020158503561236493,0.05,0.24889838361282324,0.0,1,5.715834978624788,0.5
test,20260823,0.5,0.0,10.0,0,0,-4.234311685752201,-23.728105960480494,-13.051190457743791,19.493794274728295,8.81687877199159,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.18763940822036546,0.17499999999999716,1.0,0.3499999999999943,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.014513590102360356,0.041865405531967964,0.9166666666666666,0.16666666666666666,1.0000000000000073,3.335922319057659,1.0,0.0,0.20004762395976824,0.48984034046618774,0.0235562162611131,0.2747284888925727,0.0,0.0,0.0,0.0065973512586468,0.9901023689742002,0.006991601513084682,0.05,0.2976919899397197,0.0,1,8.81687877199159,1.0
test,20260823,0.5,0.0,10.0,1,1,-3.5769222194460104,-6.730315515547607,-6.5688227589630745,3.153393296101597,2.991900539517064,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,28.723278392404914,29.30182362800153,29.16401439454883,57.44655678480983,58.32802878909766,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.044336050734532804,0.06319799472777314,0.4166666666666667,0.25,1.000000000000018,11.029988200106645,0.0,0.5,4.453956526713199,29.698904920723322,2.6797666377141674e-07,0.3234065707667649,0.25,1.0,0.0,5.320844257439847e-07,1.7792782208353033,0.008462481956548484,0.05,0.19901798512821006,0.0,1,2.991900539517064,0.5
test,20260823,0.5,0.0,10.0,2,2,-4.024714628485844,-7.14636999197791,-8.64508040193866,3.1216553634920654,4.620365773452816,0.25,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,23.872115213907882,23.919310637454625,23.88042247378006,47.744230427815765,47.76084494756012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019006508549189807,0.05928437924458043,0.6666666666666666,0.16666666666666666,1.0000000000000027,11.01385720552828,0.25,0.25,2.7285610758296532,23.79956348485979,2.3645782120792195e-06,0.8549527064069454,0.25,1.0,0.0,4.654913839695552e-06,0.9940261658947618,0.006198585339346279,0.05,0.23628125378018155,0.0,1,4.620365773452816,0.5
test,20260823,0.5,0.0,10.0,3,0,-3.2069589796768074,-22.958043441670416,-12.816778473373558,19.751084461993607,9.609819493696751,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.31534858450637016,0.4000000000000057,1.0,0.8000000000000114,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0077100563579230565,0.02083798404150376,0.9166666666666666,0.16666666666666666,1.0000000000000053,11.008830379030902,1.0,0.0,0.2500041963387047,0.4063246157724052,0.007052647282789797,0.3293172661195093,0.0,0.0,0.0,0.007698101080626185,0.9455105815035713,0.008595921806811183,0.05,0.38610321407971454,0.0,1,9.609819493696751,1.0
test,20260823,0.5,0.0,10.0,4,1,-1.8884841333560545,-5.140878937352744,-4.964416795732307,3.2523948039966895,3.0759326623762524,0.25,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,38.933488306260706,38.746725634358164,38.69318339966784,77.86697661252141,77.38636679933568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05352678803398821,0.06956963030996029,0.5,0.5,1.0000000000000049,11.030183697878797,0.25,0.5,5.918067065821156,41.88225192908132,3.675670915482943e-07,1.293461343825898,0.5,1.0,0.0,7.333089448312871e-07,0.9911527117903687,0.006364424118598205,0.05,0.2992280994925326,0.0,1,3.0759326623762524,0.5
test,20260823,0.5,0.0,20.0,0,0,-6.027774841764707,-18.48227477091015,-12.95196239933195,12.454499929145442,6.924187557567244,0.5,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,14.894804318340652,15.172127727475633,15.117538218298046,29.789608636681304,30.235076436596092,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.029917465116249573,0.06164367211449477,0.6666666666666666,0.5,1.000000000000012,11.0088305880001,0.5,0.25,2.081229665907094,12.691990889916752,8.990811064619095e-06,2.9724657442921245,0.5,1.0,0.0,1.7851666064004938e-05,0.9900898591087295,0.0026829806106668857,0.05,0.1968760052797927,0.0,1,6.924187557567244,0.75
test,20260823,0.5,0.0,20.0,1,1,-5.708855938031714,-22.91641286044841,-15.264430625930887,17.207556922416696,9.555574687899172,0.75,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5,0.1692890347293623,0.17499999999999893,1.0,0.34999999999999787,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.005723425992634801,0.05971480541719673,0.9166666666666666,0.25,1.000000000000011,3.342090460297799,0.75,0.0,0.19657276991655204,0.5645728257660707,0.017371260136983754,1.0623098642574702,0.25,1.0,0.0,0.002794883631317524,0.9956593693232912,0.002666141221994713,0.05,0.23659644169238,0.0,1,9.555574687899172,1.0
test,20260823,0.5,0.0,20.0,2,2,-1.8917581132959527,-7.170960811980208,-6.64844511245963,5.279202698684256,4.756686999163677,0.5,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,42.5,43.37793918630529,43.45352659343731,85.0,86.90705318687462,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.015091090582482489,0.026190286009290093,0.6666666666666666,0.5,1.0000000000000024,11.029987645840768,0.5,0.25,4.765935021955018,42.498323008135515,1.6902077815072138e-06,1.5358692972682275,0.5,1.0,0.0,3.3347632044065053e-06,0.9843948887537037,0.00210015667579584,0.05,0.42667975605488584,0.0,1,4.756686999163677,0.75
test,20260823,0.5,0.0,20.0,3,0,-2.9823337581210514,-19.447628317204696,-13.597777968855558,16.465294559083645,10.615444210734507,0.75,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.4693957189288496,0.40000000000000036,1.0,0.8000000000000007,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.002381302861682805,0.044357994283226114,0.8333333333333334,0.4166666666666667,1.0000000000000078,11.02998767338071,0.75,0.25,0.3250861274160462,0.5315766109792914,0.010470080932753397,0.7780925211815547,0.25,1.0,0.0,0.001078790098928195,0.9797463187124965,0.002696229196487301,0.05,0.45515748436620346,0.0,1,10.615444210734507,1.0
test,20260823,0.5,0.0,20.0,4,1,-4.377185388729178,-7.67920905354284,-7.7407183372552515,3.302023664813662,3.363532948526074,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,48.540799340956916,48.5761103384029,48.59084054077706,97.08159868191383,97.18168108155412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004387109120455985,0.01904289849701,0.6666666666666666,0.25,1.0000000000000127,11.01385723228459,0.5,0.25,5.354439257507732,46.86881518102882,9.716593417872746e-06,1.138150694111409,0.5,1.0,0.0,1.86704483396738e-05,0.9640097491452028,0.0019714566504477823,0.05,0.1948753017303183,0.0,1,3.363532948526074,0.5
test,20260823,0.5,0.0,30.0,0,0,-4.46667527959352,-13.514222160193725,-11.294735166801114,9.047546880600205,6.828059887207594,0.75,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.41953399800108293,0.40000000000000036,1.0,0.8000000000000007,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.023950275188457094,0.034846626620884544,0.8333333333333334,0.25,1.0000000000000073,11.02998764238345,0.75,0.25,0.2469243746859918,0.5814577130286,0.005973387797804892,5.271328831098392,0.5,1.0,0.0,0.011523136325082395,0.9826104649512886,0.0008075117195992271,0.05,0.2832021717265219,0.0,1,6.828059887207594,1.0
test,20260823,0.5,0.0,30.0,1,1,-2.623996345224362,-6.522324709874987,-6.1724671595100595,3.8983283646506246,3.5484708142856975,0.5,0.75,0.75,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.3416955452488927,0.4000000000000057,1.0,0.8000000000000114,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.006480171788249766,0.025376556269057216,0.5833333333333334,0.4166666666666667,1.0000000000000075,13.122783399560543,0.5,0.5,3.920985069541596,35.03250805212923,2.3744064270592556e-07,2.3365008844120214,0.25,1.0,0.0,7.626439242833103e-07,1.6051305734006946,0.0008369551404453725,0.05,0.3048060961199476,0.0,1,3.5484708142856975,0.75
test,20260823,0.5,0.0,30.0,2,2,-4.062758868573699,-10.268581451782497,-9.165363104923438,6.205822583208798,5.102604236349739,0.75,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.2693135485838321,0.17500000000000426,1.0,0.3500000000000085,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.003235916974247393,0.06649903231690536,0.8333333333333334,0.16666666666666666,1.0000000000000095,3.3359219630992545,0.75,0.25,0.25854629147038705,0.7308040016405499,0.024976570690976984,5.118748220554804,0.25,1.0,0.0,0.0014052943689339958,0.9933476949037471,0.0007504087882357125,0.05,0.27086795800593433,0.0,1,5.102604236349739,1.0
test,20260823,0.5,0.0,30.0,3,0,-5.174333610807739,-24.6245793871634,-11.739210360844307,19.45024577635566,6.564876750036568,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.2458740203348846,0.17499999999999716,1.0,0.3499999999999943,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.015208082179848719,0.023316434596641695,0.9166666666666666,0.16666666666666666,1.0000000000000084,3.335921963099191,1.0,0.0,0.18084205593448033,0.44042385939222584,0.007866600336637445,1.8253286032095557,0.5,1.0,0.0,0.007376417131780277,0.9541537517439591,0.0007221312346387149,0.05,0.23644578210641132,0.0,1,6.564876750036568,1.0
test,20260823,0.5,0.0,30.0,4,1,-3.449196200159454,-23.86104246309636,-13.669634387210163,20.411846262936905,10.220438187050709,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5,0.06002570523765399,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.047092633711571276,0.07594439251037294,0.8333333333333334,0.3333333333333333,1.0000000000000024,1.0000612881215583,1.0,0.0,0.2435710940110519,0.4763514971906222,0.02552666914329103,10.31654367433443,0.5,1.0,0.0,0.023211759091517847,0.987180836762187,0.0006528103812326589,0.05,0.40867808693820357,0.0,1,10.220438187050709,1.0
test,20260823,0.5,10.0,0.0,0,0,-4.459092412156164,-9.273044832002322,-7.6648560765781415,4.813952419846157,3.205763664421977,0.5,0.75,0.75,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.30400140894214894,0.17499999999999716,1.0,0.3499999999999943,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0007309255842614535,0.009376258840812376,0.5,0.25,1.000000000000004,11.030032929147946,0.5,0.25,5.185351586400685,54.82513450207601,1.7868567234088395e-06,0.04820768843781264,0.0,0.0,0.0,3.5383492364268114e-06,0.9704993938127578,0.019604958168132246,0.05,0.09524981099928953,0.0,1,3.205763664421977,0.75
