profile,seed,snr_db,l_value,sample_index,component_index,delay_resolution_ns,spatial_resolution,gate_pass,grid_delay_error_bins,grid_projected_spatial_error_bins,candan_delay_error_bins,candan_projected_spatial_error_bins,gated_candan_delay_error_bins,gated_candan_projected_spatial_error_bins
C,20260629,20.0,16,38,15,130.20833333333334,0.25,1,1.4669697510544208,1.9912109375,1.966969751054421,1.8553630881821919,1.966969751054421,1.8553630881821919
C,20260629,20.0,16,39,0,130.20833333333334,0.25,1,0.5047936135961208,0.0087890625,0.030546663104338685,0.2525840421185217,0.030546663104338685,0.2525840421185217
C,20260629,20.0,16,39,1,130.20833333333334,0.25,1,0.48890882681007497,0.0830078125,0.9889088268100719,0.20136704882103196,0.9889088268100719,0.20136704882103196
C,20260629,20.0,16,39,2,130.20833333333334,0.25,1,1.1788671943359146,0.7626953125,1.6788671943359115,0.6740947887277198,1.6788671943359115,0.6740947887277198
C,20260629,20.0,16,39,3,130.20833333333334,0.25,1,1.4961919583147392,0.05078125,0.9961919583147392,0.09364456995659332,0.9961919583147392,0.09364456995659332
C,20260629,20.0,16,39,4,130.20833333333334,0.25,1,2.1704192072793385,0.69140625,2.6704192072793353,0.5787808153669012,2.6704192072793353,0.5787808153669012
C,20260629,20.0,16,39,5,130.20833333333334,0.25,1,5.000000000000009,1.4267578125,5.500000000000005,1.3589788377295102,5.500000000000005,1.3589788377295102
C,20260629,20.0,16,39,6,130.20833333333334,0.25,1,3.056512024253607,1.603515625,2.556512024253607,1.4601626436518336,2.556512024253607,1.4601626436518336
C,20260629,20.0,16,39,7,130.20833333333334,0.25,1,3.9952255782554853,1.7509765625,3.4952255782554853,1.7864911908671535,3.4952255782554853,1.7864911908671535
C,20260629,20.0,16,39,8,130.20833333333334,0.25,1,4.161203206516804,0.490234375,3.661203206516807,0.3853700067661645,3.661203206516807,0.3853700067661645
C,20260629,20.0,16,39,9,130.20833333333334,0.25,1,1.6094080163165996,0.806640625,0.5533959193059061,1.306640625,0.5533959193059061,1.306640625
C,20260629,20.0,16,39,10,130.20833333333334,0.25,1,3.167116800184893,1.177734375,0.6671168001848824,0.677734375,0.6671168001848824,0.677734375
C,20260629,20.0,16,39,11,130.20833333333334,0.25,1,2.369241595559288,1.8720703125,0.7099861442705574,0.1279296875,0.7099861442705574,0.1279296875
C,20260629,20.0,16,39,12,130.20833333333334,0.25,1,0.5056511872680858,0.2265625,0.0056511872680857535,1.7984757940294225,0.0056511872680857535,1.7984757940294225
C,20260629,20.0,16,39,13,130.20833333333334,0.25,1,4.466969751054421,1.9921875,4.320253874804833,1.889096379414557,4.320253874804833,1.889096379414557
C,20260629,20.0,16,39,14,130.20833333333334,0.25,1,4.333132825791836,1.9873046875,4.833132825791835,1.907449492289782,4.833132825791835,1.907449492289782
C,20260629,20.0,16,39,15,130.20833333333334,0.25,1,0.717004804755561,0.9697265625,1.7829951952444387,1.8792034877875246,1.7829951952444387,1.8792034877875246
C,20260629,20.0,16,40,0,130.20833333333334,0.25,1,0.48890882681007497,0.0361328125,0.011091173189925054,0.16847046890641515,0.011091173189925054,0.16847046890641515
C,20260629,20.0,16,40,1,130.20833333333334,0.25,1,2.1704192072793385,0.76953125,1.6704192072793413,0.7280158244303578,1.6704192072793413,0.7280158244303578
C,20260629,20.0,16,40,2,130.20833333333334,0.25,1,0.5047936135961208,0.0732421875,0.1904803178032708,0.4267578125,0.1904803178032708,0.4267578125
C,20260629,20.0,16,40,3,130.20833333333334,0.25,1,3.16120320651681,0.7783203125,2.6612032065168,0.7143566800143155,2.6612032065168,0.7143566800143155
C,20260629,20.0,16,40,4,130.20833333333334,0.25,1,1.4961919583147392,0.03515625,0.9961919583147392,0.09026147696601328,0.9961919583147392,0.09026147696601328
C,20260629,20.0,16,40,5,130.20833333333334,0.25,1,1.1788671943359146,0.73828125,0.6788671943359046,0.6777063326063146,0.6788671943359046,0.6777063326063146
C,20260629,20.0,16,40,6,130.20833333333334,0.25,1,0.056512024253606845,0.6025390625,0.4703943009834859,1.2043315999762036,0.4703943009834859,1.2043315999762036
C,20260629,20.0,16,40,7,130.20833333333334,0.25,1,1.1671168001848924,0.2607421875,0.6671168001848824,0.744836399582038,0.6671168001848824,0.744836399582038
C,20260629,20.0,16,40,8,130.20833333333334,0.25,1,0.004774421744514208,0.28125,0.5047744217445143,1.21875,0.5047744217445143,1.21875
C,20260629,20.0,16,40,9,130.20833333333334,0.25,1,0.6094080163165927,0.837890625,0.3505237693053189,1.05526499642178,0.3505237693053189,1.05526499642178
C,20260629,20.0,16,40,10,130.20833333333334,0.25,1,2.000000000000001,0.46875,1.5000000000000038,0.9460565270875705,1.5000000000000038,0.9460565270875705
C,20260629,20.0,16,40,11,130.20833333333334,0.25,1,0.6668671742081641,1.0419921875,0.641367575867946,0.0419921875,0.641367575867946,0.0419921875
C,20260629,20.0,16,40,12,130.20833333333334,0.25,1,0.6307584044407122,0.1337890625,0.13075840444071216,0.1337890625,0.13075840444071216,0.1337890625
C,20260629,20.0,16,40,13,130.20833333333334,0.25,1,0.5056511872680858,0.8203125,0.0056511872680857535,1.317465563950257,0.0056511872680857535,1.317465563950257
C,20260629,20.0,16,40,14,130.20833333333334,0.25,1,1.8433919437229631,1.98828125,2.3433919437229633,1.9368362308790132,2.3433919437229633,1.9368362308790132
C,20260629,20.0,16,40,15,130.20833333333334,0.25,1,1.5330302489455787,1.0166015625,2.033030248945579,1.5166015625,2.033030248945579,1.5166015625
C,20260629,20.0,16,41,0,130.20833333333334,0.25,1,1.1612032065168092,0.2265625,0.6612032065167992,0.14402720153679116,0.6612032065167992,0.14402720153679116
C,20260629,20.0,16,41,1,130.20833333333334,0.25,1,1.4961919583147392,0.0419921875,0.02638291446505297,0.1885466800131157,0.02638291446505297,0.1885466800131157
C,20260629,20.0,16,41,2,130.20833333333334,0.25,1,2.000000000000001,0.4365234375,1.5000000000000038,0.7955693698968664,1.5000000000000038,0.7955693698968664
C,20260629,20.0,16,41,3,130.20833333333334,0.25,1,0.8295807927206624,0.240234375,0.6704192072793345,0.27094337589232254,0.6704192072793345,0.27094337589232254
C,20260629,20.0,16,41,4,130.20833333333334,0.25,1,0.48890882681007497,0.146484375,0.3043448454183064,0.353515625,0.3043448454183064,0.353515625
C,20260629,20.0,16,41,5,130.20833333333334,0.25,1,0.1671168001848855,0.22265625,0.009485591629584181,0.5774639927103928,0.009485591629584181,0.5774639927103928
C,20260629,20.0,16,41,6,130.20833333333334,0.25,1,0.5047936135961208,0.1181640625,0.004793613596120873,0.3818359375,0.004793613596120873,0.3818359375
C,20260629,20.0,16,41,7,130.20833333333334,0.25,1,1.1788671943359146,0.5791015625,0.2359679022161174,0.0791015625,0.2359679022161174,0.0791015625
C,20260629,20.0,16,41,8,130.20833333333334,0.25,1,0.6094080163165927,0.1884765625,0.10940801631659267,1.3115234375,0.10940801631659267,1.3115234375
C,20260629,20.0,16,41,9,130.20833333333334,0.25,1,0.5056511872680858,0.8046875,0.33425467535351316,0.1953125,0.33425467535351316,0.1953125
C,20260629,20.0,16,41,10,130.20833333333334,0.25,1,1.0565120242536068,0.5068359375,0.5565120242536068,1.3234539706045734,0.5565120242536068,1.3234539706045734
C,20260629,20.0,16,41,11,130.20833333333334,0.25,1,0.33313282579183584,0.0517578125,0.2873820111741666,0.0517578125,0.2873820111741666,0.0517578125
C,20260629,20.0,16,41,12,130.20833333333334,0.25,1,0.004774421744514208,0.23046875,0.4952255782554858,1.26953125,0.4952255782554858,1.26953125
C,20260629,20.0,16,41,13,130.20833333333334,0.25,1,0.36924159555928787,0.916015625,0.13075840444071216,0.083984375,0.13075840444071216,0.083984375
C,20260629,20.0,16,41,14,130.20833333333334,0.25,1,0.5330302489455787,1.0048828125,1.033030248945579,1.7859112543787754,1.033030248945579,1.7859112543787754
C,20260629,20.0,16,41,15,130.20833333333334,0.25,1,1.8433919437229631,1.98828125,1.3433919437229633,1.51171875,1.3433919437229633,1.51171875
C,20260629,20.0,16,42,0,130.20833333333334,0.25,1,2.1704192072793385,0.7119140625,1.6704192072793413,0.47742973006593825,1.6704192072793413,0.47742973006593825
C,20260629,20.0,16,42,1,130.20833333333334,0.25,1,0.1671168001848855,0.2744140625,0.078182405958664,0.6495773576649437,0.078182405958664,0.6495773576649437
C,20260629,20.0,16,42,2,130.20833333333334,0.25,1,1.4961919583147392,0.00390625,0.003808041685260808,0.19012686649496224,0.003808041685260808,0.19012686649496224
C,20260629,20.0,16,42,3,130.20833333333334,0.25,1,1.1788671943359146,0.7451171875,0.6788671943359046,0.4519487917443179,0.6788671943359046,0.4519487917443179
C,20260629,20.0,16,42,4,130.20833333333334,0.25,1,0.48890882681007497,0.236328125,0.024405617967467205,0.263671875,0.024405617967467205,0.263671875
C,20260629,20.0,16,42,5,130.20833333333334,0.25,1,0.5047936135961208,0.2470703125,0.050075721627123926,0.20010652832015907,0.050075721627123926,0.20010652832015907
C,20260629,20.0,16,42,6,130.20833333333334,0.25,1,1.0000000000000069,0.3984375,2.499999999999998,1.1579303165310542,2.499999999999998,1.1579303165310542
C,20260629,20.0,16,42,7,130.20833333333334,0.25,1,0.5056511872680858,0.82421875,0.04024556676104393,1.32421875,0.04024556676104393,1.32421875
C,20260629,20.0,16,42,8,130.20833333333334,0.25,1,0.056512024253606845,0.634765625,0.5565120242536068,1.437333675869624,0.5565120242536068,1.437333675869624
C,20260629,20.0,16,42,9,130.20833333333334,0.25,1,3.16120320651681,1.0458984375,0.6612032065167992,0.5458984375,0.6612032065167992,0.5458984375
C,20260629,20.0,16,42,10,130.20833333333334,0.25,1,1.9952255782554857,1.74609375,1.4952255782554855,1.5820634589920823,1.4952255782554855,1.5820634589920823
C,20260629,20.0,16,42,11,130.20833333333334,0.25,1,2.333132825791836,1.947265625,2.8331328257918353,1.7676396254844278,2.8331328257918353,1.7676396254844278
C,20260629,20.0,16,42,12,130.20833333333334,0.25,1,0.6094080163165927,0.1865234375,0.10940801631659267,1.257416659931085,0.10940801631659267,1.257416659931085
C,20260629,20.0,16,42,13,130.20833333333334,0.25,1,0.36924159555928787,0.865234375,0.2473178870385979,0.134765625,0.2473178870385979,0.134765625
C,20260629,20.0,16,42,14,130.20833333333334,0.25,1,1.4669697510544208,1.9912109375,0.9669697510544206,1.7937601805884533,0.9669697510544206,1.7937601805884533
C,20260629,20.0,16,42,15,130.20833333333334,0.25,1,0.282995195244439,0.0126953125,0.006210681367093684,0.0126953125,0.006210681367093684,0.0126953125
C,20260629,20.0,16,43,0,130.20833333333334,0.25,1,0.5047936135961208,0.0087890625,0.15335015455998754,0.5087890625,0.15335015455998754,0.5087890625
C,20260629,20.0,16,43,1,130.20833333333334,0.25,1,2.161203206516803,0.7138671875,1.661203206516806,0.3691825777604274,1.661203206516806,0.3691825777604274
C,20260629,20.0,16,43,2,130.20833333333334,0.25,1,0.48890882681007497,0.0791015625,0.011091173189925054,0.20028666558624586,0.011091173189925054,0.20028666558624586
C,20260629,20.0,16,43,3,130.20833333333334,0.25,1,1.1671168001848924,0.2451171875,0.6671168001848824,0.7451171875,0.6671168001848824,0.7451171875
C,20260629,20.0,16,43,4,130.20833333333334,0.25,1,2.000000000000001,0.4580078125,1.5000000000000038,0.9580078125,1.5000000000000038,0.9580078125
C,20260629,20.0,16,43,5,130.20833333333334,0.25,1,1.1704192072793445,0.7099609375,0.6704192072793345,0.3002514771858884,0.6704192072793345,0.3002514771858884
C,20260629,20.0,16,43,6,130.20833333333334,0.25,1,0.1788671943359077,0.185546875,0.2925126671283919,0.314453125,0.2925126671283919,0.314453125
C,20260629,20.0,16,43,7,130.20833333333334,0.25,1,0.056512024253606845,0.6494140625,0.5565120242536068,1.3371487039914136,0.5565120242536068,1.3371487039914136
C,20260629,20.0,16,43,8,130.20833333333334,0.25,1,1.4961919583147392,0.24609375,0.003808041685260808,0.25390625,0.003808041685260808,0.25390625
C,20260629,20.0,16,43,9,130.20833333333334,0.25,1,0.6094080163165927,0.1982421875,0.48566592023856714,0.9529078284693373,0.48566592023856714,0.9529078284693373
C,20260629,20.0,16,43,10,130.20833333333334,0.25,1,0.9952255782554857,0.7001953125,0.4952255782554858,1.2001953125,0.4952255782554858,1.2001953125
C,20260629,20.0,16,43,11,130.20833333333334,0.25,1,0.5056511872680858,0.8388671875,0.13478118089414431,1.3388671875,0.13478118089414431,1.3388671875
C,20260629,20.0,16,43,12,130.20833333333334,0.25,1,0.33313282579183584,0.060546875,0.11303627668831952,0.060546875,0.11303627668831952,0.060546875
C,20260629,20.0,16,43,13,130.20833333333334,0.25,1,0.36924159555928787,0.927734375,0.4161574204311549,0.072265625,0.4161574204311549,0.072265625
C,20260629,20.0,16,43,14,130.20833333333334,0.25,1,0.2708353683119638,1.9541015625,0.770835368311964,1.7394849726812822,0.770835368311964,1.7394849726812822
C,20260629,20.0,16,43,15,130.20833333333334,0.25,1,0.282995195244439,0.041015625,0.21700480475556103,0.041015625,0.21700480475556103,0.041015625
C,20260629,20.0,16,44,0,130.20833333333334,0.25,1,1.4961919583147392,0.0234375,0.9961919583147392,0.041823694011147605,0.9961919583147392,0.041823694011147605
C,20260629,20.0,16,44,1,130.20833333333334,0.25,1,0.5047936135961208,0.0048828125,0.004793613596120873,0.16154804145554902,0.004793613596120873,0.16154804145554902
C,20260629,20.0,16,44,2,130.20833333333334,0.25,1,0.48890882681007497,0.0078125,0.040765241202755945,0.09444982556472858,0.040765241202755945,0.09444982556472858
C,20260629,20.0,16,44,3,130.20833333333334,0.25,1,2.1704192072793385,0.6748046875,3.4787422322971655,0.7287739238310151,3.4787422322971655,0.7287739238310151
C,20260629,20.0,16,44,4,130.20833333333334,0.25,1,3.16120320651681,0.943359375,1.661203206516806,0.931498988621029,1.661203206516806,0.931498988621029
C,20260629,20.0,16,44,5,130.20833333333334,0.25,1,4.000000000000002,1.423828125,3.500000000000005,1.4929663800199986,3.500000000000005,1.4929663800199986
C,20260629,20.0,16,44,6,130.20833333333334,0.25,1,2.056512024253607,1.578125,0.44348797574639315,1.078125,0.44348797574639315,1.078125
C,20260629,20.0,16,44,7,130.20833333333334,0.25,1,0.1671168001848855,0.33203125,0.32782549121817756,0.83203125,0.32782549121817756,0.83203125
C,20260629,20.0,16,44,8,130.20833333333334,0.25,1,1.1788671943359146,0.80859375,0.6788671943359046,0.8504368255832633,0.6788671943359046,0.8504368255832633
C,20260629,20.0,16,44,9,130.20833333333334,0.25,1,0.6094080163165927,0.1787109375,0.863442470722224,0.1787109375,0.863442470722224,0.1787109375
C,20260629,20.0,16,44,10,130.20833333333334,0.25,1,0.004774421744514208,0.7314453125,1.4952255782554855,1.745658187519548,1.4952255782554855,1.745658187519548
C,20260629,20.0,16,44,11,130.20833333333334,0.25,1,0.5056511872680858,0.8974609375,0.9193063410838868,1.3974609375,0.9193063410838868,1.3974609375
C,20260629,20.0,16,44,12,130.20833333333334,0.25,1,0.36924159555928787,0.9326171875,0.8692415955592878,1.4326171875,0.8692415955592878,1.4326171875
C,20260629,20.0,16,44,13,130.20833333333334,0.25,1,0.1566080562770365,1.9853515625,0.6566080562770367,1.924171186158878,0.6566080562770367,1.924171186158878
C,20260629,20.0,16,44,14,130.20833333333334,0.25,1,0.282995195244439,0.021484375,0.4631006438044948,0.021484375,0.4631006438044948,0.021484375
C,20260629,20.0,16,44,15,130.20833333333334,0.25,1,1.9183360119350255,1.900390625,1.4183360119350255,1.9067831656359298,1.4183360119350255,1.9067831656359298
C,20260629,20.0,16,45,0,130.20833333333334,0.25,1,1.1704192072793445,0.7333984375,0.6704192072793345,0.33257698223154897,0.6704192072793345,0.33257698223154897
C,20260629,20.0,16,45,1,130.20833333333334,0.25,1,1.1671168001848924,0.2548828125,0.6671168001848824,0.5092413626800631,0.6671168001848824,0.5092413626800631
C,20260629,20.0,16,45,2,130.20833333333334,0.25,1,2.161203206516803,0.20703125,1.661203206516806,0.20955939124546674,1.661203206516806,0.20955939124546674
C,20260629,20.0,16,45,3,130.20833333333334,0.25,1,0.48890882681007497,0.0029296875,0.011091173189925054,0.5029296875,0.011091173189925054,0.5029296875
C,20260629,20.0,16,45,4,130.20833333333334,0.25,1,0.5047936135961208,0.08203125,0.004793613596120873,0.41796875,0.004793613596120873,0.41796875
C,20260629,20.0,16,45,5,130.20833333333334,0.25,1,1.4961919583147392,0.0478515625,0.0887766373022956,0.013697306390468178,0.0887766373022956,0.013697306390468178
C,20260629,20.0,16,45,6,130.20833333333334,0.25,1,0.1788671943359077,0.25390625,0.3211328056640923,0.24609375,0.3211328056640923,0.24609375
C,20260629,20.0,16,45,7,130.20833333333334,0.25,1,0.056512024253606845,0.5712890625,0.5565120242536068,1.3588656748585466,0.5565120242536068,1.3588656748585466
C,20260629,20.0,16,45,8,130.20833333333334,0.25,1,3.0000000000000075,0.5673828125,2.499999999999998,0.9214985487026457,2.499999999999998,0.9214985487026457
C,20260629,20.0,16,45,9,130.20833333333334,0.25,1,0.004774421744514208,0.2041015625,0.8322954837114551,0.9489426527813709,0.8322954837114551,0.9489426527813709
C,20260629,20.0,16,45,10,130.20833333333334,0.25,1,0.5056511872680858,0.8212890625,0.283311331916714,1.0744513722679319,0.283311331916714,1.0744513722679319
C,20260629,20.0,16,45,11,130.20833333333334,0.25,1,0.6094080163165927,0.0703125,0.27992986730667724,0.0703125,0.27992986730667724,0.0703125
C,20260629,20.0,16,45,12,130.20833333333334,0.25,1,0.36924159555928787,0.84765625,0.13075840444071216,0.15234375,0.13075840444071216,0.15234375
C,20260629,20.0,16,45,13,130.20833333333334,0.25,1,0.33313282579183584,0.9912109375,0.2509474907341199,1.4863279137369778,0.2509474907341199,1.4863279137369778
C,20260629,20.0,16,45,14,130.20833333333334,0.25,1,0.5330302489455787,1.00390625,1.033030248945579,1.8021183402772163,1.033030248945579,1.8021183402772163
C,20260629,20.0,16,45,15,130.20833333333334,0.25,1,0.9183360119350256,1.8896484375,0.41833601193502534,1.4980141680683303,0.41833601193502534,1.4980141680683303
C,20260629,20.0,16,46,0,130.20833333333334,0.25,1,0.48890882681007497,0.0029296875,0.9889088268100719,0.38504472360682485,0.9889088268100719,0.38504472360682485
C,20260629,20.0,16,46,1,130.20833333333334,0.25,1,0.5047936135961208,0.0185546875,0.06328905989227,0.2674091515358965,0.06328905989227,0.2674091515358965
C,20260629,20.0,16,46,2,130.20833333333334,0.25,1,3.16120320651681,0.7978515625,2.6612032065168,1.158845468777121,2.6612032065168,1.158845468777121
C,20260629,20.0,16,46,3,130.20833333333334,0.25,1,1.4961919583147392,0.0234375,0.9961919583147392,0.23330035700127016,0.9961919583147392,0.23330035700127016
C,20260629,20.0,16,46,4,130.20833333333334,0.25,1,0.056512024253606845,0.59765625,0.7119886280724969,0.09765625,0.7119886280724969,0.09765625
C,20260629,20.0,16,46,5,130.20833333333334,0.25,1,1.1671168001848924,0.3662109375,0.6671168001848824,0.8662109375,0.6671168001848824,0.8662109375
C,20260629,20.0,16,46,6,130.20833333333334,0.25,1,1.1788671943359146,0.8623046875,1.6788671943359115,1.2500441999786798,1.6788671943359115,1.2500441999786798
C,20260629,20.0,16,46,7,130.20833333333334,0.25,1,0.004774421744514208,0.26171875,0.001053756398768156,0.26171875,0.001053756398768156,0.26171875
C,20260629,20.0,16,46,8,130.20833333333334,0.25,1,0.6094080163165927,0.79296875,0.11114534617933455,0.20703125,0.11114534617933455,0.20703125
C,20260629,20.0,16,46,9,130.20833333333334,0.25,1,2.1704192072793385,1.0302734375,0.32958079272066243,0.5258871569518,0.32958079272066243,0.5258871569518
C,20260629,20.0,16,46,10,130.20833333333334,0.25,1,0.5056511872680858,0.81640625,0.6260366631662952,1.31640625,0.6260366631662952,1.31640625
C,20260629,20.0,16,46,11,130.20833333333334,0.25,1,4.000000000000002,1.287109375,3.500000000000005,1.6269301289547662,3.500000000000005,1.6269301289547662
C,20260629,20.0,16,46,12,130.20833333333334,0.25,1,1.3331328257918358,1.9345703125,0.8331328257918357,1.8421133516846946,0.8331328257918357,1.8421133516846946
C,20260629,20.0,16,46,13,130.20833333333334,0.25,1,0.6307584044407122,0.1474609375,0.13075840444071216,1.3525390625,0.13075840444071216,1.3525390625
C,20260629,20.0,16,46,14,130.20833333333334,0.25,1,0.46696975105442123,1.9892578125,0.03303024894557897,1.7476625576616804,0.03303024894557897,1.7476625576616804
C,20260629,20.0,16,46,15,130.20833333333334,0.25,1,0.1566080562770365,1.9892578125,0.3433919437229637,1.660180283899071,0.3433919437229637,1.660180283899071
C,20260629,20.0,16,47,0,130.20833333333334,0.25,1,0.5047936135961208,0.0107421875,0.10151583002104303,0.12430917634038297,0.10151583002104303,0.12430917634038297
C,20260629,20.0,16,47,1,130.20833333333334,0.25,1,0.48890882681007497,0.1083984375,0.011091173189925054,0.3916015625,0.011091173189925054,0.3916015625
C,20260629,20.0,16,47,2,130.20833333333334,0.25,1,3.16120320651681,0.6435546875,2.6612032065168,0.7676894232729441,2.6612032065168,0.7676894232729441
C,20260629,20.0,16,47,3,130.20833333333334,0.25,1,1.0000000000000069,0.4375,0.49999999999999695,0.9214888509967238,0.49999999999999695,0.9214888509967238
C,20260629,20.0,16,47,4,130.20833333333334,0.25,1,0.1671168001848855,0.19140625,0.3328831998151145,0.69140625,0.3328831998151145,0.69140625
C,20260629,20.0,16,47,5,130.20833333333334,0.25,1,1.1788671943359146,0.7236328125,0.6788671943359046,0.7843466073487093,0.6788671943359046,0.7843466073487093
C,20260629,20.0,16,47,6,130.20833333333334,0.25,1,1.4961919583147392,0.0927734375,0.9961919583147392,0.06808616285198221,0.9961919583147392,0.06808616285198221
C,20260629,20.0,16,47,7,130.20833333333334,0.25,1,0.056512024253606845,0.560546875,0.44348797574639315,0.7573189899135615,0.44348797574639315,0.7573189899135615
C,20260629,20.0,16,47,8,130.20833333333334,0.25,1,2.1704192072793385,0.2392578125,1.6704192072793413,0.3840213214220487,1.6704192072793413,0.3840213214220487
C,20260629,20.0,16,47,9,130.20833333333334,0.25,1,0.004774421744514208,0.255859375,0.48782893452587217,0.255859375,0.48782893452587217,0.255859375
C,20260629,20.0,16,47,10,130.20833333333334,0.25,1,0.5056511872680858,0.81640625,0.2918891337907823,0.18359375,0.2918891337907823,0.18359375
C,20260629,20.0,16,47,11,130.20833333333334,0.25,1,0.6094080163165927,0.24609375,0.46651646231828175,0.5796380800096514,0.46651646231828175,0.5796380800096514
C,20260629,20.0,16,47,12,130.20833333333334,0.25,1,1.3331328257918358,1.943359375,0.8331328257918357,1.9907382383739742,0.8331328257918357,1.9907382383739742
C,20260629,20.0,16,47,13,130.20833333333334,0.25,1,0.1566080562770365,1.9921875,0.3433919437229637,1.9985038693032156,0.3433919437229637,1.9985038693032156
C,20260629,20.0,16,47,14,130.20833333333334,0.25,1,0.30671352660283424,1.904296875,0.8067135266028345,1.8835226750802412,0.8067135266028345,1.8835226750802412
C,20260629,20.0,16,47,15,130.20833333333334,0.25,1,0.36924159555928787,0.794921875,0.4833489323678819,1.251644950934769,0.4833489323678819,1.251644950934769
C,20260629,20.0,16,48,0,130.20833333333334,0.25,1,0.5047936135961208,0.0048828125,0.995206386403876,0.12655338308674402,0.995206386403876,0.12655338308674402
C,20260629,20.0,16,48,1,130.20833333333334,0.25,1,0.48890882681007497,0.0302734375,0.014653228569642369,0.3225688471499595,0.014653228569642369,0.3225688471499595
C,20260629,20.0,16,48,2,130.20833333333334,0.25,1,5.000000000000009,1.4306640625,4.819051273946524,1.405506900754391,4.819051273946524,1.405506900754391
C,20260629,20.0,16,48,3,130.20833333333334,0.25,1,1.4961919583147392,0.0166015625,0.003808041685260808,0.13213027096527163,0.003808041685260808,0.13213027096527163
C,20260629,20.0,16,48,4,130.20833333333334,0.25,1,2.1704192072793385,0.7109375,2.6704192072793353,0.653531108666769,2.6704192072793353,0.653531108666769
C,20260629,20.0,16,48,5,130.20833333333334,0.25,1,1.1788671943359146,0.8544921875,1.6788671943359115,0.7416165974059084,1.6788671943359115,0.7416165974059084
C,20260629,20.0,16,48,6,130.20833333333334,0.25,1,4.161203206516804,1.3447265625,4.480296643468552,1.2869838673319958,4.480296643468552,1.2869838673319958
C,20260629,20.0,16,48,7,130.20833333333334,0.25,1,0.004774421744514208,0.7666015625,1.4952255782554855,1.6611075931173698,1.4952255782554855,1.6611075931173698
C,20260629,20.0,16,48,8,130.20833333333334,0.25,1,3.167116800184893,1.36328125,0.05998758614742172,0.7480465200779989,0.05998758614742172,0.7480465200779989
C,20260629,20.0,16,48,9,130.20833333333334,0.25,1,2.056512024253607,1.615234375,0.5565120242536068,1.5210954055153802,0.5565120242536068,1.5210954055153802
C,20260629,20.0,16,48,10,130.20833333333334,0.25,1,0.5056511872680858,0.15234375,0.20849816086627013,0.15234375,0.20849816086627013,0.15234375
C,20260629,20.0,16,48,11,130.20833333333334,0.25,1,2.333132825791836,1.9423828125,1.8331328257918356,1.7555270486573384,1.8331328257918356,1.7555270486573384
C,20260629,20.0,16,48,12,130.20833333333334,0.25,1,0.6094080163165927,0.80078125,0.10940801631659267,1.30078125,0.10940801631659267,1.30078125
C,20260629,20.0,16,48,13,130.20833333333334,0.25,1,1.7291646316880358,1.9599609375,2.229164631688036,1.9353848901513695,2.229164631688036,1.9353848901513695
C,20260629,20.0,16,48,14,130.20833333333334,0.25,1,0.36924159555928787,0.0546875,0.0825293645877139,0.0546875,0.0825293645877139,0.0546875
C,20260629,20.0,16,48,15,130.20833333333334,0.25,1,2.466969751054421,1.998046875,1.966969751054421,1.917580643017497,1.966969751054421,1.917580643017497
C,20260629,20.0,16,49,0,130.20833333333334,0.25,1,3.16120320651681,0.7939453125,1.661203206516806,0.9448056691927733,1.661203206516806,0.9448056691927733
C,20260629,20.0,16,49,1,130.20833333333334,0.25,1,0.1671168001848855,0.279296875,0.3328831998151145,0.779296875,0.3328831998151145,0.779296875
C,20260629,20.0,16,49,2,130.20833333333334,0.25,1,0.5047936135961208,0.0107421875,1.0047936135961208,0.22928882787658766,1.0047936135961208,0.22928882787658766
C,20260629,20.0,16,49,3,130.20833333333334,0.25,1,2.1704192072793385,0.72265625,2.6704192072793353,1.0102447372859586,2.6704192072793353,1.0102447372859586
C,20260629,20.0,16,49,4,130.20833333333334,0.25,1,0.48890882681007497,0.0,0.021542062948910274,0.19189655004499961,0.021542062948910274,0.19189655004499961
C,20260629,20.0,16,49,5,130.20833333333334,0.25,1,1.4961919583147392,0.044921875,0.003808041685260808,0.1404651579569709,0.003808041685260808,0.1404651579569709
C,20260629,20.0,16,49,6,130.20833333333334,0.25,1,1.1788671943359146,0.69921875,0.6788671943359046,0.9321132866840891,0.6788671943359046,0.9321132866840891
C,20260629,20.0,16,49,7,130.20833333333334,0.25,1,1.0000000000000069,0.5234375,0.49999999999999695,0.7525744375073131,0.49999999999999695,0.7525744375073131
C,20260629,20.0,16,49,8,130.20833333333334,0.25,1,0.6094080163165927,0.2099609375,0.4571353973707488,0.7404692778277688,0.4571353973707488,0.7404692778277688
C,20260629,20.0,16,49,9,130.20833333333334,0.25,1,0.056512024253606845,0.6123046875,0.5565120242536068,1.1123046875,0.5565120242536068,1.1123046875
C,20260629,20.0,16,49,10,130.20833333333334,0.25,1,0.9952255782554857,0.7451171875,0.42928093533693357,0.2548828125,0.42928093533693357,0.2548828125
C,20260629,20.0,16,49,11,130.20833333333334,0.25,1,1.3331328257918358,1.9638671875,0.8331328257918357,1.768201656121012,0.8331328257918357,1.768201656121012
C,20260629,20.0,16,49,12,130.20833333333334,0.25,1,0.36924159555928787,0.09375,0.13075840444071216,0.09375,0.13075840444071216,0.09375
C,20260629,20.0,16,49,13,130.20833333333334,0.25,1,0.5056511872680858,0.76953125,0.23252108522053302,1.26953125,0.23252108522053302,1.26953125
