profile,seed,sample_index,snr_db,l_value,source_alpha,delay_alpha,angle_alpha,estimator_mode,grid_channel_nmse_db,trained_refinement_channel_nmse_db,trained_refinement_gain_vs_grid_db,grid_physical_delay_rmse_ns,trained_refinement_physical_delay_rmse_ns,physical_delay_rmse_reduction_vs_grid_ns,grid_projected_broadside_angle_rmse_deg,trained_refinement_projected_broadside_angle_rmse_deg,projected_angle_rmse_reduction_vs_grid_deg,matched_physical_paths,support_recall,topk_energy_efficiency
A,20260626.0,21.0,0.0,4.0,0.6419195571509573,1.1247405573407967,0.057640505335755245,source-trained-feature-controller,-7.828516322452722,-13.665439068283987,5.836922745831266,432.41720420918705,426.47346112729497,5.94374308189208,27.71998871996286,27.72201731026927,-0.002028590306409228,4.0,0.75,0.9540931123432727
A,20260626.0,22.0,0.0,4.0,0.6419195571509573,1.056263451106786,0.6090804772568726,source-trained-feature-controller,-8.137624544508885,-14.75091059568867,6.613286051179784,133.3330526566277,115.93743373805911,17.395618918568587,12.483309207600376,16.588321880764536,-4.105012673164159,4.0,0.75,0.9924569818980852
A,20260626.0,23.0,0.0,4.0,0.6419195571509573,1.0890201941127347,0.49857340830816793,source-trained-feature-controller,-8.184155077988178,-16.023146682322313,7.838991604334135,57.411629567463706,20.425906565486432,36.98572300197728,28.27953563827429,27.063134789715424,1.216400848558866,4.0,0.75,0.9852444765101682
A,20260626.0,24.0,0.0,4.0,0.6419195571509573,1.152537668740501,0.3585904111487982,source-trained-feature-controller,-4.606738019767784,-10.524170640329093,5.917432620561309,54.18400278379088,63.493327077818165,-9.309324294027284,15.811525031201258,16.11857595738854,-0.3070509261872818,4.0,0.75,0.9927054671578365
A,20260626.0,25.0,0.0,4.0,0.6419195571509573,1.1053821679215747,0.5758097902576582,source-trained-feature-controller,-8.728725901563458,-18.653190915681442,9.924465014117985,101.1159697178172,103.53569922326243,-2.4197295054452326,13.588755055173653,17.603879462196588,-4.015124407022935,4.0,0.75,0.9855974999122087
A,20260626.0,26.0,0.0,4.0,0.6419195571509573,0.9231240466225274,1.0126526741570678,source-trained-feature-controller,-9.10581453812879,-18.30416007124253,9.198345533113741,105.13240290451972,82.28838481746888,22.84401808705084,18.089877021338573,19.69653784683307,-1.6066608254944974,4.0,0.75,0.9870201393161039
A,20260626.0,27.0,0.0,4.0,0.6419195571509573,1.15677318631755,0.4094921639136699,source-trained-feature-controller,-8.346903035637315,-15.099125945620136,6.752222909982821,101.1159697178172,85.15172007375115,15.964249644066044,12.107015604092307,15.259084759802773,-3.152069155710466,4.0,1.0,1.0
A,20260626.0,28.0,0.0,4.0,0.6419195571509573,0.9144424792101984,0.673363279311221,source-trained-feature-controller,-7.818930176517701,-8.574119116315526,0.7551889397978249,59.15706670988463,47.96887554700362,11.188191162881012,19.340997696270374,45.73989767497192,-26.398899978701547,4.0,0.75,0.9832059177842586
A,20260626.0,29.0,0.0,4.0,0.6419195571509573,1.0994894623355131,0.06276783315374697,source-trained-feature-controller,-9.877088657984482,-14.387584684144725,4.510496026160244,134.60445147947252,128.7640614058149,5.840390073657602,30.00756023053942,29.977831322724622,0.0297289078147962,4.0,1.0,1.0
A,20260626.0,30.0,0.0,4.0,0.6419195571509573,1.1123500155590988,0.5880885495879856,source-trained-feature-controller,-6.51972344494861,-11.48323925663825,4.963515811689639,159.4566560446863,166.18330667443942,-6.726650629753124,41.982662742471646,37.808766713683966,4.173896028787681,4.0,0.75,0.9691010425871611
A,20260626.0,31.0,0.0,4.0,0.6419195571509573,0.9549470234609393,1.0016458544466986,source-trained-feature-controller,-4.71810434944269,-10.880685574395347,6.162581224952657,59.15706670988463,27.53306865723291,31.62399805265172,26.47210747933172,26.03471551716767,0.43739196216404963,4.0,0.75,0.9627420230289121
A,20260626.0,32.0,0.0,4.0,0.6419195571509573,1.067600200829538,0.7954010147113167,source-trained-feature-controller,-6.521271058892112,-12.881524687332224,6.360253628440112,59.15706670988463,18.420864764812677,40.736201945071954,16.97217216844959,18.429456532782694,-1.4572843643331055,4.0,0.75,0.9794123835812346
A,20260626.0,33.0,0.0,4.0,0.6419195571509573,1.034890670485545,0.8107792200946499,source-trained-feature-controller,-7.358836212858523,-15.322780741440173,7.96394452858165,59.15706670988463,24.404905095600917,34.752161614283715,20.953152771492576,18.630633610941466,2.32251916055111,4.0,0.75,0.9809563850717928
A,20260626.0,34.0,0.0,4.0,0.6419195571509573,1.1366889620327183,0.3367625649927636,source-trained-feature-controller,-6.793531489008493,-13.876656809045723,7.08312532003723,57.411629567463706,25.53119226091413,31.880437306549577,29.810332433750276,27.212281832053478,2.598050601696798,4.0,0.75,0.9842693881673616
A,20260626.0,35.0,0.0,4.0,0.6419195571509573,1.156220583345535,0.414913446769318,source-trained-feature-controller,-8.060311476080456,-13.667271565975893,5.606960089895438,96.46187671798978,85.73527721474244,10.726599503247343,43.73840630659155,40.66749718014161,3.0709091264499406,4.0,1.0,0.9999999999999999
A,20260626.0,36.0,0.0,4.0,0.6419195571509573,1.0412735164467546,0.7994478297366713,source-trained-feature-controller,-5.704404606164552,-14.781416623696522,9.07701201753197,50.7938270826276,17.92258927396868,32.87123780865892,19.229506497274297,16.71825192162796,2.511254575646337,4.0,0.75,0.9933461173001806
A,20260626.0,37.0,0.0,4.0,0.6419195571509573,1.1566872597632116,0.4103447890635008,source-trained-feature-controller,-6.3217313228278185,-12.992409887820473,6.670678564992655,607.6176979845374,605.1658426366452,2.451855347892206,14.432359035909549,17.35588725969991,-2.9235282237903597,4.0,0.5,0.9528165573308515
A,20260626.0,38.0,0.0,4.0,0.6419195571509573,1.158491901911463,0.2662324434536582,source-trained-feature-controller,-6.20672880270917,-12.251485865713562,6.044757063004392,54.18400278379088,63.86549649946833,-9.681493715677448,15.586671880301223,15.302927257348207,0.28374462295301583,4.0,1.0,1.0
A,20260626.0,39.0,0.0,4.0,0.6419195571509573,1.132580686681614,0.283918651063651,source-trained-feature-controller,-6.223404264329479,-9.633232053706225,3.409827789376746,101.1159697178172,87.01087040789201,14.10509930992518,42.95239868354793,43.78094610557254,-0.8285474220246059,4.0,0.75,0.9350042236986421
A,20260626.0,40.0,0.0,4.0,0.6419195571509573,1.1126159694937123,0.6189073272704522,source-trained-feature-controller,-5.4411976142441265,-12.192476673289317,6.75127905904519,59.15706670988463,25.429343818201627,33.727722891683,22.56617573492407,20.072321655347785,2.493854079576284,4.0,0.75,0.9968772629693815
A,20260626.0,41.0,0.0,4.0,0.6419195571509573,0.998375291734175,0.9720380292187251,source-trained-feature-controller,-3.567573283365359,-12.226189563046336,8.658616279680977,68.5523751852662,19.731054605941612,48.82132057932459,30.832598219296674,24.751845888856806,6.080752330439868,4.0,0.75,0.8854012545602248
A,20260626.0,42.0,0.0,4.0,0.6419195571509573,1.123384685846243,0.053037993798102805,source-trained-feature-controller,-8.244046723555234,-11.344041780027265,3.0999950564720304,236.93977109369186,227.4136988636432,9.526072230048669,28.594158187543737,28.60892848441639,-0.0147702968726513,4.0,0.75,0.96843039821429
A,20260626.0,43.0,0.0,4.0,0.6419195571509573,1.1238168429607656,0.06141709863120222,source-trained-feature-controller,-7.467111610233351,-10.794328166847698,3.3272165566143475,191.8591661205867,172.2952792469438,19.5638868736429,29.884715211106716,29.908955097150777,-0.02423988604406091,4.0,0.75,0.9793971679560501
A,20260626.0,44.0,0.0,4.0,0.6419195571509573,1.1584433266974554,0.39213591838598344,source-trained-feature-controller,-6.983530977698588,-11.984604969603003,5.001073991904415,133.3330526566277,104.6307373562011,28.702315300426605,12.410232555693737,14.41516397404438,-2.004931418350644,4.0,1.0,1.0
A,20260626.0,45.0,0.0,4.0,0.6419195571509573,1.0505601758584895,0.16310033817332767,source-trained-feature-controller,-8.515487079106048,-12.086539832886922,3.571052753780874,1649.4332940243257,1635.5914226596824,13.841871364643339,51.582832760365626,51.58337305159033,-0.0005402912247021163,4.0,0.75,0.9775433096410996
A,20260626.0,46.0,0.0,4.0,0.6419195571509573,1.1413717912555903,0.5113053473245647,source-trained-feature-controller,-7.3892993114083225,-17.53675345120531,10.147454139796988,54.18400278379088,63.40333462193653,-9.21933183814565,13.074049528403227,14.315842212088842,-1.241792683685615,4.0,0.75,0.9968537197124562
A,20260626.0,47.0,0.0,4.0,0.6419195571509573,1.138642773165817,0.3171101793525073,source-trained-feature-controller,-7.248245689235835,-14.903072131963345,7.65482644272751,96.46187671798978,101.16677888819227,-4.704902170202487,44.940725563334404,42.797466347236785,2.1432592160976185,4.0,0.75,0.9987598613194812
A,20260626.0,48.0,0.0,4.0,0.6419195571509573,1.0214898105420522,0.8460572267100394,source-trained-feature-controller,-6.944776523267452,-18.41590271427038,11.471126191002929,59.15706670988463,24.75160161033674,34.4054650995479,22.68777953086252,44.793737720328465,-22.105958189465944,4.0,1.0,1.0
A,20260626.0,49.0,0.0,4.0,0.6419195571509573,1.0892490391137142,0.7540109207394384,source-trained-feature-controller,-5.2571924989201815,-13.064759000836439,7.8075665019162575,50.7938270826276,19.913788358104945,30.880038724522656,14.564879456648422,13.650258669609007,0.9146207870394143,4.0,1.0,0.9999999999999999
A,20260626.0,0.0,0.0,8.0,0.6419195571509573,1.1238512396987708,0.2020811050174696,source-trained-feature-controller,-7.798187734432698,-11.385432148571669,3.5872444141389703,1405.949743157685,1416.5648169605572,-10.615073802872303,34.48446732189851,34.418704725411196,0.06576259648731053,8.0,0.75,0.97477270285528
A,20260626.0,1.0,0.0,8.0,0.6419195571509573,1.0829923810836084,0.07535268368041699,source-trained-feature-controller,-6.424137034800045,-7.764099724659167,1.3399626898591226,1627.382582561413,1627.8196414145511,-0.437058853138069,35.63213855656292,35.674565637879006,-0.042427081316084525,8.0,0.5,0.9529315816349692
A,20260626.0,2.0,0.0,8.0,0.6419195571509573,1.0834387142967725,0.6256398074182027,source-trained-feature-controller,-7.232061188994196,-13.800201298157987,6.5681401091637905,80.73158018603327,78.4375168127298,2.294063373303473,20.268207963619176,23.34870673069816,-3.0804987670789856,8.0,0.875,0.9895847733048437
A,20260626.0,3.0,0.0,8.0,0.6419195571509573,1.1407589737007897,0.2458309543976324,source-trained-feature-controller,-7.525276453601718,-13.2678315708449,5.742555117243182,88.53164576554835,77.45812002712114,11.073525738427207,20.490124400038123,23.286245733205273,-2.79612133316715,8.0,0.875,0.9935570915014437
A,20260626.0,4.0,0.0,8.0,0.6419195571509573,1.0882063558264583,0.05121405911134857,source-trained-feature-controller,-6.713265132827107,-7.58970793023034,0.8764427974032323,1920.5687159124425,1903.8840164026412,16.68469950980125,47.826975978699735,47.782221136535796,0.044754842163939657,8.0,0.5,0.9334332554348876
A,20260626.0,5.0,0.0,8.0,0.6419195571509573,1.0736853514461608,0.5423885435469086,source-trained-feature-controller,-7.1233271400208125,-9.945620125494662,2.822292985473849,235.13531836544345,250.6802192712924,-15.544900905848948,34.397072840430866,25.98502507754664,8.412047762884225,8.0,0.875,0.9751581737655756
A,20260626.0,6.0,0.0,8.0,0.6419195571509573,1.1275633224577297,0.023100575759358113,source-trained-feature-controller,-7.611095652227995,-9.880308543280222,2.269212891052227,633.5100893296399,619.9124956304545,13.597593699185381,42.708848411989074,42.73104828449015,-0.022199872501076356,8.0,0.625,0.9601833415129565
A,20260626.0,7.0,0.0,8.0,0.6419195571509573,1.1132705289431077,0.2524500596554241,source-trained-feature-controller,-6.396081008296145,-10.942368601574696,4.546287593278551,761.1755426421022,759.5305839459631,1.6449586961390423,26.91640505692295,28.49233845196357,-1.575933395040618,8.0,0.625,0.9364586581055082
A,20260626.0,8.0,0.0,8.0,0.6419195571509573,1.1195466066155177,0.07767225131838154,source-trained-feature-controller,-7.094993089222178,-8.686848826727637,1.5918557375054592,394.1782726181112,397.94677935252355,-3.7685067344123695,42.174858858629825,42.24834475869437,-0.07348590006454714,8.0,0.625,0.9571134535636565
A,20260626.0,9.0,0.0,8.0,0.6419195571509573,1.0916174820172226,0.6808872029606257,source-trained-feature-controller,-6.255093416899768,-12.090230213678087,5.835136796778319,84.69311482203467,29.522187727098263,55.17092709493641,23.53633140725801,44.74968763860204,-21.21335623134403,8.0,0.75,0.9477820493514766
A,20260626.0,10.0,0.0,8.0,0.6419195571509573,1.1346107987224923,0.10206828718529343,source-trained-feature-controller,-7.9129068021015545,-10.363713363089392,2.4508065609878376,202.38803218228622,187.92082352274275,14.467208659543473,47.55202131046147,47.378802484885874,0.17321882557559576,8.0,0.75,0.9712134234542301
