profile,seed,sample_index,snr_db,l_value,channel_nmse_db,support_recall,dominant_energy_recall,topk_energy_efficiency,clean_topk_energy_fraction,effective_support_95,effective_support_99,delay_support_recall,angle_support_recall,delay_bin_rmse,angle_bin_rmse,physical_delay_rmse_ns,projected_broadside_angle_rmse_deg,matched_physical_paths,clean_grid_physical_delay_rmse_ns,clean_grid_projected_broadside_angle_rmse_deg,physical_delay_rmse_gap_vs_clean_grid_ns,projected_angle_rmse_gap_vs_clean_grid_deg,physical_truth_path_count,noise_variance
C,20260629.0,1.0,0.0,4.0,-4.896111417107429,1.0,0.6788322594673603,1.0,0.6788322594673603,25.0,91.0,1.0,1.0,0.0,0.0,23.680963879900766,3.384908409042469,4.0,23.680963879900766,3.384908409042469,0.0,0.0,24.0,0.9999999039938778
C,20260629.0,2.0,0.0,4.0,-5.338864486429209,1.0,0.7095042114628759,1.0,0.7095042114628759,23.0,65.0,1.0,1.0,0.0,0.0,23.898416361344943,3.2763437543839333,4.0,23.898416361344943,3.2763437543839333,0.0,0.0,24.0,1.0000000726724485
C,20260629.0,3.0,0.0,4.0,-8.602716185796332,1.0,0.8643583542671265,1.0,0.8643583542671265,12.0,56.0,1.0,1.0,0.0,0.0,23.898416361344943,3.1253979325507886,4.0,23.898416361344943,3.1253979325507886,0.0,0.0,24.0,1.0000000745354989
C,20260629.0,4.0,0.0,4.0,-8.127412300290615,1.0,0.8471475191778498,1.0,0.8471475191778498,14.0,57.0,1.0,1.0,0.0,0.0,24.090363866289575,6.288442692872326,4.0,24.090363866289575,6.288442692872326,0.0,0.0,24.0,1.0000000733858267
C,20260629.0,5.0,0.0,4.0,-8.582271082969395,1.0,0.86277179173702,1.0,0.86277179173702,14.0,40.0,1.0,1.0,0.0,0.0,15.695028389777992,8.886587762063614,4.0,15.695028389777992,8.886587762063614,0.0,0.0,24.0,1.0000001125410183
C,20260629.0,6.0,0.0,4.0,-5.83057275351076,1.0,0.7399952007402063,1.0,0.7399952007402063,20.0,52.0,1.0,1.0,0.0,0.0,10.527359417427506,3.5645683529799244,4.0,10.527359417427506,3.5645683529799244,0.0,0.0,24.0,1.0000000326414817
C,20260629.0,7.0,0.0,4.0,-7.842303741843244,1.0,0.8379395145639527,1.0,0.8379395145639527,16.0,53.0,1.0,1.0,0.0,0.0,15.696173058937633,12.819984818430957,4.0,15.696173058937633,12.819984818430957,0.0,0.0,24.0,0.9999998698424288
C,20260629.0,8.0,0.0,4.0,-6.473995993466151,0.75,0.7759995758097687,0.9954002192011882,0.7795854982154925,20.0,70.0,0.75,0.75,0.5,1.8708286933869707,15.136125660359244,10.952255451149778,4.0,24.09163952970995,9.081157673113491,-8.955513869350707,1.8710977780362867,24.0,1.0000000228569654
C,20260629.0,9.0,0.0,4.0,-3.9451157662927065,0.75,0.5995221160371664,0.998926381199471,0.6001664660385525,26.0,79.0,1.0,0.75,0.0,1.224744871391589,11.125614496037068,4.646951526758172,4.0,11.125614496037068,11.122401625212815,0.0,-6.475450098454643,24.0,0.9999999917429838
C,20260629.0,10.0,0.0,4.0,-3.5376229212719323,1.0,0.5588924147974044,1.0,0.5588924147974044,46.0,173.0,1.0,1.0,0.0,0.0,36.18261521797272,14.453728817386303,4.0,36.18261521797272,14.453728817386303,0.0,0.0,24.0,1.000000042496011
C,20260629.0,11.0,0.0,4.0,-4.698539537203224,1.0,0.6619242683068266,1.0,0.6619242683068266,38.0,118.0,1.0,1.0,0.0,0.0,55.02084993273353,23.090447397066967,4.0,55.02084993273353,23.090447397066967,0.0,0.0,24.0,0.9999999924507557
C,20260629.0,12.0,0.0,4.0,-5.405841289555395,1.0,0.7126944642053314,1.0000000000000002,0.7126944642053313,32.0,112.0,1.0,1.0,0.0,0.0,35.664428491179876,14.012763916611055,4.0,35.664428491179876,14.012763916611055,0.0,0.0,24.0,0.9999999917783609
C,20260629.0,13.0,0.0,4.0,-9.766184220506924,0.75,0.8951979808181943,0.9994324838256478,0.8957063086358145,9.0,42.0,1.0,0.75,0.0,0.5,33.91379428298879,11.735235365300655,4.0,33.91379428298879,13.981861860737684,0.0,-2.246626495437029,24.0,0.9999999253268836
C,20260629.0,14.0,0.0,4.0,-7.622632346021959,1.0,0.8294727163664357,1.0,0.8294727163664357,14.0,56.0,1.0,1.0,0.0,0.0,33.51794900645522,21.073809209755208,4.0,33.51794900645522,21.073809209755208,0.0,0.0,24.0,0.9999998924527307
C,20260629.0,15.0,0.0,4.0,-5.706012172746081,1.0,0.7318618336483371,1.0,0.7318618336483371,26.0,81.0,1.0,1.0,0.0,0.0,15.292575577731355,12.971670021432221,4.0,15.292575577731355,12.971670021432221,0.0,0.0,24.0,0.9999998210384515
C,20260629.0,16.0,0.0,4.0,-11.18088627458284,1.0,0.9242819114325694,1.0,0.9242819114325694,7.0,21.0,1.0,1.0,0.0,0.0,23.406622592988864,8.583318586147081,4.0,23.406622592988864,8.583318586147081,0.0,0.0,24.0,0.9999999502458223
C,20260629.0,17.0,0.0,4.0,-6.820480422085268,0.75,0.7938810731935672,0.9908596677668475,0.8012043471128244,22.0,90.0,0.75,0.75,0.5,1.118033988749895,36.03032138174349,21.76371564090572,4.0,55.82078631690675,17.83535413624386,-19.790464935163257,3.928361504661858,24.0,1.0000000185148417
C,20260629.0,18.0,0.0,4.0,-7.230203431443406,1.0,0.8117321198966245,0.9999999999999999,0.8117321198966246,16.0,67.0,1.0,1.0,0.0,0.0,15.292575577731359,16.68679493144729,4.0,15.292575577731359,16.68679493144729,0.0,0.0,24.0,0.9999998310813945
C,20260629.0,19.0,0.0,4.0,-3.721834232121928,1.0,0.5768826512617076,1.0,0.5768826512617076,39.0,163.0,1.0,1.0,0.0,0.0,23.898416361344943,2.0415211761450873,4.0,23.898416361344943,2.0415211761450873,0.0,0.0,24.0,0.9999999495922467
C,20260629.0,20.0,0.0,4.0,-7.687343216763405,0.75,0.8309368772690445,0.9838115656984275,0.8446097873215648,14.0,67.0,0.75,0.75,0.5,1.0,15.559313421777277,11.800532142251818,4.0,35.422024835584025,14.667693611124786,-19.86271141380675,-2.8671614688729683,24.0,1.0000000048195887
C,20260629.0,21.0,0.0,4.0,-6.639511944131845,1.0,0.7853494676123026,1.0,0.7853494676123026,20.0,79.0,1.0,1.0,0.0,0.0,16.10353533566,5.628089760781058,4.0,16.10353533566,5.628089760781058,0.0,0.0,24.0,1.000000098372116
C,20260629.0,22.0,0.0,4.0,-8.836935569769338,0.75,0.8713796954709426,0.9921058114618829,0.8783132659881827,12.0,48.0,0.75,0.75,0.5,1.4142135623730951,11.125614496037066,4.409440710513195,4.0,34.63463601549735,12.972773713670968,-23.509021519460283,-8.563333003157773,24.0,0.9999999031062317
C,20260629.0,23.0,0.0,4.0,-6.453699158782783,1.0,0.775308632025447,1.0,0.775308632025447,23.0,97.0,1.0,1.0,0.0,0.0,16.10353533566,11.634047027655093,4.0,16.10353533566,11.634047027655093,0.0,0.0,24.0,1.000000086548144
C,20260629.0,24.0,0.0,4.0,-11.628178595695216,1.0,0.9322389756717802,1.0,0.9322389756717802,6.0,29.0,1.0,1.0,0.0,0.0,23.40585500831863,3.3267147219106774,4.0,23.40585500831863,3.3267147219106774,0.0,0.0,24.0,1.0000002813896094
C,20260629.0,25.0,0.0,4.0,-7.1121424234397645,1.0,0.8077227069581668,1.0,0.8077227069581668,13.0,29.0,1.0,1.0,0.0,0.0,11.125614496037068,8.202831671291715,4.0,11.125614496037068,8.202831671291715,0.0,0.0,24.0,1.0000000944725214
C,20260629.0,26.0,0.0,4.0,-6.1971513228111075,1.0,0.7616558197416698,1.0,0.7616558197416698,15.0,45.0,1.0,1.0,0.0,0.0,11.125614496037066,4.061421094509945,4.0,11.125614496037066,4.061421094509945,0.0,0.0,24.0,0.9999997986289374
C,20260629.0,27.0,0.0,4.0,-8.452834695741196,1.0,0.8586628980634976,0.9999999999999999,0.8586628980634977,15.0,61.0,1.0,1.0,0.0,0.0,54.02199363750699,14.841741337791055,4.0,54.02199363750699,14.841741337791055,0.0,0.0,24.0,0.9999999896661644
C,20260629.0,28.0,0.0,4.0,-6.527045297558921,1.0,0.7798040191666834,1.0,0.7798040191666834,19.0,72.0,1.0,1.0,0.0,0.0,15.137312593269918,3.793133548165093,4.0,15.137312593269918,3.793133548165093,0.0,0.0,24.0,0.9999999697226143
C,20260629.0,29.0,0.0,4.0,-5.734734303511604,1.0,0.7346605445995399,1.0,0.7346605445995399,26.0,114.0,1.0,1.0,0.0,0.0,25.801608082694656,4.629225862359389,4.0,25.801608082694656,4.629225862359389,0.0,0.0,24.0,1.0000001426574914
C,20260629.0,30.0,0.0,4.0,-3.9004600533742453,0.75,0.5956348737648453,0.994892108350506,0.5986929323948359,35.0,157.0,1.0,0.75,0.0,0.7071067811865476,35.68169018090103,13.38700009733358,4.0,35.68169018090103,9.862299074158086,0.0,3.524701023175494,24.0,0.9999999563488213
C,20260629.0,31.0,0.0,4.0,-4.415098615916833,1.0,0.6391852705715785,1.0000000000000002,0.6391852705715784,33.0,112.0,1.0,1.0,0.0,0.0,33.91379428298879,20.05304509319829,4.0,33.91379428298879,20.05304509319829,0.0,0.0,24.0,0.9999999386839151
C,20260629.0,32.0,0.0,4.0,-3.4853432049301007,1.0,0.5545104518979451,1.0,0.5545104518979451,23.0,76.0,1.0,1.0,0.0,0.0,24.070720875720674,10.68405430006347,4.0,24.070720875720674,10.68405430006347,0.0,0.0,24.0,0.9999999404865543
C,20260629.0,33.0,0.0,4.0,-7.070716583907578,1.0,0.8059270739821306,1.0,0.8059270739821306,17.0,71.0,1.0,1.0,0.0,0.0,34.03490574432895,15.884549107524434,4.0,34.03490574432895,15.884549107524434,0.0,0.0,24.0,0.9999999853033434
C,20260629.0,34.0,0.0,4.0,-6.406173417356417,1.0,0.7726680462583881,1.0,0.7726680462583881,20.0,83.0,1.0,1.0,0.0,0.0,59.252621479135485,4.55643606762855,4.0,59.252621479135485,4.55643606762855,0.0,0.0,24.0,0.9999998419040133
C,20260629.0,35.0,0.0,4.0,-7.612504521060899,1.0,0.8284115332239324,1.0000000000000002,0.8284115332239321,14.0,46.0,1.0,1.0,0.0,0.0,10.527359417427506,4.081455305263797,4.0,10.527359417427506,4.081455305263797,0.0,0.0,24.0,1.0000000536596425
C,20260629.0,36.0,0.0,4.0,-6.874103882188443,0.75,0.8000559004056572,0.9731418147472498,0.8221370084826254,15.0,41.0,0.75,0.75,0.5,1.5811388300841898,15.681514942626196,8.147851817203085,4.0,23.396795579957224,8.136096389803507,-7.715280637331029,0.011755427399577911,24.0,1.000000017888167
C,20260629.0,37.0,0.0,4.0,-6.588738752255795,0.75,0.7841101426274408,0.9987291103077526,0.7851079282006929,14.0,54.0,0.75,0.75,0.5,2.0615528128088303,11.674171439974838,9.558233320959271,4.0,34.814723793554364,23.878823263112213,-23.140552353579526,-14.320589942152942,24.0,1.000000027096449
C,20260629.0,38.0,0.0,4.0,-4.638233285090278,0.75,0.6578683809251364,0.9953099891192033,0.6609683295827414,27.0,101.0,1.0,0.75,0.0,1.224744871391589,24.702889311828038,7.662623241001972,4.0,23.899168126116486,2.7586088834430127,0.8037211857115523,4.904014357558959,24.0,0.9999999501433425
C,20260629.0,39.0,0.0,4.0,-9.797701831996697,0.75,0.8968236709127922,0.9963171409730004,0.900138755052389,9.0,30.0,0.75,0.75,0.5,1.5,34.287117481280156,17.359931694907466,4.0,11.674171439974836,11.408190202604509,22.61294604130532,5.951741492302958,24.0,1.0000000929674329
C,20260629.0,40.0,0.0,4.0,-4.080718905448048,1.0,0.6111545796147749,1.0,0.6111545796147749,28.0,106.0,1.0,1.0,0.0,0.0,23.899168126116486,2.9810366793769134,4.0,23.899168126116486,2.9810366793769134,0.0,0.0,24.0,1.0000000187742195
C,20260629.0,41.0,0.0,4.0,-5.147049978206683,1.0,0.6966310927164142,1.0000000000000002,0.6966310927164141,24.0,77.0,1.0,1.0,0.0,0.0,10.522732522698867,11.888999610580415,4.0,10.522732522698867,11.888999610580415,0.0,0.0,24.0,1.0000000071899238
C,20260629.0,42.0,0.0,4.0,-4.259885480357169,1.0,0.6263048777570136,1.0,0.6263048777570136,27.0,99.0,1.0,1.0,0.0,0.0,15.55815868336983,1.4489328445197056,4.0,15.55815868336983,1.4489328445197056,0.0,0.0,24.0,0.9999999662002099
C,20260629.0,43.0,0.0,4.0,-5.145996893443623,1.0,0.6950156044946704,1.0,0.6950156044946704,24.0,84.0,1.0,1.0,0.0,0.0,15.137312593269918,2.799300810527323,4.0,15.137312593269918,2.799300810527323,0.0,0.0,24.0,1.0000000258223665
C,20260629.0,44.0,0.0,4.0,-7.186128946306431,1.0,0.8117127840326029,1.0,0.8117127840326029,18.0,66.0,1.0,1.0,0.0,0.0,46.895965920438066,19.833876034267558,4.0,46.895965920438066,19.833876034267558,0.0,0.0,24.0,0.9999999190022997
C,20260629.0,45.0,0.0,4.0,-4.44266782548664,1.0,0.641633103435388,1.0000000000000002,0.6416331034353879,38.0,137.0,1.0,1.0,0.0,0.0,26.522531303146934,7.7976568028402085,4.0,26.522531303146934,7.7976568028402085,0.0,0.0,24.0,1.0000001039260964
C,20260629.0,46.0,0.0,4.0,-9.716849305735506,1.0,0.8939447948173062,1.0,0.8939447948173062,11.0,50.0,1.0,1.0,0.0,0.0,10.527359417427506,11.209470354227156,4.0,10.527359417427506,11.209470354227156,0.0,0.0,24.0,1.0000000218576197
C,20260629.0,47.0,0.0,4.0,-5.2931681060104605,1.0,0.7069674283615913,1.0,0.7069674283615913,26.0,81.0,1.0,1.0,0.0,0.0,33.91288809066002,14.624438413375541,4.0,33.91288809066002,14.624438413375541,0.0,0.0,24.0,1.0000000287371362
C,20260629.0,48.0,0.0,4.0,-5.643261721040527,0.75,0.7293098901275955,0.997349350194235,0.7312481729552053,21.0,87.0,0.75,0.75,0.5,1.224744871391589,33.51703211174999,10.729696056814474,4.0,10.52443976107265,8.658842838027748,22.99259235067734,2.0708532187867252,24.0,0.9999999747796933
C,20260629.0,49.0,0.0,4.0,-6.707650422985273,1.0,0.7879831511669655,1.0,0.7879831511669655,18.0,71.0,1.0,1.0,0.0,0.0,40.23331641614992,13.76580354291772,4.0,40.23331641614992,13.76580354291772,0.0,0.0,24.0,0.9999999946943032
C,20260629.0,0.0,0.0,8.0,-9.733243620174065,1.0,0.8978741587102353,1.0,0.8978741587102353,14.0,36.0,1.0,1.0,0.0,0.0,27.541600795733256,8.646604026111035,8.0,27.541600795733256,8.646604026111035,0.0,0.0,24.0,0.9999999041034054
C,20260629.0,1.0,0.0,8.0,-6.800556961921741,0.875,0.7964435222619695,0.9994111532091199,0.7969127817961416,25.0,91.0,0.875,0.875,0.3535533905932738,0.7071067811865476,50.139592132211654,3.4914656268665465,8.0,51.98233964973529,6.276356809580222,-1.8427475175236339,-2.7848911827136758,24.0,0.9999999039938778
C,20260629.0,2.0,0.0,8.0,-8.28338554575719,1.0,0.8548950275037132,1.0000000000000002,0.854895027503713,23.0,65.0,1.0,1.0,0.0,0.0,24.143060634059754,7.033255815555106,8.0,24.143060634059754,7.033255815555106,0.0,0.0,24.0,1.0000000726724485
C,20260629.0,3.0,0.0,8.0,-11.056327137335957,0.875,0.9281509837658762,0.9959903580675484,0.9318875190385414,12.0,56.0,0.875,1.0,0.3535533905932738,0.0,87.3228862563478,9.681070586704635,8.0,68.07758083535381,9.681070586704635,19.245305420993986,0.0,24.0,1.0000000745354989
C,20260629.0,4.0,0.0,8.0,-9.940567447918477,0.875,0.9029039915865095,0.9898586472905871,0.9121544718106089,14.0,57.0,0.875,0.875,0.3535533905932738,0.5,20.312706833571305,10.483794818222169,8.0,35.833772505431,8.295345274304163,-15.521065671859695,2.188449543918006,24.0,1.0000000733858267
C,20260629.0,5.0,0.0,8.0,-11.225980351115396,1.0,0.9271382773835903,1.0,0.9271382773835903,14.0,40.0,1.0,1.0,0.0,0.0,23.735124292151134,7.056569263683157,8.0,23.735124292151134,7.056569263683157,0.0,0.0,24.0,1.0000001125410183
C,20260629.0,6.0,0.0,8.0,-8.480477881974245,0.875,0.8613943581459463,0.9938960123574879,0.866684590174326,20.0,52.0,0.875,0.875,0.5,0.8660254037844386,34.181335173881884,17.809466746771903,8.0,43.607331261390286,14.092584924098695,-9.425996087508402,3.7168818226732085,24.0,1.0000000326414817
C,20260629.0,7.0,0.0,8.0,-9.848747997762695,0.875,0.8998148821334481,0.9959543637529472,0.9034699930855997,16.0,53.0,0.875,0.875,0.7071067811865476,0.6123724356957945,20.03596386462002,4.0633045061935755,8.0,47.761772622083626,5.625367937553134,-27.725808757463607,-1.562063431359558,24.0,0.9999998698424288
C,20260629.0,8.0,0.0,8.0,-8.717186995704644,0.875,0.8700921305570741,0.9938457708012672,0.8754800353535546,20.0,70.0,0.875,0.875,0.5,0.9354143466934853,27.184711195366997,7.360532836529167,8.0,37.971147351377226,5.066750006693023,-10.786436156010229,2.293782829836144,24.0,1.0000000228569654
C,20260629.0,9.0,0.0,8.0,-6.127825270878947,0.875,0.7606218284858938,0.9982265627593823,0.7619731400287711,26.0,79.0,1.0,0.875,0.0,0.9354143466934853,30.44985154399628,16.50693093112349,8.0,35.79609093336733,10.822603381703965,-5.34623938937105,5.6843275494195264,24.0,0.9999999917429838
C,20260629.0,10.0,0.0,8.0,-5.55882886398836,1.0,0.7258946122733727,0.9999999999999999,0.7258946122733728,46.0,173.0,1.0,1.0,0.0,0.0,32.81262931804536,6.63127612476185,8.0,32.81262931804536,6.63127612476185,0.0,0.0,24.0,1.000000042496011
C,20260629.0,11.0,0.0,8.0,-6.720583364339566,1.0,0.7902280239722889,1.0,0.7902280239722889,38.0,118.0,1.0,1.0,0.0,0.0,44.49433331679856,11.623536254442268,8.0,44.49433331679856,11.623536254442268,0.0,0.0,24.0,0.9999999924507557
C,20260629.0,12.0,0.0,8.0,-7.475041622515707,1.0,0.8229270659376436,1.0000000000000002,0.8229270659376434,32.0,112.0,1.0,1.0,0.0,0.0,48.082836539823404,7.30046410634795,8.0,48.082836539823404,7.30046410634795,0.0,0.0,24.0,0.9999999917783609
C,20260629.0,13.0,0.0,8.0,-12.064377642268285,1.0,0.9429649552230823,1.0,0.9429649552230823,9.0,42.0,1.0,1.0,0.0,0.0,19.867119582465513,7.4886343785271805,8.0,19.867119582465513,7.4886343785271805,0.0,0.0,24.0,0.9999999253268836
C,20260629.0,14.0,0.0,8.0,-10.039808162202258,1.0,0.9065305525202345,1.0,0.9065305525202345,14.0,56.0,1.0,1.0,0.0,0.0,40.680404358982365,10.888604348732626,8.0,40.680404358982365,10.888604348732626,0.0,0.0,24.0,0.9999998924527307
C,20260629.0,15.0,0.0,8.0,-7.679460027926238,0.75,0.831914056379308,0.988392379035513,0.841684005284522,26.0,81.0,0.75,0.75,0.6123724356957945,1.118033988749895,62.448810743161104,10.402274850833805,8.0,29.588865013985085,3.8011682747971958,32.85994572917602,6.60110657603661,24.0,0.9999998210384515
C,20260629.0,16.0,0.0,8.0,-14.155252208695083,1.0,0.9637516366857615,1.0,0.9637516366857615,7.0,21.0,1.0,1.0,0.0,0.0,38.46305650822215,17.60730475695966,8.0,38.46305650822215,17.60730475695966,0.0,0.0,24.0,0.9999999502458223
C,20260629.0,17.0,0.0,8.0,-8.991812537020094,1.0,0.8777195477349882,1.0,0.8777195477349882,22.0,90.0,1.0,1.0,0.0,0.0,42.28361864721198,9.247205002511873,8.0,42.28361864721198,9.247205002511873,0.0,0.0,24.0,1.0000000185148417
C,20260629.0,18.0,0.0,8.0,-9.467191124173569,0.875,0.8907139692349098,0.9970327893383709,0.8933647707072763,16.0,67.0,0.875,0.875,0.7905694150420949,1.4142135623730951,54.51263548762489,13.314821163518799,8.0,32.47107479889246,8.199436535879562,22.04156068873243,5.115384627639237,24.0,0.9999998310813945
C,20260629.0,19.0,0.0,8.0,-6.9692256795523715,1.0,0.8021942226531511,1.0,0.8021942226531511,39.0,163.0,1.0,1.0,0.0,0.0,36.747911230568604,14.339217746709929,8.0,36.747911230568604,14.339217746709929,0.0,0.0,24.0,0.9999999495922467
C,20260629.0,20.0,0.0,8.0,-10.268505962135974,0.75,0.9109136424548689,0.9970166542161881,0.9136393445413309,14.0,67.0,0.75,0.75,0.7905694150420949,1.224744871391589,66.32747834864341,17.39697269070543,8.0,19.867119582465513,9.9446190024168,46.4603587661779,7.452353688288628,24.0,1.0000000048195887
C,20260629.0,21.0,0.0,8.0,-8.789011323555266,1.0,0.8709670115887046,1.0,0.8709670115887046,20.0,79.0,1.0,1.0,0.0,0.0,34.376667888989346,10.2952313752149,8.0,34.376667888989346,10.2952313752149,0.0,0.0,24.0,1.000000098372116
C,20260629.0,22.0,0.0,8.0,-11.179408992068659,1.0,0.9307911285492566,0.9999999999999999,0.9307911285492567,12.0,48.0,1.0,1.0,0.0,0.0,23.735124292151134,11.054199782820238,8.0,23.735124292151134,11.054199782820238,0.0,0.0,24.0,0.9999999031062317
C,20260629.0,23.0,0.0,8.0,-8.21972256703474,0.875,0.8540615043420218,0.9923426159606625,0.8606518460514021,23.0,97.0,0.875,0.875,0.3535533905932738,0.7071067811865476,44.312039035847825,10.458403160991937,8.0,42.28361864721198,8.405753659816687,2.028420388635844,2.0526495011752495,24.0,1.000000086548144
C,20260629.0,24.0,0.0,8.0,-13.551366834640925,0.875,0.9598413611258876,0.9976825847314552,0.9620708788700032,6.0,29.0,0.875,0.875,0.3535533905932738,1.0,35.58308072059462,4.7502041409692675,8.0,38.299779483810426,7.006529437752769,-2.7166987632158026,-2.2563252967835012,24.0,1.0000002813896094
C,20260629.0,25.0,0.0,8.0,-9.603606783206066,0.875,0.8951162903481119,0.9983421992576017,0.8966026789348865,13.0,29.0,0.875,0.875,0.7905694150420949,1.1726039399558574,51.794134647124075,8.672561165464183,8.0,27.414249240855824,9.028074419181928,24.37988540626825,-0.35551325371774567,24.0,1.0000000944725214
C,20260629.0,26.0,0.0,8.0,-8.906900237655933,1.0,0.8760016967328378,1.0,0.8760016967328378,15.0,45.0,1.0,1.0,0.0,0.0,18.750231736988717,3.4613513012144015,8.0,18.750231736988717,3.4613513012144015,0.0,0.0,24.0,0.9999997986289374
C,20260629.0,27.0,0.0,8.0,-10.133523762937905,0.875,0.9064791624334723,0.9967567262028422,0.9094286886698187,15.0,61.0,0.875,0.875,0.6123724356957945,1.118033988749895,68.21372140680734,10.69158250835495,8.0,44.666904480526334,7.939449435677899,23.546816926281004,2.7521330726770508,24.0,0.9999999896661644
C,20260629.0,28.0,0.0,8.0,-8.394987278020132,0.875,0.8596350799721431,0.9981344580791696,0.8612417625842138,19.0,72.0,0.875,0.875,0.3535533905932738,0.3535533905932738,28.799269777660665,7.476348209662813,8.0,20.477877487351783,5.601889580752821,8.321392290308882,1.8744586289099923,24.0,0.9999999697226143
C,20260629.0,29.0,0.0,8.0,-7.3493356644998205,0.875,0.818630251948836,0.9837325372613167,0.8321675058424715,26.0,114.0,0.875,0.875,0.5,0.3535533905932738,60.61699119398877,9.96525733452347,8.0,60.74998112002498,8.197255201834286,-0.13298992603620974,1.7680021326891833,24.0,1.0000001426574914
C,20260629.0,30.0,0.0,8.0,-6.311180669504273,1.0,0.7708112235785307,1.0,0.7708112235785307,35.0,157.0,1.0,1.0,0.0,0.0,30.238427764792537,5.69024478654723,8.0,30.238427764792537,5.69024478654723,0.0,0.0,24.0,0.9999999563488213
C,20260629.0,31.0,0.0,8.0,-6.414598557344253,0.875,0.7747597403145302,0.9969560435428064,0.7771252758158984,33.0,112.0,0.875,0.875,0.3535533905932738,1.2747548783981961,20.312706833571305,7.550221980422312,8.0,23.735124292151138,6.55204045818681,-3.422417458579833,0.9981815222355017,24.0,0.9999999386839151
C,20260629.0,32.0,0.0,8.0,-6.97876190466022,1.0,0.8045769429684511,0.9999999999999999,0.8045769429684512,23.0,76.0,1.0,1.0,0.0,0.0,28.487278798324628,5.725106980055091,8.0,28.487278798324628,5.725106980055091,0.0,0.0,24.0,0.9999999404865543
C,20260629.0,33.0,0.0,8.0,-9.337869689914324,0.875,0.8886936227311147,0.99788750098462,0.8905749614603217,17.0,71.0,0.875,0.875,0.3535533905932738,1.3693063937629153,56.53988531394912,14.340293677903812,8.0,35.58308072059462,9.622998292266951,20.956804593354498,4.717295385636861,24.0,0.9999999853033434
C,20260629.0,34.0,0.0,8.0,-8.884401420614807,1.0,0.8762015738931652,1.0000000000000002,0.8762015738931651,20.0,83.0,1.0,1.0,0.0,0.0,50.52373583753188,10.05780254000521,8.0,50.52373583753188,10.05780254000521,0.0,0.0,24.0,0.9999998419040133
C,20260629.0,35.0,0.0,8.0,-10.244091224282318,0.875,0.9090853071750971,0.9964253210203385,0.9123466535798133,14.0,46.0,1.0,0.875,0.0,0.3535533905932738,24.143060634059754,5.07283457024913,8.0,24.143060634059754,3.84023520909496,0.0,1.2325993611541701,24.0,1.0000000536596425
C,20260629.0,36.0,0.0,8.0,-9.89610704962322,1.0,0.9054028539659243,1.0,0.9054028539659243,15.0,41.0,1.0,1.0,0.0,0.0,51.794134647124075,4.995081300293055,8.0,51.794134647124075,4.995081300293055,0.0,0.0,24.0,1.000000017888167
C,20260629.0,37.0,0.0,8.0,-10.71096397399156,1.0,0.9198410602073221,1.0,0.9198410602073221,14.0,54.0,1.0,1.0,0.0,0.0,19.867119582465513,5.945840053058988,8.0,19.867119582465513,5.945840053058988,0.0,0.0,24.0,1.000000027096449
C,20260629.0,38.0,0.0,8.0,-7.512619330108592,1.0,0.8251720861271555,1.0,0.8251720861271555,27.0,101.0,1.0,1.0,0.0,0.0,49.693083948263315,7.8748526697665495,8.0,49.693083948263315,7.8748526697665495,0.0,0.0,24.0,0.9999999501433425
C,20260629.0,39.0,0.0,8.0,-12.416226050696604,0.875,0.94498652879155,0.9987538507434027,0.9461655923410637,9.0,30.0,0.875,0.875,0.7905694150420949,1.4577379737113252,34.838722320535716,4.5319887659628675,8.0,54.22208458578771,10.596991235418104,-19.383362265251996,-6.065002469455236,24.0,1.0000000929674329
C,20260629.0,40.0,0.0,8.0,-6.144544488276658,0.875,0.7601175050556104,0.9796321944344644,0.7759213196279462,28.0,106.0,0.875,0.875,0.3535533905932738,1.0606601717798212,31.307806342721523,10.884546367807566,8.0,23.877275067600657,7.50345833188252,7.430531275120867,3.381088035925046,24.0,1.0000000187742195
C,20260629.0,41.0,0.0,8.0,-7.429896297060581,0.875,0.824176040731583,0.9890270804070739,0.8333199940211549,24.0,77.0,0.875,1.0,0.6123724356957945,0.0,42.1158440585178,4.489742541830341,8.0,35.58308072059462,4.489742541830341,6.532763337923178,0.0,24.0,1.0000000071899238
C,20260629.0,42.0,0.0,8.0,-7.291575284728495,1.0,0.8166023233376114,0.9999999999999999,0.8166023233376115,27.0,99.0,1.0,1.0,0.0,0.0,23.882102883030075,3.1963814536867683,8.0,23.882102883030075,3.1963814536867683,0.0,0.0,24.0,0.9999999662002099
C,20260629.0,43.0,0.0,8.0,-7.854293309360385,1.0,0.8388235444217336,1.0,0.8388235444217336,24.0,84.0,1.0,1.0,0.0,0.0,23.735124292151138,3.776142518287435,8.0,23.735124292151138,3.776142518287435,0.0,0.0,24.0,1.0000000258223665
C,20260629.0,44.0,0.0,8.0,-9.726716904336023,1.0,0.8980794650900618,1.0,0.8980794650900618,18.0,66.0,1.0,1.0,0.0,0.0,18.750231736988717,7.126861919350691,8.0,18.750231736988717,7.126861919350691,0.0,0.0,24.0,0.9999999190022997
C,20260629.0,45.0,0.0,8.0,-6.4903061503089745,0.875,0.7786905655129505,0.9936214730838272,0.7836893491202319,38.0,137.0,0.875,0.875,0.3535533905932738,0.3535533905932738,30.647428033049962,8.102211280090314,8.0,33.01537386276619,7.583792900825803,-2.367945829716227,0.518418379264511,24.0,1.0000001039260964
