protocol,split,threshold,is_tau_zero,gated_gain_db,increment_db,pass_rate
primary_ac_only_zero_shot_d,test,0.0464920653223018,0,3.4853697296112633,-1.652951327828677,0.371
primary_ac_only_zero_shot_d,validation,0.04755305185024773,0,5.067615556860635,-2.4085001740038674,0.53
primary_ac_only_zero_shot_d,test,0.04755305185024773,0,3.422685328047299,-1.7156357293926412,0.36433333333333334
primary_ac_only_zero_shot_d,validation,0.04836024270031118,0,4.989988649286826,-2.486127081577676,0.52
primary_ac_only_zero_shot_d,test,0.04836024270031118,0,3.3869064671205775,-1.7514145903193628,0.3595555555555556
primary_ac_only_zero_shot_d,validation,0.049397179373105865,0,4.922519160211425,-2.5535965706530774,0.51
primary_ac_only_zero_shot_d,test,0.049397179373105865,0,3.334514119852026,-1.8038069375879142,0.3537777777777778
primary_ac_only_zero_shot_d,validation,0.05036179257258651,0,4.829362016827761,-2.646753714036741,0.5
primary_ac_only_zero_shot_d,test,0.05036179257258651,0,3.287113375410487,-1.8512076820294534,0.3476666666666667
primary_ac_only_zero_shot_d,validation,0.05192244428321664,0,4.751612053042768,-2.724503677821734,0.49
primary_ac_only_zero_shot_d,test,0.05192244428321664,0,3.2111765294927093,-1.927144527947231,0.33744444444444444
primary_ac_only_zero_shot_d,validation,0.05315307130136669,0,4.664037555918741,-2.8120781749457615,0.48
primary_ac_only_zero_shot_d,test,0.05315307130136669,0,3.144216440038489,-1.9941046174014514,0.3297777777777778
primary_ac_only_zero_shot_d,validation,0.05446502027775587,0,4.601737062500704,-2.874378668363798,0.47
primary_ac_only_zero_shot_d,test,0.05446502027775587,0,3.0841496290042167,-2.0541714284357235,0.322
primary_ac_only_zero_shot_d,validation,0.05561245834636389,0,4.53025970557656,-2.9458560252879424,0.46
primary_ac_only_zero_shot_d,test,0.05561245834636389,0,3.027410567367291,-2.110910490072649,0.3148888888888889
primary_ac_only_zero_shot_d,validation,0.05676547783556812,0,4.467794400932676,-3.0083213299318263,0.45
primary_ac_only_zero_shot_d,test,0.05676547783556812,0,2.9849780156863432,-2.153343041753597,0.30944444444444447
primary_ac_only_zero_shot_d,validation,0.05846113228418869,0,4.395862918991334,-3.0802528118731685,0.44
primary_ac_only_zero_shot_d,test,0.05846113228418869,0,2.90997017841976,-2.2283508790201805,0.30033333333333334
primary_ac_only_zero_shot_d,validation,0.05941171857015085,0,4.300866615012635,-3.1752491158518676,0.43
primary_ac_only_zero_shot_d,test,0.05941171857015085,0,2.8682953515693725,-2.2700257058705677,0.29433333333333334
primary_ac_only_zero_shot_d,validation,0.06066364202347417,0,4.202934174413904,-3.2731815564505986,0.42
primary_ac_only_zero_shot_d,test,0.06066364202347417,0,2.8235857302613727,-2.3147353271785676,0.28833333333333333
primary_ac_only_zero_shot_d,validation,0.0618637970151955,0,4.091238652695424,-3.3848770781690787,0.41
primary_ac_only_zero_shot_d,test,0.0618637970151955,0,2.7720536626788217,-2.3662673947611186,0.2822222222222222
primary_ac_only_zero_shot_d,validation,0.06331916202620233,0,3.9962113421552568,-3.4799043887092456,0.4
primary_ac_only_zero_shot_d,test,0.06331916202620233,0,2.7211086763797807,-2.4172123810601596,0.2753333333333333
primary_ac_only_zero_shot_d,validation,0.06468575225786256,0,3.888968626788438,-3.5871471040760645,0.39
primary_ac_only_zero_shot_d,test,0.06468575225786256,0,2.6700519540740477,-2.4682691033658926,0.2693333333333333
primary_ac_only_zero_shot_d,validation,0.06583200091612995,0,3.81004612961173,-3.6660696012527723,0.38
primary_ac_only_zero_shot_d,test,0.06583200091612995,0,2.6210074378919552,-2.517313619547985,0.2638888888888889
primary_ac_only_zero_shot_d,validation,0.06734188167366746,0,3.7246887073003134,-3.751427023564189,0.37
primary_ac_only_zero_shot_d,test,0.06734188167366746,0,2.5504428693742054,-2.587878188065735,0.256
primary_ac_only_zero_shot_d,validation,0.06925340818161355,0,3.635708590539643,-3.840407140324859,0.36
primary_ac_only_zero_shot_d,test,0.06925340818161355,0,2.464370169422448,-2.6739508880174925,0.24588888888888888
primary_ac_only_zero_shot_d,validation,0.07043062796457854,0,3.547927534450285,-3.9281881964142173,0.35
primary_ac_only_zero_shot_d,test,0.07043062796457854,0,2.4178621051335174,-2.720458952306423,0.24
