split,seed,snr_db,n_targets,sample_index,method,measurement_nmse_db,angle_bin_rmse,delay_bin_rmse,doppler_bin_rmse,normalized_joint_bin_rmse,matched_fraction_within_half_bin,wall_clock_ms,fft_support_ms,final_ls_ms,local_update_ms,accepted_newton_updates,derivative_evaluations,trial_score_evaluations,gate_pass,residual_reduction_fraction,grid_ls_ms,gate_decision_ms
test,20260701,30.0,4,4,axiswise_quadratic_peak_joint_ls,-4.355841212095199,17.313565064092344,3.575582778157127,4.616583046538359,0.298412104271538,0.5,10.710100003052503,1.6933000297285616,7.300099998246878,1.7166999750770628,,,,,,,
test,20260701,30.0,4,4,axiswise_candan_joint_ls,-11.574123022582995,17.303318591567738,3.594660655489675,4.797878983719634,0.30204185637982744,0.5,10.433400049805641,1.6933000297285616,7.098900037817657,1.6411999822594225,,,,,,,
test,20260701,30.0,4,4,one_step_fixed_support_newton_joint_ls,-4.09317022197656,17.221682259306466,3.6635561640810534,4.5515860275533555,0.3012671103085566,0.5,39.56440003821626,1.6933000297285616,7.213100034277886,30.657999974209815,1,4,16,,,,
test,20260701,30.0,4,4,cartesian_local_joint_ls,-9.891566349238701,17.248893276114252,3.5471701307702337,4.7682601179361335,0.2991871119892318,0.5,10.569200036115944,1.6933000297285616,7.435199979227036,1.4407000271603465,,,,,,,
test,20260701,30.0,4,5,grid_fft_topL_joint_ls,-5.817111229479245,15.56461754663726,2.739299676503011,4.357534274157256,0.2502815568460771,0.25,8.902699977625161,1.6595000051893294,7.243199972435832,,,,,,,,
test,20260701,30.0,4,5,axiswise_quadratic_peak_joint_ls,-6.4032813632322485,15.56489277935987,2.744377474907403,4.365005098642945,0.25062678919708137,0.25,10.406600020360202,1.6595000051893294,7.116399996448308,1.630700018722564,,,,,,,
test,20260701,30.0,4,5,axiswise_candan_joint_ls,-16.293022449580835,15.586804599230605,2.7748533452572333,4.462649397429518,0.2536814174676379,0.5,10.448200046084821,1.6595000051893294,7.17550003901124,1.6132000018842518,,,,,,,
test,20260701,30.0,4,5,one_step_fixed_support_newton_joint_ls,-5.853649669216395,15.588218663852242,2.6787010045401205,4.567448806912657,0.2514613149767829,0.25,39.83389999484643,1.6595000051893294,7.2456999914720654,30.92869999818504,1,4,16,,,,
test,20260701,30.0,4,5,cartesian_local_joint_ls,-12.247399020170642,15.582879274747723,2.7935160948439592,4.459224025355653,0.254406939991518,0.5,10.04809996811673,1.6595000051893294,6.99460000032559,1.3939999626018107,,,,,,,
test,20260701,30.0,4,6,grid_fft_topL_joint_ls,-4.171889834708585,17.0014796481525,3.0908136578992838,0.21259210868163503,0.23452777534330588,0.75,8.698799996636808,1.6612999606877565,7.037500035949051,,,,,,,,
test,20260701,30.0,4,6,axiswise_quadratic_peak_joint_ls,-4.755926941470299,17.003078858414607,3.0877975724473363,0.20576125249521968,0.23437365885713507,0.75,10.422099963761866,1.6612999606877565,7.110600010491908,1.650199992582202,,,,,,,
test,20260701,30.0,4,6,axiswise_candan_joint_ls,-10.722484022189796,17.07343236274508,3.330162299825921,0.19463933833329458,0.2472834616099943,0.75,10.398999962490052,1.6612999606877565,7.164200011175126,1.5734999906271696,,,,,,,
test,20260701,30.0,4,6,one_step_fixed_support_newton_joint_ls,-6.835220674978264,17.000962207781786,3.0821247136433447,0.18842600782635294,0.23405816107383404,0.75,36.45079996204004,1.6612999606877565,7.468499999959022,27.32100000139326,3,4,8,,,,
test,20260701,30.0,4,6,cartesian_local_joint_ls,-9.661317039367988,17.11317759831827,3.3060367079258843,0.1681018525999867,0.2461650711312509,0.75,10.29569999082014,1.6612999606877565,7.299399992916733,1.33500003721565,,,,,,,
test,20260701,30.0,4,7,grid_fft_topL_joint_ls,-4.2795756955470505,24.91303533469591,2.380636378726203,4.998747253937811,0.2905550999253398,0.25,8.84969998151064,1.6479999758303165,7.201700005680323,,,,,,,,
test,20260701,30.0,4,7,axiswise_quadratic_peak_joint_ls,-4.776699888848572,24.9182636947659,2.3755469728133765,4.993152323599447,0.29032571183011646,0.25,10.511800006497651,1.6479999758303165,7.1718000108376145,1.6920000198297203,,,,,,,
test,20260701,30.0,4,7,axiswise_candan_joint_ls,-12.733352274770692,24.94735662743312,2.255097448997949,4.950285640434617,0.2859765147705569,0.5,10.379199928138405,1.6479999758303165,7.1094000013545156,1.621799950953573,,,,,,,
test,20260701,30.0,4,7,one_step_fixed_support_newton_joint_ls,-4.688520582765805,24.906662554381032,2.281103162678711,5.062806019756989,0.28847845782414233,0.25,38.29609998501837,1.6479999758303165,7.13980000000447,29.508300009183586,2,4,12,,,,
test,20260701,30.0,4,7,cartesian_local_joint_ls,-11.679164847323475,24.940450732883892,2.2272061586406204,4.979312577463169,0.2855777672394979,0.5,10.392699972726405,1.6479999758303165,7.497499987948686,1.2472000089474022,,,,,,,
test,20260701,30.0,4,8,grid_fft_topL_joint_ls,-7.109368946276712,0.18630255155948314,0.19770871288542832,0.1070740250927367,0.012884291152166964,1.0,8.846000011544675,1.6733999946154654,7.172600016929209,,,,,,,,
test,20260701,30.0,4,8,axiswise_quadratic_peak_joint_ls,-7.708745524996518,0.15534118269564012,0.1777087138346575,0.10441215368362348,0.011639592064825644,1.0,10.443100007250905,1.6733999946154654,7.112100021913648,1.657599990721792,,,,,,,
test,20260701,30.0,4,8,axiswise_candan_joint_ls,-65.45508124829291,0.00016526256058643974,0.00020495353416229994,6.213442935811772e-05,1.3020096924399343e-05,1.0,10.386499983724207,1.6733999946154654,7.136400032322854,1.5766999567858875,,,,,,,
test,20260701,30.0,4,8,one_step_fixed_support_newton_joint_ls,-11.099771955003536,0.17427640014221854,0.1566060631082877,0.010851897789641468,0.009887939809901321,1.0,36.978700023610145,1.6733999946154654,7.288700027856976,28.016600001137704,3,4,9,,,,
test,20260701,30.0,4,8,cartesian_local_joint_ls,-13.067926547073363,0.0786240564419087,0.07219742367758546,0.0677469512284795,0.005022010171853456,1.0,10.364599991589785,1.6733999946154654,7.382399984635413,1.3088000123389065,,,,,,,
test,20260701,30.0,4,9,grid_fft_topL_joint_ls,-5.01865587057535,21.421030293099108,0.40740736774815905,6.666213940330751,0.2684247942051934,0.5,9.39189997734502,1.7457000212743878,7.646199956070632,,,,,,,,
test,20260701,30.0,4,9,axiswise_quadratic_peak_joint_ls,-5.9074358956147925,21.44244302754783,0.3979484580411497,6.6648814124900415,0.26844139954683005,0.5,10.858900030143559,1.7457000212743878,7.360899995546788,1.7523000133223832,,,,,,,
test,20260701,30.0,4,9,axiswise_candan_joint_ls,-17.862502801074125,21.574175968867287,0.4464830037657788,6.605311581354901,0.26794546395428664,0.75,10.539500042796135,1.7457000212743878,7.053300039842725,1.7404999816790223,,,,,,,
test,20260701,30.0,4,9,one_step_fixed_support_newton_joint_ls,-10.049234616219277,21.645812385510357,0.5105996112216219,6.569416221243356,0.26788359972588516,0.5,36.42269998090342,1.7457000212743878,7.232999952975661,27.44400000665337,3,4,8,,,,
test,20260701,30.0,4,9,cartesian_local_joint_ls,-11.411336728833055,21.53089858903499,0.47477237486854884,6.551983286376212,0.26664115348415496,0.75,10.03060006769374,1.7457000212743878,7.021100027486682,1.2638000189326704,,,,,,,
test,20260701,30.0,4,10,grid_fft_topL_joint_ls,-6.120578675834279,23.626823219832108,0.5242348156983119,3.4136397660416975,0.2156960899264464,0.5,8.98899999447167,1.7194999963976443,7.269499998074025,,,,,,,,
test,20260701,30.0,4,10,axiswise_quadratic_peak_joint_ls,-6.782155826242225,23.627640056318437,0.5433789065136401,3.409792000019469,0.2158271469608047,0.5,10.729400033596903,1.7194999963976443,7.271300011780113,1.7386000254191458,,,,,,,
test,20260701,30.0,4,10,axiswise_candan_joint_ls,-18.56539364248179,23.68716493442907,0.5659126462170698,3.3207880223050728,0.21509507571713515,0.75,10.509299987461418,1.7194999963976443,7.179499953053892,1.610300038009882,,,,,,,
test,20260701,30.0,4,10,one_step_fixed_support_newton_joint_ls,-8.787297894246342,23.722793735525432,0.7073914718641335,3.2775227768991777,0.21631896986450885,0.5,38.0505999783054,1.7194999963976443,7.186999951954931,29.144100029952824,2,4,12,,,,
test,20260701,30.0,4,10,cartesian_local_joint_ls,-11.256331753611777,23.73882484879702,0.5238993836593144,3.297051148976762,0.21466991003467797,0.75,10.169600020162761,1.7194999963976443,7.064700010232627,1.3854000135324895,,,,,,,
test,20260701,30.0,4,11,grid_fft_topL_joint_ls,-6.26862164847659,0.12802457862693442,0.2934778644893447,0.14664967536866488,0.018932640371793968,1.0,8.882499998435378,1.7090999754145741,7.173400023020804,,,,,,,,
test,20260701,30.0,4,11,axiswise_quadratic_peak_joint_ls,-7.103239105267961,0.12468711159638435,0.2454202400061469,0.14191727209058372,0.015996721120136836,1.0,10.519000003114343,1.7090999754145741,7.113400031812489,1.6964999958872795,,,,,,,
test,20260701,30.0,4,11,axiswise_candan_joint_ls,-61.91959777420122,0.00024205959332325512,0.0003961405780007731,0.0001507730603340009,2.5273967562015195e-05,1.0,10.670999996364117,1.7090999754145741,7.308000000193715,1.6539000207558274,,,,,,,
test,20260701,30.0,4,11,one_step_fixed_support_newton_joint_ls,-9.10064766168406,0.10156551681713981,0.19427375559527213,0.1136476483131463,0.012675705669357511,1.0,35.87559994775802,1.7090999754145741,7.0522999740205705,27.114199998322874,3,4,8,,,,
test,20260701,30.0,4,11,cartesian_local_joint_ls,-12.728609206362107,0.07309197929920956,0.10122756455838704,0.05562817140466644,0.006586005159749122,1.0,10.293999977875501,1.7090999754145741,7.284499995876104,1.3004000065848231,,,,,,,
test,20260701,30.0,4,12,grid_fft_topL_joint_ls,-6.265431253471786,27.73401015041985,2.3934729004437565,1.286982047989743,0.26634943553171536,0.5,9.021799953188747,1.6879999893717468,7.333799963817,,,,,,,,
test,20260701,30.0,4,12,axiswise_quadratic_peak_joint_ls,-7.2136832182963415,27.734185784679628,2.3901508767126343,1.2995728126146686,0.26629371829724685,0.5,10.389400005806237,1.6879999893717468,7.0396000519394875,1.6617999644950032,,,,,,,
test,20260701,30.0,4,12,axiswise_candan_joint_ls,-20.384288970811618,27.771392948804326,2.571189239773246,1.3827757785639199,0.2734317265917141,0.5,10.476199968252331,1.6879999893717468,7.168799987994134,1.6193999908864498,,,,,,,
test,20260701,30.0,4,12,one_step_fixed_support_newton_joint_ls,-10.627257990487868,27.736492614320593,2.3239945738201158,1.4595536440990438,0.2648263063311507,0.5,36.072000046260655,1.6879999893717468,7.127600023522973,27.256400033365935,3,4,8,,,,
test,20260701,30.0,4,12,cartesian_local_joint_ls,-14.27104387473321,27.73401015041985,2.53715874503971,1.3668053143206773,0.27187556069689955,0.5,10.14749996829778,1.6879999893717468,7.0872000069357455,1.3722999719902873,,,,,,,
test,20260701,30.0,4,13,grid_fft_topL_joint_ls,-5.381652696832897,0.12830051766747805,0.16966804155501433,0.20124353417519,0.012369504432954497,1.0,8.835300046484917,1.6547000268474221,7.180600019637495,,,,,,,,
test,20260701,30.0,4,13,axiswise_quadratic_peak_joint_ls,-6.013840854555596,0.12177511261395531,0.15999558226585825,0.18183615026520875,0.011540754659688911,1.0,10.290900012478232,1.6547000268474221,7.006199972238392,1.6300000133924186,,,,,,,
test,20260701,30.0,4,13,axiswise_candan_joint_ls,-65.80656644257354,0.0002024297740856284,0.00013321361291745797,0.0001935298271765931,1.0411380774034596e-05,1.0,10.469300032127649,1.6547000268474221,7.198899984359741,1.6157000209204853,,,,,,,
test,20260701,30.0,4,13,one_step_fixed_support_newton_joint_ls,-6.743857507758023,0.020035782787924217,0.13898970191690974,0.17140126363870584,0.01020665528846186,1.0,36.47970000747591,1.6547000268474221,7.224100001621991,27.6008999790065,3,4,9,,,,
test,20260701,30.0,4,13,cartesian_local_joint_ls,-14.525816292487608,0.05883574047441118,0.0709719010137015,0.0680406387113555,0.0049404583920523645,1.0,10.22890000604093,1.6547000268474221,7.27920001372695,1.294999965466559,,,,,,,
test,20260701,30.0,4,14,grid_fft_topL_joint_ls,-4.654412623421647,0.20693779121903585,0.19998923642639785,0.21395115747467422,0.014267065220976611,1.0,8.896299987100065,1.6550999716855586,7.241200015414506,,,,,,,,
test,20260701,30.0,4,14,axiswise_quadratic_peak_joint_ls,-5.35397542578005,0.18500756147780825,0.18683556029872958,0.19380071066162824,0.013233482451612263,1.0,10.525799938477576,1.6550999716855586,7.202800014056265,1.6678999527357519,,,,,,,
test,20260701,30.0,4,14,axiswise_candan_joint_ls,-64.27118294730187,0.00013444905996365844,0.0002213329286046038,0.00015006848039048114,1.464433131793005e-05,1.0,10.819399962201715,1.6550999716855586,7.446300005540252,1.7179999849759042,,,,,,,
test,20260701,30.0,4,14,one_step_fixed_support_newton_joint_ls,-5.604569389122239,0.19400968599220758,0.1463717004028091,0.19312653923336434,0.011063958403278737,1.0,36.85139992740005,1.6550999716855586,7.332199951633811,27.864100004080683,3,4,8,,,,
test,20260701,30.0,4,14,cartesian_local_joint_ls,-14.044663625596241,0.0634731948704527,0.03144910494416803,0.07021975800897039,0.0029874088189189027,1.0,10.10899996617809,1.6550999716855586,7.131299993488938,1.3226000010035932,,,,,,,
test,20260701,30.0,4,15,grid_fft_topL_joint_ls,-8.446078951396622,9.363362512352763,3.0903064289261684,6.835829605198384,0.2971348805546912,0.75,8.994100033305585,1.6921000205911696,7.302000012714416,,,,,,,,
test,20260701,30.0,4,15,axiswise_quadratic_peak_joint_ls,-9.07877070989065,9.362902566458498,3.090303226389225,6.835678558775205,0.2971304723352583,0.75,10.706699977163225,1.6921000205911696,7.29529996169731,1.7192999948747456,,,,,,,
test,20260701,30.0,4,15,axiswise_candan_joint_ls,-25.143447102840483,9.611380220895729,3.0982102964382796,6.861291083168038,0.2985096572636931,0.75,10.543900018092245,1.6921000205911696,7.197999977506697,1.653800019994378,,,,,,,
test,20260701,30.0,4,15,one_step_fixed_support_newton_joint_ls,-16.286639405674375,9.361782854257898,3.0899760051165712,6.8348880662289515,0.297097265258744,0.75,35.77660006703809,1.6921000205911696,7.110500009730458,26.97400003671646,3,4,8,,,,
test,20260701,30.0,4,15,cartesian_local_joint_ls,-12.000374382720446,9.586717422306194,3.0903064289261684,6.834520464729936,0.2975399087184513,0.75,10.12550009181723,1.6921000205911696,7.143300026655197,1.2901000445708632,,,,,,,
test,20260701,30.0,4,16,grid_fft_topL_joint_ls,-4.053534137050608,22.854430372790976,1.9430089058509263,2.649639512812328,0.23126485532894886,0.75,8.885000017471611,1.7281000036746264,7.156900013796985,,,,,,,,
test,20260701,30.0,4,16,axiswise_quadratic_peak_joint_ls,-4.770376942533792,22.857549582027207,1.940438490986912,2.6616249742767106,0.23133376219244797,0.75,10.540799994487315,1.7281000036746264,7.155200000852346,1.6574999899603426,,,,,,,
test,20260701,30.0,4,16,axiswise_candan_joint_ls,-16.239637276373116,16.683016798487042,2.9407012703042836,1.9714999893756586,0.23358805103091548,0.5,10.47510001808405,1.7281000036746264,7.1276999660767615,1.6193000483326614,,,,,,,
test,20260701,30.0,4,16,one_step_fixed_support_newton_joint_ls,-4.207416868611922,22.85429296950138,1.9422621195079066,2.649546058909128,0.23123847538379522,0.75,40.06369999842718,1.7281000036746264,7.337299990467727,30.99830000428483,1,4,16,,,,
test,20260701,30.0,4,16,cartesian_local_joint_ls,-12.813551611203124,16.71198361029937,2.9011438209373797,1.934882271613601,0.23147362718887426,0.5,10.613199963700026,1.7281000036746264,7.514099997933954,1.370999962091446,,,,,,,
test,20260701,30.0,4,17,grid_fft_topL_joint_ls,-5.698738825146443,0.21987068905190363,0.21193264850812488,0.12740058492569717,0.013937434979111691,1.0,9.176499966997653,1.7030999879352748,7.473399979062378,,,,,,,,
test,20260701,30.0,4,17,axiswise_quadratic_peak_joint_ls,-6.163287426833546,0.192898281193483,0.19791397270957317,0.12419863922727115,0.013051530738958985,1.0,10.594399995170534,1.7030999879352748,7.152699981816113,1.7386000254191458,,,,,,,
test,20260701,30.0,4,17,axiswise_candan_joint_ls,-64.92856349690999,0.0002919649083267459,0.0001891694295945069,0.00013505600682953598,1.2759346167922756e-05,1.0,10.438199969939888,1.7030999879352748,7.115099986549467,1.6199999954551458,,,,,,,
test,20260701,30.0,4,17,one_step_fixed_support_newton_joint_ls,-7.302150833944172,0.1959395001402033,0.1692784941277108,0.08221151971556367,0.010994453779914468,1.0,36.2131999572739,1.7030999879352748,7.060199975967407,27.44989999337122,3,4,9,,,,
test,20260701,30.0,4,17,cartesian_local_joint_ls,-13.690309345358704,0.06527082675857475,0.05195962195463004,0.0769628920191746,0.0040731547243425745,1.0,10.083000001031905,1.7030999879352748,7.084399985615164,1.2955000274814665,,,,,,,
test,20260701,30.0,4,18,grid_fft_topL_joint_ls,-5.361570435289691,0.2592622620265404,0.19016732890594856,0.14430192870234046,0.012872517816404281,1.0,8.736599993426353,1.6467999666929245,7.089800026733428,,,,,,,,
test,20260701,30.0,4,18,axiswise_quadratic_peak_joint_ls,-5.8935721136111585,0.23298746868403286,0.17297919761664668,0.14039212916050836,0.011808607935934811,1.0,10.386299982201308,1.6467999666929245,7.116699998732656,1.6228000167757273,,,,,,,
test,20260701,30.0,4,18,axiswise_candan_joint_ls,-65.0991295869356,0.00011981728149089306,0.0003344453061728412,0.00018392113126509718,2.1698819432509577e-05,1.0,10.42579993372783,1.6467999666929245,7.137999986298382,1.6409999807365239,,,,,,,
test,20260701,30.0,4,18,one_step_fixed_support_newton_joint_ls,-6.993139520578858,0.21617070036218475,0.175466324270763,0.12990735043498353,0.011815238366473694,1.0,36.00269998423755,1.6467999666929245,7.093499996699393,27.262400020845234,3,4,8,,,,
test,20260701,30.0,4,18,cartesian_local_joint_ls,-13.741895974473884,0.0553341065869768,0.07419240279445745,0.08168112021733243,0.005310773836208799,1.0,9.903599973767996,1.6467999666929245,6.975000025704503,1.2817999813705683,,,,,,,
test,20260701,30.0,4,19,grid_fft_topL_joint_ls,-5.359630788760402,0.20974739783304394,0.20796898534010116,0.20320482270753537,0.014558818559817603,1.0,8.813399996142834,1.6481000347994268,7.165299961343408,,,,,,,,
test,20260701,30.0,4,19,axiswise_quadratic_peak_joint_ls,-6.058716590677592,0.1822093081709255,0.18460889830548857,0.1893255189462245,0.0130444308323428,1.0,10.33290004124865,1.6481000347994268,7.034000009298325,1.650799997150898,,,,,,,
test,20260701,30.0,4,19,axiswise_candan_joint_ls,-64.34246421869933,0.00012880016360582188,0.0002606137624724285,9.835997741859018e-05,1.6606358808685163e-05,1.0,10.337900021113455,1.6481000347994268,7.085999997798353,1.603799988515675,,,,,,,
test,20260701,30.0,4,19,one_step_fixed_support_newton_joint_ls,-7.197981509095346,0.176723394220275,0.17706274517485054,0.17774723543416682,0.012458951742205316,1.0,37.99930005334318,1.6481000347994268,6.972800008952618,29.378400009591132,2,4,13,,,,
test,20260701,30.0,4,19,cartesian_local_joint_ls,-13.64618574517362,0.0747945740907718,0.08245931286847061,0.048845166917983074,0.005406669304169083,1.0,10.061000066343695,1.6481000347994268,7.161199988331646,1.2517000432126224,,,,,,,
test,20260701,30.0,8,0,grid_fft_topL_joint_ls,-6.690455574803207,14.201982547971497,0.764350880541026,2.8435357532978194,0.14996302904709638,0.75,16.371999983675778,1.6598000074736774,14.7121999762021,,,,,,,,
test,20260701,30.0,8,0,axiswise_quadratic_peak_joint_ls,-7.126817586847243,14.203682975376964,0.7594189317668184,2.843381076071652,0.14987208911023675,0.75,18.21339997695759,1.6598000074736774,14.76420002290979,1.7893999465741217,,,,,,,
test,20260701,30.0,8,0,axiswise_candan_joint_ls,-15.797081312271484,17.264293940324748,0.5965411365203062,2.0129538693738627,0.1534241940484799,0.875,18.080700014252216,1.6598000074736774,14.677600003778934,1.7433000029996037,,,,,,,
test,20260701,30.0,8,0,one_step_fixed_support_newton_joint_ls,-8.300001518005706,14.203064176130873,0.7418566818128141,2.8716976372118257,0.15005204879664694,0.75,71.2997000082396,1.6598000074736774,14.696700032800436,54.943199967965484,6,8,16,,,,
test,20260701,30.0,8,0,cartesian_local_joint_ls,-12.138465430002451,14.278668297646753,0.891978065752789,2.840836273944503,0.15307835142958826,0.75,19.082000013440847,1.6598000074736774,14.90350003587082,2.5186999700963497,,,,,,,
test,20260701,30.0,8,1,grid_fft_topL_joint_ls,-5.499853152419892,14.986711476917181,1.4439510677194838,1.0021385898345432,0.1511087135586841,0.75,16.888300015125424,1.6734999953769147,15.214800019748509,,,,,,,,
test,20260701,30.0,8,1,axiswise_quadratic_peak_joint_ls,-6.114325835890395,14.990932371129743,1.4394424366648775,0.9996535166449096,0.15095007906293223,0.75,18.098400032613426,1.6734999953769147,14.566100027877837,1.8588000093586743,,,,,,,
test,20260701,30.0,8,1,axiswise_candan_joint_ls,-19.807626246317614,15.183051756876212,1.3672939428221422,0.9979208192655589,0.14948359401445205,0.75,18.38210003916174,1.6734999953769147,14.895500033162534,1.8131000106222928,,,,,,,
test,20260701,30.0,8,1,one_step_fixed_support_newton_joint_ls,-6.619928115081791,15.078169486875689,1.443014577757127,0.943279732755023,0.15125900874801043,0.75,72.68659997498617,1.6734999953769147,14.917300024535507,56.095799955073744,5,8,20,,,,
test,20260701,30.0,8,1,cartesian_local_joint_ls,-13.721019160086197,15.161746955042709,1.354657721160708,1.0045464589586413,0.14894457607756026,0.75,18.89329997356981,1.6734999953769147,14.650599972810596,2.5692000053822994,,,,,,,
test,20260701,30.0,8,2,grid_fft_topL_joint_ls,-5.491608602813408,16.14105857965017,2.7565404712028423,2.8890390364454452,0.23180669644701643,0.25,16.34649996412918,1.6533999587409198,14.69310000538826,,,,,,,,
test,20260701,30.0,8,2,axiswise_quadratic_peak_joint_ls,-6.052017977227477,16.144673505319194,2.7616043367870566,2.887607745282296,0.23203996764882576,0.25,17.98079995205626,1.6533999587409198,14.57460003439337,1.752799958921969,,,,,,,
test,20260701,30.0,8,2,axiswise_candan_joint_ls,-12.483310206009566,16.196878233364803,2.7607060283791687,3.037279811002886,0.23407739184622306,0.375,18.16449995385483,1.6533999587409198,14.67090001096949,1.8401999841444194,,,,,,,
test,20260701,30.0,8,2,one_step_fixed_support_newton_joint_ls,-6.703772038413653,16.198563966647452,2.6917688663772408,2.9004533826320245,0.2292027207802031,0.25,72.45999993756413,1.6533999587409198,14.966299990192056,55.84029998863116,5,8,20,,,,
test,20260701,30.0,8,2,cartesian_local_joint_ls,-11.099877920745085,16.226820779563436,2.7490210329726033,3.0260440177922745,0.23352400922714867,0.375,18.81199999479577,1.6533999587409198,14.743700041435659,2.4148999946191907,,,,,,,
test,20260701,30.0,8,3,grid_fft_topL_joint_ls,-5.86037417415101,9.961368792253678,2.15904109110216,5.318574577171128,0.22779272361146416,0.375,16.27850002842024,1.63720001000911,14.64130001841113,,,,,,,,
test,20260701,30.0,8,3,axiswise_quadratic_peak_joint_ls,-6.409405963384329,9.955770772496333,2.149945675429063,5.318161849570661,0.22743205290491503,0.375,18.13490001950413,1.63720001000911,14.75380000192672,1.7439000075682998,,,,,,,
test,20260701,30.0,8,3,axiswise_candan_joint_ls,-13.0537389248702,9.8918440452839,2.1114096802741997,5.356759405003296,0.22673508693385258,0.5,18.013800028711557,1.63720001000911,14.595900021959096,1.7806999967433512,,,,,,,
test,20260701,30.0,8,3,one_step_fixed_support_newton_joint_ls,-6.732800460106634,9.974822983688881,2.105117013778303,5.3657032238877145,0.2269348448982315,0.375,75.6855999934487,1.63720001000911,14.720399980433285,59.32800000300631,3,8,28,,,,
test,20260701,30.0,8,3,cartesian_local_joint_ls,-10.703655393128921,9.935989363192807,2.0955051163182774,5.308752024163242,0.2251684647389693,0.5,19.092400034423918,1.63720001000911,14.784600003622472,2.6706000207923353,,,,,,,
test,20260701,30.0,8,4,grid_fft_topL_joint_ls,-4.454599587501784,16.107707788001903,2.0762595025506756,2.9451820594716107,0.20284512470561344,0.625,16.646799980662763,1.653200015425682,14.993599965237081,,,,,,,,
test,20260701,30.0,8,4,axiswise_quadratic_peak_joint_ls,-5.28035944657565,16.092839524161363,2.0908885731016134,2.935821178133129,0.203227195055053,0.625,18.423200002871454,1.653200015425682,14.968900009989738,1.8010999774560332,,,,,,,
test,20260701,30.0,8,4,axiswise_candan_joint_ls,-30.837105437114104,16.036877839438063,2.1476151672527983,2.845764392802329,0.20401540249737735,0.75,18.52599997073412,1.653200015425682,15.146199963055551,1.7265999922528863,,,,,,,
test,20260701,30.0,8,4,one_step_fixed_support_newton_joint_ls,-5.517597987068612,16.12686909016865,2.214449527576694,2.9438973465374576,0.2085487957022787,0.625,76.51370001258329,1.653200015425682,14.873500040266663,59.98699995689094,3,8,28,,,,
test,20260701,30.0,8,4,cartesian_local_joint_ls,-13.991652675841227,15.998689546670676,2.126952071673521,2.8598551942196533,0.20317752059794944,0.75,19.167100021149963,1.653200015425682,15.066699997987598,2.447200007736683,,,,,,,
test,20260701,30.0,8,5,grid_fft_topL_joint_ls,-6.613802758170034,4.543665877972527,0.1641010616439748,0.39903146272416806,0.03899680685596168,0.875,16.729299968574196,1.720600004773587,15.008699963800609,,,,,,,,
test,20260701,30.0,8,5,axiswise_quadratic_peak_joint_ls,-7.1361278224994775,4.543025345202985,0.15742189055714095,0.3956308992134703,0.038850586063364424,0.875,18.24610005132854,1.720600004773587,14.772800030186772,1.7527000163681805,,,,,,,
test,20260701,30.0,8,5,axiswise_candan_joint_ls,-17.882913086993547,4.717270582390472,0.05683086140127873,0.34977785992548877,0.0386042324800461,0.875,18.14810006180778,1.720600004773587,14.714200049638748,1.7133000073954463,,,,,,,
test,20260701,30.0,8,5,one_step_fixed_support_newton_joint_ls,-9.847504252743324,4.541522743354828,0.11147900820547653,0.3890556204931946,0.03814758366332544,0.875,69.10070002777502,1.720600004773587,14.901400019880384,52.47870000312105,7,8,12,,,,
test,20260701,30.0,8,5,cartesian_local_joint_ls,-12.627481406485884,4.700159102255122,0.10734741741237022,0.37744746317848227,0.039147144962414254,0.875,18.842099991161376,1.720600004773587,14.676199993118644,2.4452999932691455,,,,,,,
test,20260701,30.0,8,6,grid_fft_topL_joint_ls,-5.256627363330788,8.529896771334016,0.9698147132626908,2.202221400758636,0.11336209439925396,0.625,16.46790001541376,1.7314000288024545,14.736499986611307,,,,,,,,
test,20260701,30.0,8,6,axiswise_quadratic_peak_joint_ls,-5.893689710729663,8.539430314770454,0.9689416267738831,2.188234082956638,0.1131119501601768,0.625,18.270500004291534,1.7314000288024545,14.794900023844093,1.7441999516449869,,,,,,,
test,20260701,30.0,8,6,axiswise_candan_joint_ls,-15.258238742273896,8.610159029687352,1.012525029369283,2.0915755528025657,0.11314460914629243,0.75,18.358000030275434,1.7314000288024545,14.91520000854507,1.711399992927909,,,,,,,
test,20260701,30.0,8,6,one_step_fixed_support_newton_joint_ls,-6.691139735425587,8.865490728911228,0.9647166754374107,2.200699395605231,0.11472665693863561,0.75,73.83860001573339,1.7314000288024545,14.719500031787902,57.387699955143034,4,8,24,,,,
test,20260701,30.0,8,6,cartesian_local_joint_ls,-11.132579126774132,8.602001502860531,1.0425486093434062,2.118298350490461,0.11464734557195952,0.75,18.880599993281066,1.7314000288024545,14.740199956577271,2.4090000079013407,,,,,,,
test,20260701,30.0,8,7,grid_fft_topL_joint_ls,-5.078047977015476,12.727968232595885,0.7528801941471358,1.124734803919573,0.11548731745265112,0.75,16.292100015562028,1.6657000523991883,14.62639996316284,,,,,,,,
test,20260701,30.0,8,7,axiswise_quadratic_peak_joint_ls,-5.751820387598171,12.742233038946498,0.7480084626246196,1.1193103536851146,0.11540817395615299,0.75,17.945700034033507,1.6657000523991883,14.527399966027588,1.7526000156067312,,,,,,,
test,20260701,30.0,8,7,axiswise_candan_joint_ls,-23.228414795096896,12.916015833274239,0.6756244481779268,1.0408674645669302,0.1141191863487649,0.75,18.114500038791448,1.6657000523991883,14.683299988973886,1.7654999974183738,,,,,,,
